	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
argent	0.015513025883146446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
homme	0.01363291459404772	0.0	0.009589015364964875	0.0	0.0	0.0	0.0	0.00392376121966074	0.026509690853756207	0.0	0.0	0.012241899451432838	0.019672347259174036	0.0	0.004292567399363516	0.009965101970830895	0.005925604194459095	0.030808756246920532	0.022362782484263086	0.0	0.0	0.0	0.0	0.02036785757418603	0.0	0.0	0.0	0.0	0.0	0.0
maison	0.012056319028749684	0.0	0.0	0.0	0.0	0.012956760578070856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007320240329949068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005242929504621309	0.0	0.0	0.0	0.0	0.0	0.0
bon	0.0117359413202934	0.0	0.005484804087306059	0.0	0.0	0.0	0.0	0.0036841422138799308	0.0	0.0	0.0	0.0	0.008281201313487212	0.020013934276661746	0.014438635797859098	0.02125653077279971	0.0	0.0	0.0	0.0	0.0	0.0	0.008626826919050212	0.0048095708328301165	0.0	0.0	0.0	0.0	0.0	0.0
payer	0.011710648343310008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ville	0.011483011550459488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004717885073414672	0.0	0.0	0.0	0.0	0.0	0.0	0.004800938850264051	0.0	0.0	0.0
fortune	0.011331253688559143	0.00787549381820664	0.0	0.0	0.0	0.0	0.0	0.0	0.006440546745688504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gens	0.011137340865019814	0.0	0.003202599646868778	0.0	0.0	0.0	0.0	0.004662586487484899	0.0	0.0	0.0	0.005166527166418778	0.004074686608662305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
donner	0.011069892926397438	0.005000042662480055	0.006856005109132575	0.0	0.0	0.007318599557291365	0.009186608871505051	0.0	0.0038109349137700893	0.0	0.008333838047362364	0.005840945631032884	0.01257759881115026	0.003126918036594065	0.015030714059840274	0.006903959816835777	0.005243073868395743	0.0032589568522559302	0.0	0.005009901170802041	0.004611208784429845	0.011368886065715771	0.0	0.004504088490419932	0.009683597227092493	0.0	0.0	0.003763137167543141	0.0	0.0
riche	0.010150914762667567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grand	0.00988955400050586	0.0	0.011955745895788723	0.0	0.0	0.006826057227624091	0.007697312211448772	0.010932617138749389	0.007788723370174596	0.0	0.0073042214281388166	0.005335131782572305	0.005614678459289087	0.0030771527628021167	0.003848508702877635	0.006793012325257701	0.0	0.0035193918490884777	0.0	0.010202312402471186	0.0	0.006431541260033493	0.01467118946912908	0.0	0.0	0.0	0.007494798982912214	0.0	0.0	0.0
pauvre	0.008001011719079335	0.0	0.0034373943423870166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052412382509469885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
honnête	0.007705926987606441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affaire	0.00740241126380575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jour	0.007132619509316247	0.0	0.003662797250084526	0.0	0.0	0.007822731118244927	0.0	0.0	0.0	0.006852742077896596	0.005850645024529102	0.004618562163919817	0.0	0.0	0.011188933519030607	0.0	0.0	0.0	0.0	0.0	0.0	0.011910261592654616	0.003433979647388919	0.008517984384879334	0.009753729129015726	0.0	0.0	0.00823434877041681	0.0	0.02668166455203591
somme	0.006812241800859961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vivre	0.00667734592361521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007299126851761013	0.0	0.004606518977051707	0.0	0.0	0.0	0.0	0.0035522601061024417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012879700610932819
vendre	0.006517157069387067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pays	0.006415985161453503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003933091811686119	0.0	0.0	0.0	0.0	0.0	0.0	0.004765376340262095	0.0	0.0	0.0
terre	0.006247365314897563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004511860350531428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01472287914080976	0.0	0.003688547847086047	0.0
livre	0.006188348368602985	0.0	0.0	0.0	0.0	0.0	0.0	0.014437045098293712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003782961318871533	0.0	0.0	0.0	0.0	0.0	0.0	0.0
travail	0.006129331422308405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
besoin	0.005918556614113482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005315069149828624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004415276513134159	0.0	0.0	0.0	0.004712605687112836
petit	0.00572464379057415	0.0	0.010124347270746459	0.0	0.0	0.009132314253595558	0.0	0.0048522848670613725	0.0	0.0	0.0	0.0	0.0	0.021788895708574556	0.009513621164106601	0.010630786920299357	0.008221388018490367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005885595405323708	0.0	0.0	0.0
famille	0.005572885928673805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0159053751286761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
