	id	Ranked topics
48	Charriere_Neuchateloises	[(0.2111146171203975, 15), (0.0849570441280917, 21), (0.0617344376269986, 20), (0.0605148903735387, 11), (0.0564848173462542, 5), (0.0469835085481266, 14), (0.0432945350482665, 2), (0.0424900939983994, 0), (0.0401083162329167, 13), (0.0363848223926327, 29)]
49	Charriere_Noble	[(0.0943123237404301, 5), (0.0897129533095662, 20), (0.0690203540089288, 15), (0.0649759930731995, 8), (0.0648417588161476, 3), (0.060030538455841, 14), (0.0575254880873709, 7), (0.0349201834832452, 24), (0.0336619240913824, 29), (0.0332514767184794, 12)]
50	Charriere_Observations	[(0.1008543356748296, 0), (0.096377960557022, 14), (0.0825105237516881, 19), (0.0742964246949258, 29), (0.0628355224211942, 12), (0.0515029997459894, 8), (0.0503931548213911, 11), (0.0443772617008799, 24), (0.0408482652598441, 15), (0.0368811952535027, 25)]
51	Charriere_Ruines	[(0.101909206600149, 14), (0.0922187367512822, 1), (0.082970587829762, 15), (0.0696715312795197, 29), (0.0513855823665061, 0), (0.0426164740163232, 11), (0.0406699542071611, 25), (0.0406247843356923, 12), (0.0379691625745103, 3), (0.0361782779254831, 5)]
52	Charriere_Sainte	[(0.1807119398045633, 15), (0.0803119411476997, 14), (0.0548693445080731, 21), (0.0545251372817037, 20), (0.0473941290989315, 7), (0.0449852033312377, 5), (0.0436617572704531, 29), (0.0420854836836719, 23), (0.0399347685085594, 12), (0.0384099666624628, 25)]
53	Chaussard_Diable	[(0.1299619002604966, 7), (0.1200414123854903, 17), (0.0780915731005192, 28), (0.0712208027993989, 27), (0.0581591665879807, 26), (0.0451895692121245, 8), (0.045134034748481, 0), (0.039219735800927, 4), (0.0383978818111099, 20), (0.0368873699503082, 9)]
54	Chevrier_Colporteur	[(0.1355663444627204, 7), (0.0917044102590958, 0), (0.0667306007210077, 10), (0.066510848388252, 11), (0.0484133494382893, 8), (0.048147493368014, 13), (0.0415228431130321, 5), (0.039205779650896, 25), (0.0374537402549366, 19), (0.0319597838103449, 20)]
55	Chevrier_Magakou	[(0.1492646827729442, 7), (0.1045455778691247, 11), (0.0672945906367372, 6), (0.0530420717858566, 5), (0.0511701037176505, 24), (0.0487122603848554, 20), (0.0452204613529815, 26), (0.0438671529500237, 27), (0.0357724543425049, 19), (0.0337175390197389, 3)]
56	Colombe_Plaisirs	[(0.1519667187075709, 24), (0.0951621894060968, 11), (0.0677218229595486, 3), (0.063877500879267, 7), (0.0532992609835113, 4), (0.0447106280427182, 25), (0.0416271119840098, 6), (0.0388131607058802, 13), (0.0381466281098358, 29), (0.0332636671015596, 5)]
57	Constant_Laure	[(0.2149412553235484, 15), (0.0837023686509082, 29), (0.0618844977257598, 11), (0.0597812404844287, 21), (0.0489742527619239, 24), (0.0460143646415097, 4), (0.0440156293516398, 20), (0.0432949635484948, 0), (0.0406090746933644, 5), (0.0357962396965445, 3)]
58	Constant_Mari	[(0.1364603300113096, 15), (0.0978548134326084, 29), (0.0894387907746068, 0), (0.0768619976399852, 11), (0.0535198247490605, 5), (0.0517424027712816, 4), (0.0489841406125425, 3), (0.0468857750814333, 21), (0.0425687067080069, 24), (0.0331151086351412, 17)]
59	Cottin_Claire	[(0.1546314054932939, 3), (0.0964544115388272, 9), (0.0883529397816898, 20), (0.0808225863359407, 4), (0.0540256802491206, 29), (0.0463706919468069, 28), (0.0446626744596887, 21), (0.043732547187113, 15), (0.0370143076811712, 25), (0.03647198282678, 12)]
60	Crebillon_Atheniennes	[(0.3833987013999278, 6), (0.0786091466918726, 3), (0.0658441301315508, 25), (0.0471041388388224, 8), (0.0449850386741418, 4), (0.0391847794123369, 24), (0.0317625811359576, 29), (0.0310686648418185, 21), (0.0280735312429953, 12), (0.0268922263925265, 15)]
61	Crebillon_Conte	[(0.342121951162234, 6), (0.0552802937898942, 15), (0.0551952943654093, 3), (0.0494712145937238, 20), (0.0423510427229256, 24), (0.041193129485388, 11), (0.0394492730694543, 19), (0.0386991203791525, 25), (0.0367619862925331, 29), (0.0365535844760622, 4)]
62	Crebillon_Nuit	[(0.3444100017720113, 6), (0.1012463847014, 15), (0.0797330255081862, 3), (0.0553610189512621, 11), (0.0476424971000747, 25), (0.0437322304165254, 20), (0.0359819307172407, 5), (0.0351031774691432, 24), (0.0341043375146144, 4), (0.0299990120754021, 29)]
63	DamiensGomicourt_Dorval	[(0.092768199935058, 24), (0.0923767666464024, 4), (0.0850466585396069, 11), (0.0728418643798308, 8), (0.0577288901767042, 3), (0.0489305324516779, 18), (0.0449162514226969, 9), (0.0423621967982265, 0), (0.042191990904227, 29), (0.0393927495206516, 1)]
64	Denon_Point	[(0.0814004480004936, 15), (0.0746468814578517, 4), (0.0738162276104269, 11), (0.0697029813874162, 20), (0.0679385514744966, 27), (0.0648303035621277, 5), (0.0636436247270031, 24), (0.0579394066494242, 3), (0.0434010306027818, 25), (0.0415534273511185, 6)]
65	Diderot_Ceci	[(0.0763170344434252, 15), (0.0757758628004972, 2), (0.0652837108378742, 7), (0.0603447485242727, 0), (0.0583923754641757, 3), (0.0565379002092494, 5), (0.0525621662824895, 11), (0.049349946662999, 29), (0.0482473232616681, 23), (0.0476487167987589, 9)]
66	Diderot_Jacques	[(0.1973514846121565, 2), (0.0808390672073988, 5), (0.0781956981836778, 15), (0.0489731994013103, 20), (0.047221581357002, 13), (0.0381713007319867, 0), (0.0374427468346152, 11), (0.0372241951256174, 25), (0.0330109630437966, 23), (0.0292300571826328, 28)]
67	Diderot_Neveu	[(0.1151032171416038, 2), (0.0939229967628446, 7), (0.0828993378012314, 13), (0.0823883856593087, 15), (0.0527027109350683, 12), (0.0478453069651663, 20), (0.0413175072704746, 8), (0.0378114892587135, 17), (0.0368229139872896, 11), (0.036594552087969, 0)]
68	Diderot_Oiseau	[(0.1755317182126528, 6), (0.0719310168161926, 11), (0.0619385941592389, 27), (0.0594786997625616, 15), (0.0568905551833115, 20), (0.0508389122538674, 2), (0.0468269602217078, 5), (0.0429340390513797, 19), (0.0378176464170971, 13), (0.0378065708824673, 24)]
69	Diderot_Pensees	[(0.2577903133088784, 17), (0.0986787439974648, 22), (0.0735440034067532, 25), (0.0608468863635066, 6), (0.038706455237276, 12), (0.0385753852482487, 15), (0.037329766437263, 24), (0.0366166666491086, 7), (0.0352654024899782, 19), (0.0341424530882623, 28)]
70	Diderot_Religieuse	[(0.1289875887732237, 22), (0.1153749735529861, 20), (0.0835742691632747, 5), (0.0679471836252856, 15), (0.0588150538599316, 29), (0.0543954680378347, 28), (0.0446839278899662, 25), (0.0418346619492265, 24), (0.0356045656088596, 14), (0.0352009980463389, 12)]
71	Diderot_Supplement	[(0.1457323203384088, 17), (0.0968642592192517, 14), (0.07127324297591, 12), (0.0633781515183103, 26), (0.0601605147386281, 18), (0.0470371312475713, 11), (0.0427331374068876, 8), (0.04232726524492, 25), (0.0374022623211012, 20), (0.037243746728726, 15)]
72	Doppet_Memoires	[(0.0767928419376501, 0), (0.075775663548693, 9), (0.0667376726845671, 29), (0.059764704148287, 12), (0.0578438300314557, 24), (0.0560593245660359, 3), (0.0437169788318107, 4), (0.0421208798482199, 7), (0.0389517029622243, 8), (0.0383544365109628, 11)]
73	Dorat_Malheurs	[(0.1791583468875015, 3), (0.1041188454594784, 9), (0.0767579555989027, 4), (0.0727680746299282, 11), (0.0545981219987032, 21), (0.0458681461798965, 29), (0.0414884262144504, 25), (0.0410086459534697, 8), (0.0389707755274116, 10), (0.0355753463306751, 15)]
74	Dorat_Sacrifices	[(0.18375244630902, 3), (0.0922212309816146, 4), (0.091104561107036, 9), (0.057641157726107, 21), (0.0558068303471269, 29), (0.0461591082841162, 8), (0.0448632785229013, 15), (0.0432445564995198, 11), (0.0400552602284009, 25), (0.0365775140386861, 18)]
75	Dorvigny_Tante	[(0.1427335497071977, 5), (0.1021884923578495, 2), (0.0743182376204924, 15), (0.0689065525474354, 13), (0.056081056119347, 24), (0.0546802543396725, 25), (0.0447722067928306, 28), (0.0396445565709956, 0), (0.0350649915737675, 20), (0.0299198396152758, 29)]
76	Duclos_Memoires	[(0.1488828672593246, 11), (0.1041619634594789, 3), (0.0953763243226137, 6), (0.0766615492693373, 24), (0.076031621740856, 8), (0.0685585027021642, 25), (0.0596184768966362, 4), (0.0507415279639736, 12), (0.0399330631887741, 29), (0.0366009240869584, 20)]
77	Ducray_Cinquante	[(0.1815878501335064, 23), (0.0979289478702275, 14), (0.0600752847097029, 15), (0.0552142825900427, 3), (0.0550570561234063, 29), (0.0504122748610373, 11), (0.0450541024319314, 20), (0.0395707141772381, 9), (0.0383973109966407, 5), (0.037584698555948, 21)]
78	Ducray_Coelina	[(0.271478330400649, 23), (0.0534578237530183, 14), (0.0470600012534562, 28), (0.0470038163510175, 9), (0.0438067317486297, 26), (0.0429075791516765, 20), (0.0420439619296021, 18), (0.0420433527391624, 3), (0.0402256967093211, 29), (0.0395853885225787, 15)]
