	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.04151891688030168	0.007008920590592382	0.026591753343839192	0.011823054284329152	0.0355163104326262	0.027964230234619036	0.026684814756612257	0.185003652149055	0.021030646723842167	0.025906322930539183	0.004963059977771001	0.06682839609013742	0.057424054689184593	0.026833277975048295	0.0060605700354826	0.0336444599621181	0.01272055833938335	0.055765716413231144	0.015499683211458053	0.013646414680027365	0.04633809729769984	0.013013213717308	0.0036560383009108504	0.021309854460457165	0.0249657303503189	0.0188587286236087	0.05695253394041006	0.0402650044449195	0.029689644498550435	0.04251634066561693
1	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.06735247543131684	0.016174848980895946	0.07403604189625931	0.015271721144445723	0.01915690681508637	0.053029640108116	0.013824803057854879	0.024925491117566638	0.015712180056891106	0.027175477404080422	0.012185328436200089	0.02829240050149482	0.025566095038539467	0.017647793417590037	0.020776386619108096	0.021348386714241142	0.007721600101872188	0.033014945263067155	0.026343147679031502	0.02754360188814374	0.04338221594303361	0.01967604055757293	0.026495716405991895	0.02851747513343804	0.10277409029736626	0.03517085661618995	0.07673914003877859	0.02906992986586677	0.04533484932897711	0.04574041414098188
2	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.02573504865561357	0.014647041669662434	0.03535196194978546	0.013825923074795608	0.037801034847665525	0.13186507441892334	0.012515948658845881	0.012093810302614973	0.011608634906868935	0.01998565890370536	0.023563974295405545	0.033722256336889515	0.01442422390870913	0.0614135104082464	0.024528304249475892	0.027548187643636562	0.09720499080678426	0.010114780278203514	0.014261213838028976	0.005640461227307503	0.04542013059110572	0.016293050183857787	0.024808805422414464	0.02463567088080401	0.049962348405239214	0.02943977831303253	0.017696532092210004	0.06605928682308473	0.05412846797979353	0.04370388892728817
3	Anonym_Histoire	Anonym	1750s	U	heterodiegetic	0.031164279320566465	0.0289181144842219	0.028258683835560374	0.03289461815929718	0.03283443662622954	0.021363921203990114	0.030302270367766768	0.010699569318223022	0.033041218328439585	0.01761468714175027	0.003695630185585039	0.035805089683370386	0.05048698271240568	0.011089281435252044	0.028977914881034187	0.02475233177060834	0.004140498914793598	0.15143783537145838	0.022871709265172156	0.028089288473225782	0.022437365884080848	0.012604987707667825	0.04904428143316957	0.013203572278676395	0.09913572998556833	0.03370617609721968	0.07137306756467598	0.011961981968862268	0.022346399497462935	0.035748076103663866
4	Anonym_Suzon	Anonym	1770s	U	autodiegetic	0.05419426896857152	0.014201013747106896	0.04007065524900886	0.026768635948028387	0.03042510611121774	0.07200622224035877	0.02828515420979891	0.04253341604182733	0.01539536379019424	0.017097128002667057	0.0055032498595068875	0.04405739280926503	0.05054022861502234	0.03621002755996606	0.027549919009949887	0.034401570055602446	0.059943196047497906	0.024371717532952034	0.014064875723844829	0.010509466431246447	0.03238791963442478	0.013436332239123662	0.032191127296245146	0.01206761578507237	0.08660741592349665	0.03959517578455194	0.015475063052547349	0.03330888641693176	0.03390645644513322	0.05289539946883811
5	Anonyme_Venus	Anonyme	1780s	U	autodiegetic	0.029303137958027876	0.018582796080437673	0.03145324759399827	0.02554077356990951	0.03129041406739982	0.09153832721166603	0.019356499617270918	0.033480121351791854	0.017726711569870397	0.013768003675624944	0.021768219841749464	0.053365153025975755	0.030830504516248188	0.10558947893502496	0.008335758578001765	0.05397829992649171	0.08339901270827871	0.015542305128038017	0.0063572142506469805	0.013910413990064794	0.032135011044241255	0.01818648398387976	0.009524284473472614	0.012605842958742028	0.0366054036147986	0.04031170385330757	0.017166186295388814	0.06357904864178915	0.031220906065403294	0.03354873547245787
6	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic	0.028536460578163732	0.036876126648545476	0.018655105464152194	0.02477998589711763	0.04050936681079767	0.03587218338264048	0.015102861020313049	0.05210759101927893	0.042984473672277757	0.021962750619644825	0.022793692822362484	0.04786254364391935	0.015780669672853454	0.11294364514426015	0.007334886575458838	0.016594310121270682	0.020028279024039454	0.028489269651653017	0.03707620226975551	0.023507947405492176	0.03884424272821538	0.012485124441628213	0.01043712610366334	0.0199373801640114	0.03520371398033055	0.025130902522541906	0.02771343490705517	0.0876857348703872	0.0782458706822726	0.01451811815589605
7	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic	0.009580246259509272	0.14082138060428567	0.0022184789240567537	0.08037898740953747	0.07946842809078519	0.03183078396083983	0.005712272240181559	0.011934003403064051	0.01893826452090672	0.16621029382784946	0.007399399862675281	0.012785271762260202	0.011884301962389673	0.00515802318574359	0.022181320681493276	0.018034000818536795	0.0016084884089905731	0.009483239995811958	0.0680093342641605	0.005972273084424268	0.0495320506455353	0.02330443297346939	0.004757803074501177	0.020931539090587644	0.04679858989418511	0.022414083456706466	0.011808242652632379	0.017569464531576783	0.061688642855359764	0.03158635755794246
8	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic	0.019796119671745244	0.08071479012176391	0.009418458518736468	0.05646001135408595	0.060072415568459527	0.012579687615034701	0.01299336909707046	0.005173021825498542	0.05411962869042568	0.2628104415654966	0.005445131154882259	0.020693348707618953	0.022015070207460918	0.005807053688469831	0.07868928968906698	0.013459388341136169	0.0015803352372752793	0.012771348159962675	0.05358808936754868	0.0023445733819451786	0.03721108714543966	0.01624524429921093	0.005972340843098777	0.01987267686033704	0.02699591778251374	0.02232033226856408	0.006703981896557801	0.010107698847516855	0.029771502221569615	0.034267645871505985
9	Arnaud_Bal	Arnaud	1750s	M	homodiegetic	0.021552841489098515	0.01895471675014518	0.01449393838734044	0.13018080991000427	0.09420882416561924	0.04215939935922195	0.021693490512701783	0.015012981848757953	0.03651496780605521	0.08396369962263706	0.013839815629307499	0.10518779050318044	0.012194226294602978	0.026412725318772864	0.012009338672616644	0.03836297192607804	0.004057449930015994	0.0065311379134761725	0.016262859994304296	0.008252265720302783	0.06950519987322427	0.02276590779049013	0.0038798804239121884	0.01576889904001573	0.04597126562262339	0.022896692920532993	0.004182925806251949	0.04718733635547853	0.020390349732501103	0.02560529068072896
