	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.08238713662291296	0.04350758847792489	0.005565422226809953	0.031161734742225496	0.021390198258233448	0.01832115144818539	0.023751381279590807	0.04957566100994076	0.06967068537835978	0.020428411941751264	0.023855290529909142	0.013272799506406294	0.009913721458103682	0.03442355651182838	0.009478569464149317	0.013655699643688542	0.030707052187175458	0.002416856385621736	0.019408641361627083	5.4072427899431606e-05	0.011854560076124496	0.04618347178363752	0.06969190308386221	0.0056402691602787025	0.05328283461444681	0.04557701868491167	0.15686911847824353	0.038749300149420345	0.039908047969714845	0.00929784513701611
1	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.10735476062140117	0.04641149745931787	0.014739367154297467	0.056722603618142256	0.024644968013474704	0.030830865038798942	0.020490547199020482	0.010341171683508569	0.04711782650935886	0.035042824894128924	0.018468875721958627	0.013796769596161561	0.02871236711528645	0.008986626671430478	0.05187711545298026	0.011199034068278615	0.024820589788730592	0.03442843166158775	0.05958779988519807	0.0006076441581074654	0.010012131562813796	0.05149500287174544	0.04204208116258461	0.030632850511934005	0.0304861552850395	0.02404995843887811	0.025048852496259294	0.04465874838963839	0.0903219724823215	0.005070560487616314
2	Anonyme_Etourdi	Anonyme	1780s	U	autodiegetic	0.0844982421853196	0.025529756741061192	0.007581400454800531	0.06423080833373059	0.012954024031067051	0.08544826728806917	0.049633994912926575	0.003470466299697312	0.04617684290678662	0.009317303310955209	0.010423187099222476	0.034914117816627344	0.03063594631912713	0.006722700133497903	0.05956170659895095	0.016055938589018146	0.04639950599800234	0.0007110116763901041	0.03569890297734895	0.00011221608989155207	0.006903870885571862	0.04676206053608683	0.12130604566315874	0.03397917781246441	0.03367625160492038	0.022609073212013622	0.026538694401487296	0.019240887809607404	0.04592278319742365	0.012984815114775117
3	Anonyme_Zoloe	Anonyme	1700s	U	heterodiegetic	0.03996279378787923	0.03739484221115479	0.023292647914449786	0.14470895419367535	0.04224508948576802	0.03221864176937965	0.07078153242717122	0.03609204877619163	0.025217737817423966	0.015103290398702384	0.01687647475336017	0.01366930322371667	0.02467934160694424	0.018063274263220106	0.03765611762453611	0.03935733056321766	0.01930866896804095	0.002132577829853205	0.0054087259095761285	0.008335125059853586	0.016820063935858887	0.026646180034586922	0.04936978004464007	0.007853232472472207	0.09991299473471876	0.033249450497735714	0.03075326903393833	0.014864615315016642	0.039688358331189354	0.028337537015728276
4	Arnaud_Epoux	Arnaud	1760s	M	2	0.046711426332441755	0.010549223974312507	0.006760072572587246	0.002698432983749425	0.0060454066077771035	0.06681114275682534	0.004750204908685721	0.002243545809004505	0.02383864759502397	0.00198266419272874	0.014284867882538053	0.013676807712117689	0.00947103181085431	0.004382217043539694	0.08655717674317616	0.04003789513137055	0.07708550438940437	0.0006878774273816827	0.006560551400524458	0.44550775059364117	0.014328121635386503	0.0184135824564904	0.009999685658007618	0.029537597105731977	0.008855398289767566	0.01838681596961024	0.007355908265915921	0.01038954289173201	0.010046378532919483	0.00204452132675388
5	Arnaud_Sentiment	Arnaud		M	heterodiegetic	0.0679556368321369	0.01894264386683381	0.03760984036218258	0.005554362088750541	0.005521605917105176	0.16059849022444278	0.01079860098759881	0.005594918894736377	0.019183113662114618	0.0036977569838196798	0.014986266473219002	0.02326887273074735	0.013210153421423593	0.015016630102013226	0.027806917738787726	0.1162842656066277	0.19094063135179484	0.0004489401054201654	0.006452866741088071	0.003173481745593142	0.018429628641529885	0.03908758578174239	0.04698529254734902	0.049797582496249326	0.025292560205317376	0.020744396993093932	0.009426299731115934	0.017081878131626586	0.013505951856322213	0.012602827779217412
6	Beauharnais_Lettres	Beauharnais	1770s	F	epistolary	0.08274255613803636	0.00974307220965331	0.011048416349848269	0.0015649379632517665	0.005454410951608211	0.2275236139781128	0.004566857903584562	0.0010549221194019814	0.04084347637114654	0.001283272241893794	0.005795685566560243	0.06955285136888197	0.009364028099201512	0.013147689199410536	0.07317781416755113	0.05927949724765791	0.09513437729298135	0.0004138474331622488	0.009294017969088318	0.00020729354212968508	0.009865433594618346	0.08809234067093093	0.03654161542063491	0.03070267317682335	0.02713911033240012	0.052207181718225165	0.0032298140047528475	0.01269833996265601	0.008120399468356534	0.010210453537439297
7	Beaumont_Clarice	Beaumont	1760s	F	epistolary	0.09317419009044485	0.0585612200626986	0.04609612479028936	0.008995328440534347	0.04416115487207223	0.010683697057507805	0.030379889240561387	0.04272946556352402	0.03208443284402957	0.01244493075613831	0.00742925464988577	0.004265286074810655	0.015393287152035777	0.014951008551668594	0.06429340743855126	0.0534366092962475	0.013874261382914374	0.0047573047155900754	0.016373929913483003	0.048679857664883065	0.025016062031691582	0.0928771227268157	0.02254485264880846	0.13055353787582888	0.018601792904232733	0.02936031316563353	0.02606604537111429	0.02469017468578689	0.0052007946292209365	0.00232466340299649
8	Beckford_Vathek	Beckford	1780s	M	heterodiegetic	0.03803561116516169	0.006715874518759567	0.03159969300462476	0.053567309504634494	0.010222556776411271	0.020865519304218066	0.040828820056628586	0.18474132410704913	0.045543310107173	0.06340541858285952	0.0037508299691470784	0.008905545938485707	0.0422508210832938	0.033029780223361595	0.014830393186436492	0.01773757431264785	0.04476450426793588	0.0024491711838922616	0.018715686806305597	0.0001894815266757725	0.014755461787930241	0.020713158339173657	0.01868127414360544	0.0165495819548691	0.14339268591023485	0.016199763014917462	0.004892159111040002	0.012879491137769962	0.06669643316156236	0.0030907658131948614
9	Benoist_Elisabeth3	Benoist	1760s	F	epistolary	0.09355405965357057	0.009876248614277038	0.0060073799051487365	0.014200235495141813	0.010013617581872232	0.11385045492930847	0.0073361824300922735	0.0017316414638654716	0.055754615969503624	0.004222859610239379	0.019132023261440794	0.12806317860282274	0.0055613192236809265	0.011737728417956584	0.10539675363740222	0.026675270507223004	0.04005644529208522	0.0006644758175673182	0.05983073499510684	0.00475279663227704	0.013894390528748869	0.048949458721587895	0.04576718745533563	0.027422876046343934	0.021675197726796536	0.03855183829991419	0.01644288660063161	0.017705189235038023	0.02122819003362875	0.029944763311392356
