	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
10	Arnaud_Batilde	Arnaud	1770s	M	heterodiegetic	0.004704450213616181	0.01264068249402097	0.006866527436294094	0.0042281161624438315	0.0432577126303179	0.009336213702752711	0.09385594836700417	0.0003114002607014438	0.0022167759447562062	0.006177102381029507	0.0030200106216281128	0.05567617686125404	0.006951538521393537	0.01989465368680472	0.0017675456289267127	0.04398423611334351	0.015954417249372438	0.006411540872828524	0.0014463293250505061	0.0034494221833361	0.039887787951599966	0.002195331854961375	0.0011331895872506998	0.025824195124061144	0.0010975301487302501	0.028527805113371222	0.0018915074712134309	0.04783601035273209	0.021231797989147025	0.016155201778746728	0.004271176954251481	0.0009921595731212625	0.0020708916886969064	0.2874607673351814	0.1772738464200582
11	Arnaud_Clary	Arnaud	1770s	M	mixed	0.014582959324761948	0.017941270754715504	0.010712540464339643	0.016622017452238267	0.03947132739674754	0.025356896571170715	0.0049903120041309215	0.00014127307493579997	0.013091386574685874	0.020276245814419256	0.0116960495606527	0.04958235756504698	0.008518968751377764	0.06854726911331101	0.0007298258740311285	0.03430245845706851	0.03445831406384259	0.02293443791740107	0.00158777226271105	0.012778960544095866	0.02289271613377455	0.005112363998538048	0.0019442929829439068	0.04018742739103464	0.0004489011217419142	0.023400979621109066	0.0014794512749152285	0.05646165029344054	0.03506185974901197	0.02619417922434154	0.009434451346814445	0.00028196285774971427	0.014111932474619686	0.2723278512871069	0.0823373367011722
12	Arnaud_Epoux	Arnaud	1700s	M	autodiegetic	0.0056072377663965965	0.011712388171051162	0.013281047274114747	0.005307738307924832	0.05014833681358388	0.019641001608089348	0.0038477715184269904	0.0003667689538255806	0.010842321234731512	0.013371821174712455	0.004484462768652444	0.09076280062436347	0.010511504872700505	0.04062855038702383	0.001917822756629237	0.04564666045348109	0.029283957048572225	0.0075330701413594625	0.005949086791924162	0.009513165920558592	0.045235923896961475	0.005591273460513141	0.0023348055513689133	0.03845679174238938	0.0010570531800796425	0.020124573533068343	0.002385478036813178	0.03700046042690347	0.022208122845064328	0.016985314011551043	0.0041331734828854326	0.0005721230330103831	0.0039123955273907855	0.27700101029718144	0.14264398638669526
13	Arnaud_Fanny	Arnaud	1770s	M	autodiegetic	0.009295906510686134	0.013233695171850352	0.014501113571849113	0.0146260158072176	0.03457847358729444	0.029638083801740392	0.00641855942157564	0.00014131484664816666	0.014113029408955239	0.018115501788137325	0.005934543408345034	0.05798630578634169	0.009686902323873117	0.089086855423132	0.002128610110621366	0.01820135639075752	0.06665146706791997	0.004074447779442728	0.006866930433747173	0.014878985268097404	0.015022100910775191	0.005411614374311401	0.006552001971189616	0.011819762019653639	0.00026253057480701115	0.02877664054880594	0.004870039977589077	0.07761918430062913	0.044265849467793925	0.01668795129996549	0.007012508173344922	0.0015740057867784218	0.005297131005088562	0.2936221728439833	0.051048408837050425
14	Arnaud_Julie	Arnaud	1770s	M	heterodiegetic	0.0032682308648321885	0.02936204850376932	0.012691524180268539	0.005821476937378546	0.03080062106149408	0.011692003786641852	0.010719909906670277	0.0009140019605979176	0.01379851038285565	0.007959738721531972	0.011307761876019591	0.07482797369777405	0.016576289153769366	0.05197316958094854	0.0028967982363370293	0.03115871429625335	0.051936995256609504	0.011810015815735946	0.006081441214059653	0.025894782394421455	0.022426381497864033	0.020881290042036506	0.0027402352019471944	0.045688816814683016	0.0008760715696623471	0.018435217868335407	0.0031549847991249064	0.04675974710124093	0.12821976538741464	0.016909883650356006	0.010931055439803848	0.0016525789991564766	0.003283507464701747	0.20627031424656583	0.06027814208913667
15	Arnaud_Lucie	Arnaud	1770s	M	heterodiegetic	0.006394412368410845	0.010485433328333986	0.0034107176890231924	0.020873082974656936	0.03555550714563459	0.004492378426457661	0.0005653120728078308	0.00014126767082606924	0.002891160540845708	0.01268771425757011	0.0070693229491274	0.13337485875527844	0.005899910164264854	0.0068162825414926475	0.019622086464260783	0.038335844837762964	0.05550132571820483	0.008135761695440438	0.0024964888219493235	0.005446289636795837	0.017450532663002973	0.00451584273523207	0.0014343014583845307	0.024551117114120093	0.0030188689784737383	0.0044477346347124155	0.002108376505989954	0.04799728587129669	0.01584948780410957	0.010584502893918685	0.0024783016951649695	0.0002819520718428923	0.001091455598355	0.2716715066708581	0.2123235752453922
16	Arnaud_Matinees	Arnaud	1790s	M	heterodiegetic	0.007436600878382842	0.024136192550677383	0.016943834500359266	0.022508752733420935	0.03631274792923802	0.010948194275981208	0.002402364985082041	0.0005692705287068088	0.013174848516313242	0.02352083329600664	0.010585234447189975	0.030143360935319708	0.01730651565129696	0.014429332199469866	0.0033726855878199223	0.025509819042019082	0.010269144930981947	0.006838699722859625	0.0045651187876027104	0.01111353604738079	0.07538350025362565	0.0043487924365842754	0.0020566251430281014	0.03144805691320709	0.017557545636382427	0.014195557823880997	0.0018465377585922503	0.027114631363177783	0.04489210680213186	0.018312560898567525	0.00427254835022456	0.00104693118846094	0.002203427838344602	0.39363932737882584	0.06959476266885559
17	Arnaud_Nancy	Arnaud	1770s	M	heterodiegetic	0.005011380484999106	0.012441637722270747	0.019079136702618633	0.015586541795347623	0.049923853199401694	0.02420293229574937	0.009964075055390527	0.00028408053689375	0.0073944182889690395	0.016831289999812756	0.010729601874781662	0.06708626229343369	0.013828238702164729	0.0563920598521581	0.0026269746506492613	0.02924285030813896	0.06139232251841937	0.010191062096530135	0.00308192183101745	0.010075152845043598	0.06754114900074411	0.002868030782704944	0.011799210093683734	0.024430962210249124	0.0006860607597071721	0.010064635125030922	0.003135470097921906	0.06060754673007948	0.08518847048210734	0.019200449477241362	0.0056967027401766445	0.0007201217987367667	0.002296477293946083	0.2132996976984175	0.06709922265546107
18	Arnaud_Sargines	Arnaud	1770s	M	heterodiegetic	0.011664225506532937	0.03466572479531155	0.005189410837390941	0.010310601093768813	0.03904508162982814	0.021721927774000584	0.05040678802354142	0.0012295998010931548	0.006908401636042737	0.014692291525004314	0.006985535792897318	0.013424154380501763	0.00747574212682319	0.008508894047794995	0.010900339533294225	0.018430968344665084	0.02898867582055342	0.007941345894545664	0.006837607818322476	0.006940756238804292	0.024268522619263752	0.011566795226649535	0.11800837820940377	0.05270583708584003	0.027884956701362682	0.03042259833797573	0.007330724361310883	0.03376196406798904	0.050857164738120415	0.00966991097945932	0.030546651912066573	0.002693802150295818	0.009876239215027565	0.22777877278939931	0.050359608985116905
19	Arnaud_Selicourt	Arnaud	1770s	M	heterodiegetic	0.003963550903213763	0.016512180020763153	0.016011355540685807	0.008124525456612502	0.07335870274442136	0.0075554623367738265	0.004000007013267105	0.00043682108691500004	0.0035180450910139416	0.020943313064611082	0.010231148904304117	0.05161777688709761	0.005954458620376116	0.014091217188668027	0.04947172382612435	0.03402075803511164	0.003979978009225169	0.0047162308761982095	0.0032975438572270853	0.008270011074175146	0.030193331385556254	0.00778872818637452	0.0013522538370192947	0.04690133424391443	0.0007265593119770317	0.012739766861961852	0.006143822238371957	0.037372828482722005	0.03233912333265996	0.02366437374778666	0.003496206923898821	0.0013517515255777684	0.0033877551269161366	0.20442467356521843	0.24804268069325816
20	Arnaud_Sidney	Arnaud	1770s	M	autodiegetic	0.0074509045642261185	0.01931637050277876	0.00811096895377965	0.008621590008367128	0.02571569816029688	0.01748353531499432	0.01746693073899667	0.0004252903624136722	0.03323942491728876	0.013329025428122946	0.024987029944806463	0.08968696966061902	0.010397044479697278	0.030401265854069787	0.0022651948593981224	0.039918612317763974	0.03726131810551217	0.006036176488693767	0.0031477303744744337	0.00597177090523015	0.020174865827215994	0.004501129444965511	0.007226380336417351	0.03268551546025486	0.0002609503205515944	0.026608810238131202	0.0018804838461945947	0.0411047573028653	0.04019627452191223	0.029946011522509967	0.0029768449590635115	0.004991599215471938	0.02154749127511243	0.3022186427059316	0.06244739108187024
21	Arnaud_Zenothemis	Arnaud	1770s	M	heterodiegetic	0.00953836916371698	0.017205477881753556	0.0068186681675518526	0.005397944777502995	0.0302619272570459	0.006871789954732391	0.05476802745633939	0.0002645377477379948	0.014137264151799351	0.007498528461378863	0.008744238479937482	0.058848033686976435	0.012011648759488637	0.08488960133214248	0.005057863239710095	0.026976428275228358	0.01793329844955563	0.00769045429008578	0.0039218048049444575	0.008356028866266732	0.03838221187257484	0.00818167457219568	0.009199185992397232	0.021861421531573597	0.004259410662995352	0.010941291426004144	0.0015953224014373893	0.0412059018424826	0.051044720132655576	0.04550732702428017	0.009115040386010747	0.0008702310163789582	0.007114668409452964	0.27138682303108574	0.09214283449457811
22	BarbeMarbois_Parisienne	BarbeMarbois	1760s	M	heterodiegetic	0.004358403595367248	0.03357198816423233	0.044725766087686865	0.00924903739494437	0.045622105783373744	0.028136833948789432	0.0029549266573138597	0.00041604089767022993	0.021785843669504264	0.015258790449016376	0.02654465706639227	0.012552032229406401	0.026183885598568424	0.016208525469433292	0.07366421503973238	0.019992298581627252	0.009073347980752941	0.015337996585434248	0.0052127769394916925	0.05091004284037666	0.060790041186613	0.003033880260886204	0.0022846663381957933	0.05164147854299477	0.04111726258546078	0.07852608349800622	0.002508280926324383	0.026559633426747976	0.09899298584998875	0.015919650868027192	0.06586570226427409	0.0008495884711010265	0.03241546907866711	0.005597779738729233	0.05213798198486755
23	Barthe_Femme	Barthe	1760s	M	heterodiegetic	0.005040449461215025	0.03205163894952719	0.018288959464481284	0.009182520585103798	0.04065974445292947	0.016517715629188544	0.007857063845633843	0.0012775637838113216	0.03057540078990231	0.014250107776325842	0.056059344757565265	0.022881821848715848	0.014209629173543334	0.025939298010386424	0.059210276548951245	0.016736670582265252	0.01466238348020639	0.01093976801885196	0.004843086548184783	0.06906152653791331	0.0251428529227722	0.004624240131030388	0.0057005487062037966	0.031732508509601166	0.0484910822773846	0.06837778505204854	0.017657772378500428	0.03353554401175789	0.09943936814419595	0.02961774484038301	0.05667043655893207	0.0009946477377585608	0.026028930231037972	0.0061518885123988285	0.07558967974129059
24	Bastide_Maison	Bastide	1770s	M	heterodiegetic	0.002606145753553557	0.034542123913083	0.007090452580406514	0.024153239032180814	0.10647335620558104	0.010866508033522957	0.005946766214470814	0.000900366333026057	0.0016652504095196429	0.01773681824382523	0.010437356761013815	0.013295530220602298	0.0070867121412439855	0.010292392907829798	0.003704731713413615	0.023735768196051128	0.0018412128316842855	0.07737175046510257	0.023525891077202887	0.03783860106203999	0.03321511258850542	0.001932162026322557	0.005416953100500157	0.05616808994486572	0.00027335378606895716	0.054481401383642394	0.008537626508514886	0.0381288503368797	0.0277598595255495	0.011808559359697242	0.17888977689245913	0.002798182751962257	0.05029243881580139	0.005196734349249686	0.10398992453462548
25	Beauharnais_Lettres	Beauharnais	1770s	F	epistolary	0.00556149335363703	0.013747885533727099	0.013675299132910572	0.039593257411985855	0.043842368912717956	0.011351860918498102	0.016677329165485	0.0003190139023903925	0.006513969591246642	0.02744459370565704	0.0021748501222235124	0.09146982706237805	0.013637809044334629	0.030224236810779986	0.00394469867377327	0.053055844935190666	0.025192404669482242	0.004749958506459421	0.003959573829621993	0.009683397714621147	0.07070954239575579	0.0024868540590304977	0.007517866013491206	0.030872040291648566	0.025733697308182733	0.010925006949357352	0.0015768946955924887	0.031357544030298654	0.024346685311757776	0.006092519061746825	0.00423886218353307	0.0009792170713765515	0.0021893551083643163	0.02622012339906927	0.33793411912367255
26	Beaumont_Belle	Beaumont	1700s	F	heterodiegetic	0.0025716775761848334	0.014522903769239717	0.023779842820066868	0.045028064799955435	0.03882356674200208	0.05752965478188756	0.017354561775338867	0.0010727378577055832	0.0253891428131432	0.04482734805923735	0.0016002346518361333	0.05525350813191942	0.006137169152959815	0.01689805336321365	0.0006181842511267334	0.07104116506482865	0.12583592665619697	0.0767133975127537	0.0004700187647964833	0.09064359385736055	0.01751229313608615	0.00429943477656995	0.0005024956759761	0.015733955555996566	0.0002955051390812167	0.007511581767726966	0.08424748968011174	0.04313007997028092	0.012996447313632552	0.0017031266319789	0.055966120662102346	0.0003174720129358167	0.00658654992109805	0.0016216820463720834	0.031465013308295466
27	Beaumont_Clarice	Beaumont	1760s	F	epistolary	0.006114520770488001	0.0467090781487223	0.022653353539624665	0.05062702773032605	0.03314090212487783	0.06359236243326263	0.006671304286456195	0.0007002542300834367	0.10333951922962684	0.03963626170595575	0.009526224187752667	0.021126245076566227	0.01579251439374412	0.03359534322286634	0.00364810890449319	0.04056817608988945	0.06785679788578369	0.023988860985490378	0.004361918290423439	0.0386846173355349	0.11210499608839608	0.03009722207721682	0.00490320167459119	0.014283586408333864	0.015435876931570853	0.009806585282243577	0.02926121206817518	0.019844368930374605	0.03264259613326352	0.017818941277443382	0.014751783940418145	0.003132176596558927	0.013259074428173076	0.01335753579937196	0.03696745179189911
28	Beaumont_Prince	Beaumont	1700s	F	heterodiegetic	0.00302791659708218	0.02379242703118832	0.00857552493593436	0.01202757659989032	0.040628316247599425	0.02367050637132862	0.07894670018392183	0.00015533236744716002	0.00095644438480284	0.007579949036237499	0.00417365297601326	0.04665964278543848	0.0060713392169285205	0.08642996478029372	0.0017429518277771398	0.037148623136286515	0.08056793695775598	0.030174487402025725	0.0009729957105005999	0.08440864821154423	0.048429589284632785	0.006684698314669101	0.00283485438019518	0.022447633313006202	0.00106951218806144	0.049260617158614975	0.07685433323201758	0.031093805388502798	0.03854755283309188	0.006615226681775541	0.015121538062986922	0.018291690236690823	0.0588141560629038	0.0028228330772036197	0.043401023025648924
29	Beckford_Vathek	Beckford	1780s	M	heterodiegetic	0.004831929599841435	0.015130522475816614	0.010254229288903884	0.0029716885836203084	0.0441999933736643	0.0173895520650388	0.04319155915900121	0.0026645961925985165	0.003772125944750829	0.00976759208506294	0.008899244562124847	0.09234552585707578	0.014840480809112695	0.011702224566846069	0.007719318600726905	0.023228822560066475	0.015708226236125434	0.08843216627935684	0.002273735580382063	0.051065162152633695	0.026726981828928797	0.013648720867798092	0.012186383460480116	0.015924945601711076	0.0006016873672997629	0.03110322716469747	0.06425397622725797	0.045176608441669736	0.011655630527831374	0.004009776678400048	0.06469253011385907	0.026255527488152398	0.19624125668542758	0.0032488194422529114	0.013885232131482383
30	Bellin_Nuit	Bellin	1790s	M	heterodiegetic	0.012630828967663339	0.020730966131471622	0.014987888003882576	0.0027802708522362226	0.056257747013259196	0.013606390996895385	0.002905016785053705	0.001520359649662972	0.011378740112261993	0.013820179588137273	0.058261581909707746	0.06778357268906708	0.02036815245015481	0.00767377183307733	0.00917496160993981	0.01615154824589403	0.013602501534812966	0.265114755636193	0.002280100614464064	0.04927093918088329	0.01780003342190544	0.007469615035837227	0.015416188445836877	0.038439429462582345	0.006992860636744487	0.010312792931420412	0.023188229575511487	0.036703094930229586	0.0062914305665607555	0.008780356514858166	0.06446499709966598	0.016130479282961498	0.06931333118349639	0.005344660974165912	0.013052226133503386
31	Benoist_Elisabeth	Benoist	1760s	F	epistolary	0.00605314375867847	0.021513185309622936	0.03239622198896867	0.02362320451305052	0.027016359446869243	0.012635435339491914	0.003943683480640288	0.0002826042900361174	0.00663812986912214	0.0815332101955414	0.013369133124667592	0.02309601559524976	0.020086594991399264	0.011019168072872449	0.019102518614118533	0.058930334295651685	0.03390850833039474	0.007962721372196582	0.00631613181074085	0.028529507920455416	0.1385962599330021	0.011627015203708046	0.0032703510443969526	0.0409652040678741	0.034198239191197584	0.01957948814627666	0.0024939910863314247	0.01656900564023488	0.03756535962275672	0.025168443463020787	0.014473844240059397	0.0020197303658401754	0.002593821387017603	0.01958903132484051	0.19333440296367288
32	Benouville_Pensees	Benouville	1750s	F	epistolary	0.001970192997393403	0.09131532219205994	0.03198895849923951	0.009588865146397108	0.04210707404661378	0.015130402386405093	0.01651145462030091	0.00031828492331862507	0.017362730177113345	0.029253410383813645	0.025493126998327093	0.013290175640314853	0.03267147126482748	0.024003635123771395	0.0017315354219687752	0.05881003918002188	0.016482359761984606	0.005624325782592052	0.02386153109140702	0.11579309140002356	0.06872714931906518	0.046697266982438534	0.004500814450467209	0.01911528203605644	0.0011604285347183625	0.00799068100760857	0.004154620835587007	0.012184678475532566	0.06780480334713256	0.09293504673836214	0.003922697924992283	0.010641114905740401	0.006768372809373981	0.007674090487472032	0.07241496510755704
33	Bernardin_Chaumiere	Bernardin	1720s	M	heterodiegetic	0.017622577471430787	0.02069468273253921	0.012022930494565416	0.003050551011057207	0.04598030190186064	0.028804544068250816	0.018070040100104566	0.0006614359551518715	0.009571849000828565	0.008306780920561372	0.042131624053613544	0.03503662245350302	0.011902020350975264	0.01926933140234244	0.0024995500477069145	0.024249187072343813	0.019288889690293964	0.04085940216354099	0.0011754995944268287	0.013773567541389937	0.028433244233194786	0.023911014540461184	0.027329960675967498	0.0033275409209501637	0.0004521442015713572	0.025774024261556342	0.038106785655516964	0.020574190119278263	0.014051277153261658	0.06773359082046704	0.020832650260583556	0.1357714500737737	0.18882181083145522	0.0077964087308819785	0.02211251949459147
34	Bernardin_Paul	Bernardin	1700s	M	homodiegetic	0.00878546059071709	0.043070743401224895	0.023280755815431056	0.005186215522681626	0.02148164472543693	0.019376530017447924	0.01862270683063904	0.0005404826136364843	0.038959384836054045	0.024935148830782045	0.05970392420123007	0.030318259253400752	0.011170027789079435	0.009903341622460347	0.002202334511266356	0.04875977042903963	0.044609828795953814	0.02299641144538944	0.0024286420063243668	0.013039873950123288	0.031715754686375344	0.011968016425430135	0.00707876213863733	0.016944846174721688	0.0009304182106223888	0.037317329872453744	0.024747577411302086	0.039770984354194246	0.020639555789691573	0.05955667585429712	0.020760034541015132	0.004933509968930109	0.2447195571712743	0.009938464319145695	0.019607025893588904
35	Berquin_Enfants	Berquin	1740s	M	mixed	0.0032064677850078783	0.044925206070960226	0.0358825227865758	0.005434544455566039	0.03734097989393565	0.02642692698103676	0.00406510116320516	0.0021776326515568893	0.015816318182994425	0.048983267532605596	0.003575523569832413	0.008319262051797975	0.01503618482942765	0.009309538732258451	0.00591509592444311	0.04010597846934866	0.11575708054844858	0.07288975574619956	0.003334796340195671	0.06895454205545308	0.00983300766812959	0.004260846053610247	0.0036086894228896447	0.01098679135815651	0.0024729315378085493	0.04130860769415159	0.17421480471438003	0.05122434838687944	0.006602822867641423	0.011066256575611626	0.03588531946469996	0.0006485186859598921	0.05665087449633963	0.0027341752196251867	0.02104528008326549
36	Blanchard_Philetas	Blanchard	1800s	M	autodiegetic	0.03817047508215984	0.014622269498474564	0.014714929135243868	0.003669273409635252	0.06433189743402419	0.010633706489046824	0.008421615548224489	0.0002227790080418778	0.007050768634354588	0.00550650929834487	0.0032177853457928006	0.045409900608606	0.008063306216943945	0.011937111501876168	0.0013802560620120366	0.0511731191472693	0.03072670454295725	0.00900370645114219	0.004511481470978463	0.010088402341044208	0.024383161346212583	0.003794762289268208	0.010475532339850076	0.02688976260818629	0.00044978117767733336	0.2889245596164321	0.007199438158270997	0.07045020258813499	0.015557784722837729	0.006038269028476711	0.012367033946366084	0.0011867321201190037	0.1162464295456155	0.010816952166954157	0.06236360111942382
37	Boufflers_Reine	Boufflers	1760s	M	autodiegetic	0.005824956243329625	0.05283511691630982	0.026728446938947728	0.00074134094450855	0.048058693879966446	0.1037185704074214	0.0878241281082077	0.000150608252618325	0.06758729941241969	0.007937548101236475	0.0667895747476621	0.0070938128786185006	0.016508977411300627	0.011448185919343774	0.009641865652011375	0.016055745645042776	0.042367841948133776	0.0018867724154351	0.010425713346966075	0.014648320653224274	0.0447373822260229	0.010757461881985151	0.007768247915854075	0.019335736981078353	0.012630801372917975	0.053376450231449275	0.011864744407605026	0.02262749033821055	0.03793265375102578	0.017901612235295628	0.024747203825772772	0.030780227866837224	0.07192153912071692	0.0049880875557494	0.03035684046677322
38	CastilhonJL_Zingha	CastilhonJL	1760s	M	heterodiegetic	0.002799811860242434	0.014433516738447137	0.009004441313610752	0.008692809151205067	0.013987941162449362	0.007985632808660227	0.20626985290895553	0.000756212967867098	0.009143322418668682	0.007406497520589818	0.0017500459557600822	0.10973486689403748	0.025796384334528667	0.10550021214258659	0.0020750215712801705	0.03265693656015666	0.01414115908058769	0.008084348521832875	0.0034322906481570412	0.003976451876709409	0.10136383195237685	0.03294342740024591	0.03573109674563219	0.022007071865305282	0.03821657027410662	0.013616450353947812	0.0059253271722353035	0.017962080414855433	0.02506556478019475	0.02372255191314965	0.010837797981063433	0.002874034682535172	0.04366359659350288	0.00937381012885781	0.029069031305656554
