	filename	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
0	Abbes_Voyage_000.txt	Abbes_Voyage	Abbes	1750s	M	2	0.0536083020242162	0.003645915558209207	0.049942912240684666	0.2482013764211765	0.001595612515171826	0.05018655985311298	0.0007118681192787296	0.0026298725050042924	0.06952658269311501	0.021108603293475667	0.0030492912046001987	0.06705611171954322	0.021193081779720138	0.01849813772961571	0.007788513601940351	0.1221230726963544	0.09509139560939477	0.003405663496496139	0.14142699286033064	0.019210134078559447
1	Abbes_Voyage_001.txt	Abbes_Voyage	Abbes	1750s	M	2	0.08429652769010447	0.0033041141125394018	0.018475338820844817	0.04636292179063814	0.037159983057026	0.0320888788700058	0.009573620556242278	0.01131181368156552	0.19693586731172746	0.010201200441684788	0.002763422778587475	0.06523390368892465	0.005813514412318584	0.016763953238165947	0.0025941024248274077	0.1999590343427975	0.0013560092384344912	0.14147797211205645	0.0835258866986234	0.030801934732885443
2	Abbes_Voyage_002.txt	Abbes_Voyage	Abbes	1750s	M	2	0.10593693379861632	0.0034264875442400625	0.01915960411445527	0.3119664272446063	0.0014995811947315807	0.04253651565739982	0.005298610166101975	0.011730765755199492	0.005157540080721724	0.08928197349301256	0.07693913965224397	0.00746533899815166	0.0060288277110260285	0.0034960778234662824	0.039726863805842214	0.04995894517674381	0.02918374464577918	0.04023737938782264	0.04958272417772803	0.10138651957211116
3	Abbes_Voyage_003.txt	Abbes_Voyage	Abbes	1750s	M	2	0.17774882619144758	0.0075657078153026575	0.05277567547594061	0.3494985700105817	0.0014083031555189116	0.026903997953262558	0.0006283017394016798	0.0023211511016577448	0.13092943485106875	0.0012395101220366766	0.011386908559861322	0.00701093112200386	0.010009646083863224	0.04241335990877816	0.04600430292573137	0.012135695387914848	0.023059571467176545	0.06387489277724641	0.0204779490193876	0.01260726433181786
4	Abbes_Voyage_004.txt	Abbes_Voyage	Abbes	1750s	M	2	0.12140898769321187	0.004303020389670261	0.01824695561351392	0.20572655093142034	0.1937413616592544	0.05341781979829549	0.0008401683975141658	0.0031038554872140365	0.0704296187771372	0.0016574794682660686	0.00359886618819051	0.0035611700713328908	0.0250127194560912	0.010204296597992905	0.003378356572057493	0.02785568379122445	0.0017659606184365019	0.06215830737681673	0.10877759704649982	0.08081122406585976
5	Abbes_Voyage_005.txt	Abbes_Voyage	Abbes	1750s	M	2	0.003820725955911225	0.01186192191617233	0.28198239831517524	0.0059973051530654966	0.00573117245052329	0.03977442884004141	0.0006255818426652661	0.11053524769764857	0.10871781685059764	0.02720793907225	0.007008649231050049	0.019967478414577057	0.005637348877196036	0.0032690618039495213	0.08909480978400082	0.11597833936624613	0.001314918415194464	0.028966654221991944	0.0853237875464326	0.0471844142453109
6	Anonym_Suzon_000.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.08235329853027952	0.06702434402300605	0.025065669967236647	0.00187993149984502	0.0015800457199608721	0.039940940095756286	0.01533892267624815	0.07577421318026728	0.15665227862632686	0.0013906683766895308	0.012775542015288122	0.0907919115509493	0.0014743226908479846	0.06709766837731816	0.0028345290182426692	0.02824964293628949	0.03074968596698642	0.013128437539213106	0.07663323314528615	0.2092647140639624
7	Anonym_Suzon_001.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.10177854070681404	0.03600025266853294	0.05645766412882356	0.057605913305232265	0.0015065559242741652	0.23343020847247595	0.0006721363252066166	0.016436445238141684	0.03308823823152888	0.0013259867452786315	0.007530218138605375	0.05866236251285814	0.0014057501983194914	0.045372403227625965	0.0027026917202536893	0.0780980199628211	0.001412771872933368	0.05902900141407385	0.09632452232992128	0.11116031687627896
8	Anonym_Suzon_002.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.025563052272989297	0.056230433097849926	0.14208493037075684	0.05437318329069712	0.00693140506738673	0.10045951972315303	0.02169877523565084	0.09179937564007568	0.09483688082579436	0.0014926010869287447	0.008476413371787617	0.02938464998936541	0.0015823870649031779	0.17149113790050202	0.02398447620551945	0.004142546474394196	0.0015902910346811939	0.01932626675448982	0.12413463409033472	0.02041704050273981
9	Anonym_Suzon_003.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.09194288436281567	0.12915908717930108	0.013186919206550005	0.01422420408520001	0.01816754311548977	0.06801611338180326	0.05522855932015742	0.01904970736217446	0.04669724047795844	0.0011978462762496395	0.002600869902029295	0.019380204712005567	0.05168963397947343	0.255271575840316	0.0822727524757128	0.003324487642411215	0.001276244678319059	0.007106479324800788	0.11642744101089625	0.0037802056663359
10	Anonym_Suzon_004.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.14990477034148325	0.09537597968509974	0.049131251903147724	0.007448250035401669	0.0017414464552790556	0.08165487600884029	0.02228206919625464	0.0028702345388550627	0.10276251580202067	0.0015327243284546435	0.030209410008186968	0.01404569726625594	0.007001208526580431	0.14384335588631456	0.03538178235181851	0.009630188664684996	0.11991130251714542	0.0037169303746704494	0.04145099540192779	0.0801050107075782
11	Anonym_Suzon_005.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.14527245671889238	0.02728774186414664	0.01675497746429169	0.05014286116560489	0.06203961555236421	0.025052321202845063	0.10584734017805457	0.0062099463818934535	0.06523848220607706	0.0011542004190375306	0.022748848597895648	0.02272259857507113	0.0012236302314028837	0.2095333162256676	0.05093513980961172	0.06798014210025011	0.0012297422229522244	0.08376997743248586	0.015019997969146309	0.019836663682309085
12	Anonym_Suzon_006.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.09115422938995264	0.08297693785972728	0.0310627863000203	0.0014709419791163196	0.03940393736728354	0.027434803197267404	0.18375623209706046	0.005854417891026001	0.00806878881924784	0.0010881207610334825	0.08633143072615007	0.025238460589070973	0.01642063135693089	0.01433255925706928	0.0671028484165531	0.029737304361300582	0.020243157363444002	0.18202665025721915	0.052327720524746116	0.03396804148578059
13	Anonym_Suzon_007.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.20728211814175865	0.07679640878399598	0.026573416635068958	0.0016683393618772554	0.018718069824088017	0.022458565675288443	0.026599376589794718	0.002311102917942489	0.026467466818021042	0.0055631101163087894	0.13687762296669734	0.01130954683220057	0.0013083830860077927	0.07686148025414964	0.04580515187211842	0.04671488670723422	0.10521009740371227	0.06792734634268613	0.05502102700811491	0.03852648266293441
14	Anonym_Suzon_008.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.10642965901043673	0.1429759736518545	0.05645766412882356	0.020396966876250863	0.0015065559242741652	0.02878100311307825	0.028578846146942668	0.0024830903272736586	0.03308823823152888	0.005977105048901307	0.021483573049473403	0.07261571742372618	0.0014057501983194914	0.11048805947834343	0.01200492832749904	0.008331245408480972	0.01071500848017872	0.00786670007422442	0.035859984382826504	0.2925539307175633
15	Anonym_Suzon_009.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.02077682053920863	0.07974452921908882	0.017610543294743732	0.02291635190401325	0.0013783395207983323	0.0390974232096487	0.009125497558016844	0.0022717653401696826	0.18346239142617207	0.0054684197089020035	0.0026340722059770287	0.08771212000568017	0.02256252248986288	0.16065884942506345	0.0024726774164423038	0.011877491362553769	0.0055478189328781605	0.1263450930760782	0.11791373576223485	0.08042353760246715
16	Anonym_Suzon_010.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.0949200016186494	0.003364188353045785	0.018811250932217787	0.0017517555502440947	0.010563140452018905	0.11903513667081254	0.08701968973551534	0.01606289315629968	0.14142612922717793	0.03765914742482783	0.002813666359458867	0.034602079175755966	0.010464625743875343	0.06252287011420077	0.002641267482588534	0.08541390566984194	0.06956184458437284	0.13495945071824686	0.030499580298312377	0.035907376732537265
17	Anonym_Suzon_011.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.10041610633193113	0.0794947721216921	0.03100227340932388	0.006996845630648469	0.016787263131021392	0.061554789253335324	0.041133465170900656	0.007746735333442119	0.04603002326183208	0.0014398329096853618	0.0031262927080064444	0.07379988288354633	0.0015264446688807677	0.05936887833890068	0.0029347385993196283	0.00399609433221495	0.11264402632761646	0.008542116803069922	0.059140650339081474	0.2823187684455509
18	Anonym_Suzon_012.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.014061300667035105	0.018244345549260042	0.025065669967236647	0.00187993149984502	0.02597004495683388	0.039940940095756286	0.0007049231341243446	0.002604215469648241	0.16153027847370147	0.0013906683766895308	0.07131154018378334	0.002987914298206475	0.0014743226908479846	0.33538765998292125	0.046736527644614084	0.11117564034165772	0.0063596867301134105	0.07654243555508293	0.013219235129416331	0.043412719253225936
19	Anonym_Suzon_013.txt	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.04354169613840026	0.13597965060112885	0.015384716919271553	0.0018891467574394766	0.021195436445204014	0.03523481567386106	0.020316024086013584	0.0026169811030695967	0.09859723776861852	0.025907042161271147	0.003034343849373042	0.017708294900150478	0.006383461060300454	0.101739954792892	0.012652246368848059	0.11172061347714783	0.02109659546167941	0.0475061715684958	0.06720505972160172	0.2102905111452332
