0	0	0.13308080139064166	0.003663964461386525	0.16405037886289028	0.08606541007687088	0.036256624071646516	0.005881003770620572	7.153921830028473E-4	0.007593336195429958	0.03521765762755817	0.13012288261300775	0.027816609812674035	0.017883622767724677	0.0014962183494893287	0.04829237964949858	0.022678404163891566	0.06827274503486606	0.001503691909453243	0.008372967697286817	0.00846511375282459	0.19257079560923598
1	1	0.053608302024216195	0.0036459155582092067	0.04994291224068466	0.24820137642117643	0.0015956125151718261	0.05018655985311298	7.118681192787296E-4	0.0026298725050042924	0.06952658269311501	0.02110860329347567	0.003049291204600199	0.06705611171954323	0.021193081779720138	0.01849813772961571	0.007788513601940351	0.12212307269635439	0.09509139560939477	0.0034056634964961387	0.14142699286033064	0.019210134078559447
2	2	0.08429652769010448	0.0033041141125394026	0.018475338820844817	0.04636292179063814	0.037159983057025996	0.0320888788700058	0.009573620556242278	0.011311813681565521	0.19693586731172744	0.010201200441684788	0.002763422778587475	0.06523390368892465	0.005813514412318584	0.016763953238165947	0.002594102424827408	0.1999590343427975	0.0013560092384344912	0.14147797211205645	0.0835258866986234	0.030801934732885443
3	3	0.10593693379861631	0.0034264875442400625	0.01915960411445527	0.31196642724460627	0.0014995811947315807	0.04253651565739982	0.005298610166101975	0.011730765755199492	0.005157540080721724	0.08928197349301256	0.07693913965224398	0.007465338998151659	0.006028827711026027	0.0034960778234662824	0.039726863805842214	0.04995894517674381	0.029183744645779185	0.04023737938782264	0.04958272417772803	0.10138651957211116
4	4	0.17774882619144758	0.007565707815302658	0.05277567547594061	0.34949857001058166	0.0014083031555189114	0.026903997953262558	6.283017394016798E-4	0.0023211511016577448	0.13092943485106875	0.0012395101220366764	0.011386908559861322	0.00701093112200386	0.010009646083863224	0.042413359908778155	0.04600430292573137	0.012135695387914848	0.023059571467176545	0.06387489277724641	0.020477949019387594	0.012607264331817861
5	5	0.12140898769321187	0.004303020389670261	0.01824695561351392	0.20572655093142034	0.1937413616592544	0.053417819798295484	8.401683975141658E-4	0.0031038554872140365	0.0704296187771372	0.0016574794682660686	0.0035988661881905105	0.0035611700713328908	0.025012719456091202	0.010204296597992905	0.003378356572057493	0.02785568379122445	0.0017659606184365019	0.06215830737681672	0.10877759704649982	0.08081122406585976
6	6	0.0038207259559112253	0.01186192191617233	0.28198239831517524	0.005997305153065498	0.00573117245052329	0.03977442884004141	6.255818426652659E-4	0.11053524769764855	0.10871781685059764	0.027207939072250005	0.007008649231050049	0.019967478414577057	0.005637348877196036	0.0032690618039495217	0.08909480978400083	0.11597833936624612	0.001314918415194464	0.028966654221991944	0.0853237875464326	0.0471844142453109
7	7	0.08235329853027952	0.06702434402300605	0.025065669967236647	0.0018799314998450194	0.001580045719960872	0.03994094009575629	0.01533892267624815	0.07577421318026727	0.15665227862632686	0.0013906683766895308	0.012775542015288122	0.0907919115509493	0.0014743226908479846	0.06709766837731816	0.0028345290182426692	0.02824964293628949	0.030749685966986417	0.013128437539213106	0.07663323314528615	0.2092647140639624
8	8	0.10177854070681404	0.03600025266853294	0.056457664128823574	0.057605913305232265	0.0015065559242741652	0.23343020847247595	6.721363252066166E-4	0.016436445238141684	0.03308823823152889	0.0013259867452786317	0.007530218138605375	0.05866236251285814	0.0014057501983194916	0.04537240322762597	0.0027026917202536884	0.0780980199628211	0.001412771872933368	0.059029001414073856	0.09632452232992128	0.11116031687627896
9	9	0.025563052272989297	0.056230433097849926	0.14208493037075684	0.05437318329069712	0.00693140506738673	0.10045951972315305	0.02169877523565084	0.09179937564007569	0.09483688082579435	0.001492601086928745	0.008476413371787617	0.02938464998936541	0.001582387064903178	0.17149113790050202	0.02398447620551945	0.004142546474394196	0.0015902910346811939	0.01932626675448982	0.12413463409033473	0.020417040502739812
10	10	0.09194288436281567	0.12915908717930108	0.013186919206550003	0.014224204085200007	0.01816754311548977	0.06801611338180326	0.05522855932015742	0.01904970736217446	0.04669724047795844	0.0011978462762496397	0.002600869902029295	0.019380204712005574	0.05168963397947343	0.25527157584031596	0.0822727524757128	0.003324487642411215	0.0012762446783190593	0.007106479324800788	0.11642744101089625	0.0037802056663359
11	11	0.14990477034148325	0.09537597968509974	0.049131251903147724	0.007448250035401668	0.0017414464552790551	0.08165487600884029	0.02228206919625464	0.002870234538855063	0.10276251580202068	0.0015327243284546435	0.03020941000818697	0.014045697266255939	0.007001208526580431	0.14384335588631456	0.03538178235181851	0.009630188664684996	0.11991130251714542	0.0037169303746704485	0.04145099540192779	0.0801050107075782
12	12	0.14527245671889238	0.02728774186414664	0.016754977464291693	0.05014286116560489	0.062039615552364216	0.025052321202845066	0.10584734017805456	0.006209946381893453	0.06523848220607706	0.0011542004190375303	0.022748848597895648	0.02272259857507113	0.0012236302314028835	0.2095333162256676	0.050935139809611715	0.06798014210025011	0.0012297422229522246	0.08376997743248586	0.015019997969146307	0.019836663682309085
