	;0	0	1	2	3	4	5	6	7	8	9
25	25;Bernardin_Paul_025.txt	0.3840049505233765	0.0	0.0	0.0	0.2846456468105316	0.0	0.2631332874298096	0.0	0.0	0.0591309703886509
26	26;Bernardin_Paul_026.txt	0.2540603876113892	0.0	0.08117777109146118	0.0	0.0	0.1932344436645508	0.042222864925861366	0.055176369845867164	0.2334846556186676	0.1398729383945465
27	27;Bernardin_Paul_027.txt	0.12389139831066133	0.0	0.01810777559876442	0.0	0.0	0.06915167719125748	0.0	0.08197133988142014	0.5070132613182068	0.19018445909023285
28	28;Bernardin_Paul_028.txt	0.1991752088069916	0.0	0.11553013324737547	0.0	0.0	0.1897565871477127	0.01977376267313957	0.035258959978818886	0.3088062405586243	0.13092003762722015
29	29;Bernardin_Paul_029.txt	0.22899456322193146	0.0	0.08215709030628204	0.0	0.0	0.03580467030405998	0.023321770131587986	0.0	0.1873682886362076	0.4415462613105774
30	30;Bernardin_Paul_030.txt	0.09060969948768616	0.0	0.112656332552433	0.0	0.1442815065383911	0.22678673267364505	0.15136736631393433	0.0	0.1075895130634308	0.16633687913417816
31	31;Bernardin_Paul_031.txt	0.0	0.0	0.20829223096370694	0.0	0.18734663724899286	0.0	0.6025917530059814	0.0	0.0	0.0
32	32;Bernardin_Paul_032.txt	0.0	0.0	0.0	0.0	0.3866199553012848	0.0	0.6114023327827454	0.0	0.0	0.0
33	33;Bernardin_Paul_033.txt	0.05551561713218689	0.0	0.0	0.0	0.5840418934822083	0.0	0.15205766260623932	0.0	0.0	0.20728954672813416
34	34;Bernardin_Paul_034.txt	0.11262062937021255	0.0	0.0	0.0	0.4752328395843506	0.08253870904445648	0.13910233974456787	0.0	0.0	0.18968312442302704
35	35;Bernardin_Paul_035.txt	0.2579520046710968	0.0	0.035267122089862823	0.0	0.3086167871952057	0.0	0.20952099561691284	0.0	0.0	0.18649546802043915
36	36;Bernardin_Paul_036.txt	0.1244298294186592	0.0	0.03105736523866653	0.0	0.03961097449064255	0.0	0.11564622074365614	0.0	0.08283701539039612	0.6057945489883423
37	37;Bernardin_Paul_037.txt	0.04249277338385582	0.0	0.0	0.0	0.0	0.01957184076309204	0.019505884498357773	0.0	0.3049665093421936	0.612325131893158
38	38;Bernardin_Paul_038.txt	0.1148906871676445	0.0	0.026001246646046642	0.0	0.11711954325437544	0.036300357431173325	0.05718902871012688	0.0	0.14625543355941772	0.5018777847290039
39	39;Bernardin_Paul_039.txt	0.034411948174238205	0.0	0.0	0.0	0.19867773354053495	0.07098744064569472	0.024906262755393985	0.0234516691416502	0.2180468589067459	0.4289546012878418
40	40;Diderot_Bijoux_000.txt	0.12332065403461455	0.07007709890604019	0.3863067924976349	0.0	0.19199660420417786	0.0329134501516819	0.0	0.08929109573364258	0.10516229271888733	0.0
41	41;Diderot_Bijoux_001.txt	0.07563598453998566	0.4999245405197144	0.1188226044178009	0.0	0.04109393805265426	0.0	0.0	0.11146599799394608	0.06573713570833206	0.08699964731931686
42	42;Diderot_Bijoux_002.txt	0.0	0.38171732425689703	0.173143208026886	0.0	0.43064627051353455	0.013192268088459969	0.0	0.0	0.0	0.0
43	43;Diderot_Bijoux_003.txt	0.0	0.74289470911026	0.12791268527507782	0.0	0.0	0.0	0.0	0.0	0.0	0.12784825265407562
44	44;Diderot_Bijoux_004.txt	0.1656147539615631	0.5440004467964172	0.11407268047332765	0.0	0.17498856782913208	0.0	0.0	0.0	0.0	0.0
45	45;Diderot_Bijoux_005.txt	0.0	0.6332663297653198	0.06846192479133606	0.0	0.2551311552524567	0.0	0.0	0.0	0.0	0.04232339933514595
46	46;Diderot_Bijoux_006.txt	0.0	0.6297202706336975	0.07117520272731781	0.0	0.2768929600715637	0.0	0.0	0.0	0.02082778699696064	0.0
47	47;Diderot_Bijoux_007.txt	0.07598984986543655	0.31202179193496704	0.2867119908332825	0.017426885664463043	0.09616629034280776	0.0	0.0	0.04777869209647178	0.16287115216255188	0.0
48	48;Diderot_Bijoux_008.txt	0.061055950820446014	0.29478034377098083	0.3610630035400391	0.0	0.10025038570165634	0.0	0.015386585146188738	0.0	0.16621831059455872	0.0
49	49;Diderot_Bijoux_009.txt	0.0	0.5331113934516907	0.1915634125471115	0.026094036176800728	0.13805074989795685	0.0	0.0	0.0	0.031754013150930405	0.07887566834688188
50	50;Diderot_Bijoux_010.txt	0.05716613680124283	0.4805251359939575	0.08573737740516663	0.09138258546590804	0.2294240444898605	0.0	0.0	0.0	0.0	0.055217057466506965
51	51;Diderot_Bijoux_011.txt	0.13365735113620758	0.2648247480392456	0.27636680006980896	0.0	0.2772680222988129	0.04670413956046104	0.0	0.0	0.0	0.0
52	52;Diderot_Bijoux_012.txt	0.2836993634700775	0.34973567724227905	0.04648609459400177	0.0	0.19159387052059174	0.0	0.0	0.0	0.12734057009220126	0.0
53	53;Diderot_Bijoux_013.txt	0.10648101568222046	0.2379873394966125	0.2136889845132828	0.0	0.26136043667793274	0.0	0.0	0.12149758636951448	0.05789407342672347	0.0
54	54;Diderot_Bijoux_014.txt	0.09354399889707564	0.19397015869617465	0.0	0.0	0.37154236435890203	0.0	0.0	0.0	0.33657026290893555	0.0
55	55;Diderot_Bijoux_015.txt	0.0	0.21345610916614527	0.09740328788757324	0.038058549165725715	0.6129017472267151	0.0	0.0	0.035338230431079865	0.0	0.0
56	56;Diderot_Bijoux_016.txt	0.07856481522321701	0.15139393508434296	0.19187411665916446	0.0872718095779419	0.48948550224304205	0.0	0.0	0.0	0.0	0.0
57	57;Diderot_Bijoux_017.txt	0.05609313771128655	0.11887896806001665	0.15078970789909366	0.09545788913965224	0.5427089929580688	0.0	0.0	0.03465201705694198	0.0	0.0
58	58;Diderot_Bijoux_018.txt	0.03085985966026783	0.4088116586208344	0.09142258763313292	0.0	0.3298072814941406	0.0	0.0	0.0	0.13784590363502502	0.0
59	59;Diderot_Bijoux_019.txt	0.1147872880101204	0.13630728423595428	0.0	0.0	0.5241873860359192	0.0	0.0	0.0	0.22337135672569275	0.0
60	60;Diderot_Bijoux_020.txt	0.0	0.2836827635765076	0.06521456688642502	0.0	0.4550081491470337	0.0	0.0	0.0	0.19480831921100614	0.0
61	61;Diderot_Bijoux_021.txt	0.25773024559021	0.3169583082199097	0.0	0.0	0.38879239559173584	0.0	0.0	0.0	0.035012811422348016	0.0
62	62;Diderot_Bijoux_022.txt	0.2416471689939499	0.2483498752117157	0.10573536157608032	0.0	0.3496548533439636	0.053545009344816215	0.0	0.0	0.0	0.0
63	63;Diderot_Bijoux_023.txt	0.2467055320739746	0.2496735751628876	0.10675651580095293	0.0	0.3449690043926239	0.0337357334792614	0.0	0.0	0.017232086509466168	0.0
64	64;Diderot_Bijoux_024.txt	0.0	0.3978125154972077	0.06163623929023743	0.0	0.29597115516662603	0.0	0.0	0.0	0.0	0.2437323927879333
65	65;Diderot_Bijoux_025.txt	0.0	0.4044441282749176	0.21896104514598846	0.0	0.3749021589756012	0.0	0.0	0.0	0.0	0.0
66	66;Diderot_Bijoux_026.txt	0.17931415140628815	0.3645826280117035	0.14815974235534668	0.0	0.30654504895210266	0.0	0.0	0.0	0.0	0.0
67	67;Diderot_Bijoux_027.txt	0.05033629387617111	0.456021398305893	0.1506776511669159	0.012920331209897995	0.12307719886302948	0.0	0.0	0.13909879326820376	0.0	0.06738457828760147
68	68;Diderot_Bijoux_028.txt	0.0	0.2512232363224029	0.28956392407417303	0.0	0.3221324682235718	0.0	0.0	0.12851481139659882	0.0	0.0
69	69;Diderot_Bijoux_029.txt	0.0	0.6276745200157166	0.09838178008794783	0.027355285361409187	0.24487823247909546	0.0	0.0	0.0	0.0	0.0
70	70;Diderot_Bijoux_030.txt	0.07709473371505737	0.5056389570236206	0.07452224940061569	0.0	0.21524542570114136	0.0	0.0	0.0	0.0	0.1268964558839798
71	71;Diderot_Bijoux_031.txt	0.0	0.2335812598466873	0.3001337349414825	0.023181945085525516	0.4132509827613831	0.0	0.0	0.0	0.0	0.029061598703265187
72	72;Diderot_Bijoux_032.txt	0.0	0.40423139929771423	0.11213145405054092	0.038633834570646286	0.3047414422035217	0.0	0.0	0.06606971472501755	0.060633964836597436	0.013075226917862892
73	73;Diderot_Bijoux_033.txt	0.0	0.3269352912902832	0.2555108964443207	0.10924556106328964	0.2242916822433472	0.04006083682179451	0.0	0.04282686859369278	0.0	0.0
74	74;Diderot_Bijoux_034.txt	0.0	0.391568660736084	0.17292717099189758	0.0	0.4096693992614746	0.0	0.0	0.0	0.024423960596323013	0.0
75	75;Diderot_Bijoux_035.txt	0.0	0.2699492871761322	0.09711979329586028	0.0	0.3832794427871704	0.0	0.0	0.0	0.07714857161045073	0.1719292253255844
76	76;Diderot_Bijoux_036.txt	0.0	0.2386137843132019	0.16938793659210205	0.0	0.4541198015213013	0.0	0.0	0.0	0.031131066381931305	0.1061323881149292
77	77;Diderot_Bijoux_037.txt	0.09984929114580154	0.2062041014432907	0.03738464042544365	0.0	0.37803566455841053	0.0	0.014462722465395927	0.0	0.2613327205181122	0.0
78	78;Diderot_Bijoux_038.txt	0.2006583660840988	0.10566960275173187	0.09638740122318268	0.0	0.3207606077194214	0.0	0.0	0.0	0.18812355399131772	0.08800096809864044
79	79;Diderot_Bijoux_039.txt	0.1953858733177185	0.2880831062793732	0.08962852507829666	0.0	0.1872175633907318	0.0	0.0	0.0	0.12426738440990448	0.11503449827432632
80	80;Diderot_Bijoux_040.txt	0.0	0.4714744985103607	0.1586236208677292	0.03665923327207565	0.3154723942279816	0.0	0.0	0.015333073213696482	0.0	0.0
81	81;Diderot_Bijoux_041.txt	0.2751099467277527	0.15683747828006744	0.03295378386974335	0.0	0.480013906955719	0.0	0.0	0.0	0.05395946651697159	0.0
82	82;Diderot_Bijoux_042.txt	0.2646979093551636	0.2008868306875229	0.0	0.0	0.4716374278068543	0.0	0.0	0.0	0.06128473207354545	0.0
83	83;Diderot_Bijoux_043.txt	0.0	0.5186077952384949	0.13305889070034027	0.0	0.16296058893203735	0.0	0.0	0.0	0.0	0.18457859754562375
84	84;Diderot_Bijoux_044.txt	0.0	0.6311429142951965	0.16024509072303772	0.0	0.07272744923830032	0.0	0.0	0.0	0.0	0.13508878648281095
85	85;Diderot_Bijoux_045.txt	0.0	0.6200912594795227	0.04234752804040909	0.0	0.2128036618232727	0.0	0.0	0.0	0.08437797427177429	0.039743795990943916
86	86;Diderot_Bijoux_046.txt	0.09200862050056458	0.3092794716358185	0.2538582682609558	0.04905331134796143	0.29446476697921753	0.0	0.0	0.0	0.0	0.0
87	87;Diderot_Bijoux_047.txt	0.08945022523403168	0.4400903582572937	0.242266908288002	0.0	0.22684772312641144	0.0	0.0	0.0	0.0	0.0
88	88;Diderot_Bijoux_048.txt	0.0	0.4834368228912354	0.3390247821807861	0.0	0.160454124212265	0.0	0.0	0.0	0.0	0.01620139554142952
89	89;Diderot_Bijoux_049.txt	0.09139378368854524	0.21182411909103396	0.339700311422348	0.0	0.3556636571884155	0.0	0.0	0.0	0.0	0.0
90	90;Diderot_Bijoux_050.txt	0.0	0.3705821633338928	0.23687441647052765	0.0	0.2957416772842407	0.0	0.0	0.029271993786096576	0.06618306040763855	0.0
91	91;Diderot_Bijoux_051.txt	0.2957041263580322	0.3512745499610901	0.05260058492422104	0.0	0.0	0.043646369129419334	0.0	0.0	0.247468039393425	0.0
92	92;Diderot_Bijoux_052.txt	0.2267047464847565	0.2520639896392822	0.05681926012039185	0.0	0.21292094886302948	0.0	0.0	0.06355218589305878	0.18676398694515228	0.0
93	93;Diderot_Bijoux_053.txt	0.08019814640283585	0.5017012357711792	0.1700633317232132	0.0	0.04788855090737343	0.0	0.0	0.031728845089674	0.1229863315820694	0.0450960211455822
94	94;Diderot_Bijoux_054.txt	0.0	0.6946569085121155	0.0	0.0	0.16528312861919406	0.0	0.0	0.023171482607722282	0.04943917319178581	0.062373049557209015
95	95;Diderot_Bijoux_055.txt	0.3511059880256653	0.16618548333644867	0.07246939837932588	0.0	0.222212627530098	0.0	0.0	0.057709846645593636	0.12921862304210666	0.0
96	96;Diderot_Bijoux_056.txt	0.3888040781021118	0.0	0.0	0.0	0.4799156486988068	0.0	0.0	0.0	0.12962128221988678	0.0
97	97;Diderot_Bijoux_057.txt	0.0	0.3900100588798523	0.054883722215890884	0.0	0.4770194292068482	0.0	0.0	0.0	0.0	0.07726441323757173
98	98;Diderot_Bijoux_058.txt	0.0	0.443070113658905	0.1480027735233307	0.0374431312084198	0.2382548898458481	0.0	0.0	0.0	0.13190577924251554	0.0
99	99;Diderot_Bijoux_059.txt	0.14696455001831055	0.236094132065773	0.05271903797984123	0.0	0.28122180700302124	0.0	0.0	0.0	0.2818446457386017	0.0
100	100;Diderot_Bijoux_060.txt	0.0	0.5901973843574524	0.3419038653373718	0.0	0.0662391185760498	0.0	0.0	0.0	0.0	0.0
101	101;Diderot_Bijoux_061.txt	0.0	0.5542705655097961	0.0	0.05078165233135224	0.0	0.0	0.0	0.0	0.0	0.3934046030044556
102	102;Diderot_Bijoux_062.txt	0.0	0.4450209438800812	0.03288276493549347	0.0	0.20712831616401672	0.0	0.0	0.0	0.0	0.31411752104759216
103	103;Diderot_Bijoux_063.txt	0.027302470058202744	0.6144127249717712	0.153547465801239	0.0	0.023900456726551056	0.0	0.0	0.0	0.07800707966089249	0.10241677612066268
104	104;Diderot_Bijoux_064.txt	0.0	0.2511885464191437	0.3287536203861237	0.0	0.31272029876708984	0.10597290843725203	0.0	0.0	0.0	0.0
105	105;Diderot_Bijoux_065.txt	0.11114852130413057	0.300512433052063	0.3051327168941498	0.0	0.07356726378202437	0.050509802997112274	0.0	0.011494017206132412	0.0	0.14731311798095706
106	106;Diderot_Bijoux_066.txt	0.02792249247431755	0.21254326403141025	0.3361082673072815	0.0	0.20993304252624512	0.044588185846805566	0.040014617145061486	0.046429324895143516	0.0	0.08219608664512634
107	107;Diderot_Bijoux_067.txt	0.14893081784248352	0.3616670668125153	0.1856333613395691	0.0	0.26882264018058777	0.0	0.0	0.03351244702935219	0.0	0.0
108	108;Diderot_Bijoux_068.txt	0.08712279051542282	0.4033395349979401	0.2476026713848114	0.0	0.2399362176656723	0.020762095227837563	0.0	0.0	0.0	0.0
109	109;Diderot_Bijoux_069.txt	0.0	0.3828869163990021	0.3338909149169922	0.0	0.2814735770225525	0.0	0.0	0.0	0.0	0.0
110	110;Diderot_Bijoux_070.txt	0.13732226192951202	0.3941138088703156	0.23077479004859924	0.0	0.13558371365070346	0.0	0.0	0.04750848561525345	0.0	0.05414919927716255
111	111;Diderot_Bijoux_071.txt	0.03146960213780403	0.5661500692367554	0.16677072644233704	0.0	0.12866058945655826	0.0	0.0	0.040613651275634766	0.0	0.0657997727394104
112	112;Diderot_Bijoux_072.txt	0.0	0.0	0.0	0.998471975326538	0.0	0.0	0.0	0.0	0.0	0.0
113	113;Diderot_Bijoux_073.txt	0.0	0.25744330883026123	0.2061605155467987	0.13902953267097473	0.0	0.0	0.0	0.0	0.3957647979259491	0.0
114	114;Diderot_Bijoux_074.txt	0.0	0.3886991441249848	0.1987223774194717	0.0	0.03818341717123985	0.0	0.0	0.0	0.0	0.3735617995262146
115	115;Diderot_Bijoux_075.txt	0.0	0.3387540578842163	0.19964846968650815	0.0	0.055949945002794266	0.0	0.0	0.0	0.0	0.4047805964946747
116	116;Diderot_Bijoux_076.txt	0.0	0.4671935141086578	0.06284292787313461	0.0	0.2128429263830185	0.04724210873246193	0.0	0.0	0.0	0.20930325984954834
117	117;Diderot_Bijoux_077.txt	0.05323339253664017	0.42102983593940735	0.15857313573360446	0.0	0.16938357055187225	0.0	0.0	0.0	0.031528916209936135	0.16584445536136627
118	118;Diderot_Bijoux_078.txt	0.0	0.4011973738670349	0.11578400433063507	0.0	0.18087799847126007	0.0	0.0	0.0	0.0	0.30130526423454285
119	119;Diderot_Bijoux_079.txt	0.16229386627674106	0.18644851446151733	0.29059088230133057	0.0	0.19547274708747864	0.0	0.0	0.1190413162112236	0.04505792260169983	0.0
120	120;Diderot_Bijoux_080.txt	0.07801717519760132	0.22142957150936127	0.11983957886695862	0.0	0.5793805122375488	0.0	0.0	0.0	0.0	0.0
121	121;Diderot_Bijoux_081.txt	0.1367756873369217	0.4915081262588501	0.3064900040626526	0.0	0.06376497447490692	0.0	0.0	0.0	0.0	0.0
122	122;Diderot_Bijoux_082.txt	0.0	0.7981234192848206	0.1997656524181366	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	123;Diderot_Bijoux_083.txt	0.0	0.4221712350845337	0.044401120394468314	0.0	0.09553582966327667	0.0	0.0	0.06916185468435287	0.0	0.3679858148097992
124	124;Diderot_Bijoux_084.txt	0.028809143230319027	0.497375875711441	0.09362509846687317	0.0	0.040467794984579086	0.0	0.0	0.0450575090944767	0.04362981393933296	0.25071004033088684
125	125;Diderot_Bijoux_085.txt	0.13242316246032715	0.23075157403945926	0.20100252330303192	0.0	0.15494456887245178	0.0	0.0	0.0	0.011475613340735435	0.2690077722072601
126	126;Diderot_Bijoux_086.txt	0.10253384709358217	0.11210732161998747	0.2093225866556168	0.0	0.2597813904285431	0.040900886058807366	0.0	0.0	0.0	0.2749783992767334
127	127;Diderot_Bijoux_087.txt	0.0	0.595043420791626	0.0	0.0	0.2747127413749695	0.0	0.0	0.0405765026807785	0.0	0.08799776434898376
128	128;Diderot_Supplement_000.txt	0.4801643788814545	0.0	0.0	0.0	0.3098496198654175	0.0	0.07395294308662415	0.0	0.12222640961408615	0.012893525883555412
129	129;Diderot_Supplement_001.txt	0.15022578835487366	0.09373217821121216	0.0	0.0	0.3798683285713196	0.021215833723545074	0.027270609512925148	0.0	0.3263850808143616	0.0
130	130;Diderot_Supplement_002.txt	0.14098189771175385	0.0	0.0	0.0	0.2758743762969971	0.0905509665608406	0.053493715822696686	0.0	0.2281129062175751	0.2102836519479752
131	131;Diderot_Supplement_003.txt	0.1247490718960762	0.0	0.0	0.0	0.4308328330516815	0.047409046441316605	0.029739903286099437	0.0	0.15156638622283936	0.21502937376499176
132	132;Diderot_Supplement_004.txt	0.33666113018989563	0.0	0.0	0.0	0.5376547574996948	0.027764121070504192	0.0810900554060936	0.0	0.0	0.014909097924828531
133	133;Diderot_Supplement_005.txt	0.03756429627537728	0.0	0.12068469822406767	0.0437873974442482	0.0	0.35245755314826965	0.012241819873452188	0.0	0.18693584203720093	0.2454817444086075
134	134;Diderot_Supplement_006.txt	0.0	0.2072414308786392	0.07858113199472427	0.0	0.15962949395179749	0.0	0.0	0.0	0.4600919485092163	0.09376462548971176
135	135;Diderot_Supplement_007.txt	0.0	0.03099542669951916	0.0	0.0	0.14501458406448364	0.1304963082075119	0.0	0.0	0.4194156527519226	0.26393669843673706
136	136;Diderot_Supplement_008.txt	0.3232482671737671	0.027800975367426872	0.0	0.09717083722352983	0.20456697046756744	0.2120131552219391	0.0	0.0	0.1339690089225769	0.0
137	137;Diderot_Supplement_009.txt	0.1639990657567978	0.0971989929676056	0.0	0.05427489429712296	0.22147832810878754	0.2000783085823059	0.0	0.0	0.26160338521003723	0.0
138	138;Diderot_Supplement_010.txt	0.06016230583190917	0.08606811612844467	0.0	0.0	0.202036514878273	0.14884084463119507	0.0	0.0	0.2742375731468201	0.2214240282773972
139	139;Diderot_Supplement_011.txt	0.09977395087480544	0.1099056825041771	0.031126929447054863	0.0	0.4367372393608093	0.0950467735528946	0.0	0.0	0.22509849071502688	0.0
140	140;Diderot_Supplement_012.txt	0.0	0.3678128719329834	0.0	0.0	0.0	0.0	0.0	0.0	0.6251484751701355	0.0
141	141;Diderot_Supplement_013.txt	0.060260754078626626	0.14790719747543335	0.0	0.0	0.15705952048301694	0.0	0.0	0.0	0.4192840754985809	0.21478290855884552
142	142;Diderot_Supplement_014.txt	0.14213217794895172	0.016656095162034038	0.0	0.0	0.0	0.0	0.0	0.0	0.6474005579948425	0.18580362200737
143	143;Diderot_Supplement_015.txt	0.0873744860291481	0.0727248415350914	0.0	0.0	0.16236364841461182	0.0	0.0	0.0	0.4619546234607697	0.21466121077537534
144	144;Laclos_Liaisons_000.txt	0.0	0.4371031224727631	0.024210311472415924	0.05456054955720902	0.07912825047969818	0.3560513257980347	0.0	0.0	0.0	0.04837983846664429
145	145;Laclos_Liaisons_001.txt	0.061035435646772385	0.602307140827179	0.0	0.022385140880942345	0.0	0.08149696141481401	0.0	0.0	0.03685242682695389	0.1950356513261795
146	146;Laclos_Liaisons_002.txt	0.0	0.5628225803375244	0.0	0.0	0.0975387841463089	0.0	0.0	0.0	0.0	0.3385918140411377
147	147;Laclos_Liaisons_003.txt	0.07063759863376617	0.4433468580245972	0.0	0.0	0.11587616801261902	0.0	0.0	0.0	0.0	0.3692992031574249
148	148;Laclos_Liaisons_004.txt	0.02626166306436062	0.3798838555812836	0.0	0.0	0.0	0.17341920733451846	0.0	0.0	0.0	0.41934311389923096
149	149;Laclos_Liaisons_005.txt	0.0	0.4887372255325317	0.0	0.0	0.0	0.04384661838412285	0.0	0.0	0.0	0.4660247564315796
150	150;Laclos_Liaisons_006.txt	0.0	0.679265558719635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3192020952701569
151	151;Laclos_Liaisons_007.txt	0.051508724689483636	0.5301202535629272	0.07060737162828445	0.0	0.12683871388435364	0.0	0.0	0.0	0.0	0.2203468531370163
152	152;Laclos_Liaisons_008.txt	0.0	0.5079790353775024	0.0	0.0	0.0	0.18313731253147125	0.0	0.0	0.0	0.3074661493301392
153	153;Laclos_Liaisons_009.txt	0.010009431280195713	0.5922350883483887	0.0	0.0	0.0	0.025393959134817123	0.0	0.0	0.0	0.3712392747402191
154	154;Laclos_Liaisons_010.txt	0.0	0.3903532028198242	0.0	0.0	0.0	0.2899171710014343	0.0	0.0	0.0	0.3183565735816956
155	155;Laclos_Liaisons_011.txt	0.0	0.4441434442996979	0.0	0.0	0.0	0.26075631380081177	0.0	0.0	0.0	0.2922596633434296
156	156;Laclos_Liaisons_012.txt	0.0	0.6797404885292053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3183245956897736
157	157;Laclos_Liaisons_013.txt	0.10149355232715608	0.3337428569793701	0.0828937292098999	0.0	0.33311328291893005	0.0	0.0	0.0	0.0	0.14815501868724826
158	158;Laclos_Liaisons_014.txt	0.0	0.4130522906780243	0.11905254423618315	0.0	0.0	0.09164075553417206	0.0	0.0	0.04607751965522766	0.32402098178863525
159	159;Laclos_Liaisons_015.txt	0.0	0.338009774684906	0.0	0.0	0.14404502511024475	0.0	0.0	0.0	0.0	0.5168595910072327
160	160;Laclos_Liaisons_016.txt	0.0	0.25240767002105713	0.028379831463098526	0.0	0.07615547627210617	0.0	0.0	0.0	0.0	0.6422290802001953
161	161;Laclos_Liaisons_017.txt	0.0	0.4518509209156037	0.0	0.0	0.11046063899993896	0.0	0.0	0.0	0.0	0.4366108775138855
162	162;Laclos_Liaisons_018.txt	0.0	0.4669231474399567	0.0	0.0	0.0	0.15068863332271576	0.0	0.0	0.0	0.3808613121509552
163	163;Laclos_Liaisons_019.txt	0.0	0.4016598761081696	0.0	0.0	0.0	0.06289330869913101	0.0	0.0	0.0	0.5339878797531128
164	164;Laclos_Liaisons_020.txt	0.0	0.33850327134132385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6598989963531494
165	165;Laclos_Liaisons_021.txt	0.0	0.5378332138061523	0.0	0.0	0.0	0.0	0.0	0.0	0.05331780016422272	0.40747034549713135
