	0	1	2	3	4	5	6	7	8	9
ne	0.01865776814520359	0.034938082098960876	0.02645140513777733	0.01113725546747446	0.02163710817694664	0.01972462609410286	0.0	0.0	0.021600866690278053	0.03979911655187607
voir	0.010351965203881264	0.0045236023142933846	0.007701667491346598	0.005687974859029055	0.0071923998184502125	0.013500113971531391	0.0	0.0	0.002395396353676915	0.00996643677353859
point	0.009553358890116215	0.0037308477330952883	0.007353238295763731	0.0	0.0029583086725324392	0.0	0.0	0.0	0.005744022782891989	0.006455481518059969
même	0.008099382743239403	0.008175693452358246	0.0056508444249629974	0.0	0.006328033749014139	0.005689904559403658	0.0	0.0	0.009210838004946709	0.011206883005797863
grand	0.006415752228349447	0.0	0.004508103244006634	0.0	0.003284784033894539	0.0037676000501960516	0.00543072959408164	0.015240242704749107	0.0028699401300400496	0.0
homme	0.006199831608682871	0.0	0.005286401137709618	0.003819430014118552	0.004870503209531307	0.00489233061671257	0.0	0.00725372601300478	0.021574586629867554	0.004392214585095644
tout	0.006087140180170536	0.006124839186668396	0.0037738170940428972	0.0037055916618555784	0.005341936834156513	0.007525820750743151	0.0	0.0	0.0037470459938049316	0.005370045080780983
dire	0.005726562347263098	0.015868887305259705	0.02104455791413784	0.015990613028407097	0.017001457512378693	0.02232327125966549	0.0	0.0	0.0047629219479858875	0.0081637529656291
donner	0.00514381704851985	0.005165878217667341	0.005891097709536552	0.0051544043235480785	0.0029061203822493553	0.0067526670172810555	0.0	0.0	0.0036337513010948896	0.0037754797376692295
enfant	0.004910066723823547	0.0	0.0	0.0	0.0	0.00508464127779007	0.0	0.0	0.0	0.0
savoir	0.004454602021723986	0.008406586945056915	0.0045351083390414715	0.0	0.0	0.007764780893921852	0.0	0.0	0.0	0.006900133565068245
bien	0.004373213741928339	0.01727612316608429	0.011083516292273998	0.005110782105475664	0.006286518648266792	0.013714278116822243	0.0	0.0	0.0055909533984959126	0.009138934314250946
petit	0.004372380208224058	0.0056505887769162655	0.0026580574922263622	0.004160050768405199	0.0	0.004396598320454359	0.0	0.0	0.0	0.0
toujours	0.004263026639819145	0.003825395368039608	0.0	0.0	0.0	0.0	0.0	0.0	0.003192124655470252	0.003649340244010091
œil	0.004146336577832699	0.0	0.0	0.0	0.0031421417370438576	0.0	0.0	0.0	0.0	0.0
beau	0.0040965392254292965	0.004456236958503723	0.0027438378892838955	0.006616550497710705	0.0	0.0049778795801103115	0.0	0.0	0.0	0.0
bon	0.003899384755641222	0.0033878327812999487	0.005995789542794228	0.0	0.0	0.010687733069062233	0.0	0.0	0.002946308348327875	0.0
trouver	0.0038961658719927073	0.006549525540322065	0.004340802319347858	0.0	0.0051315766759216785	0.004048143047839403	0.0	0.0	0.002716755261644721	0.004273796919733286
lieu	0.003859860822558403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gens	0.003798116696998477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maison	0.0037948149256408215	0.0	0.0028699219692498446	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moins	0.0036215870641171932	0.0053030988201498985	0.0	0.0	0.0	0.0	0.0	0.0	0.0031447976361960173	0.005737934727221727
monde	0.003506888635456562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plaisir	0.003490731120109558	0.0	0.0	0.0044538527727127075	0.0	0.0	0.0	0.0	0.0	0.0032414132729172707
comme	0.0034368534106761217	0.0046332054771482944	0.002770540304481983	0.004233470652252436	0.002838847227394581	0.006423506420105696	0.0	0.0	0.0046076057478785515	0.0
temps	0.003409294644370675	0.0030825736466795206	0.003402601694688201	0.0	0.0	0.0	0.0	0.00993878673762083	0.0	0.003929317928850651
jamais	0.003391425358131528	0.00316391559317708	0.0	0.0	0.004288629163056612	0.0	0.0	0.0	0.0032475744374096394	0.006293135695159435
pays	0.0032258874271064997	0.0	0.0	0.0	0.0	0.0	0.0	0.0026621101424098015	0.0	0.0
jour	0.003201703540980816	0.0	0.005278559867292643	0.0	0.003850606270134449	0.006103863939642906	0.0	0.0042318059131503105	0.0	0.003992157988250256
encore	0.003041074611246586	0.006280286703258753	0.0033565761987119913	0.003415671642869711	0.003915353212505579	0.0	0.0	0.0	0.0	0.005893268156796694
âme	0.0030122261960059404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004758815746754408
goût	0.0029353448189795017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
air	0.002927562454715371	0.0	0.002874172292649746	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chose	0.002838023006916046	0.0033249808475375175	0.0	0.0	0.0	0.0040526725351810455	0.0	0.0	0.004006405360996723	0.0
aussi	0.00283419550396502	0.004555379506200552	0.0	0.0	0.0025888816453516483	0.004399341531097889	0.0	0.0	0.0	0.0
un	0.0028327160980552435	0.0	0.002608134411275387	0.0	0.0024251476861536503	0.0	0.0	0.0	0.002637602621689439	0.0
prendre	0.0027890177443623543	0.005290347151458263	0.006433517672121525	0.004004103131592274	0.0032427404075860977	0.0	0.0	0.0	0.0	0.004035089630633593
vivre	0.0027773468755185604	0.0	0.0	0.003925144672393799	0.0	0.0	0.0	0.0	0.0	0.002941213781014085
aller	0.0027651838026940823	0.005185515619814396	0.007714556530117989	0.011066218838095665	0.007201229687780142	0.007651051972061396	0.0	0.0	0.0	0.0028076376765966415
il	0.0027402937412261963	0.004601741209626198	0.006613519974052906	0.008571434766054153	0.0	0.0053130402229726315	0.0	0.0	0.0	0.0
parler	0.002705687191337347	0.00571275781840086	0.003791384631767869	0.0	0.0	0.006902764551341534	0.0	0.0	0.0	0.0033393281046301126
tant	0.002641926985234022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00281096575781703
ici	0.002620390150696039	0.0	0.0	0.0	0.0	0.006247646640986204	0.0	0.0	0.0	0.0
là	0.0025693674106150866	0.006425311788916588	0.005518703255802393	0.0026637634728103876	0.003460506210103631	0.00463067926466465	0.0	0.0	0.0	0.0
nature	0.0025268394965678453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00949395913630724	0.0
livre	0.002524677198380232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ville	0.0023640869185328484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agréable	0.002336279721930623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maître	0.0022607294376939535	0.0	0.005049975123256445	0.0	0.0	0.0	0.0	0.0	0.0	0.0
art	0.002251002239063382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
femme	0.0	0.017703965306282043	0.0	0.00363763771019876	0.006363673135638237	0.006677133031189442	0.0	0.0	0.0	0.0
madame	0.0	0.008831257000565529	0.0	0.003086415585130453	0.0030766520649194717	0.010447013191878796	0.0	0.0	0.0	0.0
croire	0.0	0.00757193798199296	0.0027942226734012365	0.0	0.002568095223978162	0.005275112111121416	0.0	0.0	0.0	0.007096606306731701
donc	0.0	0.006171760614961386	0.0	0.0	0.0031968257389962673	0.0	0.0	0.0	0.003660166636109352	0.0034103996586054564
bijou	0.0	0.005990058649331331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
répondre	0.0	0.005758637096732855	0.005664062220603228	0.0	0.0031227036379277706	0.0	0.0	0.0	0.0	0.0
suivre|être	0.0	0.005129656288772821	0.004033069126307964	0.0	0.0	0.009922590106725693	0.0	0.0	0.0	0.005120475310832262
lettre	0.0	0.004363790154457092	0.0	0.0	0.0	0.008304540067911148	0.0	0.0	0.0	0.0
mais	0.0	0.0042493282817304134	0.0	0.005428873468190432	0.0	0.0	0.0	0.0	0.0	0.0
sultan	0.0	0.004078124184161425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
demander	0.0	0.003946904093027115	0.003394899656996131	0.0	0.0027751775924116373	0.0	0.0	0.0	0.0	0.0
entendre	0.0	0.003898082533851266	0.0	0.0	0.0024657072499394417	0.0	0.0	0.0	0.0	0.0
aimer	0.0	0.0036345433909446	0.0	0.0	0.0	0.004548848606646061	0.0	0.0	0.0	0.006851731333881617
mettre	0.0	0.0035566631704568863	0.004643924999982119	0.01087966002523899	0.003656896762549877	0.004865247290581465	0.0	0.0	0.0	0.0
moment	0.0	0.003474260913208127	0.0	0.0	0.0	0.0	0.0	0.002616968471556902	0.0	0.003234193893149495
paraître	0.0	0.003347758436575532	0.0041548945009708405	0.0	0.0024082812014967203	0.0	0.0	0.0031236375216394663	0.0	0.0
beaucoup	0.0	0.0032208357006311417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mangogul	0.0	0.003157774917781353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heure	0.0	0.003056952962651849	0.0	0.0	0.0029150592163205147	0.0	0.0	0.0	0.0	0.0
rendre	0.0	0.0030269166454672813	0.004031319636851549	0.0	0.0024600147735327482	0.0	0.0	0.0	0.003289300948381424	0.0058968886733055115
pourtant	0.0	0.0030222409404814243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
occuper	0.0	0.002948448061943054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effet	0.0	0.0029306949581950903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
assez	0.0	0.002890757517889142	0.002706382889300585	0.0	0.0	0.0	0.0	0.0	0.0	0.0
don	0.0	0.0	0.006706198677420616	0.0	0.0	0.0	0.0	0.0	0.0	0.0
venir	0.0	0.0	0.0060413130559027195	0.003690952667966485	0.006277220323681831	0.008422835730016232	0.0	0.0	0.0	0.003447233932092786
seigneur	0.0	0.0	0.005214119330048561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fort	0.0	0.0	0.004994567949324846	0.0	0.0	0.0	0.0	0.0	0.0	0.0
passer	0.0	0.0	0.003597972681745887	0.0	0.0025226834695786238	0.0	0.0	0.0024516230914741755	0.0	0.0
laisser	0.0	0.0	0.0033992822282016277	0.0	0.002712742192670703	0.0	0.0	0.0	0.0	0.0033303520176559687
dame	0.0	0.0	0.0031090613920241594	0.0	0.0	0.0	0.0	0.0	0.0	0.0
personne	0.0	0.0	0.0030768411234021187	0.0	0.0	0.0	0.0	0.004715197719633579	0.0	0.0
sortir	0.0	0.0	0.00286789215169847	0.0	0.0	0.0	0.0	0.0	0.0	0.0
entrer	0.0	0.0	0.0028404230251908302	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reprendre	0.0	0.0	0.0027814179193228483	0.0	0.0	0.0	0.0	0.0	0.0	0.0
arriver	0.0	0.0	0.0026109162718057632	0.0	0.0028127662371844053	0.0	0.0	0.0	0.0	0.0
esprit	0.0	0.0	0.0026100489776581526	0.0	0.0	0.0	0.0	0.01206531748175621	0.0029499076772481203	0.0
apprendre	0.0	0.0	0.002599376020953059	0.0	0.0	0.0	0.0	0.0	0.0	0.0
foutre	0.0	0.0	0.0	0.014978707768023014	0.0	0.0	0.0	0.0	0.0	0.0
con	0.0	0.0	0.0	0.014842720702290535	0.0	0.0	0.0	0.0	0.0	0.0
fille	0.0	0.0	0.0	0.011885251849889755	0.005231546703726053	0.008781732060015202	0.0	0.0	0.0	0.0
cul	0.0	0.0	0.0	0.009552737697958946	0.0	0.0	0.0	0.0	0.0	0.0
vit	0.0	0.0	0.0	0.008943766355514526	0.0	0.0	0.0	0.0	0.0	0.0
décharger	0.0	0.0	0.0	0.007804148830473423	0.0	0.0	0.0	0.0	0.0	0.0
père	0.0	0.0	0.0	0.007779254578053951	0.0	0.012782173231244087	0.0	0.0	0.0	0.0
joli	0.0	0.0	0.0	0.006267220713198185	0.0	0.0	0.0	0.0	0.0	0.0
foi|fois	0.0	0.0	0.0	0.0052588521502912045	0.002423164201900363	0.0	0.0	0.0	0.0	0.003359595313668251
gros	0.0	0.0	0.0	0.004657477606087923	0.0	0.0	0.0	0.0	0.0	0.0
conin	0.0	0.0	0.0	0.00390686746686697	0.0	0.0	0.0	0.0	0.0	0.0
