	Unnamed: 0	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	0.0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.08238713662291296	0.04350758847792489	0.005565422226809953	0.031161734742225493	0.021390198258233448	0.01832115144818539	0.02375138127959081	0.049575661009940764	0.06967068537835977	0.02042841194175126	0.023855290529909142	0.013272799506406294	0.009913721458103682	0.03442355651182838	0.009478569464149315	0.013655699643688542	0.030707052187175458	0.002416856385621736	0.019408641361627083	5.407242789943161e-05	0.011854560076124496	0.04618347178363752	0.06969190308386221	0.005640269160278703	0.053282834614446814	0.045577018684911666	0.15686911847824353	0.038749300149420345	0.03990804796971485	0.00929784513701611
1	1.0	Anonym_Suzon	Anonym	1770s	X	autodiegetic	0.10735476062140116	0.04641149745931787	0.014739367154297469	0.05672260361814225	0.024644968013474704	0.030830865038798942	0.020490547199020482	0.010341171683508569	0.04711782650935886	0.035042824894128924	0.018468875721958627	0.01379676959616156	0.02871236711528645	0.008986626671430478	0.051877115452980266	0.011199034068278615	0.024820589788730592	0.03442843166158775	0.05958779988519808	0.0006076441581074653	0.010012131562813796	0.05149500287174544	0.042042081162584614	0.030632850511934005	0.0304861552850395	0.02404995843887811	0.02504885249625929	0.04465874838963839	0.0903219724823215	0.005070560487616314
2	2.0	Anonyme_Etourdi	Anonyme	1780s	U	autodiegetic	0.0844982421853196	0.025529756741061192	0.007581400454800531	0.06423080833373059	0.012954024031067051	0.08544826728806917	0.049633994912926575	0.0034704662996973123	0.04617684290678662	0.009317303310955209	0.010423187099222476	0.034914117816627344	0.03063594631912713	0.006722700133497903	0.05956170659895095	0.016055938589018146	0.046399505998002334	0.0007110116763901041	0.03569890297734895	0.00011221608989155207	0.006903870885571862	0.04676206053608683	0.12130604566315875	0.033979177812464414	0.03367625160492038	0.022609073212013626	0.026538694401487296	0.019240887809607404	0.04592278319742365	0.012984815114775115
3	3.0	Anonyme_Zoloe	Anonyme	1700s	U	heterodiegetic	0.03996279378787923	0.037394842211154786	0.023292647914449783	0.14470895419367535	0.042245089485768016	0.03221864176937965	0.07078153242717122	0.03609204877619163	0.02521773781742397	0.015103290398702384	0.01687647475336017	0.013669303223716671	0.024679341606944242	0.018063274263220103	0.03765611762453611	0.03935733056321766	0.01930866896804095	0.002132577829853205	0.005408725909576129	0.008335125059853586	0.016820063935858887	0.02664618003458692	0.04936978004464007	0.007853232472472207	0.09991299473471876	0.03324945049773572	0.03075326903393833	0.01486461531501664	0.03968835833118936	0.028337537015728283
4	4.0	Arnaud_Epoux	Arnaud	1760s	M	2	0.04671142633244176	0.010549223974312507	0.0067600725725872465	0.002698432983749425	0.0060454066077771035	0.06681114275682534	0.004750204908685721	0.002243545809004505	0.02383864759502397	0.00198266419272874	0.014284867882538053	0.013676807712117687	0.009471031810854309	0.0043822170435396934	0.08655717674317616	0.04003789513137055	0.07708550438940437	0.0006878774273816827	0.006560551400524458	0.4455077505936412	0.014328121635386503	0.0184135824564904	0.009999685658007618	0.029537597105731974	0.008855398289767566	0.01838681596961024	0.00735590826591592	0.01038954289173201	0.010046378532919484	0.00204452132675388
5	5.0	Arnaud_Sentiment	Arnaud		M	heterodiegetic	0.0679556368321369	0.018942643866833808	0.03760984036218258	0.005554362088750541	0.005521605917105175	0.16059849022444278	0.01079860098759881	0.005594918894736377	0.019183113662114615	0.0036977569838196798	0.014986266473219004	0.02326887273074735	0.013210153421423593	0.015016630102013226	0.02780691773878773	0.1162842656066277	0.19094063135179484	0.0004489401054201653	0.006452866741088071	0.003173481745593142	0.018429628641529885	0.03908758578174239	0.04698529254734902	0.049797582496249326	0.025292560205317376	0.02074439699309393	0.009426299731115934	0.017081878131626586	0.013505951856322213	0.012602827779217413
6	6.0	Beauharnais_Lettres	Beauharnais	1770s	F	epistolary	0.08274255613803637	0.009743072209653309	0.011048416349848269	0.0015649379632517665	0.005454410951608211	0.2275236139781128	0.004566857903584562	0.0010549221194019814	0.04084347637114654	0.0012832722418937939	0.005795685566560243	0.06955285136888198	0.009364028099201513	0.013147689199410536	0.07317781416755112	0.059279497247657915	0.09513437729298137	0.0004138474331622488	0.009294017969088318	0.00020729354212968508	0.009865433594618346	0.08809234067093093	0.036541615420634915	0.03070267317682335	0.02713911033240012	0.05220718171822517	0.0032298140047528475	0.01269833996265601	0.008120399468356534	0.010210453537439296
7	7.0	Beaumont_Clarice	Beaumont	1760s	F	epistolary	0.09317419009044484	0.0585612200626986	0.046096124790289364	0.008995328440534347	0.04416115487207223	0.010683697057507805	0.030379889240561387	0.04272946556352402	0.03208443284402957	0.01244493075613831	0.00742925464988577	0.004265286074810654	0.015393287152035775	0.014951008551668594	0.06429340743855126	0.0534366092962475	0.013874261382914373	0.004757304715590075	0.016373929913483003	0.048679857664883065	0.025016062031691585	0.0928771227268157	0.02254485264880846	0.13055353787582888	0.018601792904232733	0.02936031316563353	0.02606604537111429	0.02469017468578689	0.0052007946292209365	0.0023246634029964897
8	8.0	Beckford_Vathek	Beckford	1780s	M	heterodiegetic	0.03803561116516169	0.006715874518759568	0.031599693004624764	0.053567309504634494	0.010222556776411271	0.020865519304218063	0.04082882005662858	0.18474132410704916	0.045543310107172996	0.06340541858285953	0.003750829969147078	0.008905545938485707	0.0422508210832938	0.033029780223361595	0.01483039318643649	0.01773757431264785	0.04476450426793588	0.002449171183892261	0.0187156868063056	0.00018948152667577252	0.014755461787930241	0.020713158339173657	0.01868127414360544	0.0165495819548691	0.14339268591023485	0.016199763014917462	0.004892159111040002	0.012879491137769962	0.06669643316156236	0.003090765813194861
9	9.0	Benoist_Elisabeth3	Benoist	1760s	F	epistolary	0.09355405965357057	0.009876248614277038	0.0060073799051487365	0.014200235495141813	0.010013617581872232	0.11385045492930848	0.0073361824300922735	0.0017316414638654716	0.05575461596950362	0.004222859610239379	0.019132023261440798	0.12806317860282276	0.005561319223680927	0.011737728417956584	0.10539675363740222	0.026675270507223004	0.04005644529208522	0.0006644758175673183	0.05983073499510684	0.00475279663227704	0.013894390528748869	0.048949458721587895	0.04576718745533563	0.02742287604634393	0.021675197726796536	0.03855183829991419	0.01644288660063161	0.017705189235038023	0.02122819003362875	0.029944763311392363
