	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
larme	0.02051810813077519	0.0	0.0	0.0	0.0	0.004784190011862705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
douleur	0.01661577018140198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
point	0.014790403504704019	0.0	0.011924907778278284	0.0	0.0	0.0	0.03205183941131516	0.011464563063465143	0.0	0.007512587157129017	0.0	0.0	0.005448821046680508	0.0031662409535972756	0.0	0.0	0.0	0.006635071090047393	0.007332055629269252	0.015235340826194457	0.0	0.010377721574664614	0.005039474655057921	0.0	0.0	0.01367056073584247	0.009851562547160131	0.0	0.0	0.0
cœur	0.014726268999847063	0.0	0.0	0.0	0.010443927351847935	0.00470597437134179	0.020226888948888206	0.004061412121753102	0.0	0.0	0.0	0.0	0.0378103342398456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vie	0.014341461970705332	0.0	0.0061298530539694905	0.0	0.0	0.0	0.0	0.0	0.004867090977162112	0.0	0.0	0.0	0.006326090982639802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018479654229674083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
malheureux	0.014311861430002121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01239652231790008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mort	0.01401585602297002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00804248651496873	0.0	0.003206503330698882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004872321357670361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ciel	0.01164287934326267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030076863094575025	0.0	0.0	0.0	0.0	0.006831427314712998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
âme	0.011361674206582174	0.0	0.0	0.0	0.006182950046840531	0.0	0.0	0.0	0.0	0.010157081367830879	0.0	0.0	0.021181195231550525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mourir	0.011272872584472543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054849065807534795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ami	0.010192452848805371	0.0	0.03798439231059545	0.0	0.0	0.0	0.009555145729701035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009316770186335404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016291595956614773	0.0	0.0	0.0	0.0	0.0308965123742957	0.0	0.0
malheur	0.00972871104445508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004478833007473966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007297277355567033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
