	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.0028787106619249663	0.0036919730816424336	0.025287225849037653	0.06675690347883274	0.015640647877739732	0.012657419473347484	0.0587217183382692	0.0028211494470688167	0.0280647630117767	0.03911503650924564	0.034329201368291755	0.018372663670909468	0.042496414717507834	0.11251585928072654	0.004459142382864549	0.03092979898376381	0.02555880535154618	0.17135347838717938	0.0009644746274268668	0.017504180674726436	0.03149496362310508	0.017894884895111516	0.011871715706551433	0.06673572463230122	0.05317448714548431	0.02110743091543513	0.06969752935054206	0.0013822127627903834	0.006828873677886983	0.0056926101169622835
1	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.022691307779222288	0.008318662873154239	0.026483164664794962	0.025395539248718162	0.02641965660208059	0.018899561030972147	0.07355210993840705	0.003255629741744255	0.04664568187278723	0.1136954416985803	0.017011042480349698	0.023465890142472676	0.08629783017498643	0.03711431875133469	0.0033792460485100673	0.05159707570189702	0.021702698938169448	0.018997572574159915	0.00536038323920121	0.025038382805074214	0.02378468637142909	0.022574104112787985	0.08605763781349778	0.032528512668214216	0.02816985955362226	0.04356223335866591	0.0377687210320124	0.023739013218373833	0.012246602579979862	0.034247432984798536
2	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.031140456069762425	0.019483220367927857	0.023028273402037364	0.07536911502337852	0.022511554297256264	0.018850284652961465	0.0189371319846111	0.07952450000271212	0.03139921495908767	0.01838347166770231	0.009233024704853066	0.03626205096042599	0.04816378180497392	0.03293628428518655	0.0016857352411465808	0.1005211610048086	0.0664501213616212	0.009807926833486422	0.004228756548638022	0.014815454094774931	0.006799725304683777	0.002405717108765474	0.15348975784825533	0.02106754909414496	0.03152393181831762	0.031101019308048004	0.03528099404561277	0.022053442965807322	0.02892209951318604	0.004624243725824874
3	Anonym_Histoire	Anonym	1750s	U	heterodiegetic	0.029636601127965203	0.002090251743459991	0.008082834393154548	0.013736003443647072	0.01668501560564043	0.03959733583816532	0.0679857668635936	0.0006928578703867227	0.0222728824716201	0.024757060399103525	0.0375293600472932	0.01791065073801145	0.1567429298902799	0.031769320919952104	0.007482223862514071	0.0232064047157049	0.011053635170224119	0.006593932985682483	0.0054926801896347304	0.021610828049057874	0.1726620763123331	0.021213959471902234	0.02353634203587289	0.04145536226504415	0.03130063899125399	0.03088829560395154	0.04477635381871728	0.05055600097338644	0.005619071502199847	0.03306332270024564
4	Anonym_Suzon	Anonym	1770s	U	autodiegetic	0.035843911190279396	0.0028991504978893344	0.008579392788997425	0.02666347205552469	0.01723966568543472	0.03492236418420265	0.014742835306340662	0.04051035870584295	0.036596791592075704	0.04122894199726073	0.01777336712378329	0.02536504214797206	0.13813617955914337	0.05818249571166618	0.0034489794049610036	0.040481817148244434	0.029823201311426278	0.03151112145361935	0.0024589687219928914	0.012802680796885601	0.015110438999634108	0.0037527974414812417	0.08946249073718221	0.07016920953485979	0.05013810453627097	0.032512402152886095	0.04695204983870565	0.026683283807353447	0.02731899360356685	0.01868949196451544
5	Anonyme_Venus	Anonyme	1780s	U	autodiegetic	0.009872417030120354	0.016485191517329727	0.014040604745405912	0.07867108105921242	0.022831507334642603	0.030156132365598654	0.017029955493683652	0.07374399419511887	0.03188985683600619	0.024070917983649458	0.019251122102912615	0.038564248591140216	0.024918199699426664	0.08053872313703911	0.0015825447662089428	0.033780359015064765	0.06683104373807065	0.02376145009327804	0.005708279813849042	0.006968510865052372	0.01151162319064514	0.006417457114600667	0.13111249307368655	0.035425417258632616	0.06350738811426794	0.01481577160467341	0.021342280853564214	0.005544909110167788	0.06403905775049726	0.02558746154645254
6	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic	0.007223111555845027	0.018086720787581032	0.016833966034816447	0.07988028823694737	0.007595923169063339	0.018178341259937166	0.03534301964543264	0.002897759435261022	0.027731648654485283	0.024762479069640138	0.04662930618619121	0.02933723854902827	0.03551568835311119	0.03476319257492554	0.003671389875829194	0.0729063524025077	0.09011056834091527	0.04280040257603332	0.0291765385060761	0.051108356032388357	0.029421530321735563	0.017489320506011163	0.045304372078993856	0.011086299562014538	0.06295980849383205	0.02667815168306735	0.03814528682420507	0.003312717635514217	0.07427639247663348	0.01677382917197563
7	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic	0.023315488674865863	0.002388099581872834	0.01808676715869432	0.0046117430680347035	0.015290921552910348	0.11501307153722848	0.007546027789855562	0.00011789676874668463	0.0010719451046927115	0.007215536978267197	0.021361841615866024	0.012107503552362616	0.03373271400425512	0.02484920669886918	0.002469373956755465	0.05345156045923017	0.05583787441832847	0.006132910260939192	0.1413794499210525	0.0930292355741146	0.009213182810546361	0.0024731903064707235	0.03498274904972887	0.013467190375244012	0.011887210691331406	0.20986290922669412	0.06772555473987744	0.002703494001650873	0.003162226952481873	0.0055131231690306115
8	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic	0.0801046693991747	0.002222332095669805	0.019015423328547675	0.0019823363705137632	0.012556330350496858	0.09338916372826565	0.008278317350317891	0.0001186021648175	0.008074483891670349	0.00767636177845983	0.06311573382398579	0.006627629783890085	0.028205503328384486	0.01559046401769295	0.0027695072292132743	0.024885231822179568	0.026402600319503547	0.006806659799832842	0.07093262503761902	0.05793999526776079	0.007080000761047378	0.0017059614025073688	0.008486866904635501	0.02267100876165132	0.01741714876538356	0.35011024663354945	0.04795373767040223	0.005393146152828079	0.0011563418155482526	0.0013315702444490578
9	Arnaud_Bal	Arnaud	1750s	M	homodiegetic	0.013279559957687473	0.009163645559326472	0.0033624881110752938	0.029197671349559435	0.019790724322718525	0.12976849027150922	0.0014553077057476336	0.0013727981769246222	0.007686571361362671	0.016421623992026645	0.02645893525793894	0.008157989093249716	0.10877249293652567	0.06263127397321118	0.0041163477619559335	0.027017660685994337	0.14881195405579967	0.008209668949558683	0.0038271135472787384	0.020353592557163062	0.0043443829249948385	0.008017482353576756	0.05645462567870544	0.0128793423048618	0.10812745425203363	0.10465447510836429	0.03768100543752265	0.0007072895052696055	0.009611927382985767	0.007666105425069705
