	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.0022785254517574665	0.0095845336989539	0.018580206050619066	0.0038799124693228333	0.029135950795958352	0.014839713459753498	0.05358864439358239	0.0015796545930378166	0.026976662471662017	0.00187235453321455	0.004315487947827334	0.0002774775139015	0.0005308980929834667	0.0386625160532035	0.0061066963152836004	0.0038047856682064817	0.0059813684571772	0.0010335149961919166	0.003070402140572817	0.052831826031740005	0.021864639615359418	0.015654161682850266	0.014295707520757433	0.006411625623338634	0.0014828329930310668	0.0038143943791636	0.00135942490090335	0.00711925163444415	0.006365720881363449	0.0143056429369252	0.005043665651149334	0.00661868974911805	0.007670906099044567	0.03986402178540063	0.029145800203018712	0.02942512356281765	0.0587036736828969	0.018231361626601834	0.04687974671106509	0.057812781208089824	0.12705828711950304	0.008786405861082017	0.0020989484204648502	0.00102008354319735	0.03412668716875639	0.020862387924805867	0.013090137694193767	0.016314137057503265	0.0006084875472453	0.00014772318582738334	0.00437025192346775	0.01949930384708065	0.00655332011659605	0.013527857502251365	0.0016236340373878	0.01088496469087285	0.008128418166701616	0.02939426857467235	0.007721189431062516	0.0031832026050361006
1	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0066822028525155685	0.017670414941803478	0.02040929789737228	0.00183145998885991	0.010744120177308652	0.008662251631401028	0.01936477727147502	0.006028999956117942	0.014967280855526592	0.029186557743803476	0.00581029474091523	0.009847304036329465	0.017312747863707185	0.03395182561999335	0.012719553504551047	0.0015274585006139175	0.005077184702040841	0.006163858263139672	0.017478897117692876	0.03614841044851457	0.06508992264211987	0.016806563669166927	0.020904112031532886	0.03877528789645161	0.002197812042866655	0.0035826381044348106	0.012829502709954886	0.021167900095754148	0.005104783968627342	0.005858552017575157	0.009535606541331813	0.007649685576592586	0.01169297401878258	0.02856786726038919	0.013936828508736945	0.021351201616228506	0.016924694721968565	0.019725144935906932	0.015033571561591498	0.016371229106864005	0.013781340835395478	0.01605926574777971	0.008937201523866478	0.0023539795056229124	0.019745214296760266	0.020786337457948584	0.039255881131227216	0.025764696546631417	0.08856352512503866	0.0007727718411315827	0.01142601303635454	0.005640794569618858	0.024361875903357984	0.006366777538060471	0.007358973181321306	0.030566559866262808	0.00762088563596709	0.00801869879319353	0.022461662683290133	0.00546676764060906
2	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.00692257159037832	0.010682027353026296	0.03792209781014406	0.00019465101041768066	0.006331456864328266	0.008346828508942843	0.008059477347817019	0.011912783054966725	0.02540743259936859	0.029052368181139168	0.004282064987456249	0.022505958531850032	0.04245753248650604	0.028561478136456004	0.007177974334009189	0.062301296003490415	0.009960727915218253	0.008347867491478745	0.01330094077908064	0.011094236877415477	0.04669641889341786	0.013719252546814675	0.0040418233468240165	0.07827589909642269	0.0035652595448642127	0.006515575263894472	0.0019939822946274284	0.015361753769484303	0.004650952768487309	0.007649259885882718	0.006584880406306844	0.008310640058590441	0.011412430972880477	0.04209581040010547	0.06566102590017255	0.01932246722908981	0.012049200913284949	0.004266297466494709	0.012811132865879484	0.02184106601266705	0.0044964000403997315	0.014497076036288766	0.009020649973863136	0.0008915056813355966	0.07118417614052926	0.0006372042760975419	0.00862871472818632	0.023388333324125897	0.009573115154566474	0.0020362361773894676	0.011561209960657145	0.005565008658820451	0.018270058012328665	0.006231879338972066	0.002492427230678887	0.013848593335572394	0.02383214445923875	0.00458852131432422	0.018216705636662688	0.009393139020278123
3	Anonym_Histoire	Anonym	1750s	U	heterodiegetic	0.013338333320366269	0.016941579047319796	0.020449419494721045	0.002358991770245559	0.007067871935953845	0.011939130255899157	0.034816737067156676	0.00044472779572726827	0.00946479700332182	0.013017760130143935	0.007037411311624162	0.013625223709539214	0.005024348520768361	0.019995554587990322	0.02923109897631615	0.0005840406532304797	0.011605327700153205	0.003584857709934579	0.02414860224501877	0.023045497484628565	0.08096292942416891	0.009919160507745765	0.012989234833808134	0.014323780765197336	0.004354647756395934	0.003015208941770687	0.01281050595261276	0.017049780363962572	0.007587155147813749	0.0005337890077394569	0.018461009554439193	0.0019856438360531846	0.02212716497917046	0.009739158945896186	0.0067046565667773705	0.0198707963371325	0.021987254359424037	0.06137438651167847	0.02145686087080467	0.008816236265939996	0.006698323146711104	0.03106548649554749	0.008646867317588772	0.0003784541068974046	0.01324177789538022	0.01887028944552384	0.009312883244492164	0.008689451678384048	0.06233954832016799	0.000528692846853484	0.006058733201582139	0.016108000316848267	0.01849465007894184	0.016259436671357083	0.12336719963926615	0.014625183085596955	0.002270349655864018	0.009149956142996327	0.0076625984568752335	0.0024414466045320836
4	Anonym_Suzon	Anonym	1770s	U	autodiegetic	0.003103886496353239	0.008110778820601346	0.03843040322256676	0.0007035459235592199	0.009120560299754714	0.015233901228516873	0.015446264687256695	0.0004758481031683066	0.03210077709166317	0.020682183536732433	0.015594024153660077	0.029799337210506417	0.01759093159272754	0.026054653429215743	0.012710416002002884	0.039546185830017774	0.010532276753756648	0.008859703770397203	0.00471192301655893	0.005938817575596099	0.09799821523306389	0.010296720867676	0.01601407053724446	0.04187165611632142	0.002415411500206137	0.0050446022018191695	0.013005420782651543	0.019392758195072454	0.011063540190036709	0.01815064222513614	0.017827179917987768	0.0032155286825272826	0.033385615613872696	0.03702455584629184	0.028830657355750012	0.022678520137684573	0.03298689379244402	0.011031318395068752	0.011569535252904061	0.02577059504614371	0.019040550757662134	0.02488293003074101	0.021956531547847193	0.0009039878195433299	0.016700872865497613	0.0017465050963309868	0.024642983937157394	0.01294185653966952	0.0003431210063978933	0.001416024628203817	0.007549299044895064	0.013367377747684381	0.015391292075126246	0.007747104662952351	0.00415915274547963	0.02227839270758599	0.006203911219335213	0.008276746137727725	0.010857758350433015	0.005273744445211855
5	Anonyme_Venus	Anonyme	1780s	U	autodiegetic	0.0030847549696462855	0.0026480408995784846	0.019436157504300472	0.0010311046019676022	0.007922660010419432	0.0138582446077694	0.014624081278562209	0.007598186883335119	0.03616020529482884	0.0092177161058594	0.018610243216801613	0.0030278384203959213	0.020435242180653044	0.018870995349504864	0.021975934694948435	0.05602041975960267	0.006702074331095246	0.004296538235658757	0.006320196994245312	0.009077147309267801	0.04155664769407467	0.006242298667043299	0.005606228084064974	0.05073256973078071	0.005911346986462558	0.005000377772405804	0.015811711199949785	0.011945635741893139	0.006208679945647522	0.01751794569342971	0.012500477664459794	0.004928636551193941	0.015156805302615092	0.06261874008866282	0.0722413236956209	0.05651204034077778	0.013355642942848966	0.007552275914643025	0.006502578996435751	0.03224405552082703	0.01283032722347923	0.02938727695301302	0.00411554778251233	0.0009081547296086881	0.04909044919754567	0.003199627274663117	0.012119000459306457	0.0066176038002668395	0.0022634561064659286	0.00040243901496612387	0.010016836948162135	0.014889821038686048	0.010054382474258154	0.003351030458059542	0.0030550786799269343	0.0159241285784536	0.059031408808809915	0.006397886423522307	0.02114944005129407	0.0041323028147188575
6	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic	0.0017426427545364834	0.026887379671511325	0.013501866500022058	0.00023787368660788238	0.03859695527910091	0.011293788660637013	0.01571603956951048	0.014350511128865203	0.050789996249973296	0.04696849706566826	0.01946117888814614	0.0029527406214256394	0.005632177953832245	0.029583682057924283	0.021557857221337462	0.00020862415421463493	0.003203245961967867	0.0012910552286134443	0.01945747506776724	0.02306588966900641	0.030250613852456667	0.015803053122459124	0.002458601690548722	0.018163343321175945	0.018153544614209646	0.003902232733641538	0.007546894701976795	0.017667101064534396	0.0017611376807074887	0.035124677459578243	0.009090091212463963	0.004176497689235927	0.004108967866264321	0.022339373988282632	0.07942677182043723	0.01674483539294097	0.007804304610279828	0.01908835634897203	0.01891899886080176	0.034054004576604985	0.021540385731805032	0.024047664658956663	0.0013553119437944112	0.002155971334397144	0.03096859488896107	0.0172716135428859	0.02708337049908594	0.003048170935195689	0.0002788999933439778	0.0016486665359018169	0.002201432324245439	0.02284323621850758	0.013266950347024698	0.019902947049733374	0.0035161061532084778	0.020252084766225604	0.047844554986463075	0.010295512880738749	0.011626374115242658	0.005769271096039325
7	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic	0.0070524664133411125	0.06978260318861935	0.028754225720616648	0.00011248524415487694	0.0030034238922222924	0.009009731755670554	0.006536089780060977	0.0020155464165451035	0.0021365937154446033	0.034855142398998624	0.002513799263099712	0.0015240881029260807	0.015488306125916349	0.0339760637390948	0.017241497986152585	0.00028790298975946767	0.010940477062269922	0.0018394894197593691	0.01916359310177816	0.005643225445902428	0.03580307954508425	0.11987365945975055	0.0030288872203159544	0.011873079809453626	0.003394624434595428	0.0026647911863958156	0.0022397659017725302	0.032376393820217106	0.003304554067010188	0.001330273865378942	0.08497984881577669	0.006966954142700246	0.003274781737559284	0.016536348862699772	0.035486549143674044	0.018265001312571808	0.005969433773242964	0.0043623651273144	0.04166628420407925	0.0039119767755016	0.0046898461747167455	0.00403321846531853	0.009604270401682867	0.1354460149510027	0.0016257080493361502	0.0018854658936121962	0.0022554627419157734	0.008324877537575685	0.0006584039982071769	0.0001350106123465923	0.01424037536134425	0.008663520420935598	0.024720943217628653	0.016004153089741416	0.0020918406983134233	0.00044254619778924623	0.000341206512552123	0.0017971182141580159	0.053384023171758124	0.00047058932263441153
8	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic	0.06642613998307571	0.04402585655385198	0.04037464794972304	0.00011293148730374734	0.0026484541129658114	0.027465582415769026	0.011830559701543474	0.0004352487587978631	0.0033467137154689843	0.01116353742414857	0.0021880620341789476	0.0003880952327560158	0.005570651109348621	0.03426590980171703	0.027059758108515387	8.701953730189009e-05	0.004912303071833557	0.0022939351170380108	0.007517356875308706	0.0038616569072519526	0.03018588860067921	0.2326033981152821	0.017494193343167454	0.006641619619397367	0.0033209953186612005	0.00033571018721106314	0.00028830822292797364	0.022955268660427453	0.008008401571554843	0.0005336489717938526	0.048249203440735355	0.003871804381494195	0.003562887227951937	0.0016747179452509477	0.014732386960596346	0.011375573160232444	0.007242980924344178	0.0038420246413644566	0.017414917528687318	0.012058754738391164	0.0020297451431589104	0.015112519486862378	0.0262354952104371	0.06689388256252378	0.0022870184446480055	0.0007037297796663157	0.002664959860684647	0.004767131778889454	0.0013426812905374104	0.0001355462164717	0.008534078549127183	0.018734535445600026	0.006978538746608815	0.03059977356570164	0.007072040086244712	0.004941833992733384	0.0003709325486649526	0.00232459066093131	0.05402127647805519	0.001882586694400879
9	Arnaud_Bal	Arnaud	1750s	M	homodiegetic	0.008684612619012322	0.022103993444292803	0.028091333935433806	0.001337850409225739	0.0029910720676784774	0.01082786892452503	0.00993149412621808	0.008349000835963504	0.010620843171682545	0.006064292040935177	0.006680008166731439	0.0005478144814398055	0.009872696138403615	0.04205711704183914	0.014954943326674679	9.375962517764222e-05	0.006271251966261073	0.0028587427375080334	0.005691456078581777	0.0008570763049288055	0.03167717946869361	0.051267374874466136	0.0009681759157954556	0.02843278386558727	0.005484232687755813	0.0009441660859186722	0.0018649222339223552	0.010544227686727338	0.008634461217613937	0.009323902782053651	0.16566109611855936	0.0042107272496951335	0.00808193506355175	0.013054212048318468	0.07824602147140193	0.03332839263534656	0.011801358400196846	0.0011886081168499723	0.015791539840784723	0.028712302196424858	0.006049329476179265	0.10774489211783131	0.005278812604728489	0.009333304561067667	0.011058014793797899	0.00425759679824925	0.01486196036187043	0.0044444199346927995	0.0025049624872470777	0.004029320412505733	0.013623363369731011	0.02459576642795148	0.013240641956429199	0.008188577981607582	0.00048607382280872226	0.00816107148709205	0.0014360374610094613	0.0009332832253101721	0.04661613371009816	0.005051589607612105
