	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.005688219951306233	0.06411989855363694	0.0013798006862254166	0.0017773036105808333	0.05733053067840232	0.03762622744068996	0.05711072214851116	0.0025592306460553503	0.02561755893391975	0.002196221978858467	0.04424061324215887	0.012615917021839548	0.026386737018412584	0.04693574076274856	0.00038756759948606665	0.017808222276480514	0.011974559495209368	0.02292804858989514	0.02827334948613655	0.013285298558072783	0.16221549090850307	0.018356469065886064	0.00869205519776955	0.04118678296798448	0.018557283303566135	0.0014049118836089666	0.0063703124269376505	0.02894643835290348	0.0428550745629221	0.0119931414379503	0.014056815300884368	0.018028492248199402	0.0433149516336549	0.0363395609149478	0.010256784312711967	0.0100948613686379	0.013171308261095582	0.021660327053323367	0.011531900451372366	0.0007252696685123
1	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.09677350492529907	0.020115511555156344	0.01033959548284352	0.00794527942064459	0.014546840660406565	0.018886298341102645	0.05978675399421435	0.002982222775923365	0.012736167409598105	0.019687146192921612	0.024807251213367566	0.03218848082796902	0.03645314707205551	0.032003816991484024	0.01435094868722904	0.0182163274700461	0.05104610020045775	0.02258960711418066	0.056483541727962674	0.011598048017980688	0.014289994867018077	0.02201569234309358	0.013145504191371312	0.018206869321082883	0.020585997133740395	0.009023306520058116	0.024368270629088352	0.03668574213028367	0.03644700962717011	0.028504697537701493	0.003055771421895687	0.012524055511989306	0.03755399268348035	0.025385446703800177	0.012920857854438165	0.012322948578172347	0.031060082372963854	0.040685393268998366	0.036774077735853984	0.0009076994869545125
2	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0076546609226899095	0.01799466831572915	0.0025876348428317867	0.008897467866684019	0.01226401709281391	0.0559667682882326	0.04381832245480358	0.002179552563963662	0.0078063751596123025	0.020539612412346593	0.034451577437603034	0.06834792700041738	0.02810190845913085	0.014734386483746814	0.020190392743630298	0.04873715258980737	0.08515361850577179	0.019305698911125057	0.026571349331178728	0.013660278048326997	0.008042257846555935	0.012506102382672087	0.03932510586075528	0.01983476415997507	0.01576445716584182	0.01978576658948928	0.034376685285127266	0.006917990968368165	0.019814394406748228	0.014473762219486364	0.08275692327948203	0.003966485884075697	0.002457319618820996	0.04982535716762538	0.011663561281110079	0.005646267254941378	0.02936971530182488	0.018936035554865876	0.06406164644728597	0.0015120318945003805
3	Anonym_Histoire	Anonym	1750s	U	heterodiegetic	0.06099676655904887	0.02864172023130417	0.011103303087650783	0.012457472287772962	0.04256841295452793	0.008649588937463685	0.043503153614504714	0.0023902840138526507	0.02331045823841515	0.02045115973881377	0.014322573071579676	0.019188227795121488	0.020771266317231977	0.02820463463259003	0.022812627705926878	0.014648672073409329	0.012193866995896774	0.03551877622243432	0.07106779872643892	0.022340423935768353	0.005075171177122986	0.019984119214661263	0.005551024233726089	0.038972523098217624	0.0404002833575613	0.0014342730880480908	0.015907290352392054	0.027601678720225495	0.025651726517189832	0.012180926536282706	0.0011481301080147864	0.1389531842497501	0.035367860535630596	0.014284639722285553	0.008977163354247607	0.03114775642605714	0.03442280612141308	0.013983513187761821	0.011971564784996601	0.0018431780746608548
4	Anonym_Suzon	Anonym	1770s	U	autodiegetic	0.00228674525143651	0.024637613176928606	0.01112392230783781	0.009039350080220977	0.016488162614738393	0.02438832846188878	0.07136818957922343	0.0013860395592047501	0.02660439059103363	0.023643707650186595	0.03528883919591257	0.03439464091542447	0.04194666443525627	0.020122995722882318	0.026384897508888148	0.03840527982040582	0.05086315241286193	0.025060000999483138	0.06549464457231793	0.018182038633191885	0.030350269188491066	0.010490545389320843	0.024469912124768164	0.04080997391413616	0.04369128124618724	0.0023397894839894537	0.01190913122390725	0.00993952820939426	0.02456438235044851	0.017177346608926572	0.04716520444802699	0.007607220565041361	0.013311964002619555	0.016456816053886752	0.0077030428071318624	0.014063148340170572	0.04210374828309259	0.03521977175549426	0.032631348383988505	0.0008859721316521634
5	Anonyme_Venus	Anonyme	1770s	U	autodiegetic	0.0036631322780586195	0.014904903618343054	0.018782052466295242	0.004300053176508663	0.013417365474204235	0.04424588797103399	0.03310268555973555	0.0038856991076648257	0.01171887517350268	0.007743118065211078	0.06111236812014019	0.038015566237358106	0.028007818369000115	0.037183999895678714	0.006397461778157256	0.05363677307608771	0.0781818710857454	0.015024489115541481	0.028380072352656213	0.009613372901925798	0.026401569844190103	0.004110732888260327	0.09549092158665877	0.050692045531105186	0.02586371141664544	0.01020612615978727	0.012924474955878623	0.007314698031461305	0.014211991859260134	0.010595192044376851	0.07006449343178048	0.006024734680307219	0.009278535405508955	0.01223728544915305	0.015858833368754495	0.009867688506261598	0.042206120209827856	0.023504270490447232	0.03890889599655841	0.0029201123209259047
6	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic	0.0022622155576118444	0.0356210973306318	0.018927814026426352	0.004476055844545538	0.029392050327341084	0.06704421404458599	0.010687091423099373	0.01565384520646827	0.0060328267090129836	0.004333209223477383	0.030196378518531193	0.044925102026864006	0.021877752407941205	0.030750630620663036	0.0036876453796995945	0.040110507421570595	0.026829877929350505	0.01645527363364633	0.029809679765864867	0.008758132583626916	0.0414666488741937	0.04197328472264582	0.1173907638718467	0.04966276076926011	0.015813517611727043	0.014611805085099523	0.02637012008704064	0.03050279475329376	0.01785874454307239	0.02636390585496283	0.005942832000446683	0.00797554934092884	0.027749796757613538	0.038107279413555656	0.004948382480880155	0.015075549060711575	0.020157679557933298	0.02744385905487141	0.02014389268336124	0.0026094334955943004
7	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic	0.0010931628269007733	0.048887010390387564	0.004799162775581081	0.00832483730705533	0.005571457900898255	0.005558916229844053	0.030523982273859166	0.10366997382643646	0.0060905950611332	0.011877040587464324	0.00600266390427126	0.06065355515771186	0.000873079216674304	0.04414961373130015	0.0014373443354793655	0.0736848200912636	0.015589994158302697	0.023086276870940184	0.031060892054827167	0.012293502570841016	0.009959365260885008	0.07197833709204524	0.0019192936193315271	0.010116894946121726	0.010090412222573687	0.0034661499183137384	0.032853746007628123	0.011363499217996415	0.007405058402148908	0.16532720240065563	0.00035213599887524234	0.005761629965072962	0.0058995657520578655	0.008423493434815927	0.01998111021313804	0.07514289028753209	0.025796479143256827	0.0053109375441463815	0.03329866034898648	0.00032525695324441543
8	Arnaud_Anne	Arnaud	1760s	M	heterodiegetic	0.0015845741136334263	0.02118862770836343	0.0015351800732599159	0.06491179202631844	0.0048036837935294275	0.002254034284239894	0.027411240830017617	0.060953951555138365	0.008109355451348206	0.02010134653248186	0.01000587136598511	0.07105407973613892	0.006096557720377506	0.024860381534019982	0.0008999297731083788	0.053384614554049956	0.0060974777724485795	0.1002354216081368	0.029103523334300867	0.006277995189776821	0.003495883623163321	0.04196387151557098	0.0023050427236009584	0.019091440052477027	0.01565278775163878	0.0012256839019435526	0.010791703728170654	0.002050821885967879	0.00810916934450879	0.21915062202632524	0.00041771223104767897	0.018238223567983998	0.0032405405205620484	0.007112694469279736	0.012030360295826367	0.08418558367794109	0.018521141037348837	0.0027098400247357783	0.008214762028455933	0.0006224766367758316
9	Arnaud_Bal	Arnaud	1750s	M	homodiegetic	0.005355979322799272	0.028285274529723816	0.004957357196417048	0.005403228064352828	0.0020021304858909386	0.024469617333749836	0.025703872700976894	0.006434448932047834	0.022107294593596092	0.007063670743352267	0.04335276942786677	0.05117739061934612	0.008292595945199929	0.055931499450830584	0.0006754736843387445	0.16267581242072388	0.040274750204598135	0.023869473501666842	0.029381286338150847	0.011158077467808766	0.010430485488454466	0.018723361669529745	0.01923187661129229	0.08556706920793686	0.007904914180918923	0.010068833528693363	0.023993906832855027	0.001218705454596556	0.003928766440985235	0.06215222835972251	0.0001570006517487889	0.004277723845058183	0.008528593353788017	0.0023458956079044553	0.015820204296500873	0.10396650657776191	0.026186230783193883	0.015912655279631274	0.017215004528632474	0.003798034337355873
