	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
0	0.0007108702045548598	0.024000390990860283	0.02400895487295793	0.17962693590760254	0.00025461983136932433	0.09739470092045648	0.053225781495364326	0.018244166382333647	0.12874841812028795	0.08644085559121754	0.018065677938651502	0.0008914276045686858	0.021354644783756538	0.11868171307151446	0.0005641480734841983	0.03598842714618683	0.025286285688922192	0.12934498951258527	0.021111414292437902	0.01605557757088762
1	0.0006732648753620179	0.012150677233605066	0.0597691620395163	0.05109866146991702	0.05314156584397667	0.1821731871362588	0.14827588422739302	0.06224439558148129	0.08226226167518114	0.015742579029265742	0.003884892192401658	0.02200443691688545	0.13131584776739588	0.072728089506279	0.0005343044059891381	0.007634416642951141	0.037173734546208086	0.014056734033217836	0.03321971558128813	0.009916189295426715
2	0.0006859656287364211	0.1848546169737879	0.0016084863397841914	0.2460966729864541	0.008330452196512178	0.061643571153634676	0.021716980053370125	0.09845252854507426	0.04339032828287834	0.002564965868466468	0.028212436536102524	0.05475854871422463	0.0017420847261131966	0.11991366157037353	0.0005443837502942694	0.018558105771671426	0.0190105726355994	0.04666091700178183	0.03654130391272115	0.004713417352419503
3	0.009114601731187815	0.010064704881957437	0.04648083568413862	0.2557456616506924	0.0002553329146341703	0.07246224056117358	0.01696730163028179	0.11071440808748556	0.07589796410275253	0.1482957051111226	0.0769284570622178	0.0008939241190908311	0.021414450179668296	0.051800165309554905	0.0005657280154232581	0.013684573816692623	0.05616348444512288	0.0008805401427400953	0.026771698953575302	0.004898221600487592
4	0.022095473153121083	0.026826662000670347	0.03037020418010856	0.16009819040252027	0.0003220821692534796	0.15146141228080287	0.06026270383107499	0.012479888750959421	0.03215047991062578	0.08108196232114122	0.015786818493231748	0.1459686942427266	0.14005932277299896	0.01941656919398175	0.0007136209081232347	0.05258909444784388	0.03198596787709785	0.004643440644157446	0.0019759860786322764	0.009711426340928328
5	0.000650884051461827	0.0143038560553331	0.08335324592025657	0.013600706643466166	0.0027902283562533372	0.05081971936710408	0.10243335330290007	0.16245902900712528	0.09998443604111767	0.0075479774596369145	0.05489763760412069	0.0008162052750683278	0.0016529912243722902	0.019168557956422642	0.003073637331589057	0.1505779176958682	0.17402109409631747	0.003361079311824268	0.03978670143304834	0.014700741866713718
6	0.0007189010739893961	0.0016770543803685935	0.07229344852411204	0.0009004262447876764	0.00025749633204141413	0.14650825076370766	0.15832653138259015	0.26416518768719016	0.008757617916682553	0.016809664941181853	0.029567007552582517	0.0009014982738086711	0.018771583934125556	0.05223906438173039	0.017516377431402632	0.15219167991198446	0.002977476136057241	0.02630678496082699	0.010052677588600342	0.019061270582229832
7	0.0007250443223451049	0.0016913853668386258	0.02733611601893121	0.026544116699819847	0.0002596967236886769	0.1733962084217227	0.06852927610923756	0.12115192284169632	0.003135566666277934	0.06537685713510401	0.2064231955437396	0.0009092018758599473	0.10438531339717767	0.02704946851665758	0.0005753966828554579	0.07088733230062481	0.005851363659711737	0.0008955891584662939	0.07280434908992417	0.022072599469320744
8	0.0007189010739893961	0.021447219764130956	0.0016857150106750418	0.03761644767177491	0.020027661715803773	0.08719775461242056	0.011462445674641194	0.26416518768719016	0.02852778330044492	0.042228449006019166	0.032391316893120005	0.02349597299810851	0.0413660586584254	0.2019274594302168	0.003394830728715229	0.05051654365263514	0.04816642558465692	0.0008880008959896727	0.004404058907525382	0.07837176673351691
9	0.031907143829973166	0.014564556678979143	0.03279843897090734	0.006037492529525695	0.06012247696624315	0.08559405096449185	0.02358560135136314	0.15760889151566942	0.05754384667707878	0.06236324058421128	0.032464898731820915	0.011245880293309756	0.00949421768209408	0.1340807105257536	0.0005259573965442113	0.0075151502713642375	0.036592999089262015	0.039874134305136574	0.0743599463692603	0.1217203652670114
10	0.0007397951783112876	0.01335137589912785	0.013360288241553898	0.0009265961874591492	0.008984164963898535	0.1362343845076948	0.052485118547700785	0.1933702083488928	0.02354412349848536	0.07251972374279367	0.007175182168467287	0.0009276993738771924	0.0018787907536450235	0.13223000084098713	0.0005871029928431943	0.0984870726945695	0.04084714736131315	0.0822928675766012	0.0335960074905021	0.08646234963127618
11	0.0006362416811371497	0.0214807837128802	0.0364858665838435	0.033291300807613916	0.05021928282334937	0.11466528401699233	0.1326234053285813	0.021327997999160655	0.06524076770663152	0.1198588125124256	0.06366093206761404	0.040790958595370734	0.11159687096292403	0.06622916343976082	0.0005049227220159441	0.007214596003988556	0.0026351253195912553	0.05077729184329	0.03639208506859298	0.02436831080423614
12	0.005341641325738607	0.07722387390715267	0.008521972372607883	0.0007553575371497009	0.11868009156181225	0.047087126336737915	0.0025078730265018358	0.05101695425867104	0.10685649586264294	0.07570276248934274	0.04138840427503763	0.022079791387125174	0.2337211810605264	0.02486851573138054	0.0004786040313238448	0.0020999777607791027	0.049883403836136916	0.019699186972168256	0.041603021756168895	0.07048376451099571
13	0.0006732648753620179	0.1549817991038098	0.012158788082781391	0.008778329063930428	0.018756295764112568	0.05521218991829902	0.06363521941541984	0.07017945790760377	0.055812053921439515	0.11889838926885805	0.022400037620020786	0.01671439536613713	0.07312539070916434	0.0066025701219249566	0.0005343044059891381	0.00498939586757698	0.0027884644663439878	0.051087024888456095	0.15489067124849956	0.10778195798427068
14	0.0007148630850129809	0.02132675306834244	0.035377592566860176	0.0008953686487121124	0.00025605000320999294	0.10917553835127296	0.1265443279816566	0.158768917016669	0.0030915363257646576	0.19364731356211612	0.09399517945832528	0.0065133256618740455	0.01585770049035934	0.012627406211585384	0.003375762334529536	0.030573679213319237	0.011386088485545854	0.023350577114188427	0.0015708762858539695	0.1509511441348019
