0	0	0.030660569686334578	0.06427620277441967	0.015247436507834174	0.06352707946627215	2.483769197344741E-4	0.0160024739235227	0.182686415772577	0.08590395704629178	0.054760296486667075	0.04618146792136362	0.012174164620302933	0.05807954462034548	0.0371767663673579	0.17570606634951405	5.503159750463345E-4	0.06234888727421369	0.087324844819228	8.565517245189134E-4	0.004248086087705501	0.002040495656750042
1	1	7.108702045548598E-4	0.02400039099086028	0.02400895487295793	0.17962693590760254	2.546198313693243E-4	0.09739470092045648	0.053225781495364326	0.018244166382333647	0.12874841812028795	0.08644085559121754	0.018065677938651502	8.914276045686858E-4	0.021354644783756538	0.11868171307151444	5.641480734841984E-4	0.03598842714618683	0.025286285688922192	0.12934498951258527	0.021111414292437906	0.01605557757088762
2	2	6.73264875362018E-4	0.012150677233605066	0.0597691620395163	0.05109866146991702	0.05314156584397667	0.18217318713625877	0.14827588422739302	0.06224439558148129	0.08226226167518114	0.01574257902926574	0.003884892192401658	0.02200443691688545	0.13131584776739588	0.072728089506279	5.343044059891381E-4	0.007634416642951141	0.03717373454620809	0.014056734033217836	0.03321971558128813	0.009916189295426717
3	3	6.859656287364211E-4	0.1848546169737879	0.0016084863397841914	0.24609667298645407	0.008330452196512178	0.06164357115363467	0.021716980053370125	0.09845252854507426	0.04339032828287834	0.0025649658684664682	0.028212436536102524	0.05475854871422463	0.0017420847261131966	0.11991366157037352	5.443837502942693E-4	0.018558105771671423	0.0190105726355994	0.04666091700178183	0.03654130391272115	0.004713417352419503
4	4	0.009114601731187817	0.010064704881957437	0.04648083568413862	0.2557456616506924	2.553329146341703E-4	0.07246224056117358	0.01696730163028179	0.11071440808748557	0.07589796410275253	0.1482957051111226	0.0769284570622178	8.93924119090831E-4	0.021414450179668296	0.051800165309554905	5.657280154232581E-4	0.013684573816692623	0.05616348444512288	8.805401427400954E-4	0.026771698953575302	0.004898221600487592
5	5	0.02209547315312108	0.026826662000670347	0.030370204180108565	0.16009819040252027	3.220821692534796E-4	0.15146141228080287	0.060262703831074994	0.012479888750959421	0.032150479910625786	0.08108196232114122	0.015786818493231748	0.1459686942427266	0.14005932277299896	0.01941656919398175	7.136209081232346E-4	0.052589094447843876	0.03198596787709785	0.004643440644157445	0.0019759860786322772	0.009711426340928328
6	6	6.50884051461827E-4	0.0143038560553331	0.08335324592025657	0.013600706643466166	0.002790228356253337	0.05081971936710408	0.10243335330290007	0.16245902900712528	0.09998443604111769	0.0075479774596369145	0.05489763760412069	8.162052750683277E-4	0.0016529912243722902	0.019168557956422642	0.003073637331589057	0.1505779176958682	0.17402109409631747	0.003361079311824268	0.039786701433048334	0.014700741866713721
7	7	7.189010739893961E-4	0.0016770543803685935	0.07229344852411204	9.004262447876764E-4	2.5749633204141413E-4	0.14650825076370763	0.15832653138259015	0.26416518768719016	0.008757617916682553	0.016809664941181853	0.02956700755258252	9.01498273808671E-4	0.018771583934125553	0.052239064381730385	0.01751637743140263	0.15219167991198443	0.0029774761360572407	0.02630678496082699	0.010052677588600342	0.01906127058222983
8	8	7.250443223451049E-4	0.0016913853668386258	0.027336116018931215	0.026544116699819847	2.5969672368867687E-4	0.1733962084217227	0.06852927610923756	0.12115192284169633	0.003135566666277934	0.065376857135104	0.2064231955437396	9.092018758599473E-4	0.10438531339717769	0.02704946851665758	5.753966828554579E-4	0.07088733230062481	0.005851363659711737	8.95589158466294E-4	0.07280434908992417	0.022072599469320744
9	9	7.189010739893961E-4	0.021447219764130953	0.0016857150106750418	0.03761644767177491	0.020027661715803773	0.08719775461242056	0.011462445674641194	0.26416518768719016	0.028527783300444913	0.04222844900601917	0.032391316893120005	0.02349597299810851	0.041366058658425395	0.2019274594302168	0.003394830728715229	0.05051654365263514	0.04816642558465692	8.880008959896727E-4	0.004404058907525382	0.07837176673351691
