	id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
0	Abbes_Voyage	0.0056551766074040034	0.04536681802270235	0.040931814839460366	0.15104447151010875	0.010849046885333192	0.10265913856990506	0.06714700075673073	0.07743240272574324	0.07707231468880724	0.05694567423014176	0.032962653304454324	0.03755553947876075	0.05292322357571752	0.06695145943468771	0.0009993037474838593	0.046505422586869016	0.057273523214877976	0.03315795010771779	0.02656780337528385	0.00999926233781058
1	Anonym_Suzon	0.008503794282156018	0.025536960228583948	0.0629371562632117	0.03445054981664554	0.042481356228045754	0.06930030064227806	0.11464413709602715	0.129112124041941	0.05214091235255158	0.06366438813410333	0.04235208239824184	0.014820834997152173	0.06891307109369638	0.0629161735747626	0.01158147175709599	0.03740217737587839	0.026441027231369794	0.05802297464629941	0.02492307979573665	0.049855428044222765
2	Anonyme_Etourdi	0.00720723237785531	0.012711881817152233	0.045856401387278534	0.03204999504529047	0.0012992936278196686	0.1387176789537491	0.07905004421889403	0.1159699958180129	0.058730380358689806	0.028181409616113342	0.09410716987978006	0.004396106260536534	0.1270769217412771	0.055834824798589026	0.028738102937780424	0.045561446675886824	0.039614957686953285	0.01911491228360606	0.02117388518292006	0.04460735933181527
3	Anonyme_Zoloe	0.021483046308609095	0.03743152019296947	0.047471739795389024	0.042767702417609105	0.007698295658279394	0.06829631844168217	0.06882776374753531	0.062029004643813127	0.08067775789998313	0.025997049394375905	0.0373086721563279	0.05119030626590535	0.12007579935467677	0.04143564911124784	0.09944346103733633	0.00966915077704074	0.08238881453386529	0.04162413338232235	0.03886086079554379	0.015322954085487997
4	Arnaud_Sentiment	0.03456617796960168	0.03788763459132676	0.02480860567329924	0.010233042177023963	0.0010299851603191692	0.045838693345851896	0.02520565086730723	0.07821477522207114	0.050418397624008064	0.025691234497384686	0.18561645474681415	0.007471970956990408	0.03612618399010743	0.03416710805818832	0.009661718233712495	0.0367584823707358	0.2779861982134591	0.00490925377069776	0.011910869666595738	0.06149756286450516
5	Beauharnais_Lettres	0.012134639316793584	0.018383865312098523	0.020273766635905313	0.004638445384431393	0.0006241149360776515	0.041086019358945486	0.017127103586508496	0.1359434361221967	0.038406921379585394	0.02272317536843379	0.324093021447812	0.0025025075339946325	0.01224800277283748	0.057075315711164296	0.0029467672747212218	0.08153085739133029	0.16383623655603155	0.002104679829783311	0.009408402252022243	0.03291272182932658
6	Beaumont_Clarice	0.05787248038922962	0.05108998635656851	0.09309085722116928	0.022659752383583125	0.0029489111198430953	0.038859098270817266	0.019821004732044768	0.14116264616329166	0.026316352489142072	0.05358486528170244	0.03574870693402287	0.04182228859972875	0.04156565275147484	0.04001174529404176	0.01847767500885485	0.023916276654371984	0.054797230470788	0.028192791725452648	0.04430142796341983	0.16376025019045273
7	Beckford_Vathek	0.05239877607691063	0.018370284936368254	0.013310619805537374	0.009785603946955549	0.0023495831391363237	0.027358629542135793	0.0662541519721763	0.04023498776172858	0.15891461270156282	0.016750220624677552	0.025656103327571303	0.23368961940197513	0.04882681928952023	0.06408466023703666	0.012321974007796147	0.015455906722896698	0.06385916160775164	0.09427510804426487	0.011049045356479546	0.02505413149751867
8	Benoist_Elisabeth3	0.006525456914574057	0.03021722002684987	0.011200328584737696	0.022255021487802527	0.0011678774371136058	0.06184080451759332	0.029573072044094997	0.16673315700549826	0.03271392184550423	0.036562485731366785	0.14233102738063308	0.002482313345405729	0.0263923128738729	0.07575078892290944	0.010590305998334777	0.21828695924643676	0.07068237196009032	0.008169462893181286	0.01904322719843734	0.02748188458556302
9	Benouville_Pensees	0.011676314448187584	0.1203159784075741	0.039894163162427464	0.03139548834949208	0.0006473656261118885	0.07420859249110232	0.02989440862640133	0.13026656071611636	0.021770523932869375	0.09259667325042761	0.10432053500462841	0.008579181635534162	0.01117382126549155	0.1722847412852508	0.0021797857023414134	0.05523046268536207	0.0392758324085495	0.008064735800265416	0.023677517574046392	0.02254731762782026
