	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
foi|fois	0.004145530500021314	0.0	0.0	0.0	0.0	0.005055384933917664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005989063906153789	0.0	0.0	0.0	0.0033761209776683667	0.0	0.0	0.005710659898477157	0.0	0.0	0.0	0.0	0.0	0.0	0.006223453789719944	0.004218354765907817	0.0	0.0	0.0	0.0	0.0	0.0	0.004462500806087574	0.0	0.0	0.0	0.0052185423720184304
jouir	0.004145530500021314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004826673608399497	0.0	0.0058229113526159304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nature	0.0041242167185302015	0.0	0.0	0.0	0.0028145760446558433	0.0	0.0	0.0	0.0	0.021932357987119913	0.0	0.003970538310528569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059228650137741045	0.0	0.0	0.0	0.0	0.005272436689568814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
impossible	0.00410290293703909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
créature	0.004092246046293533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00545145916302148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vertu	0.004017647811074641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02080041336465612	0.0	0.0	0.0	0.0	0.0	0.0	0.0048259442764300884	0.0	0.0	0.0	0.0	0.0	0.008494031221303948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saint	0.004006990920329085	0.0	0.0	0.007900307332583454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006547197735023486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06369857862675792	0.0	0.0	0.0	0.0	0.0	0.0
près	0.004006990920329085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00443751013130167	0.0	0.0	0.0	0.004049783968530341	0.0	0.0	0.0	0.0
bientôt	0.003953706466601304	0.0	0.0	0.0	0.0	0.0	0.0	0.004224338447738153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004563953009408004	0.0	0.0	0.006567115094087541	0.0	0.0	0.0	0.0	0.0	0.0031856580898948863	0.0	0.0	0.0	0.0
doute	0.003900422012873524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006514426973577565	0.0	0.0	0.0	0.0	0.003620901571271966	0.0	0.0	0.0
laisser	0.003900422012873524	0.0	0.004546184270056481	0.004012151593789579	0.0	0.00486559232547707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005331214180082415	0.004756138580558358	0.0	0.0	0.0	0.006800503518107093	0.0	0.0	0.0	0.0	0.0	0.005878369226601653	0.0	0.0	0.0	0.0	0.005251636640185811	0.0	0.0	0.0	0.0	0.00545145790316667	0.0035983749274521182	0.004999501710792944	0.0	0.0	0.005636025761779905
ci	0.0036766273072168466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006732443412652351	0.0	0.0	0.0	0.0
sûr	0.0036020290719979537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004331954984020236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
autant	0.0035594015090157295	0.0	0.0037872706840438417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004378076729391694	0.0	0.0	0.0	0.0	0.0	0.0	0.008321429757831445	0.0	0.0	0.0
ici	0.0035487446182701733	0.0	0.0	0.010787639384626286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037786535594621323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004930249466078975	0.0	0.0	0.008378586480791051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006649186671079093
malheureux	0.0034954601645423933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004695471578852318	0.014869412899289496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01225854383358098	0.0	0.0	0.0	0.0	0.0
alors	0.0034528326015601687	0.0	0.0	0.0	0.003718699634419592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005389104955976697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005215666526211936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
exiger	0.0034208619293235004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005020135709163127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
réussir	0.003335606803359052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jour	0.003239694786649047	0.01208750843562868	0.0	0.004295570690922618	0.005322536263217894	0.005728286000207046	0.0	0.0	0.0	0.0	0.0	0.0	0.007931105610561056	0.0	0.013817692566431214	0.0	0.0	0.0	0.0	0.004775180923003915	0.0065458371295934745	0.0	0.0	0.005470197883661146	0.0210573840805454	0.0	0.013181091723922034	0.0	0.01119340815801033	0.01426471948449688	0.0	0.006919679040363106	0.0	0.004888320673836204	0.007960093398429208	0.0	0.0	0.002997002997002997	0.0	0.0
tenir	0.0032290378959034913	0.0	0.0036851092397729096	0.007829452558300193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047838832079910324	0.0	0.0	0.0	0.0033995662622355077	0.0	0.004122671728556175	0.0034708664150288515	0.0	0.0	0.0	0.0	0.0	0.0	0.0035205669248415746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00297929967111627	0.0	0.0	0.0	0.007092126365094316
désir	0.003197067223666823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005764892186211983	0.0	0.006549487016968891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063116632893731525	0.0	0.0	0.0
père	0.0	0.08967820746093984	0.0	0.0	0.0	0.007419165602677801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036033717264011326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02264345923164208	0.0	0.011456218194580231	0.007299164431408116	0.0	0.0	0.015020693592122164	0.0	0.0
mère	0.0	0.0717135217788712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00864876327229215	0.0	0.003656068420709016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
enfant	0.0	0.044189880662549225	0.021979305010289118	0.0055266723940942545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003012719066877674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009817231317879722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fil|fils	0.0	0.04106335904598379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005384698226126556	0.0	0.0	0.0	0.0	0.007657164918602406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009847625222888637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
famille	0.0	0.017819464732665317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005301155115511551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003018824609733701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
donner	0.0	0.012283983837762573	0.01179234956727331	0.01098249001390525	0.0	0.0	0.004533439445186596	0.0046311265945573835	0.0	0.005948634831412241	0.0033692826043477593	0.0	0.01135519801980198	0.0	0.00824083417423478	0.005067241490251593	0.005216120510370412	0.005802707930367505	0.010662146371309498	0.008838533633883023	0.00437112239142696	0.0	0.0	0.0	0.007991331437085195	0.0	0.0040367093404511225	0.0062688804597179	0.007626361309280381	0.0	0.0	0.0	0.003888380603842635	0.0	0.0	0.0	0.007773311630070093	0.003639217924932211	0.00700271657108361	0.005636025761779905
mariage	0.0	0.012096050844417108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003956930144385321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004994450610432853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mari	0.0	0.01110513142495921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009399335949290674	0.0
parent|parents	0.0	0.008662002511468184	0.0	0.0	0.0	0.004442872424859381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
épouser	0.0	0.008115288349008654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004015146569171508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maison	0.0	0.007739422362317726	0.0	0.0	0.0	0.0042099451326822876	0.0	0.005757616847287557	0.0	0.0	0.0	0.0	0.010313531353135313	0.0	0.014846955936764212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752049334436339	0.0	0.0	0.0	0.0	0.0	0.0
marier	0.0	0.007671083092010285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
frère	0.0	0.007329386740473079	0.0	0.02329350704562162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006301669638515157	0.0	0.006868717254518563	0.0	0.0	0.0	0.0	0.0	0.0
bon	0.0	0.007167080973492905	0.009114260278171018	0.03078639942607633	0.0	0.004537768729079679	0.0	0.0	0.0	0.0036898778374557083	0.0	0.0	0.010643564356435644	0.0	0.0	0.0	0.0	0.009425004395990857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005511428108283352	0.0037311299176578227	0.006643102454187661	0.0	0.014264525698071838	0.0	0.0035678607107178534	0.0051977060066405074	0.01306926660387445
âge	0.0	0.007115826520762324	0.00882966768341628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
épouse	0.0	0.006902266301051571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sœur	0.0	0.0067826725780135485	0.0	0.032292063379595594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006968990499110075	0.0	0.0	0.0	0.0	0.0	0.0
demander	0.0	0.006398264182534191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006541657676053744	0.01179280188361924	0.0	0.0	0.0	0.006915851291644307	0.004448926325780045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007019127121405831	0.0	0.0	0.0	0.0	0.0	0.013802408166382405
mourir	0.0	0.006201788780400297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012235315364124791	0.006485071542443268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067202485478859925	0.0	0.0	0.0034965034965034965	0.0	0.0
