	filename	id	author	decade	gender	narration
222	Anonyme_Venus_041.txt	Anonyme_Venus	Anonyme	1780s	U	autodiegetic
223	Anonyme_Zoloe_000.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
224	Anonyme_Zoloe_001.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
225	Anonyme_Zoloe_002.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
226	Anonyme_Zoloe_003.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
227	Anonyme_Zoloe_004.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
228	Anonyme_Zoloe_005.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
229	Anonyme_Zoloe_006.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
230	Anonyme_Zoloe_007.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
231	Anonyme_Zoloe_008.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
232	Anonyme_Zoloe_009.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
233	Anonyme_Zoloe_010.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
234	Anonyme_Zoloe_011.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
235	Anonyme_Zoloe_012.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
236	Anonyme_Zoloe_013.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
237	Anonyme_Zoloe_014.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
238	Anonyme_Zoloe_015.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
239	Anonyme_Zoloe_016.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
240	Anonyme_Zoloe_017.txt	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic
241	Arnaud_Adelson_000.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
242	Arnaud_Adelson_001.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
243	Arnaud_Adelson_002.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
244	Arnaud_Adelson_003.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
245	Arnaud_Adelson_004.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
246	Arnaud_Adelson_005.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
247	Arnaud_Adelson_006.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
248	Arnaud_Adelson_007.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
249	Arnaud_Adelson_008.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
250	Arnaud_Adelson_009.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
251	Arnaud_Adelson_010.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
252	Arnaud_Adelson_011.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
253	Arnaud_Adelson_012.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
254	Arnaud_Adelson_013.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
255	Arnaud_Adelson_014.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
256	Arnaud_Adelson_015.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
257	Arnaud_Adelson_016.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
258	Arnaud_Adelson_017.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
259	Arnaud_Adelson_018.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
260	Arnaud_Adelson_019.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
261	Arnaud_Adelson_020.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
262	Arnaud_Adelson_021.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
263	Arnaud_Adelson_022.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
264	Arnaud_Adelson_023.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
265	Arnaud_Adelson_024.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
266	Arnaud_Adelson_025.txt	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic
267	Arnaud_Anne_000.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
268	Arnaud_Anne_001.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
269	Arnaud_Anne_002.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
270	Arnaud_Anne_003.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
271	Arnaud_Anne_004.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
272	Arnaud_Anne_005.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
273	Arnaud_Anne_006.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
274	Arnaud_Anne_007.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
275	Arnaud_Anne_008.txt	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic
