	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.0150746136260947	0.005170607031470517	0.005739070012301384	0.06682400065270003	0.06205450921802529	0.00256299227903425	0.05181231935127017	0.023468287469637916	0.003634520813878583	0.028595170582372615	0.030114122598583263	0.05713800925256358	0.00227084757845375	0.007815068220810817	0.017495167368324283	0.023278811671682817	0.016272445351003032	0.05558550371631354	0.07974121097501378	0.028226251163699385	0.03593946463314092	0.010420280878298683	0.02816210921131102	0.00298676336277225	0.03887326537424451	0.01602913881658935	0.032877251331479666	0.013226278601883532	0.05672489238405659	0.1818870264729884
1	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.024652517206021112	0.0034492175702732926	0.015912190555400354	0.0651728721876802	0.03003264847130321	0.018181413380314912	0.04362004919531598	0.058725521594457535	0.015318557120040573	0.05042809565820346	0.025982415007219477	0.050989746138029375	0.022275697396507383	0.010634320078626724	0.027826763197280478	0.0833884002622107	0.012160977949499307	0.03386778006297096	0.02691455851010163	0.03652300108590423	0.018287395316921456	0.015854212422014704	0.10345143586467916	0.028319517397999486	0.012343156711134853	0.01946131712041632	0.0745571919719032	0.02309705849326169	0.02883142703137553	0.019740545042931268
2	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.012965610059717938	0.09111958319803241	0.011774986216009276	0.01985497483233093	0.08147076388702768	0.02742191982599137	0.004633200363477096	0.1378690386757471	0.012809845582374364	0.05451980446744353	0.06706740594203411	0.039307531835296776	0.0025818201654195616	0.017262564651106517	0.02461138836310929	0.026421948760173012	0.010910998254151616	0.028139652271217994	0.020965116004824886	0.04545876347793125	0.012491292388210751	0.012624989314685605	0.06895570077570003	0.020316718317114943	0.005675182767308425	0.06348203992069135	0.02822428237239934	0.021028089799420696	0.02124020223774788	0.008794585273302893
3	Anonym_Histoire	Anonym	1750s	U	heterodiegetic	0.02456736902383727	0.002266993628518146	0.03695796697977311	0.06562781242509849	0.014183504655139246	0.029799706319570744	0.04869063169043821	0.02145478248552305	0.008126479704611776	0.020056199214003582	0.022053071864729323	0.04584359749623752	0.022360115947607204	0.0013350023091796592	0.017855797736477056	0.02747631794755583	0.039774636415093725	0.028597182398905643	0.0380123041293126	0.01686563544562402	0.16186175279147455	0.0061079597907296316	0.10001697047175565	0.055804265096095575	0.019767902203450205	0.011935526938560965	0.026847193037025544	0.02658371142736855	0.05116353001355449	0.008006080412747243
4	Anonym_Suzon	Anonym	1770s	U	autodiegetic	0.016072345923767797	0.050889206088608405	0.021286206343482494	0.014808799176784133	0.043169593229018456	0.019448848637050004	0.02091917891576633	0.07340990730081273	0.02982976215146621	0.03372474218893496	0.04335126567287951	0.056124097308125606	0.007670255056982272	0.0028869097525515927	0.019587537343695907	0.05076479493682075	0.011834693072386061	0.029816864336443632	0.055571546551844105	0.015546797382953408	0.024042418680589938	0.0085850532673209	0.1056084489309003	0.028515664501894813	0.022612024641830448	0.03581112981031946	0.03706531433455435	0.03201487274183937	0.05457290128479048	0.034458820435584105
5	Anonyme_Venus	Anonyme	1770s	U	autodiegetic	0.006521435525876304	0.07380193179697273	0.021964442514492203	0.0202789104146934	0.06921979847060003	0.007278765091468286	0.013145127376276353	0.1082276245337064	0.02173518601878098	0.024302024815457894	0.06596458307312292	0.025295059862293374	0.015584933124472136	0.014382469546769774	0.013931154960465566	0.029518565970900856	0.011502513736590184	0.028935497155959222	0.03569115001779172	0.025108508614524294	0.018607641206676528	0.018551608807647092	0.05281238232835078	0.007340601681483573	0.020749131868600466	0.12342548634347693	0.02435352664915092	0.027823032681941497	0.04916382694786092	0.02478307886359523
6	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic	0.03992255423630378	0.009158435766404455	0.020680642716432288	0.02823922155137912	0.07923175545595688	0.008834796715687713	0.04476619582970585	0.03232197584248675	0.004416857442839083	0.08671989818000345	0.07796572339968043	0.013918625109666374	0.015047491665320276	0.021441997470917316	0.02770913359329235	0.03260993673266047	0.044526733281644186	0.039780195474099396	0.013398336770486506	0.03150771780816204	0.03253389486159208	0.0047117851271808895	0.03756350495396657	0.007217189318778023	0.008445521766738556	0.1205891764879158	0.020502014814980454	0.01993700438863355	0.04146424611511203	0.034837437121971876
7	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic	0.08226929615762044	0.0003851690400513768	0.07538108322169315	0.009942115141649317	0.010428574085531868	0.03081246306014031	0.006938184313129455	0.026738613486158528	0.003736814492045862	0.03759163746065457	0.08218111952323054	0.03304351472939578	0.002671823109164362	0.003929732476516996	0.2013643803130504	0.006591941370809091	0.15859777336116812	0.04023021780223623	0.010053513559097014	0.0305805593082615	0.00990811466028435	0.022259665705495958	0.06549963427409108	0.002383650416465773	0.003081334698763465	0.00409801317777248	0.0013975393104343422	0.017995675427281158	0.01050805290523334	0.00939979341257172
8	Arnaud_Anne	Arnaud	1760s	M	heterodiegetic	0.056066063529467074	0.00017907177084116314	0.07773508382200355	0.002624569308349074	0.0051263486491016684	0.10459915344320869	0.00990166744398917	0.010459205778510916	0.005363092291611795	0.015933998935682387	0.05062889977348134	0.04663860190456437	0.0005494220354875525	0.0020914439655192216	0.29134163726571033	0.018525954772890256	0.10194431966647975	0.028023018007218303	0.018674715172909074	0.01703214015479118	0.01824497917881924	0.0146272559830356	0.04036169096001912	0.0039816281743150885	0.011407253416101727	0.0015557777982841893	0.00784058238679161	0.012410872212915753	0.022177686671549793	0.0039538655263496635
9	Arnaud_Bal	Arnaud	1750s	M	homodiegetic	0.025622633752284147	0.0014089660574165665	0.10637206687401127	0.002149677979540445	0.030547678055078284	0.011927514032867872	0.01124895253024219	0.0669757615235313	0.00597972146715911	0.004405314449517795	0.16659312724260694	0.024975069993006145	0.009648862841693168	0.013960576538854614	0.09742856610173901	0.02387067165408681	0.026158150375799747	0.05639979168567	0.01962387178302293	0.014166563739563	0.004641158626933278	0.017033769370464677	0.05640192670984753	0.0015233633098915781	0.023065693453867667	0.028102577072229018	0.01025648941535142	0.015831133830731897	0.11450423490159446	0.009176114631395707
