	id	Ranked topics
71	Dorat_Sacrifices	[(0.2270089588102202, 2), (0.099237378993103, 14), (0.0947291131850924, 10), (0.0770842092896847, 11), (0.0623492910977891, 21), (0.0611470174999574, 28), (0.0410927063091945, 0), (0.0327063743329787, 22), (0.0306023970194213, 17), (0.0292446994430685, 20)]
72	Dorvigny_Tante	[(0.1115574078121703, 26), (0.1111529767613016, 7), (0.1000707652552962, 8), (0.0883464752348554, 22), (0.0709297495089974, 25), (0.0501645769301111, 19), (0.048165696860118, 15), (0.037315777224544, 9), (0.0344887507917747, 18), (0.033514395274452, 11)]
73	Duclos_Memoires	[(0.2003605719134583, 28), (0.1443560402308386, 2), (0.1287209375542811, 22), (0.0823976758151059, 24), (0.0602156438209998, 16), (0.052212211101992, 17), (0.0432383551506663, 11), (0.0429015885508916, 10), (0.0413704867873459, 18), (0.0342767848045964, 27)]
74	Ducray_Cinquante	[(0.144863993588267, 19), (0.1167579101483546, 5), (0.072428090134399, 2), (0.0613453097549369, 17), (0.0575665583998714, 11), (0.0571936774516586, 27), (0.053634211415536, 28), (0.0505457895484776, 8), (0.0438808071271886, 14), (0.040258924344175, 22)]
75	Ducray_Coelina	[(0.2611562291464677, 19), (0.0779841265122909, 5), (0.0555383221664861, 14), (0.0535985523021784, 2), (0.0478411219032632, 9), (0.0477223350890335, 0), (0.0464336449591523, 17), (0.0429086482902183, 22), (0.0424385871436211, 11), (0.0372927910957081, 3)]
76	Ducray_Soirees	[(0.1772413086971171, 19), (0.1050276141730175, 5), (0.0585603414848405, 7), (0.0571318501143056, 8), (0.0469130739157761, 17), (0.0440325310547418, 22), (0.038919177186053, 0), (0.0382453586510067, 2), (0.0368374528074476, 15), (0.0352800710221683, 14)]
77	Ducray_Victor	[(0.2232245864068911, 19), (0.0775941848992535, 14), (0.0768877004598331, 5), (0.0587681042115146, 9), (0.0586000739095272, 2), (0.0534032796847607, 11), (0.0480651659147182, 0), (0.0449005432606467, 22), (0.0433546164285015, 17), (0.0412001660221808, 7)]
78	Dulaurens_Compere	[(0.1656887056431841, 20), (0.1200625975612236, 26), (0.101784367071654, 23), (0.0477823137229365, 22), (0.0422322114369259, 11), (0.0359185784971667, 0), (0.0351861610963266, 9), (0.0349010963374858, 29), (0.0325457366124806, 15), (0.0324902558656979, 18)]
79	Dulaurens_Imirce	[(0.2066583593720502, 26), (0.0512623794166541, 10), (0.0491921067787085, 29), (0.0471794138832905, 20), (0.0467500420771207, 4), (0.0465207363183802, 28), (0.0457280206065208, 23), (0.043775416857753, 5), (0.038760916510779, 7), (0.0381264207144499, 8)]
80	Duvernet_Devotions	[(0.254330951027916, 23), (0.0663188516449984, 28), (0.0649536483461461, 26), (0.0646550564329012, 7), (0.0535050589778317, 17), (0.0479409764374908, 29), (0.0361423161352215, 8), (0.0305598043252301, 25), (0.0290837980930213, 27), (0.0287014526323523, 4)]
