	0	1	2	3	4	5	6	7	8	9
œil	0.0	0.003141063265502453	0.0	0.0	0.0	0.004407734144479036	0.005365761928260326	0.0	0.0	0.0037693148478865623
passer	0.0	0.003117447951808572	0.0	0.0032914653420448303	0.0	0.0	0.0038615993689745665	0.003476537298411131	0.0035684581380337477	0.0
assez	0.0	0.0029764699283987284	0.0	0.0	0.0	0.0	0.0	0.002758143236860633	0.0	0.0
rire	0.0	0.0029156305827200413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cependant	0.0	0.002912501571699977	0.0	0.003498936304822564	0.0	0.0	0.0	0.0	0.0	0.0
beaucoup	0.0	0.002863811794668436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
main	0.0	0.0026540907565504313	0.0035916578490287066	0.0060837650671601295	0.0	0.002845869166776538	0.006840389221906662	0.0	0.0	0.0
durut	0.0	0.002633507829159498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
joli	0.0	0.002560100518167019	0.0033208969980478287	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plaisir	0.0	0.0025242934934794903	0.0049692741595208645	0.0	0.0	0.0	0.0	0.0	0.0	0.00439761346206069
jour	0.0	0.002474499400705099	0.003307987004518509	0.0	0.0	0.005047549959272146	0.005992329213768244	0.005347684491425753	0.005378211848437786	0.004870654083788395
foi|fois	0.0	0.0024530000519007444	0.004038235172629356	0.0036742372903972864	0.0	0.0	0.0	0.0	0.0	0.0029021673835814
bijou	0.0	0.002404953120276332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
laisser	0.0	0.0023626196198165417	0.0	0.0	0.0	0.0	0.0036122652236372232	0.0033733577001839876	0.0	0.003065353725105524
tant	0.0	0.0023470160085707903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028493786230683327
tenir	0.0	0.0023103582207113504	0.002753435866907239	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fille	0.0	0.0	0.012140650302171707	0.0	0.0	0.0	0.0031384110916405916	0.0	0.0065838005393743515	0.0
foutre	0.0	0.0	0.010636506602168083	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cul	0.0	0.0	0.0087191853672266	0.0	0.0	0.0	0.0	0.0	0.0	0.0
con	0.0	0.0	0.005597780458629131	0.0	0.0	0.0	0.0	0.0	0.0	0.0
décharger	0.0	0.0	0.00529974652454257	0.0	0.0	0.0	0.0	0.0	0.0	0.0
duc	0.0	0.0	0.005010376218706369	0.0	0.0	0.0	0.0	0.0025932115968316793	0.0	0.0
bouche	0.0	0.0	0.004750533495098352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vit	0.0	0.0	0.00423448858782649	0.0	0.0	0.0	0.0	0.0	0.0	0.0
an	0.0	0.0	0.003990361001342535	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jeune	0.0	0.0	0.0039310818538069725	0.0	0.0	0.002507162280380726	0.0	0.0	0.0033254220616072416	0.0
branler	0.0	0.0	0.003287404077127576	0.0	0.0	0.0	0.0	0.0	0.0	0.0
coup	0.0	0.0	0.0032752410043030977	0.0	0.002596830716356635	0.0	0.003945226781070232	0.0	0.0	0.0
saint	0.0	0.0	0.0032070346642285585	0.005149326287209988	0.0	0.0	0.0	0.0	0.0	0.0
libertin	0.0	0.0	0.0031035696156322956	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ange	0.0	0.0	0.003013251582160592	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baiser	0.0	0.0	0.0029591508209705353	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fesse	0.0	0.0	0.002948273904621601	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gros	0.0	0.0	0.0029179041739553213	0.0	0.0	0.0	0.0	0.0	0.0	0.0
enculer	0.0	0.0	0.002846541116014123	0.0	0.0	0.0	0.0	0.0	0.0	0.0
placer	0.0	0.0	0.0026428631972521544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
garçon	0.0	0.0	0.002556023420765996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vivre	0.0	0.0	0.0025511132553219795	0.0	0.0	0.0	0.0	0.0026834439486265182	0.0	0.002995653310790658
puis	0.0	0.0	0.0023825957905501127	0.0030857000965625048	0.0	0.0	0.0	0.0	0.0	0.0
instant	0.0	0.0	0.0023323192726820707	0.0	0.0	0.0	0.00463490467518568	0.0	0.0	0.0
maître	0.0	0.0	0.0	0.039937037974596024	0.0025856285355985165	0.0	0.0	0.006954404059797525	0.0	0.0
jacque|jacques	0.0	0.0	0.0	0.024014417082071304	0.0	0.0	0.0	0.0	0.0	0.0
supérieur	0.0	0.0	0.0	0.012951076030731201	0.0	0.0	0.0	0.0	0.0	0.0
hôte|hôtesse	0.0	0.0	0.0	0.009481786750257015	0.0	0.0	0.0	0.0	0.0	0.0
porte	0.0	0.0	0.0	0.006092257797718048	0.0	0.0	0.0028672185726463795	0.0	0.0	0.0
religieux	0.0	0.0	0.0	0.0058644358068704605	0.0	0.0	0.0	0.0	0.0	0.0
sœur	0.0	0.0	0.0	0.005429611075669527	0.0	0.0	0.0	0.0	0.0041422187350690365	0.0
pourquoi	0.0	0.0	0.0	0.0052685425616800785	0.0	0.0	0.0	0.0	0.0	0.0
cellule	0.0	0.0	0.0	0.004835962783545256	0.0	0.0	0.0	0.0	0.0	0.0
cheval	0.0	0.0	0.0	0.004769710823893547	0.0	0.0	0.0	0.0	0.0	0.0
religieuse	0.0	0.0	0.0	0.004699889570474625	0.0	0.0	0.0	0.0	0.0	0.0
appeler	0.0	0.0	0.0	0.004573513753712177	0.0	0.0	0.0	0.0	0.0	0.0
chirurgien	0.0	0.0	0.0	0.004421187564730644	0.0	0.0	0.0	0.0	0.0	0.0
haut	0.0	0.0	0.0	0.004271927755326033	0.002353408606722951	0.0	0.0	0.0	0.0	0.0
genou	0.0	0.0	0.0	0.0042361048981547356	0.0	0.0	0.0	0.0	0.0	0.0
descendre	0.0	0.0	0.0	0.0041090818122029305	0.0	0.0	0.0	0.0	0.0	0.0
maison	0.0	0.0	0.0	0.0040789698250591755	0.0	0.0	0.0	0.0041045998223125935	0.0	0.0
lit	0.0	0.0	0.0	0.0039200675673782825	0.0	0.0	0.0	0.0	0.0	0.0
sortir	0.0	0.0	0.0	0.0038652431685477495	0.0	0.0	0.0032734903506934643	0.0030345560517162085	0.0	0.0
lever	0.0	0.0	0.0	0.003606067970395088	0.0	0.0	0.0	0.0	0.0	0.0
diable	0.0	0.0	0.0	0.0035386160016059875	0.0	0.0	0.0	0.0	0.0	0.0
histoire	0.0	0.0	0.0	0.0034893094561994076	0.0	0.0	0.0	0.0	0.0	0.0
côté	0.0	0.0	0.0	0.0033836637157946825	0.0	0.0	0.0	0.0	0.0	0.0
arriver	0.0	0.0	0.0	0.003367519471794367	0.0	0.0	0.003956989385187626	0.00296713481657207	0.0	0.0
église	0.0	0.0	0.0	0.0033168981317430735	0.0	0.0	0.0	0.0	0.0	0.0
taire	0.0	0.0	0.0	0.0032817895989865065	0.0	0.0	0.0	0.0	0.0	0.0
regarder	0.0	0.0	0.0	0.003235537325963378	0.0	0.0	0.0	0.0	0.0	0.0
capitaine	0.0	0.0	0.0	0.003168767550960183	0.0	0.0	0.0	0.0	0.0	0.0
bigre	0.0	0.0	0.0	0.003167904680594802	0.0	0.0	0.0	0.0	0.0	0.0
nuit	0.0	0.0	0.0	0.003147909650579095	0.0	0.0	0.0	0.0	0.0	0.0
asseoir	0.0	0.0	0.0	0.003067356301471591	0.0	0.0	0.0	0.0	0.0	0.0
roi	0.0	0.0	0.0	0.0	0.028470797464251518	0.0	0.0	0.0	0.0	0.0
prince	0.0	0.0	0.0	0.0	0.027631454169750214	0.0	0.0	0.0	0.0	0.0
princesse	0.0	0.0	0.0	0.0	0.009004746563732624	0.0	0.0	0.0	0.0	0.0
monarque	0.0	0.0	0.0	0.0	0.005954016000032425	0.0	0.0	0.0	0.0	0.0
gloire	0.0	0.0	0.0	0.0	0.005862095858901739	0.0	0.0	0.0	0.0	0.0
trône	0.0	0.0	0.0	0.0	0.005695839412510395	0.0	0.0	0.0	0.0	0.0
ennemi	0.0	0.0	0.0	0.0	0.0056108771823346615	0.0	0.0	0.0	0.0	0.0
sujet	0.0	0.0	0.0	0.0	0.005008850246667862	0.0	0.0	0.0	0.0	0.0
troupe	0.0	0.0	0.0	0.0	0.004982596263289452	0.0	0.0	0.0	0.0	0.0
souverain	0.0	0.0	0.0	0.0	0.004876319319009781	0.0	0.0	0.0	0.0	0.0
ordre	0.0	0.0	0.0	0.0	0.004846550989896059	0.0	0.0	0.0	0.0	0.0
avoyer	0.0	0.0	0.0	0.0	0.004578355234116316	0.0	0.0	0.0	0.0	0.0
guerre	0.0	0.0	0.0	0.0	0.004359644837677479	0.0	0.0	0.0	0.0	0.0
cour	0.0	0.0	0.0	0.0	0.0041968487203121185	0.0	0.0	0.0	0.0	0.0
ministre	0.0	0.0	0.0	0.0	0.003989316523075104	0.0	0.0	0.0	0.0	0.0
reine	0.0	0.0	0.0	0.0	0.00398513488471508	0.0	0.0	0.0	0.0	0.0
palais	0.0	0.0	0.0	0.0	0.003963441587984562	0.0	0.0	0.0	0.0	0.0
empire	0.0	0.0	0.0	0.0	0.0039255497977137566	0.0	0.0	0.0	0.0	0.0
porter	0.0	0.0	0.0	0.0	0.0036993022076785564	0.0026447707787156105	0.0	0.0	0.0	0.0
arme	0.0	0.0	0.0	0.0	0.003599269548431039	0.0	0.0	0.0	0.0	0.0
couronne	0.0	0.0	0.0	0.0	0.003547052852809429	0.0	0.0	0.0	0.0	0.0
honneur	0.0	0.0	0.0	0.0	0.0034878437872976065	0.0	0.0	0.0	0.0	0.0
soldat	0.0	0.0	0.0	0.0	0.0034189794678241014	0.0	0.0	0.0	0.0	0.0
citoyen	0.0	0.0	0.0	0.0	0.0034060112666338682	0.0	0.0	0.0	0.0	0.0
nouveau	0.0	0.0	0.0	0.0	0.00333368219435215	0.0	0.0	0.0	0.0	0.0
patrie	0.0	0.0	0.0	0.0	0.0031468451488763094	0.0	0.0	0.0	0.0	0.0
héro|héros	0.0	0.0	0.0	0.0	0.0031326126772910357	0.0	0.0	0.0	0.0	0.0
ville	0.0	0.0	0.0	0.0	0.0031161922961473465	0.0	0.0	0.0028696581721305847	0.0	0.0
puissance	0.0	0.0	0.0	0.0	0.0030738303903490305	0.0	0.0	0.0	0.0	0.0
sang	0.0	0.0	0.0	0.0	0.003055051201954484	0.0	0.0	0.0	0.0	0.0
conseil	0.0	0.0	0.0	0.0	0.0030392261687666178	0.0	0.0	0.0	0.0	0.0
nom	0.0	0.0	0.0	0.0	0.0028929049149155617	0.0	0.0	0.0	0.0	0.0
armée	0.0	0.0	0.0	0.0	0.0027824051212519407	0.0	0.0	0.0	0.0	0.0
chef	0.0	0.0	0.0	0.0	0.0027787690050899982	0.0	0.0	0.0	0.0	0.0
rang	0.0	0.0	0.0	0.0	0.0026600067503750324	0.0	0.0	0.0	0.0	0.0
nation	0.0	0.0	0.0	0.0	0.002652950817719102	0.0	0.0	0.0	0.0	0.0
royaume	0.0	0.0	0.0	0.0	0.002567104296758771	0.0	0.0	0.0	0.0	0.0
province	0.0	0.0	0.0	0.0	0.002510649152100086	0.0	0.0	0.0	0.0	0.0
génie	0.0	0.0	0.0	0.0	0.002506265416741371	0.0	0.0	0.0	0.0	0.0
succès	0.0	0.0	0.0	0.0	0.002255692845210433	0.0	0.0	0.0	0.0	0.0
assemblée	0.0	0.0	0.0	0.0	0.002250696299597621	0.0	0.0	0.0	0.0	0.0
terre	0.0	0.0	0.0	0.0	0.0	0.0064690676517784595	0.0	0.0	0.0	0.0
arbre	0.0	0.0	0.0	0.0	0.0	0.0038939418736845255	0.0	0.0	0.0	0.0
eau	0.0	0.0	0.0	0.0	0.0	0.0038819704204797745	0.0	0.0	0.0	0.0
mer	0.0	0.0	0.0	0.0	0.0	0.0038262910675257444	0.0	0.0	0.0	0.0
montagne	0.0	0.0	0.0	0.0	0.0	0.0037323038559406996	0.0	0.0	0.0	0.0
milieu	0.0	0.0	0.0	0.0	0.0	0.003666982054710388	0.0	0.0	0.0	0.0
fleur	0.0	0.0	0.0	0.0	0.0	0.003651484614238143	0.0	0.0	0.0	0.0
pied	0.0	0.0	0.0	0.0	0.0	0.0035109026357531548	0.0033089511562138796	0.0	0.0	0.0
lieu	0.0	0.0	0.0	0.0	0.0	0.0034575737081468105	0.0	0.0	0.0	0.0
berger	0.0	0.0	0.0	0.0	0.0	0.003393482184037566	0.0	0.0	0.0	0.0
soleil	0.0	0.0	0.0	0.0	0.0	0.003388955956324935	0.0	0.0	0.0	0.0
doux	0.0	0.0	0.0	0.0	0.0	0.0033814418129622936	0.0	0.0	0.0	0.0034523187205195427
bois	0.0	0.0	0.0	0.0	0.0	0.003010970074683428	0.0	0.0	0.0	0.0
tour	0.0	0.0	0.0	0.0	0.0	0.0028202002868056297	0.0	0.0	0.0	0.0
île	0.0	0.0	0.0	0.0	0.0	0.002797212917357683	0.0	0.0	0.0	0.0
bord	0.0	0.0	0.0	0.0	0.0	0.0025791346561163664	0.0	0.0	0.0	0.0
feu	0.0	0.0	0.0	0.0	0.0	0.002528468845412135	0.0	0.0	0.0	0.0
couvrir	0.0	0.0	0.0	0.0	0.0	0.002521857852116227	0.0	0.0	0.0	0.0
fil|fils	0.0	0.0	0.0	0.0	0.0	0.0024496722035109997	0.0	0.0	0.0	0.0
rocher	0.0	0.0	0.0	0.0	0.0	0.0024103198666125536	0.0	0.0	0.0	0.0
oiseau	0.0	0.0	0.0	0.0	0.0	0.002318526618182659	0.0	0.0	0.0	0.0
mère	0.0	0.0	0.0	0.0	0.0	0.0022963928058743477	0.0	0.0	0.006342126987874508	0.0
paraître	0.0	0.0	0.0	0.0	0.0	0.0022842923644930124	0.0031647912692278624	0.004092481452971697	0.003121341345831752	0.0
berger|bergère	0.0	0.0	0.0	0.0	0.0	0.00227375072427094	0.0	0.0	0.0	0.0
vent	0.0	0.0	0.0	0.0	0.0	0.0022735190577805042	0.0	0.0	0.0	0.0
vaisseau	0.0	0.0	0.0	0.0	0.0	0.002244088798761368	0.0	0.0	0.0	0.0
autour	0.0	0.0	0.0	0.0	0.0	0.0022197221405804157	0.0	0.0	0.0	0.0
amour	0.0	0.0	0.0	0.0	0.0	0.0022195347119122744	0.0	0.0	0.0	0.011053199879825115
former	0.0	0.0	0.0	0.0	0.0	0.0022124345414340496	0.0	0.0	0.0	0.0
loin	0.0	0.0	0.0	0.0	0.0	0.0022074757143855095	0.0	0.0	0.0	0.0
fruit	0.0	0.0	0.0	0.0	0.0	0.0021869782358407974	0.0	0.0	0.0	0.0
heureux	0.0	0.0	0.0	0.0	0.0	0.0021538380533456802	0.0	0.0	0.0	0.004437452182173729
mort	0.0	0.0	0.0	0.0	0.0	0.0	0.004762167111039162	0.0	0.0	0.0
bras	0.0	0.0	0.0	0.0	0.0	0.0	0.004282738547772169	0.0	0.0	0.0
malheureux	0.0	0.0	0.0	0.0	0.0	0.0	0.0041092392057180405	0.0	0.0	0.0
larme	0.0	0.0	0.0	0.0	0.0	0.0	0.004060996696352959	0.0	0.0	0.0
jeter	0.0	0.0	0.0	0.0	0.0	0.0	0.00360995065420866	0.0	0.0	0.0
douleur	0.0	0.0	0.0	0.0	0.0	0.0	0.003590827574953437	0.0	0.0	0.0
alors	0.0	0.0	0.0	0.0	0.0	0.0	0.0035408262629061937	0.0	0.0	0.0
écrier	0.0	0.0	0.0	0.0	0.0	0.0	0.003428579540923238	0.0	0.0	0.0
moment	0.0	0.0	0.0	0.0	0.0	0.0	0.0033208513632416725	0.0	0.0032243409659713507	0.0028706982266157866
tomber	0.0	0.0	0.0	0.0	0.0	0.0	0.003319544717669487	0.0	0.0	0.0
mourir	0.0	0.0	0.0	0.0	0.0	0.0	0.003281122073531151	0.0	0.0	0.0
ciel	0.0	0.0	0.0	0.0	0.0	0.0	0.0032421888317912817	0.0	0.0	0.0
malheur	0.0	0.0	0.0	0.0	0.0	0.0	0.0031465308275073767	0.0	0.0	0.0
père	0.0	0.0	0.0	0.0	0.0	0.0	0.0031243758276104927	0.0	0.006423590704798698	0.0028276958037167788
peine	0.0	0.0	0.0	0.0	0.0	0.0	0.003023406956344843	0.0	0.0	0.0033780080266296864
demander	0.0	0.0	0.0	0.0	0.0	0.0	0.002949075074866414	0.00395464152097702	0.003620448522269726	0.0
heure	0.0	0.0	0.0	0.0	0.0	0.0	0.0028580096550285816	0.0	0.0	0.0
mot	0.0	0.0	0.0	0.0	0.0	0.0	0.0028282476123422384	0.0	0.0	0.0
don	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007344307843595743	0.0	0.0
répondre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006194618064910173	0.0033862099517136812	0.0
seigneur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006159238051623106	0.0	0.0
argent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035132472403347492	0.0	0.0
entrer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033486466854810715	0.0	0.0
dame	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032738118898123503	0.0	0.0
candide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003166049951687455	0.0	0.0
reprendre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003003164893016219	0.0	0.0
vieux	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029623068403452635	0.0	0.0
valet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002693283138796687	0.0	0.0
mauvais	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002633356489241123	0.0	0.0
chambre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002505413256585598	0.0	0.0
ami	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009280533529818058	0.005302073433995247
lettre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005683290772140026	0.0
cher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005617610644549131	0.0
aimer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005166443530470133	0.007760975044220686
écrire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003771444084122777	0.0
ici	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035668094642460346	0.0
cœur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003508063266053796	0.01497134193778038
mari	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031844903714954853	0.0
personne	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031494286376982927	0.0
recevoir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003055287292227149	0.0
âme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007194369565695524
sentiment	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005743204150348902
sentir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005251317750662565
bonheur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005190142430365086
amant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036460713017731905
passion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034815818071365356
tendre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003307086182758212
perdre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029377166647464037
