	Unnamed: 0	filename	id	author	gender	year	decade	narration	0	1	2	3	4	5	6	7	8	9
26	26	Anonym_Suzon_020.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.0	0.0	0.7229973077774048	0.04606713354587555	0.0	0.0	0.0	0.0	0.06088174507021904	0.16843849420547485
27	27	Anonym_Suzon_021.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.0	0.0	0.41128435730934143	0.0	0.0	0.0	0.1628449261188507	0.4228865504264832	0.0	0.0
28	28	Anonym_Suzon_022.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.0	0.0	0.4810731112957001	0.0	0.0	0.0	0.10276418924331664	0.3429444432258606	0.0	0.06304895877838135
29	29	Anonym_Suzon_023.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.0	0.0	0.8224219679832458	0.0	0.0	0.0	0.08017028123140335	0.09355974197387697	0.0	0.0
30	30	Anonym_Suzon_024.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.07997211813926698	0.0	0.6878311634063721	0.0	0.0	0.0	0.010324548929929732	0.06512490659952164	0.027479024603962898	0.1286115050315857
31	31	Anonym_Suzon_025.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.0	0.06562363356351852	0.6974148154258728	0.0	0.0	0.0	0.05172126740217209	0.04425378143787384	0.0	0.13919349014759064
32	32	Anonym_Suzon_026.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.10336726903915404	0.015062215737998487	0.6495364308357239	0.0	0.014203195460140703	0.0	0.0	0.0	0.09406451880931854	0.12293094396591188
33	33	Anonym_Suzon_027.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.12630288302898407	0.0	0.6559167504310608	0.0	0.05438822135329247	0.11715597659349443	0.021339258179068562	0.0	0.0	0.023437481373548508
34	34	Anonym_Suzon_028.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.018835201859474186	0.14493690431118011	0.6611348986625671	0.0	0.061483316123485565	0.0	0.0	0.05828553810715675	0.0	0.04605856910347938
35	35	Anonym_Suzon_029.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.20463809370994568	0.0	0.6332603693008423	0.0	0.01944807730615139	0.10920628160238266	0.0	0.0	0.0	0.0316784493625164
36	36	Anonym_Suzon_030.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.05644212663173676	0.123041070997715	0.5674262642860413	0.0	0.06202906742691994	0.048403818160295486	0.015893984586000443	0.0	0.0	0.1255859136581421
37	37	Anonym_Suzon_031.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.0	0.08006712794303894	0.8156687617301941	0.0	0.0	0.0	0.0	0.10182031244039537	0.0	0.0
38	38	Anonym_Suzon_032.txt	Anonym_Suzon	Anonym	nan	nan	nan		0.08161602169275284	0.16565990447998047	0.6540545225143433	0.0	0.048435498028993614	0.0	0.0	0.0	0.01917005144059658	0.03025643900036812
39	39	Beauharnais_Lettres_000.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.12063981592655182	0.04667307808995247	0.0	0.0	0.0	0.0	0.05616673082113266	0.0	0.2614968717098236	0.5143239498138428
40	40	Beauharnais_Lettres_001.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.05353445187211037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09435705840587616	0.8507440686225891
41	41	Beauharnais_Lettres_002.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.1665869951248169	0.032072264701128006	0.14821915328502655	0.6517162322998047
42	42	Beauharnais_Lettres_003.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.6490786671638489	0.0	0.0	0.3439460098743439
43	43	Beauharnais_Lettres_004.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.057325135916471474	0.027764912694692608	0.19499392807483676	0.7184956669807434
44	44	Beauharnais_Lettres_005.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.06455338001251221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3946564197540283	0.5393030643463135
45	45	Beauharnais_Lettres_006.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.5983391404151917	0.0	0.0	0.3987831473350525
46	46	Beauharnais_Lettres_007.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.11585410684347153	0.0	0.6156734228134155	0.0	0.0	0.2660523056983948
47	47	Beauharnais_Lettres_008.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.2575424909591675	0.0	0.283527672290802	0.457439124584198
48	48	Beauharnais_Lettres_009.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.05480348318815231	0.0	0.1803270131349564	0.0	0.0	0.7621929049491882
49	49	Beauharnais_Lettres_010.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.4274833500385285	0.0	0.0	0.569915771484375
50	50	Beauharnais_Lettres_011.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.16553594172000885	0.0	0.23953625559806824	0.5932893753051758
51	51	Beauharnais_Lettres_012.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.046623088419437415	0.07236812263727188	0.0	0.0	0.0	0.0	0.0	0.0	0.3715193271636963	0.5083051919937134
52	52	Beauharnais_Lettres_013.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.020031463354825974	0.0	0.23260046541690824	0.0	0.08905202895402907	0.6567828059196472
53	53	Beauharnais_Lettres_014.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.1802975982427597	0.0	0.09098430722951888	0.7271279692649841
54	54	Beauharnais_Lettres_015.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.03785976767539978	0.0	0.44708022475242615	0.0	0.016678674146533012	0.497026264667511
55	55	Beauharnais_Lettres_016.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.027271786704659462	0.0	0.412434995174408	0.0	0.020743858069181442	0.5381222367286682
56	56	Beauharnais_Lettres_017.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.05117584764957428	0.0	0.1628011167049408	0.7844532132148743
57	57	Beauharnais_Lettres_018.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.06595411151647568	0.0	0.0	0.0	0.12074574828147888	0.8112250566482544
58	58	Beauharnais_Lettres_019.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.012529643252491951	0.0	0.0	0.0	0.029369372874498367	0.0	0.013293287716805937	0.0	0.34253111481666565	0.6014183163642883
59	59	Beauharnais_Lettres_020.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.03506595641374588	0.0	0.0	0.9619459509849548
60	60	Beauharnais_Lettres_021.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.02902588620781898	0.0	0.0	0.0	0.036256924271583564	0.0	0.0	0.11152410507202147	0.8216394186019897
61	61	Beauharnais_Lettres_022.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.020717533305287358	0.0	0.0	0.0	0.0	0.0	0.0	0.4714945256710053	0.4989808797836304
62	62	Beauharnais_Lettres_023.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1811646670103073	0.8167032599449158
63	63	Beauharnais_Lettres_024.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.13596634566783905	0.17952577769756314	0.0	0.0	0.026967033743858337	0.0	0.0	0.0	0.12754420936107635	0.5289762616157532
64	64	Beauharnais_Lettres_025.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.07795339077711105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23146043717861176	0.6889837384223938
65	65	Beauharnais_Lettres_026.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2282233089208603	0.7696560621261597
66	66	Beauharnais_Lettres_027.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.03317796811461449	0.0	0.0	0.0	0.0	0.01453383546322584	0.013584108091890812	0.1588916927576065	0.7787805795669556
67	67	Beauharnais_Lettres_028.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23404617607593536	0.7637472152709961
68	68	Beauharnais_Lettres_029.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.19972100853919986	0.0	0.13542118668556213	0.6631993055343628
69	69	Beauharnais_Lettres_030.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07697422057390213	0.9209100008010864
70	70	Beauharnais_Lettres_031.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.011248767375946043	0.0	0.0	0.0	0.01575598679482937	0.0	0.10142519325017928	0.0	0.2686046957969665	0.6020570397377014
71	71	Beauharnais_Lettres_032.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.14964470267295835	0.0	0.0683608129620552	0.7803673744201659
72	72	Beauharnais_Lettres_033.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1542194038629532	0.8434956669807434
73	73	Beauharnais_Lettres_034.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.030147414654493325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16707511246204376	0.7963554263114929
74	74	Beauharnais_Lettres_035.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04973892867565155	0.948200225830078
75	75	Beauharnais_Lettres_036.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.07387921214103699	0.0	0.3441922664642334	0.5803279280662537
76	76	Beauharnais_Lettres_037.txt	Beauharnais_Lettres	Beauharnais	female	1778.0	1770s		0.0	0.0	0.0	0.0	0.0	0.0	0.4159437119960785	0.0	0.0858694389462471	0.4966755211353302
77	77	Beaumont_Clarice_000.txt	Beaumont_Clarice	Beaumont	female	1766.0	1760s	epistolary	0.0	0.0	0.0	0.0	0.0	0.0	0.2105330526828766	0.0	0.4771531820297241	0.3102622926235199
78	78	Beaumont_Clarice_001.txt	Beaumont_Clarice	Beaumont	female	1766.0	1760s	epistolary	0.13433511555194855	0.0	0.017227280884981155	0.0	0.0	0.0	0.0	0.0	0.461128294467926	0.3859689235687256
79	79	Beaumont_Clarice_002.txt	Beaumont_Clarice	Beaumont	female	1766.0	1760s	epistolary	0.0896201878786087	0.0	0.0	0.1341942399740219	0.0	0.0	0.023314600810408592	0.0	0.449636310338974	0.3023073971271515
80	80	Benoist_Elisabeth3_000.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.045197583734989166	0.0	0.0	0.0	0.08172281831502914	0.3478330075740814	0.0	0.07653146982192993	0.44776400923728943
81	81	Benoist_Elisabeth3_001.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.2814835608005524	0.0	0.32047736644744873	0.3965210616588593
82	82	Benoist_Elisabeth3_002.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.07903366535902022	0.0	0.3243467211723328	0.5950754880905151
83	83	Benoist_Elisabeth3_003.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.02309701964259148	0.0	0.3052956759929657	0.0	0.35598450899124146	0.3142348825931549
84	84	Benoist_Elisabeth3_004.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.05777527764439583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2513143718242645	0.6894067525863647
85	85	Benoist_Elisabeth3_005.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.037849359214305885	0.0	0.4358360171318054	0.5247305631637573
86	86	Benoist_Elisabeth3_006.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.01124214008450508	0.0	0.0	0.0	0.0	0.0	0.12995506823062894	0.0	0.3383060097694397	0.5195095539093018
87	87	Benoist_Elisabeth3_007.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.0	0.0	0.0	0.0	0.0	0.0	0.19135122001171112	0.0	0.3071572184562683	0.4999431669712066
88	88	Benoist_Elisabeth3_008.txt	Benoist_Elisabeth3	Benoist	female	1766.0	1760s		0.04818254336714745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2480140179395676	0.7022311091423035
