	id	Ranked topics
62	Diderot_Jacques	[(0.2294457353221386, 15), (0.1554037814973298, 20), (0.071306383529465, 1), (0.0566740254941797, 22), (0.0546663441443375, 9), (0.0384600064855124, 17), (0.0366484426237346, 11), (0.0359985556166745, 4), (0.0343727639929919, 12), (0.0327290579435947, 6)]
63	Diderot_Neveu	[(0.1675810953709379, 20), (0.1141155946506422, 22), (0.111571506032401, 15), (0.0924721136002497, 16), (0.0695894518528393, 24), (0.0541402980898097, 9), (0.044801327185217, 23), (0.0417071150168521, 4), (0.0379527473683011, 12), (0.0285976271568716, 21)]
64	Diderot_Oiseau	[(0.2752259665221894, 20), (0.0817993204227029, 4), (0.0723191909179368, 9), (0.057225167988071, 0), (0.0521005105522623, 11), (0.0503925472264632, 14), (0.0502211453660224, 15), (0.0447000080677194, 22), (0.0398266211784516, 17), (0.0329720023996993, 18)]
65	Diderot_Pensees	[(0.3062333482315244, 23), (0.1304228383781014, 20), (0.1037075473998717, 11), (0.0874547050283435, 8), (0.0408326011992611, 16), (0.0405015371327224, 0), (0.0292551403595747, 12), (0.0288600279366242, 9), (0.0266911295181416, 4), (0.0249366627995722, 17)]
66	Diderot_Religieuse	[(0.1904794103732158, 9), (0.1116158228082778, 8), (0.0851358344431996, 11), (0.0806293970821143, 20), (0.0765206121591505, 15), (0.0653759811698965, 21), (0.0650174378713206, 18), (0.0508967697962996, 2), (0.0414028475745548, 13), (0.0354546385147439, 17)]
67	Diderot_Supplement	[(0.1565600091741657, 24), (0.1492961079321753, 23), (0.0938475248399758, 12), (0.0807248490766142, 17), (0.0640416630167425, 5), (0.0537966789919762, 20), (0.0481290937574132, 4), (0.04738958447785, 9), (0.039729991618047, 6), (0.0388199005899363, 11)]
68	Doppet_Memoires	[(0.1021023787985084, 24), (0.1008584896967283, 6), (0.0775468847750238, 21), (0.0719722984735099, 13), (0.0708615776223831, 1), (0.0657798137332843, 11), (0.0604356584833863, 18), (0.0503601271826554, 23), (0.0489557387379104, 16), (0.0467327722493952, 4)]
69	Dorat_Malheurs	[(0.2801113464501814, 6), (0.1013341731747391, 4), (0.0917755359370956, 21), (0.0874858464446706, 13), (0.0495035300853319, 2), (0.0422396384406271, 20), (0.0421625006292136, 11), (0.0414027997133121, 3), (0.0396109184041452, 9), (0.037540883783705, 12)]
70	Dorat_Sacrifices	[(0.2998648302072084, 6), (0.1035039325040326, 13), (0.0830801503554986, 21), (0.065079934833689, 4), (0.0480947661087225, 20), (0.0467857031188791, 11), (0.0456716551285432, 2), (0.0400833242382172, 9), (0.0363849915123261, 12), (0.0329745207327612, 18)]
71	Dorvigny_Tante	[(0.1555927910749751, 15), (0.1393261345631826, 22), (0.1016715466044832, 1), (0.0797770756695369, 11), (0.0715670758245438, 20), (0.06296109169409, 18), (0.0598668831141294, 9), (0.0385898465391227, 12), (0.0329336610293886, 17), (0.0314991898301713, 24)]
