	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
chef	0.00442821946288399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patrie	0.004420034214338919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fil|fils	0.004379107971613558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029317471403872357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
armer	0.0042154030007121165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monarque	0.004166291509441684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
porter	0.004125365266716324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003743034517654538	0.0	0.0	0.0	0.0	0.0	0.004003001166638476	0.0	0.0	0.0
armée	0.0041008095210811075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
combat	0.004084439023990963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ministre	0.004051698029810675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nation	0.003978030792905027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
empire	0.0038716225618190894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
héro|héros	0.0038306963190937295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
empereur	0.0037406585850979367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ordre	0.0037406585850979367	0.00411274402281202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004867647940524012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033341099978919106	0.0
tête	0.003568768365651423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059190713667707645	0.0	0.0	0.0	0.0	0.0	0.00535182578347486	0.0	0.0	0.0	0.0	0.004126664091427279	0.0	0.004712397979012826	0.0	0.0
nouveau	0.003421433891840126	0.003826375179742146	0.0	0.002989737926576346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048564062593680676	0.0	0.003805495166470757	0.0055671999138409535	0.0	0.002873720810345395	0.0	0.0	0.006424253932086459	0.0	0.0	0.0029634667703070344	0.0	0.0
paix	0.0034132486432950537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
esclave	0.0034050633947499817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
guerrier	0.0032904699151189726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nombre	0.0031431354413076753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
royaume	0.003110394447127387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ville	0.0030694682044020267	0.008262045770271259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034953329361364087
victoire	0.002987615718951306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maître	0.0029712452218611618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012143779232321135	0.0	0.0	0.0	0.0	0.004852127870057189	0.0	0.0	0.0	0.0032626890231792775
recevoir	0.0029630599733160897	0.005776120494260437	0.008703723054416709	0.006181485172515959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004853057209870405	0.0049526883762144374	0.0	0.0	0.0	0.0	0.0
rang	0.002897577984955513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
commander	0.0028239107480498645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
honneur	0.002791169753869576	0.0	0.0	0.00486169095267595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003420619598595473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037974478559398886	0.0	0.0
loi	0.0027338730140540717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004165640912683502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011167326831541457	0.0
nom	0.0027011320198737834	0.0	0.0	0.004040186387265332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036853824132673766	0.007488235226765288	0.0	0.0	0.0	0.0	0.0	0.0	0.0
arriver	0.0	0.014537788501377007	0.0043518615272083545	0.0031513453820669595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
partir	0.0	0.012917062708683678	0.005181665631972659	0.004174859266840843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
homme	0.0	0.011704564841217615	0.0	0.0	0.013643574292100209	0.0	0.0	0.0	0.004663275193798449	0.0	0.005711310347071936	0.0	0.01794529600020731	0.0	0.0	0.0	0.004979653617926753	0.012749464717130198	0.0	0.003148833823855185	0.014014641178077804	0.003989990328610399	0.0	0.02775466276115346	0.021567793003659887
jour	0.0	0.011131827155077868	0.009926915771810018	0.007716755999676785	0.0	0.0	0.004122546282519802	0.0	0.005238614341085271	0.0	0.0	0.00412944421128365	0.0	0.00797266962562262	0.009759168896584292	0.0060394543083819325	0.0	0.008530176213975749	0.0121650687966796	0.0	0.0	0.008994826023410835	0.0	0.0	0.0
cheval	0.0	0.008706831420145743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
passer	0.0	0.008633715970851307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004983308515813278	0.0	0.003488668385394808	0.0	0.003785838683172871	0.0	0.007090358280409723	0.0	0.0	0.008960321663658276	0.0	0.0	0.0	0.0	0.0	0.0
route	0.0	0.0078050742121810335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
temps	0.0	0.007646657405376423	0.0	0.0036765696124114525	0.0	0.0032545378144336694	0.0	0.009325059036740073	0.0031038032945736433	0.004441160197401401	0.0	0.008656094490077343	0.0	0.009635608112623787	0.0	0.0	0.004540917616347303	0.0	0.009295387974362024	0.0058387923668470525	0.004767333402425122	0.0	0.0	0.0	0.0
suivre	0.0	0.00715922107674685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003784699322501349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voiture	0.0	0.007140942214423241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maison	0.0	0.006848480417245497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005267493983250407	0.0	0.006360419982367153	0.00705800970611442	0.0	0.0	0.0	0.0	0.0	0.0035407268703719465
arrêter	0.0	0.006671784748117277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004994448549753248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conduire	0.0	0.006495089078989057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035602392480774707	0.0	0.0	0.0	0.0	0.0
gens	0.0	0.006190441373595574	0.0	0.0	0.003573075734000983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003290520011845872	0.0	0.0	0.0	0.004621298485947672	0.0	0.0031496955564192255	0.0	0.006809090135330666
voyage	0.0	0.005958909117496527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chemin	0.0	0.005508030513514172	0.0	0.0	0.0	0.0025541942341125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voir	0.0	0.005471472788866954	0.02187609488041601	0.0	0.006740696065562138	0.008700739068460644	0.008746618876781673	0.008677027843374156	0.0	0.020828150123097376	0.006541158859039654	0.0	0.005266976768291893	0.0	0.007977996305102437	0.0	0.0	0.012675040360900879	0.019401420248813757	0.014320073420044939	0.026159093264492787	0.009723432952983169	0.006833786759942998	0.003617037801373587	0.005186256986410191
quitter	0.0	0.0053739855231410396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004620672510511355	0.0	0.0	0.0	0.0	0.0	0.0
demander	0.0	0.005343520752601691	0.0	0.0	0.0	0.0	0.0	0.0	0.003633720930232558	0.006323825933256344	0.0	0.003623568559266143	0.0	0.0	0.0	0.0	0.0	0.004511260977592544	0.005469146877938586	0.0	0.008112004070134446	0.0	0.0	0.0	0.0
attendre	0.0	0.00520338280812069	0.0	0.003380289277345328	0.0	0.0	0.0	0.0	0.0	0.0052506693303725595	0.0	0.005088734336590923	0.0	0.0	0.0	0.0	0.0	0.0	0.004307223381143333	0.0	0.0	0.0	0.0	0.0	0.0
nuit	0.0	0.005099802588286905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005319390475696224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
revenir	0.0	0.0050754307718554265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004797508501551462	0.006231152520022914	0.0	0.0	0.0	0.0	0.0	0.0
paraître	0.0	0.005063244863639687	0.0	0.00801303633474291	0.006679877755196164	0.003336931176824395	0.0	0.013004558185512658	0.0	0.00946902884897456	0.0	0.0	0.0	0.00473721247479056	0.0	0.0	0.0	0.0	0.0053448480852581635	0.013370676287224279	0.0	0.0	0.0	0.0	0.0
aventure	0.0	0.00483171260754064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heure	0.0	0.004697667617167507	0.004339568133063698	0.009588709025776389	0.0	0.0	0.0	0.0	0.0	0.005614577105744915	0.0	0.0	0.0	0.0	0.0	0.007907728036431338	0.0	0.0	0.007820015348198749	0.0	0.0	0.0	0.0	0.0	0.0
mettre	0.0	0.0045392508103628965	0.0050341449022367835	0.0	0.0	0.0	0.0	0.004624086989950025	0.0034368943798449613	0.0	0.009665294433506354	0.008761016847532825	0.0035631454152036173	0.0	0.0	0.014822935654836429	0.003027278410898202	0.0	0.0	0.0	0.0	0.0	0.007845899727944035	0.0	0.0
offrir	0.0	0.004514878993931418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
apprendre	0.0	0.004393019911774025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004575364230469453	0.0	0.0	0.0	0.0	0.0	0.005816549686845209	0.0	0.005126744517231558	0.0	0.0	0.0	0.0	0.004244332851022782
argent	0.0	0.004356462187126806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036428632224019064
lendemain	0.0	0.004246789013185153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lieu	0.0	0.004137115839243499	0.0	0.0	0.0	0.005149585149420362	0.0	0.0	0.0	0.0	0.0	0.003589843515798309	0.0	0.0	0.0030072820963158724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
entrer	0.0	0.004094465160488411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007504669530893171	0.0	0.0	0.0	0.0	0.0	0.0054685928914779474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monter	0.0	0.004051814481733323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003554909732538452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
courir	0.0	0.003996977894762496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fort	0.0	0.003911676537252322	0.0	0.0	0.0033196661074760907	0.0	0.0	0.0	0.0	0.0	0.0	0.004620330955093231	0.0	0.0	0.0	0.0	0.0	0.0	0.005112463385899112	0.0	0.01108923204477148	0.0	0.007408666925767586	0.0	0.0
remettre	0.0	0.0038568399502814945	0.004364154921353011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lieue	0.0	0.0038020033633106676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
envoyer	0.0	0.0037471667763398406	0.006238897528413107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jeune	0.0	0.0037227949599083618	0.0	0.00655856923532739	0.01137809223096767	0.0	0.0	0.0	0.0	0.0	0.0058252111232243685	0.0	0.0	0.0	0.006958999892301193	0.0	0.0	0.01920720885764338	0.0	0.005395740371530745	0.0	0.0	0.0	0.0	0.0
près	0.0	0.003716702005800492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004233212897188626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chercher	0.0	0.0037106090516926225	0.0	0.0	0.0	0.0	0.0	0.004788840683178648	0.0	0.0	0.0	0.0	0.0	0.004265456875641293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
répondre	0.0	0.003649679510613926	0.0	0.00728580278503515	0.0	0.0	0.0	0.0	0.0030735222868217052	0.010014890512033093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006313490933257382	0.013006529174007669	0.0	0.0	0.0	0.0
pays	0.0	0.003649679510613926	0.0	0.0	0.0	0.0026613056052204433	0.0	0.0	0.0027707122093023257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004732317644054814
reconnaître	0.0	0.003631400648290317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029906009683850756	0.0	0.0	0.0	0.0	0.0
lettre	0.0	0.0	0.04605105446588276	0.0	0.0	0.0	0.004784561014019332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ami	0.0	0.0	0.025785394218416732	0.0	0.0	0.0	0.013160050420111874	0.0	0.0	0.0	0.0	0.0	0.0034400549372238564	0.0	0.0	0.0	0.0	0.007511135028682002	0.02140641381770231	0.004699515807462262	0.0	0.0040854031408163	0.003441184091203524	0.0	0.0
écrire	0.0	0.0	0.02539200560578773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00592293602132257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cher	0.0	0.0	0.024162666191322093	0.0	0.0	0.0	0.005222560659607405	0.0	0.003694282945736434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004974981966405991	0.0	0.010253489034463116	0.0	0.0	0.00459904132659671	0.0	0.0
sœur	0.0	0.0	0.018169636545802115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006503543744346612	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aimer	0.0	0.0	0.012551555421694153	0.0	0.00791651673263764	0.0	0.023341034548475862	0.007095392388379373	0.0	0.0	0.0	0.0	0.0	0.004135724085875244	0.005144689206094096	0.0	0.0	0.0	0.005036803251224073	0.0	0.007984812368686344	0.0	0.0	0.0	0.0
adieu	0.0	0.0	0.012545408724621825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bon	0.0	0.0	0.012520821936332511	0.0	0.0	0.0	0.0	0.0	0.007267441860465116	0.0	0.0	0.0	0.0	0.0	0.0	0.005702127107484123	0.0	0.008833598589372202	0.0	0.0	0.015870697858468612	0.0	0.016655331001425053	0.0	0.009107158056004766
frère	0.0	0.0	0.011568083890121643	0.0	0.0	0.0	0.0	0.0	0.004299903100775194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009514867696394426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mère	0.0	0.0	0.011494323525253704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03862051593253718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
croire	0.0	0.0	0.010756719876574323	0.0	0.0034260981506165455	0.0	0.009231427644799005	0.023768466143116042	0.0	0.0053286495679523505	0.0	0.004867647940524012	0.0056686404332784825	0.0	0.0	0.0	0.0	0.0	0.010084415093116009	0.0	0.02236689623983644	0.0	0.0	0.0	0.0
parler	0.0	0.0	0.010031409622039597	0.0032590836857273684	0.0	0.0	0.004082424177580437	0.0	0.0	0.008187924945878002	0.0	0.0	0.0	0.0	0.0	0.0	0.004957716817847781	0.004660109690051181	0.013137841956787254	0.0	0.0172792281819124	0.0	0.0	0.0	0.0
cousin	0.0	0.0	0.009594994129904296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lire	0.0	0.0	0.008820510298790945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011878777242763598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ici	0.0	0.0	0.008574642415897817	0.0	0.0	0.002727220295133024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005203979985573125	0.0	0.0	0.006434957932522447	0.0	0.0	0.0	0.0
petit	0.0	0.0	0.008316481138860033	0.0	0.00473369182348499	0.005215499839332944	0.0	0.0	0.0	0.0	0.008086955106822656	0.0	0.0	0.0	0.0	0.014900780393505154	0.0	0.003675418207632504	0.0044855651271630695	0.0	0.0	0.0	0.019691669905428165	0.0	0.004363491928391069
fille	0.0	0.0	0.007935385920375687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017735978000878665	0.0	0.008234105132225087	0.0	0.0	0.0	0.0	0.03884378900122514	0.0	0.004857748662932372	0.0	0.0	0.0	0.0	0.0
puis	0.0	0.0	0.007664931249193246	0.0	0.0	0.0	0.005540193990377382	0.0	0.0	0.0	0.003726182534129554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00531849744203356	0.0	0.0	0.0	0.0
encore	0.0	0.0	0.007425210063372447	0.0	0.0	0.0039054453773204032	0.007255413976535256	0.017057499038936788	0.0	0.0061047385991035985	0.0034170232845729532	0.006374033215420589	0.004042550434703741	0.006231105205429907	0.00702527608175168	0.0037949310101003547	0.0	0.0	0.010614036035841287	0.0	0.009553510019879592	0.0067699727206096015	0.007918771861640108	0.002879206470725294	0.0
