	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
12	Arnaud_Epoux	Arnaud	1780s	M	autodiegetic	0.05286877404556694	0.05750613057494924	0.0007461454744676245	0.026784890534433656	0.11883299386638203	0.035147020598774587	0.03874066805545857	0.008180184542209716	0.003746820717015467	0.005948903784303368	0.06521018200116879	0.03435628690195626	0.017160898307433187	0.007751212014883166	0.0036380850590258776	0.06842523674951052	0.24223709262470092	0.17408871789364253	0.027854864865087453	0.010774891389029337
13	Arnaud_Fanny	Arnaud	1760s	M	autodiegetic	0.06117889354610549	0.03496885873017917	0.0009542668304214169	0.021193005627932797	0.11893016901289981	0.049192457446077045	0.10913241838866446	0.008881342701192821	0.008233963177056705	0.008522877265144545	0.13196390597232405	0.01693288054835065	0.026036539269841376	0.009090632858675503	0.0019383785282620833	0.11631119456993101	0.15730728706945904	0.06149849677964772	0.028393577661945873	0.02933885401588752
14	Arnaud_Julie	Arnaud	1760s	M	heterodiegetic	0.07010433721617097	0.030493846255716526	0.0006748738807985942	0.014584918255831808	0.12929122414233363	0.11485791932817586	0.05695432031637662	0.0050235803540784885	0.010745994459889748	0.0063211309921165715	0.07331779319579948	0.03264461418642012	0.021216871364982886	0.022755431800597928	0.019800576236020745	0.06570763738007686	0.15459503679548073	0.09573027817168062	0.0389893002718749	0.03619031539557599
15	Arnaud_Lucie	Arnaud	1760s	M	heterodiegetic	0.03237119559479024	0.0211936921426724	0.00037281005903309233	0.008394028285843954	0.1551135645033527	0.02103843512595175	0.09146225554257367	0.0014616905094033384	0.0022543421480880304	0.002197971019343339	0.052790501712496364	0.012822351239675752	0.04162194152244114	0.004447593735281485	0.005046693509307254	0.04213526470724496	0.3079878602178395	0.1746495653124744	0.014687463203086107	0.007950779909099545
16	Arnaud_Matinees	Arnaud	1790s	M	heterodiegetic	0.04215563607718075	0.08654980858200821	0.0017742888257796443	0.016455108430334858	0.08539971529295466	0.0578771445245439	0.2046795377756689	0.003965022215473132	0.003151949280367668	0.004498764298808266	0.03722222974067745	0.025918453242782122	0.02272956763636143	0.010425097918940675	0.001700336947670386	0.028464829998358192	0.22133287472437646	0.10725990195374457	0.021521350830791288	0.016918381703176492
17	Arnaud_Nancy	Arnaud	1760s	M	heterodiegetic	0.054141887916083195	0.04965583694216248	0.0014782127265405723	0.031314640288389026	0.1260212389883478	0.056055757765718583	0.08894559147641178	0.004219216709927938	0.02271679048212967	0.00871179000878635	0.1035093650076661	0.04717308216049253	0.018935819506178477	0.014749925424404295	0.002912208960830972	0.07922623087927229	0.1571431689128399	0.0894938061938506	0.024712391019013923	0.018883038630952642
18	Arnaud_Sargines	Arnaud	1770s	M	heterodiegetic	0.08513736410177287	0.04135591611782762	0.004180293798198051	0.0325392263526762	0.09897126141352507	0.07257094569524315	0.07115444473789097	0.01773778714131444	0.18164924811175887	0.00804835921081475	0.06411628656093549	0.021493274639478494	0.021151724830924538	0.017520046422161747	0.011781154573168064	0.010911546275082196	0.12108148190750524	0.05328275858193216	0.017011128158293035	0.04830575136949616
19	Arnaud_Selicourt	Arnaud	1760s	M	heterodiegetic	0.030550586652021816	0.03821441335002853	0.0006857150046269894	0.021162801645797997	0.12188717107317304	0.03596712999216284	0.07433824947505228	0.006062347972227	0.001639266284458937	0.006679368117390895	0.007348766119553099	0.03299811416878758	0.026550995224783956	0.014949893325592536	0.003030074249858616	0.02116974557120273	0.3698448029267073	0.12376777778117946	0.03656365358961805	0.026589127475775378
20	Arnaud_Sidney	Arnaud	1760s	M	autodiegetic	0.0532958500129872	0.03550537793949804	0.0008083413432829334	0.01664573523905174	0.11497181614531314	0.0715286490265668	0.04737126151403291	0.028187467025524104	0.019762374489646253	0.005404951374427027	0.08681644358838252	0.017113233623749835	0.0153984558870121	0.03147691517407178	0.006307056241439495	0.05986814029472462	0.15230544947164415	0.17791402972673168	0.050443918946232943	0.008874532935679873
21	Arnaud_Zenothemis	Arnaud	1770s	M	heterodiegetic	0.035626312165101294	0.05004768159085513	0.0007620762772088948	0.011018864267477342	0.0983839474917209	0.04846671634063032	0.04239188372226152	0.01182156194752794	0.04729310726859231	0.005527121099026443	0.06127802466713095	0.023537416822167895	0.006191076897139205	0.017284893544897355	0.0034578469946253145	0.0882770031833458	0.2509039924824295	0.11006562136963552	0.0724448684097461	0.01521998345847932
22	BarbeMarbois_Parisienne	BarbeMarbois	1760s	M	heterodiegetic	0.1375355293203878	0.07302336060142535	0.0019892923877271565	0.042748126049039256	0.05313407575258556	0.08844863179648256	0.035042870241934164	0.04974044640150545	0.002455471582767809	0.010545366049469861	0.01468423253646189	0.10086463402408335	0.03791202106030153	0.05489567951884637	0.005798498299412937	0.01282279044140405	0.05953530925722618	0.04225742661146523	0.028069344493844336	0.14849689357362822
23	Barthe_Femme	Barthe	1760s	M	heterodiegetic	0.11807135936904725	0.0431811415303332	0.003638990382202449	0.03509518010750386	0.053081505931678596	0.08484389403903574	0.027740338901832886	0.03534228224386253	0.010513109506734066	0.03055712235233464	0.018021956139148497	0.06756408415762065	0.025103424325301306	0.08036869919398411	0.005682599131365596	0.032776023131474194	0.09252061300675388	0.033553121015065676	0.04506339828871728	0.15728115724600258
24	Bastide_Maison	Bastide	1760s	M	heterodiegetic	0.12077771643903759	0.035018800528882614	0.006417675628923372	0.13471565159833523	0.08746981302096715	0.022316374480877803	0.03214781560113798	0.11322103996703557	0.006841889108694343	0.015809339616649515	0.0061121401384365715	0.12129815767377286	0.01914461408618327	0.07009639963522198	0.0035404095156783143	0.008773317526410916	0.09454579889646297	0.05084470361175686	0.015421707231264655	0.03548663569426943
25	Beauharnais_Lettres	Beauharnais	1770s	F	epistolary	0.030271342159225716	0.0638968822515371	0.0012053871388955533	0.01559274206694731	0.07234384878451093	0.021038197985890756	0.07274394452889839	0.004056251562283995	0.020793482496071214	0.0039007156654665308	0.02766025838407009	0.037427438690494495	0.03384416535281939	0.003814918760576002	0.003654694159803051	0.04934275319114881	0.33276193835113854	0.18335001658121167	0.01232049297878276	0.009980528910226733
26	Beaumont_Belle	Beaumont	1750s	F	heterodiegetic	0.021612721352692817	0.038001319618685414	0.00042011846764758334	0.11473584691766775	0.058706582980666756	0.020216929110691964	0.040634049871365346	0.028349894696154967	0.01889502054125245	0.1294339665867676	0.10577347409816905	0.029572306507181467	0.12568570993085582	0.0101017811978298	0.0016504582671597167	0.038531266462324215	0.04938688395567401	0.09252884260261347	0.0030883369543898997	0.07267448988020901
27	Beaumont_Clarice	Beaumont	1760s	F	epistolary	0.018175303241539566	0.17588338412643406	0.0038382322942097273	0.07088057162123622	0.031335377525569856	0.10047970093419242	0.05338479564698694	0.01751488840175808	0.010155020097188395	0.07368939071611826	0.08111128836437709	0.04265605922757864	0.06553936248319508	0.017256885707533975	0.02925343580698509	0.03487050262204707	0.057291123935353974	0.05454230833834443	0.033191775828382016	0.028950593080968205
28	Beaumont_Prince	Beaumont	1750s	F	heterodiegetic	0.0660598061899232	0.0417527975675323	0.0032901299792276995	0.06551189345236665	0.05401764223438912	0.0617719462857221	0.017995315131580997	0.06197139801222146	0.09325618910218361	0.0921928309336166	0.07243770329863082	0.09987749058270479	0.004519815051868379	0.017386591013046522	0.01750424713065554	0.10458043135880583	0.05282510693474142	0.0437479832768477	0.013992948874953882	0.015307733588980499
29	Beckford_Vathek	Beckford	1780s	M	heterodiegetic	0.038735902664851586	0.024443519335739693	0.011652308931659876	0.09040269549052705	0.10907328943977407	0.019041237727091574	0.01146905254936629	0.2556870117738717	0.06062068627511348	0.0810886984303994	0.022890001198489867	0.03411583323823216	0.02154940958801258	0.0164562276437251	0.028348722885239316	0.04392447404633997	0.018229441548820936	0.038293107302821615	0.010197083944542957	0.06378129598537984
30	Bellin_Nuit	Bellin	1790s	M	heterodiegetic	0.02058092214449017	0.03128680224263807	0.010262783313703703	0.2027962543529082	0.14572863069226427	0.019616542986268495	0.01455880874809881	0.13001162734245306	0.009751849686845109	0.04434739832660664	0.022322593390360083	0.040744673381965385	0.020650016786640146	0.0932352454622947	0.04701269649068683	0.03996409230409801	0.014256317316642304	0.02947305127479483	0.01654743654593353	0.0468522572103067
31	Benoist_Elisabeth	Benoist	1760s	F	epistolary	0.04643027118085445	0.10240881066981568	0.0020494295428253803	0.02483895861446677	0.03260799204011242	0.042254946477538434	0.08524387889023222	0.005037719290700803	0.004020864351919745	0.007984868989758654	0.03295450030756938	0.07091898659120215	0.10442351217447321	0.01884828185028723	0.00902758903322181	0.016660285039535726	0.2054817890210536	0.11089502609946401	0.04265289980717128	0.03525939002779618
32	Benouville_Pensees	Benouville	1750s	F	epistolary	0.025063952493729398	0.0741624120872125	0.0011763394452740951	0.026112761163860437	0.01948229652710397	0.13318469925253965	0.020458601789868584	0.009729220228008026	0.014269351792879009	0.0106632681769213	0.02167800535935003	0.18103280300085028	0.06721022910719693	0.033884739256528504	0.027323196594272063	0.020514149751689106	0.08524511749207336	0.06792939366270306	0.1301572516539076	0.03072221116403113
33	Bernardin_Chaumiere	Bernardin	1790s	M	heterodiegetic	0.022697562980544154	0.03829205788752248	0.0029119569774340064	0.06893528045245498	0.04175309978864552	0.03334404214298335	0.01122742483490888	0.2393261925199955	0.05184011804721531	0.054857937461590074	0.040792356245505354	0.03412561799458649	0.011109890367790592	0.06345739436770777	0.08877224693239859	0.02795183261291528	0.02577466635653918	0.04501397596863622	0.0804742917697846	0.017342054290840802
34	Bernardin_Paul	Bernardin	1780s	M	homodiegetic	0.04125154731899194	0.05489705780574503	0.004508847209008593	0.04198175158339211	0.047608614118454136	0.07231763268610908	0.01697298681237825	0.2678982350017281	0.020878700996871412	0.032856377333202826	0.05902111072642509	0.019145756513836848	0.04403493987934079	0.07213807165809126	0.00897391441508395	0.015965501717270035	0.020986873751789998	0.07280813687506278	0.0738309747388904	0.011922968858326529
35	Berquin_Enfants	Berquin	1780s	M	mixed	0.03372376569559406	0.01934025916244625	0.017799354731395878	0.10894939369686946	0.06311389017098014	0.04521105751830507	0.007707992060974086	0.08529589866715359	0.00499202760596687	0.1612454631125496	0.09599750831323409	0.0282843376948604	0.14087776316841005	0.005625521034878853	0.007701502004876047	0.011837618703187775	0.018250032220705488	0.038952582681235526	0.0143642669387115	0.09072976481766447
36	Blanchard_Philetas	Blanchard	1800s	M	autodiegetic	0.18416895295188412	0.027992550464083197	0.0015895689510266144	0.020292621035405214	0.10758583739253078	0.02524931261885018	0.012553093545101913	0.21211715140211687	0.016447933088047543	0.006452986656423308	0.07996633938213861	0.042254077547088084	0.020327732390287227	0.006013458382164015	0.003469733784711504	0.01685430142791112	0.07520751836438215	0.10423606064213588	0.011334524163848734	0.025886245809862082
37	Boismortier_Histoire	Boismortier	1760s	F	homodiegetic	0.040766565762917144	0.022300031791574828	0.013567807540907143	0.025947575143540187	0.058784631848279416	0.027788761970821956	0.008292017509515687	0.03900976468916733	0.020360760472436897	0.029356712466081656	0.03209176555759017	0.023214519598591114	0.03246697102724406	0.006958500180591756	0.024410770347772497	0.01599041894019067	0.09502073004810525	0.040189020975626204	0.010776673920824884	0.43270600020822025
38	Boufflers_Reine	Boufflers	1760s	M	autodiegetic	0.09780928467362736	0.0654647852647353	0.0003902961482749	0.09223963733483437	0.029916822894190502	0.11237101498152555	0.0138896486675407	0.07252948247406905	0.08166005656237124	0.07208052472194552	0.0604178386465716	0.04413148700441298	0.04379177108777508	0.0386049613222097	0.005613464730382899	0.023189997148177474	0.06630433902957672	0.036523097779341776	0.02260298188633885	0.0204685076420976
39	Brument_Henriette	Brument	1760s	U	heterodiegetic	0.05462813988602892	0.09943921426444093	0.00176681531376281	0.15105612458188183	0.07652927081278499	0.037590297858709265	0.021179004839579695	0.012469566444206373	0.013932041549561382	0.010929293051703407	0.06274787782872084	0.0458959749306381	0.03452535350620115	0.02440417713264183	0.011984463979195776	0.10268106491268054	0.08607015294077859	0.08903977578398539	0.02218380628270837	0.04094758409978892
40	CastilhonJL_Zingha	CastilhonJL	1760s	M	heterodiegetic	0.034639468624493304	0.09881231498025955	0.002510131274433839	0.017366603634180945	0.040692845110295944	0.04223904501204152	0.026996964815879952	0.05163910857028053	0.21177797601395906	0.008970266172868164	0.019366516994702838	0.02974691993797871	0.010688063685066852	0.007286486539166726	0.03181935451631024	0.17761628388615655	0.05340006068039536	0.06213000292484276	0.06208673417654111	0.010214852450145194
41	CastilhonJ_Robert	CastilhonJ	1760s	M	heterodiegetic	0.03210177819417375	0.09859404126508081	0.00811184351522888	0.08385529163185552	0.05482628286731339	0.03759295433428594	0.0413327584724785	0.04980354347837317	0.16151405024629817	0.028395323378414227	0.04900594532364735	0.058380104553656484	0.015143217707795548	0.01387240245198642	0.028354121890114957	0.10173105915847352	0.04581487978671103	0.03698348846946548	0.022185460008499424	0.0324014532661466
42	Cazotte_Diable	Cazotte	1770s	M	autodiegetic	0.05985724521504021	0.10292508775925989	0.009651525362184053	0.14936141701747904	0.1136093192066571	0.05162647806580948	0.035871627831971974	0.05904745848982159	0.014526602490290062	0.033471054873495186	0.019983680850809	0.06509099243593527	0.022002370199900076	0.033327150071948634	0.009207547750865575	0.03557457915360492	0.0563378899776992	0.03874035107968636	0.03643359161302359	0.05335403055451796
43	Cazotte_Honneur	Cazotte	1780s	M	heterodiegetic	0.053505767976890044	0.11686586755350353	0.00729696573158656	0.06617331142754627	0.09239944486213694	0.05021907604538917	0.08342707074228577	0.04914213974108717	0.11335255740081322	0.01734734400362655	0.025268963070370302	0.050438493808859335	0.018173031696015432	0.022884236026940116	0.012514278580776746	0.039477380730156525	0.04417712826317082	0.05472338428596853	0.01846766232792527	0.0641458957249507
44	Cazotte_Ollivier	Cazotte	1760s	M	heterodiegetic	0.043591636264781596	0.07628358454580135	0.0029373276428899735	0.08876487504814572	0.09474242718574594	0.042576192264859085	0.0362812130440122	0.11607488903838618	0.09148245954694294	0.04919993213203209	0.0173570962355682	0.04391622064448472	0.014777358146612511	0.0319282964971825	0.008222205124773306	0.049619517641134266	0.035804828183803254	0.052481401563511956	0.015342214041448084	0.08861632520788308
45	Charriere_Caliste	Charriere	1780s	F	mixed	0.0368709988593938	0.06925476470086853	0.0025506297607345435	0.09221531032203621	0.03997258965220416	0.08452727677936635	0.07817701274346772	0.01109221204791572	0.005646000181746571	0.035205041231649574	0.07595560465060522	0.08707544867631133	0.15395579113097108	0.028255602333418443	0.008275363266992115	0.009553224757612642	0.04798318723980999	0.09010543775425103	0.012486723083506367	0.030841780827137736
46	Charriere_Femmes	Charriere	1790s	F	heterodiegetic	0.025828762505877078	0.0552844136070878	0.0019121201106117203	0.10570872996602984	0.04507092135797084	0.10449806263010468	0.04025656251893154	0.024303500442580502	0.010365880675199763	0.04178298497751655	0.06839851016855891	0.08852479422961126	0.07617783427939137	0.03938419966631422	0.016534129301245818	0.007930504255711561	0.04551333574938223	0.048817005245510546	0.050991870019848604	0.10271587829251423
47	Charriere_Lausanne	Charriere	1780s	F	epistolary	0.027010556537252095	0.032181600248547305	0.003842387193171567	0.05810128789651064	0.039785954806350124	0.1340750144859892	0.05094613863690616	0.0174172916297599	0.013714312911160804	0.042444526882972435	0.07683436845953424	0.09857469128929634	0.15362970901738968	0.031705160827263844	0.004669939872908512	0.006273814032359917	0.0388907938218928	0.034517872850714636	0.021624517149434905	0.113760061450584
48	Charriere_Neuchateloises	Charriere	1780s	F	epistolary	0.022453572048790192	0.04602748309327774	0.0009071932875724098	0.07618324010595416	0.03261797484921162	0.0787713734982642	0.025533031174454067	0.011213489581172914	0.004692988849786919	0.10005238213666465	0.04973023058947016	0.06447624605885215	0.22232094404699754	0.03225426497474394	0.0046471593616157795	0.006669216116163261	0.030618349465130333	0.03488326260662936	0.007768984804648925	0.1481786133505988
49	Charriere_Noble	Charriere	1760s	F	heterodiegetic	0.03668690102825078	0.04412069518600211	0.003342419918711343	0.13800268638348986	0.0801879493883186	0.06490495329712352	0.03040407265462036	0.010911730116209386	0.02225446451620564	0.0168020112187147	0.1275536195261117	0.09058874621497948	0.0399991835143615	0.06265525720731843	0.02319097046492643	0.017249019363158345	0.09239201948057886	0.02715527989111593	0.02374380925415413	0.04785421137564805
50	Charriere_Observations	Charriere	1780s	F	heterodiegetic	0.01481527758402304	0.0851070332811681	0.0021079900065585798	0.07797326726314739	0.02577735857810994	0.16898031031194743	0.02049988308110148	0.00990622765269808	0.09511708577998237	0.05612889428547306	0.1394357645700062	0.05167783603713264	0.06225240703892755	0.029160528149455616	0.014861812303612281	0.01001321723944526	0.026297825091388644	0.04055128221991332	0.05418132005056695	0.015154679475341099
51	Charriere_Ruines	Charriere	1790s	F	heterodiegetic	0.013647419942394795	0.07478156146838637	0.0023804414811200883	0.05879977561454724	0.03447904015654783	0.08378623356335684	0.09584150366575589	0.033790449204698376	0.005868415323278188	0.04122848989053332	0.13918366973979832	0.06981636004994567	0.09008504729849365	0.014955969562774129	0.008650643079283961	0.029378356571208197	0.046225300024824896	0.05905521777614615	0.017400985652594823	0.08064511993431038
52	Charriere_Sainte	Charriere	1790s	F	heterodiegetic	0.02698340325463522	0.06574710735942037	0.0014688976637001884	0.08636052706527006	0.04240235775378139	0.07493899288751174	0.03492819585556889	0.016575709300084493	0.009091643972715108	0.037614123261234735	0.09170101327552672	0.08796505859928473	0.21107096778646256	0.04799972519323477	0.008449036514282486	0.007881692705825739	0.03605116837747027	0.0324950009902302	0.027561780991240244	0.05271359719251922
53	Chaussard_Diable	Chaussard	1790s	M	heterodiegetic	0.06743123125770112	0.03016452728748008	0.007536625382783919	0.035227826168508634	0.08275737531762878	0.06611383173862609	0.012468035931435187	0.10628746327123118	0.018515566361917507	0.0488495755222564	0.023112487867539916	0.018164930563540578	0.009223126643432639	0.16093835783238084	0.021477130115249734	0.042741960380315754	0.03096538659399842	0.03605340198731453	0.15425881571081765	0.027712344065840118
54	Chevrier_Colporteur	Chevrier	1760s	M	heterodiegetic	0.023765189752570817	0.10238068845956519	0.0020484106981485	0.05934648871964198	0.024364203189667123	0.06861652136319671	0.039170888501111265	0.005436408094013446	0.045830364188187984	0.06824472231730719	0.02964843384208592	0.03653345661041931	0.02479534580644269	0.1658288680395431	0.026476038448789832	0.030611716540063755	0.034849468491434145	0.028917334745412807	0.030334149370662634	0.1528013028217346
55	Chevrier_Magakou	Chevrier	1750s	M	heterodiegetic	0.05634378407295954	0.08153460867904799	0.00327663552092455	0.08465839379292452	0.04373643519173968	0.07131009687220209	0.01720317188373796	0.07720714177406342	0.04384903372215897	0.02597612716436785	0.014411186849762926	0.10176387374784189	0.014447238957453593	0.17732645804733632	0.0016866887486444062	0.017472627325523307	0.0380325618997176	0.03641787568677364	0.015013971716205209	0.07833208834661365
56	Colombe_Plaisirs	Colombe	1760s	M	heterodiegetic	0.11093913023741687	0.1824262008166139	0.0024024934906582696	0.052313874456070004	0.029102337129787263	0.0756893180072844	0.028577167075507507	0.008225168167625729	0.013261469342618154	0.008659585874330985	0.02620307689582511	0.08198937584844176	0.031187124868345472	0.08483157099810092	0.007366726855690276	0.02407326921126579	0.06854876444942026	0.05565214118139591	0.0177740513781115	0.09077715371548896
57	Constant_Laure	Constant	1780s	M	epistolary	0.03278027526905377	0.07955921001558017	0.001344230910910885	0.06620742260145872	0.03641818886479908	0.08642272347736357	0.03316967792722414	0.01583084241607737	0.005710548194304971	0.018479507222689803	0.033741654458687605	0.10324329052520602	0.26675606685417846	0.020912085936414485	0.002826697961499505	0.013346092791495748	0.05242752072339908	0.08422006878513748	0.023246044466828916	0.0233578505976893
58	Constant_Mari	Constant	1780s	M	epistolary	0.032485831311966785	0.06817824176800699	0.0013344515543365874	0.07959724526833979	0.023065345210663942	0.12707274597609436	0.01896943674281813	0.01406737493725392	0.009697109846482825	0.050391481412822625	0.030641920131895713	0.08958625900030372	0.18384141302717597	0.009876139695200112	0.002827016523910105	0.025499713419764487	0.05740824792570093	0.10026482361208182	0.04918617776555616	0.026009024869624135
59	Cottin_Claire	Cottin	1790s	F	epistolary	0.07764769626911297	0.030466272046049358	0.0008355380335852973	0.030466763379159163	0.18183302839903032	0.052628615226833986	0.019429482620833934	0.018438954149954993	0.0024992935131867653	0.004562210838590897	0.041397033982270307	0.07029788588037367	0.07393916745512345	0.00519427239006435	0.0021940897685472126	0.04101507790531267	0.17354418943429833	0.10970564770174555	0.04376855823808035	0.020136222767845522
60	Crebillon_Atheniennes	Crebillon	1770s	M	epistolary	0.03722589644974722	0.07086758338360663	0.0012644956247134873	0.015548400997371606	0.019450402456264792	0.043562768787916165	0.019425489574922704	0.00393637353737862	0.03006189396020287	0.004125980410800989	0.006295354662934163	0.4887392812726677	0.02578759891850453	0.01126467732937573	0.002195692016114852	0.01952915138968541	0.11548838395295373	0.04498989573576552	0.030980798621965455	0.009259880917106764
61	Crebillon_Conte	Crebillon	1750s	M	mixed	0.06251253301779479	0.04759294350448492	0.002606811891357607	0.034367321645790254	0.03825028364136567	0.02397206450339776	0.02119717855603733	0.010774671528559696	0.06739910715220171	0.015915444989238154	0.009515601327054249	0.4560591156594921	0.014424928033166173	0.024180020853306596	0.003624345629590073	0.018409007041971164	0.05126924691718693	0.041495465435901595	0.019661070424362263	0.03677283824773999
62	Crebillon_Nuit	Crebillon	1750s	M	dialogue novel	0.04108383158945372	0.04011979596613557	0.0029298669973372533	0.05200487589710285	0.03818902240076363	0.035084439885656356	0.021933974026963933	0.004238291728184594	0.002198305046016433	0.004766165220879764	0.008645714136884248	0.5390876185875574	0.0210232941518887	0.00713689136819179	0.0017978309032049152	0.020660274667596457	0.07416437392755214	0.04167897732950125	0.008892747380553727	0.03436370878857436
63	DamiensGomicourt_Dorval	DamiensGomicourt	1760s	M	heterodiegetic	0.09317467150341299	0.12572722433719247	0.0021892672948272216	0.037435148347446275	0.05162979498244266	0.10858931956822455	0.06936782431989147	0.008037955187915995	0.017721597468988288	0.01395107305198036	0.04588103311153173	0.05318593722115251	0.03179469229042303	0.01765002672912726	0.0036612464672690563	0.05659326525104483	0.1266802431246978	0.06891493820817278	0.020364997417549047	0.047449744116708784
64	Denon_Point	Denon	1770s	M	autodiegetic	0.1425249824737611	0.046651774000058675	0.0010453622777134625	0.14241123935700295	0.06157248893061095	0.03466354154925455	0.04632316987940842	0.059541277938837615	0.002390891419705	0.023492887905637062	0.006904809592318787	0.12253045951420266	0.020611497051414348	0.03309720424682524	0.006108983289750286	0.0033613110284404627	0.07016909670479789	0.03142807335758986	0.018545191572087276	0.12662575791058248
