	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
projet	0.0	0.005343993130545653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
part	0.0	0.005213889828523848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
état	0.0	0.005044755535895501	0.0	0.0	0.0	0.005417839730824693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008298066550493735	0.0	0.0
ordre	0.0	0.0050154822929405945	0.0	0.0	0.0	0.0	0.0	0.0	0.0033758439609902473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035010858097207173	0.0
servir	0.0	0.004947178059379147	0.003732364577371918	0.0	0.0	0.003591293002815354	0.0	0.0	0.0	0.0038290673347625074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
connaître	0.0	0.004934167729176967	0.0	0.0	0.0	0.005033303577559569	0.004350392758563838	0.0	0.0	0.0	0.006132577100319036	0.0	0.0	0.0	0.0	0.0	0.007220366214424156	0.0	0.0	0.0
fort	0.0	0.004888631573469335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004326264948213963	0.0	0.0051021721937133295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007506747996854477
assurer	0.0	0.004683718872784991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parti	0.0	0.004615414639223544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
assez	0.0	0.004482058754651193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007761776012065699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005500414443901299
fortune	0.0	0.004433270016393016	0.0	0.0	0.0	0.0035741262102588754	0.0033771386328704613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
partir	0.0	0.004306419296921756	0.0	0.005343204582761047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048640711761237035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
offrir	0.0	0.004260883141214124	0.0	0.0	0.0	0.0	0.0	0.0027393982140383136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charger	0.0	0.004234862480809763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fille	0.0	0.0041568004995966796	0.016808081813431536	0.0	0.0	0.0	0.0033452286615362524	0.0	0.0	0.0	0.032896136121942574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
promettre	0.0	0.004137285004293409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
service	0.0	0.004085243683484687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
obtenir	0.0	0.003994171372069423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remettre	0.0	0.003961645546563972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
arriver	0.0	0.003828289661991621	0.0	0.008783625339184618	0.0	0.0	0.0	0.0	0.0	0.0028346721078595966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
refuser	0.0	0.003812026749238896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cependant	0.0	0.003766490593531264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005348636171347643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032985483836687848
