	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
chevalier	0.01992841803865426	0.0	0.0	0.013068753661504258	0.0	0.0	0.0	0.0	0.016058593394595578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isambard	0.01222619899785254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
duchesse	0.011710808876163208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00814302611227368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
princesse	0.01090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00824293769140502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
duc	0.010279169649248389	0.0	0.0	0.0	0.0	0.0	0.0	0.011008949368640431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parole	0.008532569792412311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008027611136748193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
venir	0.008446671438797423	0.0	0.009343031163148247	0.007405627074852413	0.004196232395634478	0.011544481312214363	0.0	0.005443177638837808	0.004139750705122373	0.011910215300045808	0.0	0.0	0.011546300569143209	0.0	0.0	0.0	0.0	0.004449436260745605	0.006767580186512027	0.011035930606976184	0.0	0.013755375664052619	0.0	0.005864553763608572	0.0	0.0	0.012677069011188617	0.0	0.0	0.0
trouver	0.008303507516105941	0.0	0.0	0.008171726427423353	0.0068976695602060295	0.007349902961247105	0.0	0.0	0.0	0.012208334242232548	0.0	0.00417849549582765	0.0	0.0	0.004961351788603271	0.005723053588592693	0.007487199304415032	0.003650265670223336	0.008220436850405435	0.0	0.0	0.01184227169238553	0.005943354942449191	0.007346289421967121	0.0	0.0033522771914202654	0.011125547132207324	0.0	0.0	0.0
mot	0.007444523979957051	0.0	0.0	0.004326208108635893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01577641901245962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
donner	0.007072297780959198	0.010449104584156675	0.0	0.0	0.010301480387566186	0.005859888561948288	0.00455793235614026	0.004070123820031874	0.0	0.009525263762551897	0.0	0.004620924430679988	0.0	0.0	0.009167715261549523	0.004964682851121243	0.009145654204102663	0.0	0.008294942320348686	0.010922450600734783	0.0	0.004474449784973438	0.0	0.0	0.0	0.003876070502579682	0.009990287220757597	0.006002335255053638	0.0	0.004587407332023391
reprendre	0.007043664996420902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010450315336102137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rendre	0.006785969935576235	0.006652251730309645	0.006228687442098831	0.0	0.004196232395634478	0.0	0.0	0.0	0.0	0.0	0.004084689903125936	0.0038958325652275437	0.0	0.0	0.0	0.010290914542199804	0.0	0.0	0.0073387887894102895	0.0	0.0066401442514095995	0.005533771818871743	0.005505744903878446	0.0032286240134759957	0.0	0.0	0.010570531175498568	0.00315624315843246	0.00516104103993597	0.007335154727143204
cependant	0.006757337151037939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006687289600582295	0.0	0.0	0.0	0.0	0.0	0.0	0.00849198860680241	0.0070363571957620845	0.0	0.005116042269436615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
