	0	1	2	3	4	5	6	7	8	9
dieu	0.0	0.0	0.0029173230643561466	0.0	0.005698398838150995	0.008071821311092534	0.0	0.0	0.0	0.0
vieux	0.0	0.0	0.002901764008012914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
con	0.0	0.0	0.0028900947157554893	0.0	0.0	0.0	0.0	0.0	0.0	0.0
messieurs	0.0	0.0	0.002800630141781901	0.0	0.0	0.0	0.0	0.0	0.0	0.0
garçon	0.0	0.0	0.0027967403776960925	0.0	0.0	0.0	0.0	0.0	0.0	0.0
boire	0.0	0.0	0.0027578427368380107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bout	0.0	0.0	0.002664488398778614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
payer	0.0	0.0	0.002664488398778614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
comment	0.0	0.0	0.0025750238248050256	0.0	0.0	0.0	0.0	0.0	0.0	0.004786141780453739
baiser	0.0	0.0	0.002559464768461793	0.0	0.0	0.0	0.0	0.0	0.0	0.0
corps	0.0	0.0	0.0025516852402901764	0.0	0.0	0.0	0.0	0.0	0.0	0.0
duc	0.0	0.0	0.0025322364198611352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moine	0.0	0.0	0.0025166773635179026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
passer	0.0	0.0	0.0024777797226598207	0.0	0.0	0.0	0.004424623731799731	0.008067987327854038	0.0	0.004579222117013069
jeune	0.0	0.0	0.0	0.009073452291383588	0.0	0.0	0.015443638602339445	0.0	0.0	0.0
œil	0.0	0.0	0.0	0.008638308385082706	0.0	0.008082735077062102	0.0	0.005921963897031674	0.0062172113133190385	0.0
air	0.0	0.0	0.0	0.007914004334594783	0.0	0.0	0.0	0.0	0.0	0.0
esprit	0.0	0.0	0.0	0.00536771063772445	0.0066258873350314666	0.0	0.0	0.0	0.0	0.0
goût	0.0	0.0	0.0	0.0051150464340658725	0.0	0.0	0.0	0.0	0.0	0.0
monde	0.0	0.0	0.0	0.005044861933049601	0.004137503562913128	0.0	0.0	0.0	0.0	0.005015552711659698
jouer	0.0	0.0	0.0	0.004677095147724338	0.0	0.0	0.0	0.0	0.0	0.0
grâce	0.0	0.0	0.0	0.004677095147724338	0.0	0.0	0.0	0.0	0.0	0.0
beauté	0.0	0.0	0.0	0.004452504744472269	0.0	0.0	0.0	0.0	0.0	0.0
charmant	0.0	0.0	0.0	0.004331787402724282	0.0	0.0	0.0	0.0	0.0	0.0
plaire	0.0	0.0	0.0	0.003949983717195764	0.0	0.0	0.0	0.0	0.0	0.0
agréable	0.0	0.0	0.0	0.0038882213563014452	0.0	0.0	0.0	0.0	0.0	0.0
dame	0.0	0.0	0.0	0.0038826065962201434	0.0	0.0	0.0	0.0	0.0	0.0
rire	0.0	0.0	0.0	0.0037394302141469495	0.0	0.0	0.0	0.0	0.0	0.0
figure	0.0	0.0	0.0	0.003503610290732277	0.0	0.0	0.0	0.0	0.0	0.0
aimable	0.0	0.0	0.0	0.003197605866301333	0.0	0.0	0.0	0.0	0.0	0.0
jeu	0.0	0.0	0.0	0.0030067040235370744	0.0	0.0	0.0	0.0	0.0	0.0
entendre	0.0	0.0	0.0	0.0030010892634557726	0.0	0.003601542769957458	0.0	0.009383752644280296	0.0	0.005224721501876897
spectacle	0.0	0.0	0.0	0.0029814376031712165	0.0	0.0	0.0	0.0	0.0	0.0
talent	0.0	0.0	0.0	0.0029674007029679623	0.0	0.0	0.0	0.0	0.0	0.0
gens	0.0	0.0	0.0	0.0029561711828053586	0.0	0.0	0.0	0.0	0.0	0.0
amour	0.0	0.0	0.0	0.002950556422724057	0.0	0.0	0.0	0.0	0.020389779038304374	0.0
amuser	0.0	0.0	0.0	0.002888794061829738	0.0	0.0	0.0	0.0	0.0	0.0
fleur	0.0	0.0	0.0	0.002874757161626484	0.0	0.0	0.0	0.0	0.0	0.0
amant	0.0	0.0	0.0	0.002869142401545182	0.0	0.0	0.0	0.0	0.005286300909684978	0.0
art	0.0	0.0	0.0	0.002843875981179324	0.0	0.0	0.0	0.0	0.0	0.0
sourire	0.0	0.0	0.0	0.002725966019471988	0.0	0.0	0.0	0.0	0.0	0.0
ton	0.0	0.0	0.0	0.002681047938821574	0.0	0.0	0.0	0.0	0.0	0.0
nature	0.0	0.0	0.0	0.0	0.009132368443674302	0.0	0.0	0.0	0.0	0.0
loi	0.0	0.0	0.0	0.0	0.006539924986540106	0.0	0.0	0.0	0.0	0.0
vertu	0.0	0.0	0.0	0.0	0.006028675229723066	0.0	0.0	0.0	0.005227805641952138	0.0
mal	0.0	0.0	0.0	0.0	0.004689472326910287	0.0033898157101478377	0.0	0.0	0.0	0.004309326903829588
enfant	0.0	0.0	0.0	0.0	0.004049279047356205	0.0	0.01956544589095605	0.0	0.0	0.0
vérité	0.0	0.0	0.0	0.0	0.00402213304256946	0.0	0.0	0.0	0.0	0.0
religion	0.0	0.0	0.0	0.0	0.003924859858750288	0.0	0.0	0.0	0.0	0.0
humain	0.0	0.0	0.0	0.0	0.00391581119048804	0.0	0.0	0.0	0.0	0.0
idée	0.0	0.0	0.0	0.0	0.003755197328833129	0.0	0.0	0.0	0.0034177949289616754	0.0
vie	0.0	0.0	0.0	0.0	0.003687332316866265	0.00820278650272735	0.0	0.0	0.005196051068040024	0.0
société	0.0	0.0	0.0	0.0	0.003594583467178218	0.0	0.0	0.0	0.0	0.0
principe	0.0	0.0	0.0	0.0	0.003571961796522597	0.0	0.0	0.0	0.0	0.0
besoin	0.0	0.0	0.0	0.0	0.0034973102833590467	0.0	0.0	0.0	0.0	0.0
vice	0.0	0.0	0.0	0.0	0.0033185990851796387	0.0	0.0	0.0	0.0	0.0
âme	0.0	0.0	0.0	0.0	0.003286928746261769	0.004049007174709749	0.0	0.0	0.010495722324635366	0.0
sage	0.0	0.0	0.0	0.0	0.0032326367366882778	0.0	0.0	0.0	0.0	0.0
naître	0.0	0.0	0.0	0.0	0.003180606894180349	0.0	0.0	0.0	0.0	0.0
vrai	0.0	0.0	0.0	0.0	0.0031014310468856746	0.0	0.0	0.0	0.0	0.0
exemple	0.0	0.0	0.0	0.0	0.003087858044492302	0.0	0.0	0.0	0.0	0.0
livre	0.0	0.0	0.0	0.0	0.003019993032525438	0.0	0.0	0.0	0.0	0.0
ouvrage	0.0	0.0	0.0	0.0	0.0029679631900175092	0.0	0.0	0.0	0.0	0.0
mœurs	0.0	0.0	0.0	0.0	0.0028729521732639	0.0	0.0	0.0	0.0	0.0
espèce	0.0	0.0	0.0	0.0	0.0027055518104123024	0.0	0.0	0.0	0.0	0.0
utile	0.0	0.0	0.0	0.0	0.002592443457134196	0.0	0.0	0.0	0.0	0.0
droit	0.0	0.0	0.0	0.0	0.002533627113429581	0.0	0.0	0.0	0.0	0.0
naturel	0.0	0.0	0.0	0.0	0.0025223162781017705	0.0	0.0	0.0	0.0	0.0
objet	0.0	0.0	0.0	0.0	0.0025110054427739596	0.0	0.0	0.0	0.005339782297326432	0.0
mort	0.0	0.0	0.0	0.0	0.0	0.010226198713485268	0.0	0.0	0.0	0.0
malheureux	0.0	0.0	0.0	0.0	0.0	0.009706703453333828	0.0	0.0	0.0	0.0
ciel	0.0	0.0	0.0	0.0	0.0	0.00757415358288023	0.0	0.0	0.0	0.0
larme	0.0	0.0	0.0	0.0	0.0	0.007425726365694105	0.0	0.0	0.0	0.0
mourir	0.0	0.0	0.0	0.0	0.0	0.007165978735618385	0.0	0.0	0.0	0.0
douleur	0.0	0.0	0.0	0.0	0.0	0.006801458952234812	0.0	0.0	0.0	0.0
crime	0.0	0.0	0.0	0.0	0.0	0.006615924930752155	0.0	0.0	0.0	0.0
affreux	0.0	0.0	0.0	0.0	0.0	0.006314704989992077	0.0	0.0	0.0	0.0
bras	0.0	0.0	0.0	0.0	0.0	0.00584541305330065	0.0	0.005775087768686417	0.0	0.0
cœur	0.0	0.0	0.0	0.0	0.0	0.005825768274555428	0.0	0.0	0.024960766388284903	0.0
malheur	0.0	0.0	0.0	0.0	0.0	0.005522365580601435	0.0037163836208838237	0.0	0.0	0.0
cruel	0.0	0.0	0.0	0.0	0.0	0.005402314154936187	0.0	0.0	0.0	0.0
tomber	0.0	0.0	0.0	0.0	0.0	0.005173125069575258	0.0	0.0	0.0	0.0
écrier	0.0	0.0	0.0	0.0	0.0	0.005094545954594368	0.0	0.004090092185169999	0.0	0.0
père	0.0	0.0	0.0	0.0	0.0	0.005057439150297837	0.03476883343093533	0.0	0.0	0.0
sang	0.0	0.0	0.0	0.0	0.0	0.004651447056229905	0.0	0.0	0.0	0.0
horreur	0.0	0.0	0.0	0.0	0.0	0.0046492643030359914	0.0	0.0	0.0	0.0
ami	0.0	0.0	0.0	0.0	0.0	0.004494288826268125	0.006566862371177881	0.0	0.006411081343519309	0.02156462753336017
dernier	0.0	0.0	0.0	0.0	0.0	0.004487740566686384	0.0	0.0	0.0	0.0
infortuné	0.0	0.0	0.0	0.0	0.0	0.0044309889836446304	0.0	0.0	0.0	0.0
jeter	0.0	0.0	0.0	0.0	0.0	0.004334947843112431	0.0	0.004702076053275235	0.0	0.0
sein	0.0	0.0	0.0	0.0	0.0	0.004306572051591555	0.0	0.0	0.0	0.0
désespoir	0.0	0.0	0.0	0.0	0.0	0.004169058600374997	0.0	0.0	0.0	0.0
coupable	0.0	0.0	0.0	0.0	0.0	0.00406210369387323	0.0	0.0	0.0	0.0
vivre	0.0	0.0	0.0	0.0	0.0	0.003935504008626241	0.004221911897933341	0.0	0.003354285781137449	0.0
perdre	0.0	0.0	0.0	0.0	0.0	0.0039289557490445	0.0	0.0	0.0	0.0
arracher	0.0	0.0	0.0	0.0	0.0	0.003909310970299278	0.0	0.0	0.0	0.0
voix	0.0	0.0	0.0	0.0	0.0	0.0036670253657748665	0.0	0.0	0.0	0.0
instant	0.0	0.0	0.0	0.0	0.0	0.0036321013146722488	0.0	0.0	0.003172114804483746	0.0
mot	0.0	0.0	0.0	0.0	0.0	0.0036233703018965944	0.0	0.004530720570205769	0.0	0.0
oser	0.0	0.0	0.0	0.0	0.0	0.003540425680527877	0.0	0.0	0.0	0.0
moment	0.0	0.0	0.0	0.0	0.0	0.003466212071934814	0.0	0.006264674863170607	0.004412214480419963	0.0052134758679942515
héler	0.0	0.0	0.0	0.0	0.0	0.003271947037676503	0.0	0.0	0.0	0.0
mère	0.0	0.0	0.0	0.0	0.0	0.0	0.01957795896712064	0.0	0.0	0.0
fil|fils	0.0	0.0	0.0	0.0	0.0	0.0	0.012833410914405553	0.0	0.0	0.0
frère	0.0	0.0	0.0	0.0	0.0	0.0	0.009064472373630443	0.0	0.0	0.0
maison	0.0	0.0	0.0	0.0	0.0	0.0	0.009064472373630443	0.0047510347627236545	0.0	0.0
famille	0.0	0.0	0.0	0.0	0.0	0.0	0.007993353053941369	0.0	0.0	0.0
sœur	0.0	0.0	0.0	0.0	0.0	0.0	0.0060813550159917115	0.0	0.0	0.005004307077777053
fortune	0.0	0.0	0.0	0.0	0.0	0.0	0.005485732590557132	0.0	0.0	0.0
apprendre	0.0	0.0	0.0	0.0	0.0	0.0	0.005405648903103744	0.0	0.0	0.0
nom	0.0	0.0	0.0	0.0	0.0	0.0	0.00534808875274662	0.0	0.0	0.0
pauvre	0.0	0.0	0.0	0.0	0.0	0.0	0.0052229579911007	0.0	0.0	0.0
mariage	0.0	0.0	0.0	0.0	0.0	0.0	0.005070298461892678	0.0	0.0	0.0
oncle	0.0	0.0	0.0	0.0	0.0	0.0	0.0041968857456041566	0.0	0.0	0.0
parent|parents	0.0	0.0	0.0	0.0	0.0	0.0	0.003979158220340256	0.0	0.0	0.0
soin	0.0	0.0	0.0	0.0	0.0	0.0	0.00392410068521605	0.0	0.0	0.0
parler	0.0	0.0	0.0	0.0	0.0	0.0	0.0036212842420329243	0.0	0.0	0.014050294972976742
ici	0.0	0.0	0.0	0.0	0.0	0.0	0.003568729322141638	0.0036678233161773857	0.0	0.005701536378501047
âge	0.0	0.0	0.0	0.0	0.0	0.0	0.003506163941318678	0.0	0.0	0.0
époux	0.0	0.0	0.0	0.0	0.0	0.0	0.0034085619472348605	0.0	0.0	0.0
revenir	0.0	0.0	0.0	0.0	0.0	0.0	0.0034085619472348605	0.004230848474834204	0.0	0.0
argent	0.0	0.0	0.0	0.0	0.0	0.0	0.0033910436406044317	0.0	0.0	0.0
partir	0.0	0.0	0.0	0.0	0.0	0.0	0.003386038410138595	0.0	0.0	0.0
cher	0.0	0.0	0.0	0.0	0.0	0.0	0.0033159651836168797	0.0	0.004273497131224941	0.011704455745056982
ainsi	0.0	0.0	0.0	0.0	0.0	0.0	0.003168310884874694	0.0	0.0	0.0
heure	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009434751299955734	0.0	0.005199981107335077
porte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008855406571482776	0.0	0.0
sortir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008016988672178602	0.0	0.0
nuit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007602879588094058	0.0	0.0
entrer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007196930288917584	0.0	0.0
arriver	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007003135397350926	0.0	0.0
chambre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006344232766024287	0.0	0.0
apercevoir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005924003843258692	0.0	0.0
lever	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005516014597855201	0.0	0.0
arrêter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005050906858095221	0.0	0.0
rester	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004869351643890667	0.0	0.0
regarder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004700036107048218	0.0	0.0
chercher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004669436913642956	0.0	0.0
lit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004600078741924363	0.0	0.0
conduire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004277767238055605	0.0	0.0
près	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041961693889749066	0.0	0.0
reprendre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004114571539894208	0.0	0.0
suivre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004069692722899824	0.0	0.0
ouvrir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003853458422835974	0.0	0.0
alors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00368822277844756	0.0	0.0
