	filename	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9
10	AndreSerieys_Comte_004.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.4038076770683645	0.0486839190136687	0.0018925241703916	0.1238575325191003	0.0726709829012433	0.0562120707167178	0.0534026164933588	0.0860696388049742	0.1288592833947417	0.0245437549174387
11	AndreSerieys_Comte_005.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.3105815876682909	0.0519311000330795	0.0920923430448967	0.1081569950777495	0.1250570580473296	0.0972302749597653	0.0351271390550884	0.0834119956128126	0.0631247402952396	0.0332867662057475
12	AndreSerieys_Comte_006.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2804857544797215	0.0344856701697257	0.0641076405708683	0.1605307351146714	0.2279790258388309	0.0346637539085006	0.0293248941746114	0.082379265505128	0.0387459200101882	0.0472973402277536
13	AndreSerieys_Comte_007.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.3596070053750653	0.0589168115871116	0.0681782323244999	0.0652481059591266	0.1200215462777284	0.1254349468363723	0.0516310249777048	0.0666272206639377	0.0629751606067762	0.0213599453916767
14	AndreSerieys_Comte_008.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.3743723158465754	0.0302635178992572	0.0376827667740815	0.0753432606926437	0.1802251086129061	0.032997072962736	0.0581331651619362	0.0513186307311546	0.0831000858486808	0.0765640754700281
15	AndreSerieys_Comte_009.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2230052382157508	0.1579434583746879	0.1727882843162743	0.0164205780427622	0.097109085444627	0.0299871736057891	0.1351435012883665	0.0932570632172994	0.0140105755208504	0.060335041973592
16	AndreSerieys_Comte_010.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2620791773850208	0.1819333987762093	0.1897305575526306	0.0148402476463778	0.0768088541697214	0.0373586890728288	0.0476899415033396	0.1692097556610531	0.0095878592416543	0.0107615189911638
17	AndreSerieys_Comte_011.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.150901774660173	0.1461153116735204	0.161035108810665	0.0064028573006126	0.0849737053890543	0.1967993435442513	0.0196685449151013	0.1467564541841627	0.0241819834785898	0.0631649160438691
18	AndreSerieys_Comte_012.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2078002624629983	0.1289232351983594	0.1577043538590214	0.0040516218621302	0.0465702625679808	0.0789820669814597	0.1155340115019444	0.163892648887605	0.0252666230728151	0.0712749136056852
19	AndreSerieys_Comte_013.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1180938415496306	0.1526690524989568	0.1840885953041296	0.0304358633072384	0.0729545040130889	0.0288520082357542	0.0997034666348796	0.1955537386217347	0.0305434713618367	0.0871054584727501
20	AndreSerieys_Comte_014.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0164074118368052	0.2218250557086711	0.1588886991225111	0.0642014686357852	0.0474362315883982	0.0254557238462684	0.116203364414026	0.1969083983264192	0.1098998726316705	0.0427737738894446
21	AndreSerieys_Comte_015.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0964773520434841	0.0652567059927349	0.2723578252930978	0.174627707336658	0.0200800616837334	0.012953111763045	0.0545623389930353	0.189278098522376	0.0487551667551396	0.0656516316166955
22	AndreSerieys_Comte_016.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1403118411541024	0.095378669472945	0.1722599590871394	0.0865276603466454	0.0336444468077858	0.0104658795117707	0.1137963162021057	0.2024328984515097	0.0653603300592418	0.0798219989067537
23	AndreSerieys_Comte_017.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0805548905367717	0.1144596928186025	0.164621435454679	0.0687245143833955	0.0158279090569357	0.0194258941150732	0.0666332793809543	0.190798134669969	0.1668740922481335	0.1120801573354851
24	AndreSerieys_Comte_018.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0786652751897369	0.0559154395475298	0.1733241166061518	0.0576337805976384	0.0067792615907623	0.0407538186490522	0.0480520283089766	0.4120506660803963	0.0756402531214411	0.0511853603083142
25	AndreSerieys_Comte_019.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2031422968330477	0.0648445945690613	0.1379625783332723	0.0068900125363931	0.0180720974182342	0.0106933899033632	0.1515947860157389	0.228571741277167	0.0450428558262371	0.1331856472874848
26	AndreSerieys_Comte_020.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2409242385187157	0.0412029729180666	0.2409578564699589	0.0455453996811622	0.0588310556248883	0.0465835345141374	0.0539954783357825	0.1301708831474244	0.0690270969738118	0.0727614838160518
27	AndreSerieys_Comte_021.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2129807018122947	0.2674072678769005	0.0933642691306813	0.0243170329885845	0.0189473489832548	0.0140601708042111	0.2073677887504848	0.0459173205191592	0.0272821130767546	0.0883559860576741
28	AndreSerieys_Comte_022.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1493253472816815	0.2718330237278913	0.0715865720057033	0.0709295014025008	0.0323620280691527	0.0053756737774165	0.1160760630737817	0.1586538552489114	0.0377107623845407	0.0861471730284196
29	AndreSerieys_Comte_023.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.3080603799544093	0.1078158420422729	0.0389752673560347	0.0040516218621302	0.2734747389959109	0.0974510359930354	0.0574886803227065	0.0319714416620642	0.054289288662434	0.0264217031490013
30	AndreSerieys_Comte_024.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.3019867624998853	0.1312154573121648	0.0757134412078394	0.0093039224575013	0.3438050872544851	0.0182501599949391	0.0257596257699916	0.0371502717770541	0.0304630967917448	0.0263521749343941
31	AndreSerieys_Comte_025.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.3515052855171062	0.1130212855034414	0.1067781166817351	0.0224934457443853	0.1959642399147823	0.0117467242193446	0.03518962585076	0.0779597824694124	0.0375399309559106	0.0478015631431217
32	AndreSerieys_Comte_026.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2944271532275093	0.2804004801914781	0.0537862957767102	0.0129955255468665	0.0677645567121912	0.0112755279822965	0.0280476375085479	0.2123628356076553	0.0188428104180015	0.0200971770287432
33	AndreSerieys_Comte_027.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2493361768209062	0.1979916604164181	0.0917686983454138	0.0340628831174863	0.0778524126966393	0.0405835475425658	0.0238822942846007	0.2394408895096043	0.0341737075937998	0.0109077296725653
34	AndreSerieys_Comte_028.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1184419973187045	0.2101406080736585	0.046458506037927	0.2203116662876891	0.0267324365190569	0.0136707076197041	0.1822339298915307	0.1111248169080907	0.0292963802009679	0.04158895114267
35	AndreSerieys_Comte_029.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0679637828039251	0.1526690524989568	0.078551629523697	0.0489048323188141	0.0122707486893402	0.0156598875132001	0.2052404324153122	0.2667911905235268	0.1281651647087369	0.0237832790044905
36	AndreSerieys_Comte_030.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.126009113983163	0.0946237213197188	0.0970205985352727	0.0515432564633249	0.0808697764466214	0.0130214633686893	0.2210709772823771	0.1691694971766266	0.0595661369514557	0.0871054584727501
37	AndreSerieys_Comte_031.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0095408591284297	0.13416708656743	0.0857131129029744	0.1511002250149506	0.0473353266804611	0.05820938237159	0.0908318251378525	0.3911474760110209	0.0217667501414916	0.0101879560437988
38	AndreSerieys_Comte_032.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1267519216417507	0.2793899774323763	0.0104488339713937	0.0097935834371871	0.0184225121960108	0.0164406823940528	0.218243601958064	0.1554444132976701	0.0680760270418499	0.0969884466296443
39	AndreSerieys_Comte_033.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0659952818720908	0.1385049190725462	0.1049185981695396	0.0820401767904462	0.0129183461402482	0.0109310114713892	0.266070180811045	0.2169849010356249	0.0460437689254998	0.0555928157115697
40	AndreSerieys_Comte_034.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0704164185695121	0.2022654491998929	0.0388727046734618	0.0487761401729059	0.014869939626114	0.0077242352708312	0.3020651497778233	0.1713558120094294	0.098881607498446	0.0447725432015828
41	AndreSerieys_Comte_035.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2439016027046875	0.1871225121839808	0.0075327995440248	0.0476493184080329	0.0153548103601249	0.0460181216587844	0.1217046283765363	0.2312890283352763	0.0749330134654396	0.0244941649631119
42	AndreSerieys_Comte_036.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1608829020947884	0.1221782767838289	0.1637043604584143	0.0126335474269019	0.096516502431864	0.0221030819013544	0.2222448017214095	0.1535249590509294	0.0155325559053021	0.0306790122252067
43	AndreSerieys_Comte_037.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2193764235136977	0.088753407401595	0.1107816506032106	0.0098481416450491	0.0185251405399848	0.0109614587739431	0.2584550768854963	0.1312417127961068	0.0378158021601247	0.1142411856807915
44	AndreSerieys_Comte_038.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1218872211488488	0.1249636825656818	0.1302794910761804	0.0321313878998717	0.0575208214859244	0.013746864555796	0.0161247738643004	0.2927952481435706	0.0879531062334755	0.12259740302635
45	AndreSerieys_Comte_039.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1745884148213127	0.2179903698039615	0.134397353909271	0.0044125275588691	0.0133637882808742	0.0975113269832562	0.0654830372933917	0.1928589223649736	0.0619986539148438	0.0373956050692457
46	AndreSerieys_Comte_040.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1562686888176042	0.2629255699397149	0.0286483301156224	0.0333381681349724	0.145342380452299	0.1221638131562839	0.1350721130867749	0.0800970663646619	0.0228087362899034	0.0133351336421625
47	AndreSerieys_Comte_041.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1617447156828825	0.1027378242922573	0.0664207186945583	0.0451932573422357	0.2929037417038579	0.0488005914628039	0.0793502608269523	0.1137010890001341	0.0762250791595843	0.0129227218347332
48	AndreSerieys_Comte_042.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1681532977549066	0.0777396190167836	0.0271329811515032	0.0063867297701028	0.5079184287333536	0.0401379138214459	0.0876266608432564	0.0254843022046718	0.0543466992255443	0.0050733674784315
49	AndreSerieys_Comte_043.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.2131201637842074	0.0759863956784796	0.022320258175811	0.0064517323181319	0.4901879555360863	0.0609019303843668	0.0452630596524817	0.0155659236711608	0.0447220749944884	0.0254805058047856
50	AndreSerieys_Comte_044.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0790829535681207	0.053740648338325	0.116155375214796	0.3006591942584755	0.0246451255042835	0.0596423829724405	0.0107944987749954	0.1057439739899603	0.1127487608921848	0.1367870864864178
51	AndreSerieys_Comte_045.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0311849070326807	0.0430815016012098	0.1384644108457412	0.1203881804291331	0.0830423611616024	0.0374921424349933	0.034169678433641	0.2264186411229896	0.03935029365669	0.2464078832813184
52	AndreSerieys_Comte_046.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0048595706822035	0.3172907369358115	0.0242315869585197	0.1589319836664243	0.029420916097976	0.0440185000029271	0.1485826623726683	0.0887192685773431	0.073412625469877	0.1105321492362489
53	AndreSerieys_Comte_047.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0133681024259576	0.0698391581130487	0.0105955814379065	0.1475661195234159	0.1226097078358915	0.1121734123345049	0.013451774029925	0.1913340632329999	0.1476806795080943	0.1713814015582552
54	AndreSerieys_Comte_048.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0678308919420238	0.1064718441330485	0.0788248321435914	0.0151655007676178	0.0100017692785628	0.1148868396793407	0.1501011023057396	0.1263447781606799	0.0919865977891716	0.2383858438002234
55	AndreSerieys_Comte_049.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0581129786946601	0.0937129507012313	0.1316774045900819	0.0045163474257623	0.1136740651260001	0.1380393224016881	0.0729058593612224	0.2620997865928919	0.0605163308522918	0.0647449542541697
56	AndreSerieys_Comte_050.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1266427149466244	0.1165248861814904	0.0227840387414208	0.1572296158993424	0.0250660600240431	0.1011269889462719	0.0072439459653814	0.3067877832133838	0.1209732440520351	0.0156207220300061
57	AndreSerieys_Comte_051.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1206402425802169	0.026585851584215	0.1907533248725562	0.0122249307145608	0.0071447065300328	0.2343180872088761	0.0075172920150314	0.2806298270478835	0.0608505330768665	0.0593352043697604
58	AndreSerieys_Comte_052.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1509497395964369	0.0927191948623614	0.1350273145389683	0.0067434220291359	0.2091697711063066	0.1168448639351166	0.0845420954856856	0.1572218300715877	0.0148303124581525	0.0319514559162481
59	AndreSerieys_Comte_053.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0876296183496637	0.0594384248593537	0.1446442578199394	0.0869925747199	0.0759251141935416	0.1764468016535285	0.1361455822376263	0.1000461974689316	0.0928065430685844	0.0399248856289303
60	AndreSerieys_Comte_054.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0826612949540089	0.1357272502255598	0.116029273557485	0.0042654490748282	0.0295843592221663	0.2192561749953661	0.0355236665111773	0.2447615895054885	0.0682651197013906	0.0639258222525287
61	AndreSerieys_Comte_055.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0420230397698348	0.066300773981591	0.0900557471320812	0.0227608014662539	0.0710660898175	0.3171489092006838	0.0287696407926727	0.2163055305711106	0.0148698584692143	0.1306996087990574
62	AndreSerieys_Comte_056.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1304846749008755	0.1444308393553761	0.1113950926393104	0.0479096871537548	0.034563658530904	0.1145729533180384	0.1141732501924689	0.1369281273581731	0.0698781975931487	0.0956635189579495
63	AndreSerieys_Comte_057.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.090994301494968	0.3607184268314548	0.077141909699676	0.1070391964133234	0.0240290215281936	0.0109310114713892	0.1160760630737817	0.0864344652272662	0.0571544443134452	0.0694811599465014
64	AndreSerieys_Comte_058.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.1447887476251215	0.1756664444395113	0.1091087657763116	0.0931997604432012	0.0322712535368581	0.0534045012490874	0.1091517358778148	0.183966914592439	0.0550398719549475	0.043402004504707
65	AndreSerieys_Comte_059.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0255467867151007	0.1200576735707782	0.0412868944827798	0.0380499599417469	0.1221179657905335	0.1097742635136883	0.1408037528833174	0.2568429362767355	0.0826576960689392	0.06286207075638
66	AndreSerieys_Comte_060.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0617100310988452	0.2100279509222925	0.0955086446509335	0.0429480923272511	0.1705152718430685	0.0335969977445816	0.0799685518748941	0.1821170302256477	0.0300674866651442	0.0935399426473411
67	AndreSerieys_Comte_061.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0493645691212964	0.1575302691224345	0.1836041696299451	0.0224613283626362	0.2859125012718918	0.0629853400723976	0.0652318434853961	0.0608336024062968	0.0252001344296908	0.0868762420980143
68	AndreSerieys_Comte_062.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0019926642044568	0.1124990499122485	0.1043850469126049	0.0880167434842164	0.1224384735093462	0.1730521661569523	0.0781835109527921	0.1682815012248144	0.0618780400661156	0.0892728035764523
69	AndreSerieys_Comte_063.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0044991551797904	0.0559154395475298	0.0966005441820692	0.0397316136986858	0.0118941664190344	0.2606947262647556	0.0224775041676157	0.1716501391516042	0.2214150407271981	0.1151216706617163
70	AndreSerieys_Comte_064.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0291566979959295	0.1920352713426795	0.1646879444941649	0.0664896563321487	0.1074505962213435	0.0757025736742763	0.229771754885041	0.0518073071747596	0.0367910228815784	0.0461071749980782
71	AndreSerieys_Comte_065.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0019318216816077	0.1268751528116362	0.0528535124557049	0.0166294837447632	0.0678112713308867	0.3713233488966219	0.144496136062137	0.1656877572139727	0.0396331992811728	0.0127583165214965
72	AndreSerieys_Comte_066.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0600485103703926	0.0972621454642296	0.1128511434023376	0.0146053184401735	0.0887850488801538	0.089535763559503	0.1023418907793904	0.2324916766448861	0.0199897747837934	0.1820887276751394
73	AndreSerieys_Comte_067.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0161316679206355	0.1592758476820016	0.1926315322443034	0.021107349841034	0.0830521413520343	0.0110228650781859	0.1310565019970905	0.1823951056330817	0.0380276470158611	0.1652993412357715
74	AndreSerieys_Comte_068.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0541996553640246	0.1327985676978987	0.0777312772094051	0.0614484447997589	0.0591382560797149	0.1199311364690782	0.1848209194980788	0.2065658262902289	0.027613621435277	0.0757522951565344
75	AndreSerieys_Comte_069.txt	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.0480743418041399	0.0458955676970235	0.2135502717293982	0.3102949906245839	0.0113153947467927	0.024172693877949	0.0943739394082739	0.170596640587721	0.0646605692980202	0.0170655902260973
76	Anonym_Enfant_000.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0071665766667107	0.0438002802719778	0.2929040035481822	0.1234646202984973	0.0250660600240431	0.0491808418680486	0.0539954783357825	0.2600362508429827	0.1157786293442128	0.0286072587995619
77	Anonym_Enfant_001.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0211568466238486	0.1156089229744636	0.180602963358362	0.2307545026523114	0.054710180178832	0.0264129119721579	0.0284749262271204	0.1741912283411116	0.1632224697732659	0.0048650478985262
78	Anonym_Enfant_002.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0153984379662989	0.1921417476529889	0.1170334874417616	0.0201479610638629	0.0364980527073916	0.144206637824899	0.0903415669138282	0.1152834229750962	0.1432470173776832	0.125701668076189
79	Anonym_Enfant_003.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0188782644069612	0.0191324967496097	0.2987054974711693	0.1497165649401013	0.0867385946895042	0.0631007970741872	0.0797759007096845	0.1365345502910126	0.1279187369919073	0.0194985966758622
80	Anonym_Enfant_004.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0208014464338005	0.0237624418192982	0.2004540122615737	0.245394523888655	0.0419576263656562	0.0534438711362435	0.0208813047309818	0.2147844381740614	0.1650779525213296	0.0134423826683996
81	Anonym_Enfant_005.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0019770970876936	0.0985998287644566	0.2389812568920203	0.1472227692649728	0.0589842558664151	0.0753496215332831	0.0515320154645994	0.1773831340363177	0.1186841960332742	0.0312858250569668
82	Anonym_Enfant_006.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0046662263039537	0.1083877879556978	0.2142417822759885	0.1526086667366953	0.0574269926740598	0.0290050635557513	0.0684033309003748	0.2469871108809025	0.091711172629962	0.0265618660866137
83	Anonym_Enfant_007.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0071480110849539	0.0514585486668373	0.1729785867129299	0.1179636178186206	0.0794032797338003	0.1086367479835627	0.126391805878413	0.2023698722994037	0.0818011709604734	0.0518483588610045
84	Anonym_Enfant_008.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0020914701569068	0.2117375674070085	0.0406931186648471	0.1392111749457621	0.0100568733022525	0.0604255244268538	0.1591922148578829	0.2592671279146383	0.0373991153120196	0.0799258130118279
85	Anonym_Enfant_009.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0496257475629087	0.0684200008568388	0.1369583148275675	0.152204955183406	0.0255302289844617	0.1215174679149594	0.0576407610984968	0.1458083842374735	0.1205680018022148	0.1217261375316723
86	Anonym_Enfant_010.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0302282941689464	0.0664853152641278	0.1819270132068047	0.0296534787638457	0.0248083206889883	0.0178279351132161	0.1382701012120347	0.3704688881447792	0.050323126985271	0.0900075264519856
87	Anonym_Enfant_011.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0382349569787074	0.0825454945605908	0.1367104831702174	0.0143404648394422	0.0327728608931701	0.1189990632814805	0.0331309681971525	0.5002864371145418	0.0092649638750485	0.0337143070896483
88	Anonym_Enfant_012.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0099710674348203	0.0579917972124653	0.246070829061188	0.1260844610823624	0.0494697309777599	0.007785699032285	0.015354919591709	0.416742027068633	0.036010340755863	0.0345191277829136
89	Anonym_Enfant_013.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0491505952412251	0.0643353681359834	0.2531557276904999	0.0635192167243342	0.0090812407529418	0.0321762790779791	0.0318123690051329	0.3609764465235324	0.0735705676374887	0.0622221892108824
90	Anonym_Enfant_014.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0407200473108915	0.0823322064898855	0.1673638597928086	0.3347051589776039	0.0120170990549908	0.0179200657838287	0.0382131317162702	0.1992630867419103	0.0221604496059557	0.0853048945258544
91	Anonym_Enfant_015.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0102149157072858	0.0757137428014986	0.2602404959481918	0.1753618101391711	0.0044856621276876	0.0922120016466429	0.0211650072264914	0.2312890283352763	0.1129750322789701	0.0163423037887839
92	Anonym_Enfant_016.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.009638710551632	0.0765708852559689	0.0686441217013336	0.1629059538020461	0.0426927801423086	0.1305986529841725	0.207143838495247	0.1977303492520076	0.0783982052147677	0.0256765026005156
93	Anonym_Enfant_017.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0845824678245734	0.0113634289637232	0.1875574371976766	0.160392227857474	0.0430887607795646	0.014515039795426	0.1229037832732808	0.2091608083330652	0.0458110591134511	0.1206249868617644
94	Anonym_Enfant_018.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0077941332114413	0.0956564288147608	0.2394598753938061	0.0834306328082614	0.0159620385301928	0.0280647520785899	0.064373199567152	0.3280028164509846	0.0835458399986803	0.0537102831461302
95	Anonym_Enfant_019.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.064471169947141	0.084596407777982	0.3109569022535733	0.0921652144460026	0.0103417591691317	0.0763009666790509	0.019231586275794	0.2326185372730751	0.078117008509037	0.031200447669212
96	Anonym_Enfant_020.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0091909619472963	0.0363403746296858	0.1705862304313915	0.1993467176348893	0.0089258214593881	0.021845990298781	0.1119497334034683	0.3107903179203691	0.0331930030320045	0.0978308492427257
97	Anonym_Enfant_021.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0150759695078545	0.0729389961381703	0.0910232762171992	0.1479935406178319	0.0069389765108255	0.0050660914412264	0.0570372152253479	0.3589334040473859	0.0931285132761854	0.1518640170179726
98	Anonym_Enfant_022.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0018338340682594	0.0648860150160419	0.2796334027057567	0.1462163227216086	0.0088180253593076	0.0143360291249147	0.1105977295883745	0.2756370442579549	0.0883457961203577	0.0096958010374235
99	Anonym_Enfant_023.txt	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.0151155375154328	0.0573829820061493	0.1909960107650465	0.0670201461866548	0.0174554870215382	0.0890657769667058	0.1175521308857201	0.202400971833352	0.1931067731758757	0.0499041836435243
