0	0	0.09150262950173663	0.16721051843831888	0.013329576517864199	0.11322352904605032	0.12751113628851377	0.06685579492874459	0.021756185232142775	0.17909245625073184	0.04071461466507154	0.17880355913082538
1	1	0.005026177813716674	0.08532149059691393	0.14505751045858434	0.29866115826561573	0.1989942216977632	0.04552764484279035	0.036538587472530734	0.12033122550825585	0.030217086440095128	0.03432489690373405
2	2	0.04157954135881697	0.13156165934287029	0.0627210846566321	0.3813462745271769	0.0597623832905349	0.04732097724732997	0.023189166444065955	0.206107435199778	0.022628198928304293	0.02378327900449057
3	3	0.04668126503882255	0.15003233460235724	0.027219477147625817	0.18811411168363	0.31656355919823725	0.044386328156177095	0.007768556518741975	0.06996278559534462	0.03503039637827189	0.11424118568079154
4	4	0.033886901382021106	0.1004677460355182	0.01951556501356629	0.3559959537211205	0.22953183419217935	0.09202887375032089	0.05126310586417194	0.049328332408106385	0.05641386284829313	0.011567824784702214
5	5	0.08810672350522754	0.04577608544599722	0.013423441523881531	0.3897868999330387	0.19803555561797043	0.014003988418007622	0.04195170531342909	0.11429186545010485	0.07322196836935743	0.021401766422985538
6	6	0.23512633668583643	0.07906354853212683	0.024247727670247778	0.07328681693388799	0.22989464352990008	0.05690946651761286	0.07391557798417878	0.1218757000571272	0.058500200877097716	0.047179981211984336
7	7	0.2778615451883377	0.060412337660626876	0.08296457034848684	0.014013731748955283	0.1180990371421646	0.05553046702605322	0.06781788358171471	0.22307462885606028	0.090063633775755	0.01016216467184542
8	8	0.4162842063242383	0.05120141315136853	0.04161964635746183	0.059800415983963615	0.050702742789166824	0.0958640867585121	0.027608036760561266	0.19464843025472295	0.034135655577836294	0.0281353660421683
9	9	0.32968724867189414	0.02739801263664406	0.03180537540960378	0.01971210991044908	0.35484013248062385	0.034491527719870345	0.02722548983268163	0.04184073222963967	0.1191102200050291	0.013889151103564345
10	10	0.44851836481168567	0.09643266710050989	0.02672903032287393	0.04351118510237414	0.07109127376182625	0.09661030895963131	0.03669603819478647	0.0896187655729872	0.07338801679285463	0.01740434938047049
11	11	0.4038076770683645	0.04868391901366872	0.0018925241703916357	0.12385753251910032	0.07267098290124338	0.056212070716717855	0.053402616493358805	0.08606963880497426	0.12885928339474176	0.02454375491743872
12	12	0.3105815876682909	0.05193110003307955	0.09209234304489676	0.10815699507774953	0.12505705804732964	0.09723027495976537	0.035127139055088415	0.08341199561281261	0.06312474029523969	0.033286766205747546
13	13	0.28048575447972157	0.03448567016972579	0.06410764057086833	0.16053073511467142	0.22797902583883095	0.03466375390850062	0.029324894174611454	0.082379265505128	0.0387459200101882	0.04729734022775362
14	14	0.35960700537506535	0.058916811587111616	0.06817823232449996	0.06524810595912663	0.12002154627772844	0.12543494683637235	0.05163102497770481	0.06662722066393777	0.06297516060677628	0.02135994539167677
15	15	0.3743723158465754	0.03026351789925724	0.037682766774081576	0.07534326069264374	0.18022510861290617	0.03299707296273601	0.058133165161936236	0.051318630731154655	0.08310008584868081	0.07656407547002818
16	16	0.22300523821575086	0.1579434583746879	0.17278828431627433	0.016420578042762247	0.09710908544462706	0.029987173605789195	0.13514350128836652	0.0932570632172994	0.01401057552085047	0.060335041973592025
17	17	0.26207917738502085	0.18193339877620934	0.1897305575526306	0.014840247646377884	0.0768088541697214	0.037358689072828855	0.04768994150333961	0.16920975566105317	0.00958785924165433	0.010761518991163878
18	18	0.15090177466017302	0.14611531167352043	0.161035108810665	0.0064028573006126065	0.08497370538905435	0.19679934354425138	0.01966854491510136	0.14675645418416278	0.024181983478589866	0.06316491604386919
19	19	0.20780026246299835	0.12892323519835946	0.15770435385902148	0.004051621862130282	0.046570262567980816	0.07898206698145975	0.11553401150194449	0.163892648887605	0.02526662307281511	0.07127491360568525
20	20	0.11809384154963061	0.1526690524989568	0.18408859530412963	0.030435863307238437	0.07295450401308898	0.028852008235754262	0.0997034666348796	0.19555373862173475	0.03054347136183674	0.08710545847275014
21	21	0.01640741183680528	0.22182505570867111	0.15888869912251116	0.06420146863578528	0.04743623158839822	0.025455723846268475	0.116203364414026	0.19690839832641924	0.10989987263167052	0.04277377388944466
22	22	0.0964773520434841	0.06525670599273495	0.2723578252930978	0.17462770733665808	0.020080061683733403	0.012953111763045037	0.05456233899303532	0.18927809852237604	0.048755166755139634	0.06565163161669557
23	23	0.1403118411541024	0.09537866947294507	0.17225995908713942	0.08652766034664541	0.033644446807785854	0.010465879511770743	0.11379631620210576	0.2024328984515097	0.06536033005924184	0.07982199890675377
24	24	0.08055489053677174	0.11445969281860256	0.16462143545467905	0.06872451438339554	0.015827909056935725	0.01942589411507323	0.06663327938095437	0.19079813466996906	0.1668740922481335	0.11208015733548518
25	25	0.07866527518973693	0.055915439547529804	0.17332411660615185	0.057633780597638434	0.00677926159076232	0.04075381864905225	0.04805202830897665	0.41205066608039637	0.07564025312144118	0.051185360308314234
26	26	0.20314229683304774	0.06484459456906137	0.1379625783332723	0.006890012536393118	0.018072097418234276	0.01069338990336327	0.15159478601573892	0.22857174127716703	0.04504285582623712	0.1331856472874848
27	27	0.24092423851871578	0.04120297291806665	0.24095785646995893	0.045545399681162294	0.05883105562488831	0.04658353451413745	0.053995478335782505	0.13017088314742442	0.0690270969738118	0.07276148381605184
28	28	0.21298070181229475	0.26740726787690056	0.09336426913068133	0.024317032988584515	0.01894734898325482	0.014060170804211113	0.20736778875048487	0.04591732051915923	0.027282113076754655	0.0883559860576741
29	29	0.1493253472816815	0.27183302372789137	0.07158657200570333	0.07092950140250083	0.03236202806915272	0.005375673777416561	0.11607606307378177	0.15865385524891149	0.03771076238454074	0.08614717302841964
30	30	0.3080603799544093	0.10781584204227294	0.038975267356034765	0.004051621862130282	0.27347473899591096	0.09745103599303545	0.057488680322706556	0.0319714416620642	0.054289288662434085	0.026421703149001382
31	31	0.3019867624998853	0.13121545731216483	0.07571344120783942	0.009303922457501385	0.3438050872544851	0.018250159994939164	0.025759625769991662	0.037150271777054114	0.03046309679174483	0.026352174934394106
32	32	0.3515052855171062	0.11302128550344141	0.10677811668173516	0.022493445744385308	0.19596423991478232	0.011746724219344619	0.03518962585076008	0.0779597824694124	0.037539930955910676	0.04780156314312179
33	33	0.2944271532275093	0.2804004801914781	0.0537862957767102	0.012995525546866522	0.06776455671219124	0.011275527982296503	0.028047637508547975	0.21236283560765531	0.018842810418001517	0.020097177028743266
