	MimoText_ID	BGRF_ID	FrLabel	enLabel	DeLabel	Concept
617	Gorjy_Voyage	84.27	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	sociabilité
618	Gorjy_Voyage	84.27	Topic 20:art	Topic 20:art	Topic 20:Kunst	art
619	Gorjy_Voyage	84.27	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
620	Grandin_Paulin	92.17	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
621	Grandin_Paulin	92.17	Topic 26:relation amoureuse	Topic 26:romantic relationship	Topic 26:Liebesbeziehung 	relation amoureuse
622	Grandin_Paulin	92.17	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
623	Grandin_Paulin	92.17	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
624	Grandin_Paulin	92.17	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
625	Jacquin_Parisiennes	58.13	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
626	Jacquin_Parisiennes	58.13	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
627	Jacquin_Parisiennes	58.13	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
628	Jacquin_Parisiennes	58.13	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
629	Jacquin_Parisiennes	58.13	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
630	Jacquin_Parisiennes	58.13	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
631	Jacquin_Parisiennes	58.13	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
632	Laclos_Liaisons	82.17	Topic 34:correspondance	Topic 34:correspondence	Topic 34:Korrespondenz	correspondance
633	Laclos_Liaisons	82.17	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
634	Laclos_Liaisons	82.17	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
635	Laclos_Liaisons	82.17	Topic 8:[croire moins encore]	Topic 8:[croire moins encore]	Topic 8:[croire moins encore]	x
636	Laclos_Liaisons	82.17	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
637	Laclos_Liaisons	82.17	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
638	Lagrave_Sophie	99.104	Topic 34:correspondance	Topic 34:correspondence	Topic 34:Korrespondenz	correspondance
639	Lagrave_Sophie	99.104	Topic 9:famille2	Topic 9:family2	Topic 9:Familie2	famille
640	Lagrave_Sophie	99.104	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
641	Lagrave_Sophie	99.104	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
642	Lagrave_Sophie	99.104	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
643	Lagrave_Sophie	99.104	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
644	Lagrave_Zabeth	99.105	Topic 9:famille2	Topic 9:family2	Topic 9:Familie2	famille
645	Lagrave_Zabeth	99.105	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
646	Lagrave_Zabeth	99.105	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
647	Lagrave_Zabeth	99.105	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
648	Lagrave_Zabeth	99.105	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
649	Lagrave_Zabeth	99.105	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
650	Laveaux_Eusebe	85.33	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	alimentation
651	Laveaux_Eusebe	85.33	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	sociabilité
652	Laveaux_Eusebe	85.33	Topic 37:richesse	Topic 37:wealth	Topic 37:Reichtum	richesse
653	Laveaux_Eusebe	85.33	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	crime
654	Laveaux_Eusebe	85.33	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
655	Laveaux_Eusebe	85.33	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
656	Laveaux_Eusebe	85.33	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
657	Leonard_Clementine	74.20	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
658	Leonard_Clementine	74.20	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
659	Leonard_Clementine	74.20	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
660	Leonard_Clementine	74.20	Topic 34:correspondance	Topic 34:correspondence	Topic 34:Korrespondenz	correspondance
661	Leonard_Clementine	74.20	Topic 26:relation amoureuse	Topic 26:romantic relationship	Topic 26:Liebesbeziehung 	relation amoureuse
662	Leonard_Clementine	74.20	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	crime
663	Leonard_Lettres	83.31	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
664	Leonard_Lettres	83.31	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
665	Leonard_Lettres	83.31	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
666	Leonard_Lettres	83.31	Topic 28:campagne	Topic 28:rural area	Topic 28:ländlicher Raum	campagne
667	Leonard_Lettres	83.31	Topic 34:correspondance	Topic 34:correspondence	Topic 34:Korrespondenz	correspondance
668	Leonard_Lettres	83.31	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
669	Leonard_Lettres	83.31	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
670	Lesuire_Aventurier	82.27	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	x
671	Lesuire_Aventurier	82.27	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
672	Lesuire_Aventurier	82.27	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	crime
673	Lesuire_Aventurier	82.27	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	x
674	Lesuire_Aventurier	82.27	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
675	Lesuire_Crime	89.81	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	crime
676	Lesuire_Crime	89.81	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	x
677	Lesuire_Crime	89.81	Topic 9:famille2	Topic 9:family2	Topic 9:Familie2	famille
678	Lesuire_Crime	89.81	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
679	Lesuire_Crime	89.81	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
680	Linguet_Voyage	55.27	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
681	Linguet_Voyage	55.27	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
682	Linguet_Voyage	55.27	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
683	Linguet_Voyage	55.27	Topic 20:art	Topic 20:art	Topic 20:Kunst	art
684	Linguet_Voyage	55.27	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
685	Linguet_Voyage	55.27	Topic 4:philosophie	Topic 4:philosophy	Topic 4:Philosophie	philosophie
686	Loaisel_Ainsi	87.54bis	Topic 4:philosophie	Topic 4:philosophy	Topic 4:Philosophie	philosophie
687	Loaisel_Ainsi	87.54bis	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
688	Loaisel_Ainsi	87.54bis	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
689	Loaisel_Ainsi	87.54bis	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
690	Loaisel_Ainsi	87.54bis	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
691	Loaisel_Ainsi	87.54bis	Topic 28:campagne	Topic 28:rural area	Topic 28:ländlicher Raum	campagne
692	Loaisel_Comtesse	79.22	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
693	Loaisel_Comtesse	79.22	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
694	Loaisel_Comtesse	79.22	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
695	Loaisel_Comtesse	79.22	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
696	Loaisel_Comtesse	79.22	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
697	Loaisel_Comtesse	79.22	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
698	Loaisel_Comtesse	79.22	Topic 26:relation amoureuse	Topic 26:romantic relationship	Topic 26:Liebesbeziehung 	relation amoureuse
699	Louvet_Annee	87.56	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
700	Louvet_Annee	87.56	Topic 25:noblesse	Topic 25:noblesse	Topic 25:Adel	noblesse
701	Louvet_Annee	87.56	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
702	Louvet_Annee	87.56	Topic 9:famille2	Topic 9:family2	Topic 9:Familie2	famille
703	Louvet_Annee	87.56	Topic 26:relation amoureuse	Topic 26:romantic relationship	Topic 26:Liebesbeziehung 	relation amoureuse
704	Louvet_Fin	90.47	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
705	Louvet_Fin	90.47	Topic 25:noblesse	Topic 25:noblesse	Topic 25:Adel	noblesse
706	Louvet_Fin	90.47	Topic 26:relation amoureuse	Topic 26:romantic relationship	Topic 26:Liebesbeziehung 	relation amoureuse
707	Louvet_Fin	90.47	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
708	Louvet_Fin	90.47	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	voyage
709	Luchet_Vicomte	84.39	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
710	Luchet_Vicomte	84.39	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
711	Luchet_Vicomte	84.39	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
712	Luchet_Vicomte	84.39	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
713	Luchet_Vicomte	84.39	Topic 25:noblesse	Topic 25:noblesse	Topic 25:Adel	noblesse
714	Luchet_Vicomte	84.39	Topic 20:art	Topic 20:art	Topic 20:Kunst	art
715	Maistre_Voyage	94.8	Topic 20:art	Topic 20:art	Topic 20:Kunst	art
716	Maistre_Voyage	94.8	Topic 4:philosophie	Topic 4:philosophy	Topic 4:Philosophie	philosophie
717	Maistre_Voyage	94.8	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
718	Maistre_Voyage	94.8	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	x
719	Maistre_Voyage	94.8	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	beauté
720	Maistre_Voyage	94.8	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	pastorale en littérature
721	Malarme_Rose	83.35	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	noblesse
722	Malarme_Rose	83.35	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	amitié
723	Malarme_Rose	83.35	Topic 34:correspondance	Topic 34:correspondence	Topic 34:Korrespondenz	correspondance
724	Malarme_Rose	83.35	Topic 9:famille2	Topic 9:family2	Topic 9:Familie2	famille
725	Malarme_Rose	83.35	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
726	Malarme_Rose	83.35	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
727	Marchadier_Isle	52.32	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	beauté
728	Marchadier_Isle	52.32	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	pastorale en littérature
729	Marchadier_Isle	52.32	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
730	Marchadier_Isle	52.32	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
731	Marchadier_Isle	52.32	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
732	Marchadier_Isle	52.32	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
733	Marchand_Avis	51.37	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
734	Marchand_Avis	51.37	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	éducation
735	Marchand_Avis	51.37	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	enfance
736	Marchand_Avis	51.37	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
737	Marchand_Avis	51.37	Topic 37:richesse	Topic 37:wealth	Topic 37:Reichtum	richesse
738	Marchand_Avis	51.37	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
739	Marchand_Avis	51.37	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
740	Marmontel_Belisaire	67.39	Topic 32:état	Topic 32:state	Topic 32:Staat	état
741	Marmontel_Belisaire	67.39	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
742	Marmontel_Belisaire	67.39	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
743	Marmontel_Belisaire	67.39	Topic 2:guerre	Topic 2:war	Topic 2:Krieg	guerre
744	Marmontel_Belisaire	67.39	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
745	Marmontel_Belisaire	67.39	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
746	Marmontel_Belisaire	67.39	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
747	Marmontel_Contes	61.12	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
748	Marmontel_Contes	61.12	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
749	Marmontel_Contes	61.12	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
750	Marmontel_Contes	61.12	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
751	Marmontel_Contes	61.12	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	beauté
752	Marmontel_Contes	61.12	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	pastorale en littérature
753	Marmontel_Dejeunes	91.35	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
754	Marmontel_Dejeunes	91.35	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
755	Marmontel_Dejeunes	91.35	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	beauté
756	Marmontel_Dejeunes	91.35	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	pastorale en littérature
757	Marmontel_Dejeunes	91.35	Topic 14:religion	Topic 14:religion	Topic 14:Religion	religion
758	Marmontel_Dejeunes	91.35	Topic 3:famille	Topic 3:family	Topic 3:Familie	famille
759	Marmontel_Dejeunes	91.35	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
760	Marmontel_Dejeunes	91.35	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
761	Marmontel_Incas	77.50	Topic 2:guerre	Topic 2:war	Topic 2:Krieg	guerre
762	Marmontel_Incas	77.50	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
763	Marmontel_Incas	77.50	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
764	Marmontel_Incas	77.50	Topic 32:état	Topic 32:state	Topic 32:Staat	état
765	Marmontel_Incas	77.50	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	crime
766	Maubert_Paisan	54.28	Topic 0:voyage maritime	Topic 0:navigation	Topic 0:Schiffahrt	voyage maritime 
767	Maubert_Paisan	54.28	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
768	Maubert_Paisan	54.28	Topic 2:guerre	Topic 2:war	Topic 2:Krieg	guerre
769	Maubert_Paisan	54.28	Topic 32:état	Topic 32:state	Topic 32:Staat	état
770	Maubert_Paisan	54.28	Topic 37:richesse	Topic 37:wealth	Topic 37:Reichtum	richesse
771	Merard_Bergeries	84.43	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	beauté
772	Merard_Bergeries	84.43	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	pastorale en littérature
773	Merard_Bergeries	84.43	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
774	Merard_Bergeries	84.43	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
775	Merard_Bergeries	84.43	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
776	Merard_Bergeries	84.43	Topic 25:noblesse	Topic 25:noblesse	Topic 25:Adel	noblesse
777	Mercier_An	71.36	Topic 32:état	Topic 32:state	Topic 32:Staat	état
778	Mercier_An	71.36	Topic 20:art	Topic 20:art	Topic 20:Kunst	art
779	Mercier_An	71.36	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
780	Mercier_An	71.36	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
781	Mercier_An	71.36	Topic 4:philosophie	Topic 4:philosophy	Topic 4:Philosophie	philosophie
782	Mercier_An	71.36	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	éducation
783	Mercier_An	71.36	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	enfance
784	Mercier_Jezennemours	76.36	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
785	Mercier_Jezennemours	76.36	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
786	Mercier_Jezennemours	76.36	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
787	Mercier_Jezennemours	76.36	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
788	Mercier_Jezennemours	76.36	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
789	Mercier_Jezennemours	76.36	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
790	Mercier_Jezennemours	76.36	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
791	Mercier_Jezennemours	76.36	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
792	Mercier_Songes	68.42	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
793	Mercier_Songes	68.42	Topic 32:état	Topic 32:state	Topic 32:Staat	état
794	Mercier_Songes	68.42	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
795	Mercier_Songes	68.42	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
796	Mercier_Songes	68.42	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	crime
797	Mercier_Songes	68.42	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
798	Mirabeau_Conversion	83.40	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
799	Mirabeau_Conversion	83.40	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	beauté
800	Mirabeau_Conversion	83.40	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	pastorale en littérature
801	Mirabeau_Conversion	83.40	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	alimentation
802	Mirabeau_Conversion	83.40	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	sociabilité
803	Mirabeau_Conversion	83.40	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	x
804	Mirabeau_Conversion	83.40	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
805	Mirabeau_Rideau	86.51	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
806	Mirabeau_Rideau	86.51	Topic 4:philosophie	Topic 4:philosophy	Topic 4:Philosophie	philosophie
807	Mirabeau_Rideau	86.51	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	nuit
808	Mirabeau_Rideau	86.51	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	éducation
809	Mirabeau_Rideau	86.51	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	enfance
810	Montdorge_Nadir	69.36	Topic 32:état	Topic 32:state	Topic 32:Staat	état
811	Montdorge_Nadir	69.36	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
812	Montdorge_Nadir	69.36	Topic 0:voyage maritime	Topic 0:navigation	Topic 0:Schiffahrt	voyage maritime 
813	Montdorge_Nadir	69.36	Topic 2:guerre	Topic 2:war	Topic 2:Krieg	guerre
814	Montdorge_Nadir	69.36	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
815	Montesquieu_Arsace	83.42	Topic 39:monarchie	Topic 39:monarchy	Topic 39:Monarchie	monarchie
816	Montesquieu_Arsace	83.42	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
817	Montesquieu_Arsace	83.42	Topic 32:état	Topic 32:state	Topic 32:Staat	état
818	Montesquieu_Arsace	83.42	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
819	Montesquieu_Arsace	83.42	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
820	Montesquieu_Arsace	83.42	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
821	Montesquieu_Arsace	83.42	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
822	Moreau_Memoire	57.10	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
823	Moreau_Memoire	57.10	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
824	Moreau_Memoire	57.10	Topic 4:philosophie	Topic 4:philosophy	Topic 4:Philosophie	philosophie
825	Moreau_Memoire	57.10	Topic 20:art	Topic 20:art	Topic 20:Kunst	art
826	Moreau_Memoire	57.10	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	x
827	Moreau_Memoire	57.10	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	éducation
828	Moreau_Memoire	57.10	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	enfance
829	Morelly_Naufrage	53.26	Topic 32:état	Topic 32:state	Topic 32:Staat	état
830	Morelly_Naufrage	53.26	Topic 27:nature	Topic 27:nature	Topic 27:Natur	nature
831	Morelly_Naufrage	53.26	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
832	Morelly_Naufrage	53.26	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
833	Morelly_Naufrage	53.26	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
834	Morelly_Naufrage	53.26	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	éducation
835	Morelly_Naufrage	53.26	Topic 24:éducation_enfance	Topic 24:education_childhood	Topic 24:Bildung_Kindheit	enfance
836	Morliere_Royalisme	70.56	Topic 2:guerre	Topic 2:war	Topic 2:Krieg	guerre
837	Morliere_Royalisme	70.56	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
838	Morliere_Royalisme	70.56	Topic 32:état	Topic 32:state	Topic 32:Staat	état
839	Morliere_Royalisme	70.56	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
840	Morliere_Royalisme	70.56	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	destin
841	Morliere_Royalisme	70.56	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	vertu
842	Mouhy_Opuscule	52.35	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	amour
843	Mouhy_Opuscule	52.35	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	sentiment
844	Mouhy_Opuscule	52.35	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	deuil
845	Mouhy_Opuscule	52.35	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	religion
846	Mouhy_Opuscule	52.35	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	philosophie
