	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
temps	0.012869801678465938	0.004347826086956522	0.0	0.005645799243614612	0.0	0.0	0.008182178713811602	0.0	0.0	0.0	0.004753273877399143	0.0041025079998906	0.0	0.00930947216196674	0.0	0.0	0.0	0.006579735612444586	0.0	0.0	0.0	0.004441492894142649	0.0	0.0	0.004173655263876429	0.0	0.003973025249620995	0.0033922467838065303	0.0048542866106480575	0.008732738898711637
jour	0.008997921452795099	0.0	0.0	0.006512716593881731	0.0	0.0	0.0	0.008343951662624851	0.0	0.0030632315480604907	0.009656587965574774	0.0	0.01069804352470775	0.0	0.0	0.004885374291905866	0.0	0.007648069012340749	0.0	0.0076668650271938445	0.0	0.008734227653074777	0.0	0.0	0.0	0.005765870056434288	0.0	0.0038559969770357774	0.006702731119156838	0.0069139463994879495
paraître	0.008212605685529874	0.0	0.0	0.0	0.006441186762187149	0.0065658848407561055	0.012315013880481746	0.0	0.0	0.0	0.0	0.0	0.0	0.010900216919739697	0.0	0.0	0.0	0.0077678821039178884	0.0	0.0	0.0	0.0047283835834772215	0.0	0.0	0.0	0.0	0.00394688692561033	0.0	0.0	0.005272597070920233
mettre	0.007970368981199306	0.0	0.0	0.0	0.00394574485717969	0.004015399764322265	0.0	0.0	0.010695077390483228	0.003401799245477703	0.0	0.0	0.0	0.0036514822848879246	0.0	0.0	0.0	0.0	0.0	0.004940561037379426	0.0	0.00892548811263116	0.005903126180951016	0.0	0.004003003471545033	0.005899442335733924	0.0	0.009661462358942649	0.0	0.0
donner	0.007267101129917014	0.0	0.005025807087908475	0.004822227760860849	0.006731247352621595	0.0	0.005698303032833079	0.004202803238932961	0.005788890257420865	0.0063199303517879595	0.009056427122468822	0.0	0.0	0.00757411424439624	0.00282258064516129	0.0	0.004142279526111912	0.006829346219896961	0.0	0.010946733278899515	0.0	0.008096692787886838	0.0	0.006092576751259386	0.010400007801224792	0.01103084406549494	0.003463327931413038	0.0065182666048333076	0.0	0.0048099773759957415
nouveau	0.006880303811711754	0.0	0.0	0.0035760340698518657	0.0	0.0	0.005907032081654804	0.004613835340540096	0.0	0.0031599651758939798	0.0	0.0	0.0	0.0	0.0	0.0	0.003407130941272938	0.0	0.0	0.0	0.0	0.0	0.0032187023547348807	0.0	0.0	0.004107347588463807	0.0	0.0	0.004642309029397051	0.0
cependant	0.006075452826355353	0.0	0.0	0.0	0.0	0.0	0.003130935732325868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006419984823675067	0.0	0.0	0.0	0.0	0.005251566999830594	0.0	0.0	0.0	0.0	0.0	0.0	0.007161099387187336
laisser	0.005852751340115961	0.0	0.005038135314616346	0.0	0.0	0.004665127766388481	0.0	0.0	0.0	0.0	0.0	0.0	0.004322711595397247	0.004699927693420101	0.0	0.0	0.0	0.0	0.00370658163857703	0.0	0.0	0.006348784699163236	0.004091791657436245	0.0	0.003417911612123103	0.0	0.0	0.0	0.0	0.0058936481682161255
moyen	0.005798052729460671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004403240356189098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
assez	0.005731632987950677	0.0	0.004318988756657242	0.0	0.007380430578832023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005332610267534346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004600007818710173	0.0	0.0	0.0	0.0	0.0	0.0	0.0
passer	0.005700376639004798	0.003175803402646503	0.0	0.0	0.003646475994033039	0.005173610550614215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011937840350644175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00567818146099102
