	id	Ranked topics
0	Abbes_Voyage	[(0.2102162162531318, 24), (0.0765838755327543, 19), (0.0745337297065419, 9), (0.0620313686656602, 26), (0.0527374047549991, 27), (0.051249543456962, 23), (0.0505013147741496, 11), (0.0459564692067406, 25), (0.0409136899669083, 10), (0.0399565031621191, 16)]
1	AndreSerieys_Comte	[(0.1086635422807631, 29), (0.0818724133274692, 7), (0.0733317211777644, 23), (0.0725331457008989, 9), (0.054630033448789, 16), (0.0534666928711392, 13), (0.0407367051932888, 0), (0.0383887974465677, 19), (0.0354993319262319, 6), (0.0335507075088417, 10)]
2	Anonym_Enfant	[(0.092228886600693, 16), (0.0887531285364678, 17), (0.0875957365599648, 18), (0.0855972915676214, 29), (0.0698407305630325, 27), (0.0620632467125121, 0), (0.0521434047214528, 9), (0.0486373553032042, 14), (0.04542957884729, 19), (0.0416326073991811, 7)]
3	Anonym_Histoire	[(0.1562893177953288, 3), (0.0901365549183808, 7), (0.07059579023617, 23), (0.0639092696244421, 9), (0.0540010055666278, 26), (0.0450694652128192, 11), (0.0433136568330707, 28), (0.0430537108394597, 4), (0.0355245864266535, 22), (0.0352442453786916, 6)]
4	Anonym_Suzon	[(0.0830681596500287, 7), (0.0738716060149605, 9), (0.0703144645026438, 26), (0.0586443105679556, 17), (0.0583867674639321, 29), (0.0576715480744497, 16), (0.049072793490947, 18), (0.0443905021137287, 24), (0.0402054696685372, 27), (0.0401955742105233, 25)]
5	Anonyme_Venus	[(0.132905453710948, 14), (0.0977373609202602, 18), (0.0719810210860629, 17), (0.06518243794014, 29), (0.0638220138063785, 16), (0.0546110282477127, 7), (0.0500296312069754, 0), (0.0457947240709816, 6), (0.0373044357061659, 24), (0.0355669719345614, 27)]
6	Anonyme_Zoloe	[(0.1410554694744688, 14), (0.1060032652883255, 18), (0.076802197554426, 10), (0.0571306529754022, 19), (0.051588500376896, 24), (0.0427650560685873, 7), (0.040586509532545, 15), (0.0398956755386752, 0), (0.0390422878025001, 21), (0.0388021086170926, 16)]
7	Arnaud_Adelson	[(0.1578268891431742, 15), (0.153349859292065, 2), (0.1087057958831259, 0), (0.0941643456326057, 21), (0.0910540273546276, 28), (0.0589360926672332, 18), (0.0439334387238152, 7), (0.0408307249261173, 9), (0.0296153380916259, 29), (0.0248173553625274, 10)]
8	Arnaud_Anne	[(0.2473884709246042, 2), (0.1185471435025489, 0), (0.0956086663857118, 8), (0.086543802338798, 15), (0.0755253160180275, 28), (0.068176090965562, 21), (0.0369518237521411, 18), (0.0349873940786895, 9), (0.0283890866629033, 7), (0.0258961726949151, 26)]
9	Arnaud_Bal	[(0.1496839781555273, 28), (0.1236216428676786, 18), (0.1001503907142708, 0), (0.0868154567986848, 6), (0.0690647423479366, 2), (0.0512273007973953, 19), (0.0394087894323909, 14), (0.0384452693020484, 9), (0.0333415741904289, 7), (0.0313255590029148, 25)]
10	Arnaud_Batilde	[(0.2313117078829426, 2), (0.1780640853705108, 28), (0.1081746106733782, 12), (0.0960233536801837, 0), (0.0544924784393354, 15), (0.0482472176014125, 7), (0.0344413650803666, 8), (0.033895419099396, 18), (0.0305636135719863, 19), (0.0270629908893768, 9)]
11	Arnaud_Clary	[(0.1891737320143743, 2), (0.1098718882744432, 28), (0.0860329223198134, 15), (0.0839001350959959, 0), (0.060827144506484, 21), (0.0552679186750041, 8), (0.0490056747207599, 3), (0.0488804719534129, 18), (0.0372404993074736, 19), (0.0246696516753809, 26)]
12	Arnaud_Epoux	[(0.2610522384828558, 2), (0.1366831732379481, 28), (0.0911023035325106, 0), (0.0552766910323609, 7), (0.0502701561190831, 21), (0.0492656091328196, 8), (0.0467827495697351, 9), (0.039496578096873, 15), (0.0372387125479173, 18), (0.0302401040137449, 3)]
13	Arnaud_Fanny	[(0.1380159421750972, 2), (0.1229028759002614, 15), (0.1041311617636984, 0), (0.0948725487220149, 8), (0.0887938841271533, 28), (0.084615743567504, 21), (0.0505912436791035, 18), (0.0356223141547036, 6), (0.0354003616701016, 3), (0.0255198787432368, 5)]
14	Arnaud_Julie	[(0.1832081223807312, 2), (0.1064406572527536, 28), (0.0756802145069895, 0), (0.0572654083269574, 3), (0.0555217643840938, 8), (0.0532485940532017, 6), (0.0494837975180253, 15), (0.0480654411480278, 18), (0.0473097439130766, 21), (0.0447472068725357, 26)]
15	Arnaud_Lucie	[(0.33543895791702, 2), (0.1460776119745796, 28), (0.0987169392470226, 0), (0.0832304015156568, 5), (0.0541346371335855, 15), (0.0448622128385693, 8), (0.0302867895878056, 9), (0.0269532148940489, 7), (0.0257710868192659, 21), (0.0215649814394707, 18)]
16	Arnaud_Matinees	[(0.2454784956313839, 15), (0.1530543242012018, 2), (0.1058922602586232, 28), (0.0787316582514428, 7), (0.0746150200186555, 0), (0.0318452642757418, 18), (0.0302274631133292, 9), (0.0284164342286547, 6), (0.0260980033958577, 19), (0.023773670992017, 3)]
17	Arnaud_Nancy	[(0.1283415177334908, 2), (0.1093992503786868, 0), (0.1093499561661398, 28), (0.079976074698033, 8), (0.0794899280405155, 15), (0.0664890239566249, 7), (0.0631304354584997, 21), (0.0397582361844292, 6), (0.0329885659965999, 19), (0.0317531099877871, 26)]
18	Arnaud_Sargines	[(0.1519654957620457, 1), (0.0843429113552319, 18), (0.0840206812716496, 28), (0.0763929344549292, 2), (0.0662023030465944, 0), (0.0522759645199169, 15), (0.0519417088775902, 19), (0.0518261548820826, 26), (0.0500880024934964, 12), (0.0475698539271616, 8)]
19	Arnaud_Selicourt	[(0.2596080893131086, 28), (0.1792724308521823, 2), (0.1064585313332866, 0), (0.0608079068239126, 20), (0.0490840211789801, 7), (0.0375656053740848, 3), (0.0356609293330154, 15), (0.0351722111621845, 9), (0.033957256068933, 19), (0.0335426017537744, 22)]
20	Arnaud_Sidney	[(0.2575862072177162, 2), (0.0835337789364136, 0), (0.0685191064501672, 15), (0.0638722195123916, 8), (0.0613229462051592, 28), (0.0594717931525525, 3), (0.0515588140649691, 18), (0.0404111008265902, 21), (0.0379687659724435, 13), (0.029188867554672, 24)]
21	Arnaud_Zenothemis	[(0.2312002174591617, 2), (0.1090129099426085, 28), (0.0818171892302029, 21), (0.0784155394052296, 0), (0.073162402233109, 3), (0.0511185303798464, 8), (0.0446081494867391, 15), (0.0421738025782177, 12), (0.0335350503947715, 26), (0.0334980273013829, 7)]
22	BarbeMarbois_Parisienne	[(0.1219170266653074, 18), (0.0943633241571157, 14), (0.07551112436577, 28), (0.0732625039153532, 19), (0.0666564692223034, 22), (0.0638689795359972, 7), (0.0519498715408151, 26), (0.046081436147974, 24), (0.0444828540692043, 25), (0.0437741174809256, 6)]
23	Barthe_Femme	[(0.1012173211109453, 18), (0.0988319532633264, 28), (0.0970000451649715, 14), (0.0729511321306265, 24), (0.0517916488790352, 26), (0.050544174386739, 6), (0.0495428764495499, 19), (0.0387286884208441, 0), (0.0384891049580821, 25), (0.0373049048639587, 3)]
24	Bastide_Maison	[(0.1388095430542369, 19), (0.0887974912746182, 18), (0.0790401611427421, 28), (0.0741541536786077, 0), (0.0652646709934506, 23), (0.0522425994622849, 2), (0.0521112039578881, 10), (0.0511179330744511, 25), (0.0415112953350711, 24), (0.0409832599649484, 16)]
25	Beauharnais_Lettres	[(0.2804716246475218, 2), (0.1885268381255398, 28), (0.0794167916453546, 7), (0.0510911305469946, 9), (0.0486822937781191, 5), (0.0445451036331629, 0), (0.0437488070987624, 15), (0.0373335395088122, 21), (0.0272144084454946, 19), (0.0213559737337093, 8)]
26	Beaumont_Belle	[(0.1348933227007289, 16), (0.1145738976614439, 6), (0.0807605504627186, 8), (0.0719728725496397, 22), (0.063210942056073, 9), (0.0615371056222757, 5), (0.0571831002340018, 0), (0.0553205327270082, 27), (0.0408600153250412, 2), (0.0393724893896542, 29)]
27	Beaumont_Clarice	[(0.1119636186524328, 7), (0.090637676534923, 13), (0.0665310324541349, 29), (0.0642267247418473, 15), (0.0621474670229571, 8), (0.0558676481922667, 26), (0.0530104864528107, 9), (0.0477874317207722, 5), (0.0398028472867931, 6), (0.0397266788663958, 28)]
28	Beaumont_Prince	[(0.1069128143918467, 16), (0.1041441109020305, 21), (0.1014883272827737, 12), (0.0786710716265967, 8), (0.0631226764087514, 6), (0.0589701910247105, 0), (0.0580151820258576, 9), (0.046304950143789, 28), (0.045849785072306, 18), (0.0422932808073228, 19)]
29	Beckford_Vathek	[(0.1890927293488052, 10), (0.1186772131201767, 16), (0.0926006982008297, 23), (0.0727391198129792, 12), (0.0530473105701509, 0), (0.0506269135745905, 19), (0.0421430880293357, 9), (0.0386007104046516, 14), (0.0377101126218414, 18), (0.0280823704912101, 6)]
30	Bellin_Nuit	[(0.2478232987810533, 10), (0.0909769317255376, 27), (0.0771716134055595, 16), (0.0713449524019911, 19), (0.0677182032077747, 24), (0.055893385654792, 0), (0.0326241287946273, 4), (0.028288289689772, 9), (0.0275238864804076, 6), (0.0273890698113984, 7)]
31	Benoist_Elisabeth	[(0.1561535023799528, 28), (0.1150974891001442, 7), (0.0897261563540125, 2), (0.0852163245762969, 5), (0.0772042824213724, 9), (0.0477379220637452, 20), (0.0443363460218216, 22), (0.0427243784535027, 15), (0.0340796054244534, 18), (0.0299636729140306, 3)]
32	Benouville_Pensees	[(0.1099054119281354, 26), (0.1047611744812116, 3), (0.0994289652905118, 25), (0.0718558410983781, 28), (0.0690330398889423, 22), (0.0676404719024267, 7), (0.0513531867423969, 5), (0.0488884845764513, 9), (0.0466525088980286, 6), (0.0411214252868662, 11)]
33	Bernardin_Chaumiere	[(0.1895286148880157, 23), (0.0764474994612915, 3), (0.0665071871030551, 10), (0.0571173729815307, 4), (0.0537268757765232, 27), (0.0522977865939414, 16), (0.0506158695502101, 24), (0.0463214058951715, 29), (0.0368766873488198, 2), (0.0328959345004826, 11)]
34	Bernardin_Paul	[(0.1921822323434426, 23), (0.065219527940023, 10), (0.063516921605338, 24), (0.0561621875840533, 11), (0.0533138769846782, 3), (0.0473257545585778, 8), (0.0456614550978039, 2), (0.0414283163379532, 9), (0.0402278695532736, 16), (0.0402160471126488, 13)]
35	Berquin_Enfants	[(0.2304499605299262, 16), (0.1117688408800805, 5), (0.0735656213176927, 8), (0.0632138993158952, 23), (0.0581699766686243, 0), (0.042854677495998, 14), (0.0415782431902653, 19), (0.0371063743972176, 22), (0.0347565694506312, 27), (0.0345756996023338, 9)]
36	Blanchard_Philetas	[(0.213945221398092, 23), (0.1478341753657439, 18), (0.1072095969553769, 2), (0.0748676643599605, 0), (0.0658058853497576, 8), (0.0627528719099671, 28), (0.0607589817560864, 19), (0.0400487021387592, 9), (0.0276374474485629, 10), (0.0232703946237071, 22)]
