	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
roman	0.0	0.005658447903647313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tableau	0.0	0.005499375071014658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
art	0.0	0.0053857516191341895	0.0	0.0	0.0	0.0	0.0035369433735365895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
génie	0.0	0.005158504715373253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
musique	0.0	0.005090330644244972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mémoire	0.0	0.005044881263492785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vérité	0.0	0.00445403931371435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009941529537664594
siècle	0.0	0.004340415861833882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031329001039130232
lettre	0.0	0.004272241790705601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05483580856080309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
public	0.0	0.00413589364844904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nouveau	0.0	0.004113168958072946	0.006002473641875471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004724311555914714	0.004168590943341192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033582466417533584	0.0
partie	0.0	0.003999545506192478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004662473487895853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
langue	0.0	0.003863197363935916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004125412541254125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lecteur	0.0	0.003772298602431542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
français	0.0	0.0037268492216793545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
représenter	0.0	0.0036132257697988864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
portrait	0.0	0.0036132257697988864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nombre	0.0	0.0035450516986706058	0.0	0.0	0.0	0.0	0.004880981855480494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nom	0.0	0.003454152937166231	0.0	0.004006198601792664	0.0	0.0	0.004686449969935981	0.0	0.0	0.0	0.0	0.0028184451577546385	0.0	0.0	0.0	0.0	0.0	0.0	0.005224804069847381	0.0	0.0	0.0	0.004985278372591007	0.0	0.0
spectacle	0.0	0.0034314282467901376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
encore	0.0	0.0034087035564140437	0.006927927070810161	0.004138271083170444	0.004243050644617309	0.005978199209306791	0.0	0.0	0.011910529461729638	0.004192761553167644	0.006585097032520892	0.0	0.0	0.0	0.0	0.004192897596072045	0.0	0.0	0.0	0.005710123816460306	0.005332520758741525	0.010329206569375379	0.0	0.004797495202504797	0.005490329885075298
composer	0.0	0.00338597886603795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lire|liser	0.0	0.0033632541756618566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scène	0.0	0.0033632541756618566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ancien	0.0	0.003181456652653108	0.0	0.0	0.0	0.0	0.0045272875181268345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
héro|héros	0.0	0.0031360072719009203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004332054594326574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
personnage	0.0	0.0031132825815248268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cœur	0.0	0.0	0.027019780485906295	0.020444820117280365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005809290002673732	0.0	0.0	0.005012312038298564	0.0	0.0	0.015626613938526466	0.0	0.0	0.0
amour	0.0	0.0	0.02679490395177263	0.015496504481659535	0.0	0.0	0.0	0.0	0.0	0.0	0.005468978891415657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010517115804806992	0.0	0.0	0.0	0.0	0.0
âme	0.0	0.0	0.013829906849220284	0.009782168454047582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004150515614715132	0.0	0.0	0.0	0.0	0.007968245067803864	0.0	0.0	0.005986630891635777
heureux	0.0	0.0	0.013406101073352996	0.0	0.0	0.0	0.0036430516747426875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00869128952766014	0.0	0.0	0.0
bonheur	0.0	0.0	0.01307743536961918	0.0032930072023526513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008765069574584249	0.0	0.0	0.0
doux	0.0	0.0	0.011520597825616897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009147851420247632	0.0	0.004330888754445248	0.0	0.0	0.0
sentiment	0.0	0.0	0.010050251256281407	0.0059608713261838095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005870056634500863	0.0	0.0	0.0	0.0	0.0	0.005319541383228319	0.0	0.0	0.003225956542643113
œil	0.0	0.0	0.00987726930694782	0.0037684681353126596	0.008069049302797875	0.01053384882574204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004349836881116958	0.004923525127458121	0.0	0.0	0.015374063169164882	0.0	0.0
désir	0.0	0.0	0.009635094577880797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035436750980091243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charme	0.0	0.0	0.009427516238680494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tendre	0.0	0.0	0.009245885191880228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rendre	0.0	0.0	0.008614501076812634	0.005432581400672689	0.0	0.0	0.0	0.0	0.0	0.004153207198892478	0.011656458836167808	0.005636890315509277	0.0	0.008068530112907028	0.007946374919707424	0.004581804039765684	0.0	0.0	0.0	0.0	0.0	0.006795142321710516	0.004617237687366167	0.0	0.005149122943064969
amant	0.0	0.0	0.008450168224945726	0.004569707855671192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010429715950473416	0.0	0.0	0.0	0.0	0.0
objet	0.0	0.0	0.00761120577067783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003353155371597726	0.0	0.0	0.006765157609888101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
passion	0.0	0.0	0.0072306454821439384	0.0047898286579674924	0.0	0.0	0.0	0.0	0.0	0.0	0.0035576265747729397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003148409510368038
jouir	0.0	0.0	0.006858734291076726	0.0	0.0	0.0	0.0	0.0	0.0	0.0036390005933153143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vif	0.0	0.0	0.006192753786142416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cher	0.0	0.0	0.005993824544408791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015215964609513624	0.0	0.0	0.020349236903616116	0.0	0.0	0.0	0.0	0.0036864963135036866	0.0
sentir	0.0	0.0	0.005492176891341388	0.0	0.0	0.0	0.0	0.0	0.005171925629974518	0.0	0.0	0.0	0.0	0.004986072180162244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009170859832666854	0.0	0.0	0.0
goûter	0.0	0.0	0.00520675667494097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
éprouver	0.0	0.0	0.005007827433207344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004367778777907303	0.003956437366167024	0.0	0.0
sembler	0.0	0.0	0.004817547288940399	0.0	0.0	0.0032552821971845738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
