	id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
11	Berquin_Enfants	0.017633432148771656	0.005790424699643834	0.019727325717083518	0.014051790282243687	0.24925061700353884	0.027277966453806066	0.007240059163314509	0.016175080615528144	0.20613062935791868	0.007850485954829917	0.01732833174683908	0.004012990753069762	0.003162151314624746	0.026969131189082552	0.03026914808117138	0.0141600275110948	0.013323637702827568	0.006182669119764713	0.08608686856217265	0.05840166869768006	0.08720937076665158	0.03365507269052622	0.03029542843743835	0.009142321593906662	0.008673370436470984
12	Cazotte_Diable	0.05797888571755626	0.020448601641727095	0.06171829943808828	0.03577675825545541	0.048515457979020966	0.09025637501022613	0.01182530883475962	0.02870126913899423	0.05661902850021266	0.010988978190359513	0.10738748060646097	0.006038783016971287	0.001346759529502813	0.030922600520664405	0.10521000750130524	0.012658464257604323	0.02653949656834068	0.01046149850921796	0.022554474239336788	0.019360512477379903	0.09900915617205931	0.031035852339669323	0.07769896718461802	0.011539883575182715	0.01540710079528603
13	Charriere_Femmes	0.0882906733637028	0.026006357897010203	0.027422252018592375	0.022552142389528858	0.029647856619553624	0.023197751163322903	0.036006419142906074	0.016041771741457458	0.16045666801082767	0.012519323250988002	0.061482152136429415	0.006772908612994841	0.0010626359808742897	0.06655407151013366	0.06515783013014326	0.052532468983919736	0.02288447015296487	0.018913855306734447	0.05087586232356985	0.012781870070747794	0.058717294682304175	0.04485972022835176	0.050556569027398454	0.0215926969697782	0.02311437828576523
14	Charriere_Lausanne	0.12770535383273535	0.027234357400841486	0.026918891442452055	0.03207365959708718	0.02155400427126047	0.016741560484225745	0.02392134314050255	0.006384832487603114	0.17866104644551603	0.006697504030892564	0.054217384663816044	0.003505900266498159	0.0018228954577033372	0.05410167136713219	0.03982130453753136	0.0479670815565325	0.01182931946176865	0.0066948395831367465	0.07976986771293985	0.007840723240110222	0.06741788178652865	0.07857945601231923	0.06376943955897231	0.00396410459248525	0.010805577069408955
15	Constant_Laure1	0.19454086589524214	0.031231291549910858	0.04072593662289395	0.029840768078898763	0.015866159842582717	0.010656132317296037	0.017003794235670347	0.008538610864120113	0.16026816764103385	0.008608572861121372	0.10205831593948467	0.0012402893094844746	0.0010554301263051137	0.03836589097548823	0.04246369595700383	0.046217223593853836	0.014682720379358012	0.00155901389472907	0.02981515620800912	0.03742784098559481	0.025414466642725342	0.08282041114889623	0.04849041633149819	0.002530313477059344	0.008578515121739646
16	Constant_Laure2	0.2035149034958567	0.017094855359793316	0.026939437015089086	0.015143205359162915	0.01192914532114925	0.021568158152972246	0.008859901114040277	0.0041098776713724425	0.1941513465641584	0.006909990770853055	0.08678677523909335	0.0015833142798214132	0.0009699079826789147	0.025636810295116913	0.06794363813931505	0.06167415979215004	0.011332283268960349	0.003528356526461149	0.036769727355393654	0.010324214542844948	0.04108642413554028	0.07444855103918277	0.058551332101417296	0.0033822041018610146	0.005761480375715101
17	Cottin_Claire	0.04133695225057428	0.0032370462982236137	0.07980360942635824	0.14065430025759357	0.00864639967926618	0.15101626288217798	0.00979101362823554	0.008662051487827654	0.10888955164719105	0.01729203281930468	0.051178840061805585	0.0018357845890268377	0.0007145506183386144	0.037143963186996067	0.019758979625971847	0.03090225103322603	0.023383768108659744	0.011191730070204972	0.02480568934559654	0.01598892898716475	0.02081360965772537	0.08907295514262528	0.0811199264237866	0.00352525857975744	0.0192345441923615
18	Diderot_Jacques	0.032641676457278945	0.016944323357014197	0.013495188578215894	0.022499756173174817	0.04421469715212052	0.030439720100905444	0.012483361832336016	0.004686366733317537	0.1220663273057247	0.021122771391392015	0.04589713876923556	0.0040119599520533206	0.0022817557753064413	0.02845721109408089	0.05301020176088097	0.03240205828133236	0.0071322706685033425	0.2841232990911001	0.03354000980704	0.0033120490047366014	0.10082116096270931	0.029277996644948175	0.036114867808151235	0.008848021556853195	0.010175809741588392
19	Diderot_Neveu	0.04801836240143882	0.09000435396305362	0.020572756085958065	0.020670634090630278	0.08843645108966336	0.0384506813187421	0.03017525389764591	0.013535112339892868	0.1520215665814104	0.02810002369661721	0.03157048560270807	0.003691427337971627	0.004072424336034849	0.0700539416289528	0.015452576356360074	0.009898436100978377	0.026064626970897634	0.13964473633459706	0.017028627001473288	0.007971250360952713	0.056513745811031725	0.02243724003702758	0.02897587421880952	0.014801650810633551	0.02183776162651845
20	Diderot_Religieuse	0.03918534210326358	0.028413447445584297	0.02017021366413282	0.02360423635514377	0.02294973702175914	0.05522362542260778	0.009777836748870828	0.006417220075969871	0.10746673520875394	0.02721079573820914	0.07526174165844013	0.002244191678470548	0.000873960140938271	0.040573155097219774	0.02227571712878689	0.056892060010428604	0.01405366163116907	0.009666792040482836	0.05205811556947415	0.002710515551175372	0.2313219155909524	0.06630159863554268	0.05399455804332144	0.0030438616058240738	0.028308965833478566
21	Diderot_Supplement[1]	0.042805832384796315	0.020993268490616702	0.026133562824967503	0.037351704334024426	0.017578485634220806	0.04611265678708064	0.06920016409717045	0.05246728367277895	0.07642233303933393	0.06510104770286854	0.03946281783781772	0.0008540185719454349	0.005642874317112453	0.09933916882558158	0.022559723845886025	0.007291424343914943	0.1250436155212248	0.018169422611817795	0.10162542579396004	0.011299150659750937	0.023546006964212888	0.030300451854987913	0.023638352612760625	0.0036267235044642058	0.03343448376670433
22	Doppet_Memoires	0.06885917129619179	0.04582611134482546	0.0506476191012128	0.07216627953861104	0.027886386069541334	0.04623257714089463	0.05060678345312804	0.018873178469238257	0.045108361527252644	0.025106537399700233	0.06885013167836171	0.003134908041112937	0.0008241364034503645	0.04806087360855358	0.09924349005778693	0.02651610077383678	0.025989134989368362	0.007943929476568759	0.03143671574283768	0.00814470746306424	0.029636422257088527	0.11315216968718149	0.03201621882537424	0.006378398847324904	0.04735965680749322
23	Dorat_Sacrifices	0.04522291174144126	0.009417060343967625	0.10707491595128661	0.21544641233150194	0.005193920483542737	0.05985822163827775	0.009566688974916087	0.0053298822170092415	0.09128731631051705	0.017086685577507876	0.08436603458767233	0.003343121851520564	0.0006268257212428484	0.027608164480796164	0.01689035759380413	0.07242830846249004	0.017366552605552348	0.00355798180655858	0.007427475797814362	0.011054690655216382	0.021741382973017347	0.10908443684680565	0.031534592836468894	0.011321532405293589	0.01616452580577871
24	Duclos_Acajou	0.11585770492263096	0.11205677549005506	0.08656314058792465	0.03332449280761109	0.037888865847579334	0.043057177219068585	0.012259383088586557	0.011633953906371333	0.051156706520360536	0.015912370644878986	0.09316334063236648	0.039607754467546614	0.0018075136577033952	0.07181629517140424	0.07417513419170517	0.012093950090021408	0.009644526648301281	0.0036202220987362707	0.009967630309832519	0.0351733096476197	0.03055694277176833	0.026834585611746106	0.058677677750628446	0.00686152947093025	0.006289016444622648
25	Ducray_Cinquante1	0.09311095746377845	0.016480620192898896	0.03351406072070166	0.05226572039820323	0.025005756455272164	0.022615661032627306	0.023289260087616406	0.002037891688503861	0.10171066088510877	0.019485365564884765	0.07474865330771047	0.0008715348573862743	0.001799324462877066	0.028539539312062285	0.053330675545195515	0.02683397821844757	0.008220944962431661	0.018389727818313644	0.15187992819174564	0.004770248167335187	0.04544473270977495	0.10005909659129245	0.07116084008176998	0.014486352544951389	0.009948468739110412
26	Dulaurens_Imirce	0.04776793464217391	0.0519059883817436	0.05094201167370828	0.021962654940888192	0.10061199395122548	0.035424162180507715	0.019810918899323224	0.02526027377525607	0.04289948039615671	0.014751843433374066	0.017317846490542875	0.014013837945708242	0.008662060280043592	0.029218060284898477	0.035949755606595225	0.01849875450037201	0.04614940811808675	0.19273111087448383	0.0676171045121258	0.020787944371059065	0.037691641275307414	0.026168960038630982	0.0327220011748559	0.011590373561171277	0.029543878691761276
27	Duras_Edouard	0.07741699011415289	0.014411860523124004	0.05030653536880086	0.06812541640595403	0.012453539846204046	0.04681435336659734	0.012824238193772609	0.026010939229433046	0.08932528006651101	0.01190966741316131	0.04974417814956075	0.018039752343748463	0.0021806929991006006	0.03021653843996949	0.02683394486286357	0.024142693049037107	0.023391338688036695	0.002621666246639356	0.034948912366163	0.010367987044838376	0.05731810835092516	0.19571405011870313	0.0948721168504163	0.0057041768915454824	0.014305023070741331
28	Duras_Ourika	0.09099530907012755	0.014265869862827745	0.04935012590977358	0.03436534500128444	0.002663826932746392	0.03701733074665914	0.025865671638291125	0.017750058725307962	0.09074549261035131	0.01390872180412246	0.054307613898354735	0.0018368617513696295	0.0009354216396172788	0.060932857989893674	0.01932317631009632	0.007569547698213111	0.016408984510924044	0.005689889809632888	0.05162003561038869	0.005995451358542493	0.040865992985804726	0.2629717953035912	0.06220789957254133	0.001585937335921058	0.030820781923617032
29	Fievee_Dot	0.1045879339288946	0.01649598608604388	0.04292792357819873	0.046393078214536865	0.014095653240238674	0.024577395143205845	0.03833180601206861	0.005086654411309415	0.05949090091490325	0.02152032942760365	0.12795926445807296	0.0019241879914991638	0.0015197831806346047	0.024604712838819667	0.04506441462205792	0.043792041253533656	0.008855543507216538	0.005134236374503668	0.08103338058910192	0.006376542985770924	0.03733764391280805	0.1439833632495583	0.08263453323714347	0.006904064662296791	0.00936862617997878
30	Florian_Estelle	0.012136672754528377	0.02883477140859824	0.04701190602703731	0.05586274697948341	0.008859349889740843	0.07712998937717282	0.03064540749317889	0.021523531340848195	0.027230656467396266	0.01018197902032204	0.026627297568183706	0.07147964000459875	0.00040834678222310104	0.019549226290839633	0.05032270775650302	0.01693614152906825	0.003630947170165711	0.0022117162255648345	0.05356119844795797	0.19500636870898055	0.03678693521681892	0.11636911797864244	0.07644168609364273	0.0025144502905756058	0.008737209177928343
31	Florian_Galatee	0.016089899957075424	0.054046814047928875	0.03318785976782194	0.0391394158158475	0.015029799758173075	0.06979895890865143	0.009554300572523435	0.019257553570011774	0.06359900814262802	0.007575135417089346	0.03476582032541961	0.012902281453366533	0.0013745955871111415	0.021749481435880343	0.06492518780548645	0.01983689173097425	0.009259678135763366	0.007565911279686659	0.045593121404510835	0.22348640826457677	0.038974690556494065	0.10926398320282127	0.07348330193205845	0.0016499752919913308	0.007889925636108035
32	Fourqueux_Zely	0.10334109243635826	0.010149516994379744	0.07182310667354125	0.08056791486342367	0.0028744900485531866	0.03098304491183268	0.025057634465693604	0.012910934945759726	0.11758223157009866	0.015056539274672655	0.1298140016803455	0.0024409973264473226	0.0011491253560829558	0.03513004829120913	0.044894659282087655	0.035530291375095086	0.017912333606023536	0.002359922447992155	0.014599497980907327	0.00865585856702365	0.02404976637129926	0.07820051170208919	0.09961867191559368	0.004953942921548834	0.03034386499194122
33	Genlis_Adele	0.15313923858645628	0.03714919607549863	0.03646241009428887	0.04391934023644043	0.017344378813406607	0.03460008169119798	0.014070595268286482	0.00967696745302493	0.06684934108103008	0.01121959119253931	0.07874660486764795	0.012156334191043321	0.0007405428582520333	0.06893252066169263	0.027343328033473096	0.08490807727336412	0.011066597647895363	0.002412814661412623	0.037471773952116996	0.006991912030980013	0.0415109022441288	0.06926335537449989	0.11289715623141337	0.0036558993355775833	0.017471040144332612
34	Genlis_Chevaliers	0.02909103124758873	0.006466672147302918	0.044524460234027986	0.06343902487590425	0.006670322807015009	0.08096843455287127	0.01792419758823156	0.01748121894344163	0.02906891304898886	0.014052250071651543	0.07384588144892963	0.11760663874617612	0.0006831172393578516	0.01769573656722897	0.03806332092500037	0.020859345585992926	0.007909540971755953	0.00244711367029064	0.02259701933657611	0.025361005252146546	0.06291745386951554	0.0789513764029323	0.2006604824695075	0.0026517295585122397	0.01806371243905348
35	Gorjy_Voyage	0.07620353373255766	0.04893449100592922	0.06526557362830755	0.01851156345179754	0.11880495244824991	0.021475549979615288	0.015337891413573244	0.013989136392681883	0.08831983343244705	0.011521342052281926	0.07127710165914906	0.006260719061214807	0.002977050722970911	0.04340349213455735	0.08514644399847016	0.018091564748728615	0.018023658789691838	0.022016757460955584	0.02305200492996924	0.030729480277380095	0.05721407030065123	0.04134962011068566	0.056691538848258304	0.031261521445456845	0.014141107974418955
36	Gérard_Comte	0.026837986945431335	0.02122419180175688	0.08627847365397638	0.04819040067439551	0.003875713360177305	0.03367766520129552	0.02407323718835733	0.01204192382225371	0.04728349929973237	0.012840377330775457	0.0863548724493613	0.006669721777268678	0.0007468920696572979	0.08621052842601029	0.011148798009620455	0.019130128626562503	0.056763343780878904	0.0019098317239182798	0.02319280593599041	0.004668587043910399	0.009678543493504221	0.07335447966471129	0.034611104295312986	0.003183450127479616	0.26605344329766145
37	Jacquant_Lettres	0.09478831107828517	0.008107953130049283	0.22370218593494898	0.06990810337522398	0.004116846045456069	0.023149998044805872	0.011705028878105614	0.006286810412800956	0.038648933048656964	0.013781361756901584	0.18433693001535767	0.0014300487227139026	0.0008479659568882266	0.028567179840420686	0.037209424766515065	0.02926005774912215	0.00811942072044227	0.0029305491439582903	0.020613756325669808	0.00506153999691602	0.017207672101331596	0.07138826983956795	0.07400526964597037	0.0030318799815810616	0.021794503488310444
38	Jacquin_Parisiennes2	0.10731239696087301	0.04760989025360056	0.13199323532350546	0.06779241412332077	0.00668438919746224	0.029943191837848514	0.04043722337761086	0.009441204317127489	0.044206875908610464	0.01834576538340605	0.1542389046922664	0.002612919000036047	0.0006663240694282406	0.05497112844398986	0.037808815860749474	0.03528078689141576	0.023365822663950264	0.004429537106209497	0.01773388582012926	0.002399112995773362	0.02299282379152242	0.0754540262027994	0.042057606620208694	0.005379245399697156	0.01684247375845873
39	Kimber_Thompson1	0.08758669547914655	0.020664932583760974	0.036710620740314635	0.023734183384659432	0.03290830812889006	0.03342321911359834	0.019599898581980527	0.00930221263110534	0.055461960593653686	0.02553727929123365	0.09059738448431935	0.0019991949241311363	0.000524376262993012	0.06661338016178496	0.21495989447280014	0.01869307314219139	0.012110783426590553	0.04295486569806254	0.04216192729704209	0.00988993374574431	0.0463896791468247	0.03397763918319499	0.04717151621650746	0.006891268289288232	0.020135773020181876
40	Kimber_Thompson2	0.06005832430362791	0.019966743778788525	0.049318676313333615	0.030165542084378417	0.02198555727741638	0.03525683516960521	0.016077631992033905	0.009507626937402668	0.05842914150682792	0.023153995661308165	0.09678147125695571	0.0013271250442219308	0.0007171410072243387	0.022371527549768712	0.20671427750209143	0.05526773115368314	0.008921098788026743	0.008146590006177167	0.052823688080645935	0.0050141128768094395	0.020948117551620515	0.11181609063609188	0.06583126269181001	0.0035387258012732478	0.015860965028877093
41	LaPlace_Collection	0.03400791786274111	0.009404696404272224	0.03642447433759502	0.04849597897461905	0.008158359480970318	0.04060153684715952	0.014758008362919761	0.009094957800543894	0.052474298546281564	0.014804885497832336	0.14801116462090738	0.03292567569138002	0.0004823338059824044	0.039602436830989095	0.0806447213310694	0.1441873251420804	0.005693046515309478	0.00363257891284068	0.043109910846353745	0.001889645243672237	0.028285895230480803	0.0860459164667998	0.09880802967252154	0.006996525489005311	0.011459680085672849
42	LaPlace_Lydia	0.15287402312707998	0.024588721329871686	0.084726859760891	0.028876737695247505	0.011055808949735981	0.021547345813102005	0.015498518253351454	0.0038735403533516266	0.04016238543173879	0.014130669067183275	0.2198488502994038	0.002317115130128828	0.00022284291550324196	0.06366521506546004	0.07282821841183737	0.014349984690132035	0.01692876149114072	0.0012417083040838891	0.014988839392806541	0.008991949384429543	0.0211706355873983	0.05552763282343757	0.07961824020229277	0.01475991091451645	0.016205485605875564
43	Laclos_Liaisons	0.061184023323730685	0.009298865011457344	0.0577417910604504	0.04006869671770868	0.006245161384300147	0.018748565547150303	0.0038863711285467683	0.0019478814077244044	0.1818785872871427	0.017787903215324644	0.19091807064399455	0.0028717319025946125	0.0007722867177405286	0.031244514504394687	0.032313165547380104	0.11206958804267898	0.006433316314834013	0.0036502034489362795	0.0146997467665569	0.0024049123092060912	0.047116921404472815	0.08755255214203266	0.04697386829409553	0.009212615634532269	0.01297866024301396
44	Lagrave_Sophie1	0.09654497457542717	0.002853730799743568	0.08643161199525948	0.06011123673391579	0.015854225287525905	0.05604942136990121	0.004038903225544763	0.004449408907147829	0.12278628267457858	0.0090503825148885	0.05940708938730823	0.0016447859311820895	0.0010804757212576302	0.01590123809940621	0.05339000501489447	0.0970327190210702	0.008417156692070453	0.006984435806812019	0.07139005148749432	0.019298015192841998	0.042793263842968624	0.09257360305665836	0.05436936446924939	0.010128748376632019	0.007418869816221119
45	Lagrave_Zabeth1	0.0759883574815296	0.0034297505411428745	0.037402894318541074	0.040805483010369695	0.02894631318882729	0.04708993641381359	0.004907292726925795	0.0024351487725201644	0.10946434209378149	0.01420305938601244	0.053674156367071346	0.0012552800136916072	0.0020914076132937894	0.021790819581964205	0.06123428242245284	0.02650644073308341	0.006505435768439799	0.00913856628252007	0.19037526369595667	0.006492697231402914	0.06654739525689837	0.1087157711974162	0.06916389004489981	0.006624911881853641	0.005211103975591261
46	Leonard_Lettres1	0.026783286363350978	0.009380839794468571	0.09740785477749606	0.09458457862570051	0.01119355037855447	0.07684127455111626	0.01821085621415842	0.02330752842046977	0.06763556042640584	0.006712197948523477	0.03746678224039872	0.0033917978687453758	0.0006257490084903317	0.02801720487739019	0.030059127047336497	0.03662850204662784	0.02989875728897866	0.0049482197483963685	0.05040545320223451	0.059833682639420904	0.04119291083199974	0.1514723726562634	0.0677802519163047	0.002998355520902966	0.023223305606265298
47	Lesuire_Aventurier1	0.05520489398097142	0.025330903657528717	0.05095958297834725	0.03703461192244002	0.02672790971934065	0.09957445535002439	0.011635238411784567	0.015068907474796318	0.07173811897017315	0.04116274682935343	0.05189312783459281	0.035343535820167485	0.0046629646396513695	0.012395347306996714	0.09361872570243092	0.02478349093208555	0.007038940659017855	0.03535656086066749	0.04846999739190455	0.00929219545394633	0.06000537820280734	0.032240235532479004	0.09370836872468004	0.0411364235884763	0.015617338055336294
48	Lesuire_Crime1	0.07764581932463285	0.038565296956186726	0.03820401242536671	0.03490655201124015	0.03034425085303097	0.04542058742867381	0.02479508490856167	0.008689720357825103	0.11804735853623707	0.04374966153247858	0.052254710985207925	0.010018461469834416	0.00444511784466367	0.027961368391745407	0.06466687995954865	0.03926869274020478	0.007333027193328929	0.0437643496611568	0.08312105126905318	0.01110575202247476	0.03579893554047992	0.021416485872422113	0.04682274288146262	0.07609448245070599	0.015559597383477102
49	Loaisel_Comtesse	0.009433419830851268	0.008384066580507847	0.11368159785596717	0.10649366113488964	0.004760906928328755	0.2446162263388899	0.016208186846000807	0.02962971629107457	0.024039530712949737	0.010134580885753527	0.03374231965083383	0.00778184380300925	0.0007986192151266781	0.01253931309182105	0.02528695089372149	0.019270246671278923	0.011626627717883361	0.002921525051754899	0.04034123277481685	0.0785918179257604	0.024677316762022183	0.12722451871847504	0.02237171427970681	0.0039504418888144125	0.02149361814976153
50	Loaisel_Lucile	0.010120482780738807	0.001390828110214266	0.11039514652240935	0.09972827061446209	0.004667947471617685	0.2477215380371715	0.01410100835735177	0.029514847958049324	0.024610171381178707	0.009294237727226764	0.036325030415294494	0.005906592726639808	0.0006576716796910418	0.014668016674915265	0.03148336948144182	0.017350341896406118	0.01211594235259646	0.0017314435466232122	0.045078328744682775	0.07443300735570504	0.022918626909798137	0.13492480463329523	0.02607891254871798	0.004831678652285066	0.01995175342148725
51	Louvet_Fin	0.05133465610491695	0.004662134734961512	0.0325765616044858	0.06432563268658247	0.009724965002711564	0.056357759508736824	0.012474411358285966	0.0031156772229225145	0.15476187044859244	0.010829091662292713	0.05421551241779432	0.008071542298902007	0.0011449067086566319	0.024555712722590557	0.06404348241962642	0.04097006900142826	0.007638417792373727	0.005754693413772425	0.03735083798498438	0.00724179684964262	0.07252544576061692	0.06356231968572999	0.07558161344045612	0.12846110101904773	0.008719788149889083
52	Louvet_Les_Anne	0.02880326443788702	0.00853865543474988	0.029960531983572403	0.05023450733724347	0.02058204015814862	0.06346436194304046	0.008846872166945165	0.009296944350602234	0.10088568155914993	0.012327280717417984	0.04950758206372513	0.028051228560960165	0.002364291006265315	0.01717269563245212	0.09971124764507826	0.03917023376814579	0.00581278977399805	0.012171906735904575	0.04849852576692738	0.015377362456243356	0.13280216252469848	0.056939974839016284	0.053569619028560146	0.10049482436813303	0.005415415741134814
53	Maistre_Voyage	0.04729230633521257	0.09669138664373521	0.07197675863870633	0.0183518622732863	0.06865413382935603	0.05888756273629072	0.026272587744433272	0.055705081682729383	0.06541560719233787	0.017809365120658085	0.03676174586641453	0.004436039281169238	0.0008430050545497567	0.03626819365018646	0.03194033107312168	0.012725625826596693	0.06687898034350467	0.007200947781052361	0.008808415786676767	0.026227191149117292	0.0747820878283225	0.06335998644532131	0.0697456182405429	0.013588861404915286	0.019376318071762762
54	Meissner_Histoire1	0.03249050105654745	0.03304861404468748	0.0693031537468081	0.045678091735664464	0.011546712201035023	0.06897884979164323	0.05387529357233425	0.03409971621486189	0.07269422828483234	0.022865572741719437	0.07595057701359506	0.023989296642612623	0.0016292889395015937	0.030883416508533622	0.04067514971705845	0.019676041996983428	0.01437416300596954	0.006423372248706948	0.03458135827948669	0.022202179463097584	0.05043352496543767	0.11107142891497662	0.08257525898445892	0.009259538965537372	0.031694670963910196
55	Merard_Bergeries	0.0352216042594163	0.007910089634208417	0.15971262443392722	0.06760481864715245	0.008319618244221096	0.054898771105237075	0.00836016357758158	0.0032689027995323624	0.08651210394191987	0.01057818790317505	0.058295411244453574	0.002518458159892158	0.0002163070322972718	0.014566188748817854	0.01777251515227788	0.00947120768726096	0.006498330251076887	0.0030329301938503174	0.016094281370442297	0.2818818021642174	0.024039924687573877	0.047380087208238233	0.05251032312446389	0.004300579436843784	0.019034768991922107
56	Mercier_An	0.033059123569938786	0.08431629963288886	0.043501339781855566	0.034993593234605457	0.03601287968643125	0.08257068530218359	0.13777628387435747	0.0549845956938145	0.03707463930736569	0.020720694602003212	0.02170389673199432	0.02448477304629077	0.002130698730989734	0.05788563013049319	0.02058717700220507	0.009243083682198698	0.05881087001436589	0.010962504328756785	0.011792423267297085	0.01803855921731821	0.023291582498592738	0.032810458515348216	0.044314242059179616	0.0056929754703404795	0.09324099061918474
57	Mirabeau_Conversion	0.07163048619635784	0.022600962815694188	0.07245437007525267	0.04075526727359924	0.07109359393859792	0.06263934958731618	0.022106111410990302	0.011373053472883622	0.07263738014238716	0.02775495091685768	0.04572910530011869	0.009441663370166702	0.07077754839852832	0.023451228727293747	0.023731385560874813	0.020134849784664975	0.011613550676189213	0.05664321462679538	0.027909305712534575	0.016814483820769704	0.06968175051573941	0.03578742382190951	0.03141315996059962	0.06328079906106274	0.018545004832815737
