0	0	0.010521101961424102	0.12338014491994861	0.00254026239022661	0.03199751490999316	0.006459762147396641	0.029417097811447114	0.0499601560239361	0.044263586557836895	0.1427331489837309	0.03954245286367678	0.014153358743954578	0.014129049061301474	0.0029556553392787975	0.05396857525052633	0.17092385200798377	0.03705083050023574	0.0010590417533665505	5.150345850481947E-4	0.0017902241244548299	0.008694732170758439	0.015471145200215834	0.07386757827013743	0.10096894485354765	0.0033633552155414633	0.02027339435403193
1	1	0.06384024025995273	0.17953556505972557	0.008188810676555986	0.004878108105575987	0.1518245239767681	0.06087228103950736	0.05680042257848299	6.983152848002804E-4	0.11560430599524739	0.02378207626301547	0.0033396325167010348	5.223576656946426E-4	2.375802325253316E-4	0.016231910348457085	0.05514813929219962	0.024020190706344195	0.00108565673091249	0.03682858309898631	0.010212277295164213	5.361784092840295E-4	0.010275244986605522	0.05059277014236437	0.08954464321665924	0.00624023456537078	0.02915995155309921
2	2	0.17418381422341303	0.024583182917125135	0.06064883480267377	0.009909405188549419	0.06445431146782764	0.09203310548141976	0.02734949087259549	0.024463299461015404	0.040728526366057526	0.019879509380831818	0.03489888251328937	4.947285201074708E-4	0.021382276331409353	0.07884514078116643	0.015205970830594683	0.004237082349304612	0.030119468812334394	0.005789367209248153	0.0017381442921499866	0.050756316600608226	0.09965012033457195	0.005602233915798491	0.0900976600357933	0.02177811571439835	0.0011710115977161756
3	3	0.05082581545647155	0.2406101277615375	0.021374668463606236	0.023569018145693135	0.006390137777345098	0.021016413203517104	0.014392647218530142	0.10037186270951526	0.1196384216110404	0.017559931644804856	0.019389893087984993	5.04059983302686E-4	2.2925802741023143E-4	0.00757969994275329	0.004714619483598609	0.03126240905281352	0.07110568741855558	0.013982187340966594	0.0017709287968449	0.003211937376185216	0.015304394673809053	0.02995876903870562	0.08371344043804312	6.325636479081833E-4	0.1008911076990571
4	4	0.09202073712662391	0.3116464414668639	0.11181815334520591	0.007691940966671188	0.015041166622009442	0.021840307594929973	0.04015843372819073	7.002706886248103E-4	0.04872385857671305	0.026648843511254183	0.022950197257271012	0.006124166983610403	2.3824549835213592E-4	0.01907753582359343	0.05250239032714482	0.007286411525570933	0.05989233633008227	5.294564460512297E-4	0.00184035350262999	5.376798017566922E-4	0.004703670827480682	0.07873617179674806	0.06739399723323122	6.57361677746881E-4	0.0012398713416431025
5	5	0.11607243412468934	0.13879382314150507	0.10219167195647137	0.009702403382363525	0.0048442677833922245	0.013420517738854288	0.008270005091824755	0.0397359822798693	0.004945949800633496	0.008889687603670602	0.004224316654997986	0.004192794454977233	3.0051633769168274E-4	0.10176924055930348	0.048564766161950386	0.0021267560237572545	0.050822117736004334	0.02892433641391045	0.0023213714361603045	0.1384286256008414	0.016529266847676326	0.01807822585114123	0.08500893981635424	0.029085672565345184	0.02275631063661447
6	6	0.020102525425182354	0.005868805488894236	0.02283842774360034	0.009580038192027903	9.498671110141884E-4	0.18357406673518736	0.034110718967331435	6.393963850362325E-4	0.026591023278530673	0.07035386100668119	0.04907945077818381	0.008148550292268042	2.1753489453722977E-4	0.03020290760912484	0.12719778442118077	0.057788109258778274	0.011221077326499254	4.834309691072413E-4	0.014464147950515881	4.909394711713009E-4	0.06310015083916387	0.15626458209770577	0.10500029658924345	6.002174405416302E-4	0.0011320897284926512
7	7	0.12386315850187418	0.00930589804927107	0.03934415859701259	0.021876582196407826	0.006696904160054056	0.013553645323836688	0.006611897348175138	7.062031623712103E-4	0.08584727337689721	0.024050708655902066	0.13045265326458885	0.0061760490064324425	2.4026383952667176E-4	0.05312590076778699	0.11224897969132566	0.09206500482306716	0.006745710862439737	0.020301210359178534	0.007503735407456877	5.422348564801094E-4	0.08381259294856082	0.07657930445779113	0.04254987851948907	6.62930639804655E-4	0.03513712118426919
8	8	0.19042598432365546	0.0521057542160064	0.14505717110404273	0.044847681724228095	0.003906099910531885	0.005125379421213048	0.01521245904256154	7.12237011049877E-4	0.05525250473808426	0.05273643019460663	0.07745481158162273	5.327714724442098E-4	0.003090339732392117	0.06781992744950334	0.08757583518188672	0.033043130291933856	0.0124993928067524	0.00338652693306093	0.007567847841931574	5.468677486089325E-4	0.04465637067340386	0.08008162639529134	0.005889127819445897	0.006364640889051935	0.0041090814966901965
9	9	0.12386315850187418	0.02342537556648213	0.01675299456947489	0.04729164172738774	0.0038730086566118437	0.007905854316952263	0.023555270368828415	7.062031623712103E-4	0.16774024297672135	0.021226813152459858	0.1643393993058954	5.282579995480173E-4	0.0030641593429688845	0.0022957817058271626	0.004940950560521586	0.007348139719800801	0.0010979198555553123	5.339418350830473E-4	0.06398164547630113	0.017485607877133387	0.02451078737627435	0.0709315134509067	0.15832959416061979	0.04019746768799563	0.004074270646404853
10	10	0.09336260708428763	0.0033724072705722963	0.05449479861777625	0.009754619406264743	0.019190613096334012	0.05675201599865761	0.006095505252004796	0.01887448452690703	0.17286309223464127	0.056015861977831684	0.12286759158607069	0.03433052508200063	0.04968511151506611	0.020339916285732517	0.00976175618547053	0.004170898749627051	0.00621886787184556	0.04995585312977163	0.07981143493661545	4.998860752741113E-4	0.07726679251048775	0.0029113785079694014	0.013193234055326067	0.016231243587036686	0.02197950445642845
11	11	0.13036852491839077	8.584533649154272E-4	0.02014578601842448	0.0021706094139501714	0.00689151329408484	0.005229638335307078	0.0038980795375133668	7.267251203676576E-4	0.12030748147442233	0.06833896208495127	0.17783290111443337	5.4360894819233E-4	0.01187107253687469	0.06048162979897318	0.0079904891271278	0.007561673477105773	0.001129824930977968	0.06157454830831281	0.07455879442995601	0.00346394865009387	0.03975284365803508	0.11658210276020364	0.046692316241734644	6.821951170394339E-4	0.03034627733861193
12	12	0.09712696641361693	0.0257307614249197	0.09480283845517752	0.0018668158054138413	0.02092246575964625	0.02699091965827802	8.532675721236714E-4	0.020618978516824257	0.030991396867056754	0.046278167120521546	0.010486813506694325	4.675266632162187E-4	0.03270283367579784	0.18697601541781506	0.026866122460579074	0.0015048676228925247	0.0534558532244013	0.04046048547248751	0.03663201257190654	0.030470842979849668	0.11666422748618213	0.04528213245625458	0.04765510132169121	5.867166237649956E-4	0.0036058709228885106
13	13	0.0020432894192399173	0.01728275991775935	0.16330062587443783	0.011245483002009313	0.05062890801809493	0.12508180845070918	0.017391729791605602	0.0029614303215384353	0.024638213052525296	0.022545338012099504	0.03126117737242366	0.009919121715083154	0.14944795315776746	0.058781720186693684	0.006513996562926701	0.003795427627596333	0.0672527850212794	0.02650682257206528	0.037091823472877525	0.01466882777508491	0.03714524429359378	0.005018281833433904	0.075968297739447	5.561382509805869E-4	0.03895279655872719
14	14	0.06839750188728588	7.812626414965259E-4	0.08445075507830238	0.017843378613758953	0.14114938791151982	0.015338029037727581	0.01941551744738595	0.011240010418999509	0.043373184174460705	0.1097978748665399	0.05076682936370844	4.947285201074708E-4	0.00815898728939346	0.09206842982318232	0.012561313022191503	0.006881740157707791	0.09888057183081704	0.008434025017651331	0.07578856292743899	5.078182409478254E-4	0.05204627978331475	0.016180865149411208	0.03720450386772973	0.005910168863979275	0.022328274064941606
15	15	0.18494433263895035	0.012061671751467353	0.02227498113820842	0.002097467613587091	0.017891439065170416	0.016285563368941745	0.017806909657718722	7.022370741391862E-4	0.04324460433778878	0.012683492924856333	0.1156798401862958	5.2529126426968E-4	2.3891450036012357E-4	0.11460434048000279	0.16777930729727508	0.007306872033640749	0.020748007966844888	0.020187197287881837	0.1001267918266233	0.01177133483125	0.001908842604640607	0.10422959253683249	0.0029984070946738176	6.5920757320106E-4	0.0012433529453793443
16	16	0.17108669066263504	0.008692248045041167	0.13170627759410464	0.0019702212024525338	0.05900893740395034	0.004746844025996243	0.019364305485678947	0.003297316719381282	0.011606595001522809	0.04092852989189219	0.09811119936547197	0.003131105625569053	0.016050512601123564	0.08391253645321886	0.1180354619521983	0.0015882242312866659	0.0010255207683916197	0.016324824867304737	0.09669011313197456	5.0647877789308E-4	0.0308075419098198	0.06625414396988258	0.008091867754054436	6.192156337121346E-4	0.006443286925443377
17	17	0.050553379173323115	0.006151926966749585	0.15258487418314523	0.047563561224128185	0.08407871325429216	0.0021430785427218406	0.0277159873848705	6.702419889345708E-4	0.022513625889759373	0.038906587086335036	0.12380976246590426	5.013581234879142E-4	0.09135134458369905	0.06918131405967122	0.044890810890768754	0.0016137638061557748	0.025162889354596124	5.067525275868483E-4	0.001761436273118524	0.0031947207654409605	0.10098548053270276	0.04855886678125057	0.0377030623590729	0.005989368008332458	0.011907093773952248
18	18	0.10614671423622116	8.068693617928468E-4	0.0025472007087308283	0.02115955377140873	0.058372852690622375	0.004915392167438631	0.0063951853271083286	6.830565969389026E-4	0.12946630513248403	0.0014117064890839172	0.057893445203467335	5.10943777517883E-4	0.022083103351972163	0.12786214289943842	0.15773400653186248	0.015301314472499673	0.0010619343557301463	0.052411888060242266	0.11651136452457501	0.01964383764308763	0.02643875935578003	0.041293264063933445	0.013841867631887782	0.014297898888458253	0.0012093927577176671
19	19	0.05908039879520265	0.006500358880040965	0.06494260927029268	0.013442856909260668	0.006715869072529679	0.07589366217090956	0.0037987290586404157	0.029027127772387622	0.037948211602487535	0.03261449509226679	0.17046857575733917	5.297539694001371E-4	2.4094424088508745E-4	0.016461745472055575	0.0021230503293580296	0.03002408863623331	0.0011010290465289646	0.0033673463728059595	0.0669947270883224	0.0033756628791478845	0.22564456479256537	0.014494534432671353	0.08798065474990262	6.648079880928829E-4	0.04656419562067266
20	20	0.10068403563190642	0.00626954796610758	0.10906943349286813	0.02935357167788083	0.011940084553947149	0.048616821001956495	0.0063951853271083286	6.830565969389026E-4	0.02021273304618938	0.0014117064890839172	0.04969942729699523	5.10943777517883E-4	0.02481444265412953	0.04592196383471743	0.06759980956066938	0.007107296566027574	0.0010619343557301463	0.0414865308516128	0.08919797150300135	5.24462527986064E-4	0.16573706376580571	0.15327817545238545	0.01657320693404515	6.412023776714216E-4	0.0012093927577176671
21	21	0.005186319239403435	0.011960911728477694	0.052719267600612955	0.03827946911354167	0.0344494509463588	0.06627193479586642	9.506831913445338E-4	6.963707709274572E-4	0.017822141961549468	0.04877706156279055	0.06737564330796571	5.209031196613142E-4	0.005806076085656454	0.01618671131652694	0.16637772323755254	0.007245832352801933	0.0010826336342964864	5.265078197593198E-4	0.08815204420108759	0.0033192640852962945	0.16618304034986547	0.11171262214576407	0.01689625272799117	0.07026816840193327	0.0012329663029683998
22	22	0.02153401256419254	0.014503178975321196	0.08745759544331569	0.004784586287034872	0.15165260368068037	0.01040649443901232	0.009151520536982856	0.0034237473146975584	0.06682803121099701	0.0014155728989779647	0.07448492461844011	5.123431605284258E-4	0.08787526376535873	0.01592071638937921	0.2321141501911152	0.03725378160761748	0.0010648428027278563	0.030644875195013185	0.023710589917343133	5.25898936420071E-4	0.012817070613698921	0.09070511795634702	0.01935741791253531	6.429585155345579E-4	0.0012127050667283476
23	23	0.163341353529166	8.485895075116139E-4	0.014169172643525973	0.0021456685346739994	0.07575392322158846	0.002296981931759338	0.003853289567227045	7.183748555168909E-4	0.024130423060224088	0.0014847004621179696	0.052269195647552884	5.373627368457948E-4	0.020352370163150838	0.010953049825053482	0.25493939258624154	0.016092487244338368	0.0011168429421292926	0.08959270506361382	0.007633065279783242	5.515804904812481E-4	0.20015979515937213	0.006085017594679703	0.03466554323922826	0.00929205591970767	0.00701705879451031
