	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
0	0.06384024025995272	0.17953556505972554	0.008188810676555986	0.004878108105575987	0.1518245239767681	0.06087228103950736	0.05680042257848299	0.0006983152848002804	0.1156043059952474	0.02378207626301547	0.003339632516701035	0.0005223576656946426	0.0002375802325253316	0.016231910348457085	0.05514813929219962	0.024020190706344195	0.00108565673091249	0.03682858309898631	0.010212277295164213	0.0005361784092840295	0.010275244986605522	0.050592770142364366	0.08954464321665924	0.00624023456537078	0.029159951553099212
1	0.17418381422341306	0.02458318291712513	0.06064883480267377	0.00990940518854942	0.06445431146782764	0.09203310548141977	0.02734949087259549	0.024463299461015404	0.040728526366057526	0.019879509380831814	0.03489888251328937	0.0004947285201074708	0.021382276331409357	0.07884514078116643	0.015205970830594684	0.004237082349304612	0.030119468812334394	0.005789367209248153	0.0017381442921499866	0.05075631660060823	0.09965012033457196	0.005602233915798491	0.0900976600357933	0.02177811571439835	0.0011710115977161756
2	0.05082581545647155	0.2406101277615375	0.02137466846360624	0.023569018145693132	0.006390137777345098	0.021016413203517104	0.01439264721853014	0.10037186270951526	0.1196384216110404	0.017559931644804856	0.019389893087984996	0.0005040599833026861	0.00022925802741023145	0.007579699942753291	0.00471461948359861	0.031262409052813515	0.07110568741855558	0.013982187340966594	0.0017709287968449	0.003211937376185216	0.015304394673809053	0.029958769038705618	0.08371344043804313	0.0006325636479081832	0.1008911076990571
3	0.09202073712662392	0.3116464414668639	0.11181815334520592	0.007691940966671187	0.01504116662200944	0.021840307594929973	0.04015843372819073	0.0007002706886248103	0.04872385857671305	0.026648843511254183	0.02295019725727101	0.0061241669836104035	0.00023824549835213595	0.019077535823593433	0.05250239032714482	0.007286411525570933	0.05989233633008228	0.0005294564460512297	0.0018403535026299898	0.0005376798017566922	0.004703670827480682	0.07873617179674806	0.06739399723323122	0.0006573616777468809	0.0012398713416431025
4	0.11607243412468934	0.13879382314150507	0.10219167195647136	0.009702403382363523	0.004844267783392225	0.013420517738854287	0.008270005091824755	0.0397359822798693	0.004945949800633496	0.008889687603670602	0.004224316654997986	0.004192794454977233	0.00030051633769168274	0.10176924055930348	0.04856476616195039	0.002126756023757255	0.05082211773600434	0.02892433641391045	0.0023213714361603045	0.1384286256008414	0.016529266847676326	0.01807822585114123	0.08500893981635424	0.02908567256534518	0.022756310636614468
5	0.020102525425182358	0.005868805488894236	0.02283842774360034	0.009580038192027905	0.0009498671110141883	0.18357406673518736	0.034110718967331435	0.0006393963850362325	0.026591023278530676	0.07035386100668119	0.04907945077818381	0.008148550292268042	0.00021753489453722977	0.03020290760912484	0.12719778442118074	0.057788109258778274	0.011221077326499254	0.0004834309691072413	0.014464147950515881	0.0004909394711713009	0.06310015083916387	0.15626458209770575	0.10500029658924344	0.0006002174405416303	0.0011320897284926512
6	0.12386315850187417	0.00930589804927107	0.03934415859701259	0.021876582196407826	0.006696904160054056	0.013553645323836688	0.006611897348175138	0.0007062031623712102	0.08584727337689721	0.024050708655902062	0.13045265326458885	0.0061760490064324425	0.0002402638395266718	0.05312590076778699	0.11224897969132566	0.09206500482306716	0.006745710862439737	0.02030121035917853	0.0075037354074568765	0.0005422348564801093	0.08381259294856082	0.07657930445779113	0.04254987851948907	0.0006629306398046549	0.03513712118426919
7	0.19042598432365546	0.0521057542160064	0.14505717110404273	0.044847681724228095	0.0039060999105318852	0.005125379421213047	0.01521245904256154	0.000712237011049877	0.05525250473808426	0.05273643019460663	0.07745481158162272	0.0005327714724442098	0.003090339732392117	0.06781992744950334	0.08757583518188672	0.033043130291933856	0.0124993928067524	0.00338652693306093	0.007567847841931573	0.0005468677486089325	0.04465637067340386	0.08008162639529134	0.005889127819445897	0.006364640889051935	0.0041090814966901965
8	0.12386315850187417	0.02342537556648213	0.01675299456947489	0.047291641727387736	0.0038730086566118437	0.007905854316952262	0.023555270368828412	0.0007062031623712102	0.16774024297672135	0.021226813152459858	0.1643393993058954	0.0005282579995480172	0.0030641593429688845	0.0022957817058271626	0.004940950560521586	0.0073481397198008015	0.0010979198555553123	0.0005339418350830472	0.06398164547630113	0.017485607877133387	0.02451078737627435	0.0709315134509067	0.1583295941606198	0.04019746768799563	0.004074270646404853
9	0.09336260708428763	0.0033724072705722963	0.05449479861777625	0.009754619406264743	0.01919061309633401	0.05675201599865761	0.006095505252004796	0.018874484526907032	0.17286309223464127	0.056015861977831684	0.12286759158607068	0.03433052508200063	0.04968511151506611	0.020339916285732517	0.00976175618547053	0.004170898749627051	0.0062188678718455605	0.04995585312977163	0.07981143493661545	0.0004998860752741113	0.07726679251048775	0.002911378507969401	0.013193234055326068	0.016231243587036686	0.02197950445642845
10	0.13036852491839074	0.0008584533649154272	0.02014578601842448	0.0021706094139501714	0.00689151329408484	0.005229638335307078	0.003898079537513367	0.0007267251203676576	0.12030748147442233	0.06833896208495127	0.17783290111443334	0.00054360894819233	0.01187107253687469	0.060481629798973174	0.0079904891271278	0.007561673477105774	0.0011298249309779679	0.06157454830831281	0.07455879442995601	0.00346394865009387	0.03975284365803508	0.11658210276020366	0.04669231624173464	0.0006821951170394339	0.03034627733861193
11	0.09712696641361693	0.0257307614249197	0.09480283845517752	0.0018668158054138415	0.02092246575964625	0.026990919658278018	0.0008532675721236714	0.020618978516824257	0.030991396867056757	0.046278167120521546	0.010486813506694323	0.00046752666321621866	0.032702833675797835	0.18697601541781506	0.026866122460579074	0.001504867622892525	0.0534558532244013	0.04046048547248751	0.036632012571906535	0.030470842979849668	0.11666422748618213	0.04528213245625458	0.047655101321691214	0.0005867166237649956	0.003605870922888511
12	0.0020432894192399173	0.01728275991775935	0.16330062587443786	0.011245483002009312	0.05062890801809493	0.12508180845070918	0.017391729791605602	0.0029614303215384353	0.024638213052525296	0.022545338012099504	0.03126117737242366	0.009919121715083155	0.14944795315776746	0.05878172018669368	0.006513996562926701	0.0037954276275963326	0.0672527850212794	0.02650682257206528	0.037091823472877525	0.01466882777508491	0.03714524429359378	0.005018281833433904	0.07596829773944701	0.0005561382509805869	0.03895279655872719
13	0.06839750188728587	0.0007812626414965258	0.08445075507830238	0.017843378613758953	0.14114938791151982	0.015338029037727581	0.01941551744738595	0.011240010418999509	0.04337318417446071	0.1097978748665399	0.05076682936370844	0.0004947285201074708	0.00815898728939346	0.09206842982318232	0.012561313022191505	0.00688174015770779	0.09888057183081704	0.008434025017651331	0.07578856292743899	0.0005078182409478254	0.05204627978331475	0.016180865149411208	0.03720450386772973	0.005910168863979275	0.02232827406494161
14	0.18494433263895035	0.012061671751467351	0.02227498113820842	0.002097467613587091	0.017891439065170416	0.016285563368941745	0.017806909657718722	0.0007022370741391862	0.04324460433778878	0.012683492924856331	0.1156798401862958	0.00052529126426968	0.0002389145003601236	0.1146043404800028	0.16777930729727508	0.007306872033640748	0.020748007966844888	0.02018719728788184	0.1001267918266233	0.01177133483125	0.0019088426046406071	0.10422959253683248	0.0029984070946738176	0.00065920757320106	0.0012433529453793446
15	0.17108669066263504	0.008692248045041167	0.13170627759410464	0.0019702212024525338	0.059008937403950336	0.0047468440259962425	0.019364305485678947	0.003297316719381282	0.011606595001522807	0.04092852989189219	0.09811119936547197	0.003131105625569053	0.016050512601123564	0.08391253645321886	0.1180354619521983	0.001588224231286666	0.0010255207683916195	0.016324824867304737	0.09669011313197456	0.00050647877789308	0.0308075419098198	0.06625414396988258	0.008091867754054436	0.0006192156337121346	0.006443286925443378
16	0.05055337917332312	0.006151926966749585	0.15258487418314526	0.04756356122412818	0.08407871325429216	0.0021430785427218406	0.0277159873848705	0.0006702419889345706	0.022513625889759373	0.038906587086335036	0.12380976246590425	0.0005013581234879142	0.09135134458369903	0.06918131405967122	0.04489081089076875	0.0016137638061557748	0.025162889354596124	0.0005067525275868483	0.0017614362731185238	0.0031947207654409605	0.10098548053270276	0.04855886678125057	0.0377030623590729	0.005989368008332458	0.011907093773952248
17	0.10614671423622116	0.0008068693617928468	0.0025472007087308287	0.02115955377140873	0.058372852690622375	0.004915392167438631	0.0063951853271083286	0.0006830565969389026	0.12946630513248406	0.0014117064890839172	0.057893445203467335	0.000510943777517883	0.022083103351972163	0.12786214289943842	0.15773400653186248	0.015301314472499671	0.0010619343557301463	0.05241188806024226	0.116511364524575	0.019643837643087633	0.02643875935578003	0.04129326406393345	0.01384186763188778	0.014297898888458253	0.0012093927577176671
18	0.05908039879520265	0.006500358880040965	0.06494260927029268	0.013442856909260668	0.006715869072529679	0.07589366217090956	0.0037987290586404157	0.029027127772387626	0.037948211602487535	0.032614495092266785	0.17046857575733915	0.0005297539694001371	0.00024094424088508745	0.016461745472055575	0.0021230503293580296	0.030024088636233313	0.0011010290465289646	0.0033673463728059595	0.0669947270883224	0.0033756628791478845	0.22564456479256534	0.014494534432671353	0.08798065474990263	0.0006648079880928829	0.04656419562067266
19	0.10068403563190642	0.00626954796610758	0.10906943349286813	0.02935357167788083	0.011940084553947149	0.048616821001956495	0.0063951853271083286	0.0006830565969389026	0.020212733046189382	0.0014117064890839172	0.04969942729699523	0.000510943777517883	0.02481444265412953	0.04592196383471743	0.06759980956066937	0.007107296566027574	0.0010619343557301463	0.0414865308516128	0.08919797150300135	0.000524462527986064	0.16573706376580571	0.15327817545238545	0.01657320693404515	0.0006412023776714216	0.0012093927577176671
20	0.0051863192394034354	0.011960911728477694	0.05271926760061296	0.038279469113541666	0.0344494509463588	0.06627193479586642	0.0009506831913445338	0.0006963707709274573	0.017822141961549468	0.04877706156279055	0.06737564330796571	0.0005209031196613141	0.005806076085656454	0.01618671131652694	0.16637772323755254	0.007245832352801932	0.0010826336342964864	0.0005265078197593198	0.08815204420108759	0.0033192640852962945	0.16618304034986547	0.11171262214576408	0.016896252727991168	0.07026816840193327	0.0012329663029683998
