	id	Ranked topics
12	Berquin_Enfants	[(0.1893390379538576, 8), (0.13807020985817267, 9), (0.11427533030626885, 28), (0.10989672389310846, 23), (0.052942774224990746, 7), (0.04406246078323519, 21), (0.03992949771689034, 24), (0.03385225923000148, 6), (0.028435617318648094, 16), (0.028231819347006217, 27)]
13	Cazotte_Diable	[(0.10363544667648142, 28), (0.09320613321910168, 24), (0.07023576520128896, 12), (0.06748787105471298, 22), (0.060468233403519624, 0), (0.058350492999683375, 14), (0.05373149417787794, 5), (0.04995576173450349, 16), (0.047801108693332366, 8), (0.04418068745144591, 3)]
14	Charriere_Femmes	[(0.13587109636304354, 8), (0.07577144187346457, 28), (0.05904720137393375, 22), (0.05576328052395688, 27), (0.0522547977503565, 23), (0.05162306556745385, 14), (0.04979767992165722, 18), (0.04467452380753205, 25), (0.041497409517913565, 21), (0.03930227787168483, 1)]
15	Charriere_Lausanne	[(0.16177864605412204, 8), (0.09215541152757968, 22), (0.08351455122456168, 28), (0.07715596170684477, 23), (0.0682158438680834, 21), (0.05747222954829154, 11), (0.05483124501805809, 25), (0.043666882041695616, 16), (0.043099024213270616, 14), (0.03796084446365783, 5)]
16	Constant_Laure1	[(0.15985926142172294, 22), (0.15614512987925053, 8), (0.11292312973717986, 21), (0.0736836089579502, 11), (0.05648150120956385, 0), (0.0490509188630726, 14), (0.03653711004661209, 5), (0.03508552375213855, 7), (0.03445619162564595, 28), (0.03201507915127343, 25)]
17	Constant_Laure2	[(0.18043410275541555, 8), (0.15799528997967618, 22), (0.0895491145385632, 11), (0.08325342738646206, 21), (0.07508584783803902, 18), (0.051073112643468484, 0), (0.049680573811310816, 14), (0.047394868818398814, 28), (0.032089438840666416, 5), (0.03043248266093129, 23)]
18	Cottin_Claire	[(0.1492159765266196, 5), (0.123736725152829, 16), (0.103957655843075, 11), (0.07860790707904322, 8), (0.07492043753770902, 24), (0.06915410098959815, 21), (0.044827595789602916, 15), (0.044752318048272406, 25), (0.038870648852039655, 22), (0.03279811672024553, 0)]
19	Crebillon_Nuit	[(0.3270930979777518, 8), (0.17283279372459334, 0), (0.09111484019036564, 5), (0.07049552298149091, 22), (0.0622049366872556, 14), (0.04015707049736547, 28), (0.031929718655111385, 25), (0.02673167861070316, 16), (0.026356595053394327, 15), (0.018993884393928958, 21)]
20	Diderot_Jacques	[(0.24055996628235254, 9), (0.13962515785466048, 8), (0.10130078781959236, 28), (0.04139356683231575, 12), (0.04074597817540199, 16), (0.03949308611213207, 14), (0.030250686670303475, 23), (0.028434814654645337, 1), (0.02794672209355923, 22), (0.0241348295373776, 0)]
21	Diderot_Neveu	[(0.15459494329542914, 9), (0.15123187728899296, 8), (0.07519240080661915, 26), (0.057835309363176976, 27), (0.048565674110488566, 3), (0.044670189134976335, 28), (0.04357782008565609, 24), (0.0420109649826283, 25), (0.04029329804092334, 1), (0.03795175140528043, 10)]
22	Diderot_Religieuse	[(0.20331287263073047, 28), (0.09727049442387348, 16), (0.07697868975026845, 14), (0.07689025041181323, 8), (0.04731168239966778, 11), (0.04399525438726898, 23), (0.040369925460434816, 21), (0.03811075740881558, 0), (0.03602261115852472, 24), (0.03594808169774818, 25)]
23	Diderot_Supplement	[(0.19483800005940766, 10), (0.10129399591990608, 23), (0.06921876703984775, 8), (0.055571468050961186, 25), (0.05411545587121922, 7), (0.04787801357994306, 15), (0.04497279412064732, 27), (0.041072267725823085, 22), (0.03935641103846579, 12), (0.037672743629134336, 14)]
24	Doppet_Memoires	[(0.09640877176219943, 21), (0.09001127770984622, 1), (0.06837094049064538, 0), (0.06709663516741622, 5), (0.056241352324687514, 16), (0.05319512043386973, 22), (0.04612077939821568, 15), (0.041061854958945036, 27), (0.03936295829754921, 26), (0.03840640364656276, 20)]
25	Dorat_Sacrifices	[(0.2344183597963637, 5), (0.0767991404437792, 11), (0.07608098695894341, 21), (0.07502216508777018, 8), (0.06741039626366348, 16), (0.06457842127719786, 15), (0.05288206075701825, 25), (0.0481917128215592, 22), (0.043222348921341136, 14), (0.04098991607122473, 0)]
26	Duclos_Acajou	[(0.12753163905829942, 27), (0.12430116470061887, 22), (0.1162288315658102, 0), (0.05274122721109953, 5), (0.04990848315975824, 8), (0.04617989576127657, 13), (0.04329798422673303, 14), (0.04239931527914093, 21), (0.04166220782440408, 6), (0.03886849006946829, 12)]
27	Ducray_Cinquante1	[(0.13417767177520648, 23), (0.11634019311132038, 21), (0.09439889048280788, 8), (0.06856269763606422, 22), (0.060789555757145675, 14), (0.058471659246097936, 28), (0.053677786837727136, 16), (0.04742135856065415, 5), (0.041740930371193495, 1), (0.041373732325125305, 0)]
28	Dulaurens_Imirce	[(0.2300085736066753, 9), (0.061232723300517676, 23), (0.05887335727536761, 18), (0.05101136171573012, 26), (0.04861656903303527, 8), (0.043343097476885264, 6), (0.039595010452880566, 28), (0.036733656452370124, 10), (0.03230042450913514, 22), (0.030567673244235014, 24)]
29	Duras_Edouard	[(0.1687816776601938, 21), (0.0874700404448134, 5), (0.08419250272279398, 16), (0.07519719918668658, 8), (0.07153437425364276, 18), (0.0567432678707221, 28), (0.05221164262563235, 22), (0.04177879517782965, 13), (0.040954281280667394, 25), (0.0316527777157265, 24)]
30	Duras_Ourika	[(0.2631961553875323, 21), (0.08019853063083818, 16), (0.07683547433823168, 22), (0.07074034148947528, 8), (0.05821983823996836, 5), (0.0468205445395781, 23), (0.041617283063041736, 27), (0.03696217127403914, 0), (0.03576340509851142, 14), (0.03428460420306343, 20)]
31	Fievee_Dot	[(0.14091293189698298, 21), (0.09431653366114323, 14), (0.08195753945990075, 22), (0.07015742668842999, 23), (0.06711566900214358, 5), (0.06122241814296405, 1), (0.06090081938637267, 8), (0.05462425965081307, 0), (0.05435995533881635, 11), (0.05187163648901307, 16)]
32	Florian_Estelle	[(0.15430278895182978, 6), (0.13319355351440296, 16), (0.09212284367563564, 21), (0.08042528917962401, 2), (0.05696404023816533, 7), (0.05602936996718805, 5), (0.05434710232848153, 12), (0.044366016757932704, 24), (0.0414306079900321, 28), (0.037853743611178325, 23)]
33	Florian_Galatee	[(0.18487561243881304, 6), (0.10807422968555694, 16), (0.06768200446799243, 12), (0.0664115939085242, 21), (0.054723123274611186, 8), (0.04952678312579447, 26), (0.04912281167399895, 7), (0.0451089850619133, 5), (0.04484156811644375, 28), (0.0399537391504276, 23)]
34	Fourqueux_Zely	[(0.12161444613916605, 8), (0.1094091167687892, 5), (0.09182099611228534, 0), (0.09031607047758668, 22), (0.08227244548100826, 21), (0.06353217648381355, 14), (0.05017268205578624, 12), (0.044972638692570184, 16), (0.04109653339828327, 11), (0.03521280902415786, 15)]
35	Genlis_Adele	[(0.12467198784834425, 22), (0.10593705560973088, 13), (0.07571836019170658, 11), (0.07544872820733291, 8), (0.05986195580286681, 27), (0.059454070322338674, 21), (0.05587137657377517, 14), (0.055485675701582006, 5), (0.044676177825736435, 28), (0.04458765306854405, 16)]
36	Genlis_Chevaliers	[(0.27479373749675984, 13), (0.0863158158171323, 5), (0.06579025088122119, 16), (0.05891396042315453, 24), (0.056075399165916265, 21), (0.05332076916314293, 2), (0.05085045649233933, 14), (0.04557082618325002, 28), (0.03873831178274483, 0), (0.036185400904066835, 15)]
37	Gerard_Comte	[(0.241447721884142, 20), (0.0962958792634252, 5), (0.07413893850610406, 25), (0.06651058685357474, 10), (0.05903877476740696, 0), (0.0580298798013054, 21), (0.056888149847132564, 27), (0.03971223571482708, 14), (0.034732983174970464, 8), (0.03401543949018915, 16)]
38	Gorjy_Voyage	[(0.09099055721608462, 28), (0.08118461344663422, 8), (0.07934565425842569, 22), (0.07488541093847417, 0), (0.06730208370009197, 3), (0.06695319866058454, 9), (0.05867443433768948, 6), (0.04830328785548379, 26), (0.04299360423984475, 5), (0.03678659361811075, 14)]
39	Jacquant_Lettres	[(0.2541957499003437, 0), (0.1500799327775274, 5), (0.10351721950549572, 22), (0.08025188027824955, 21), (0.06977060223289218, 14), (0.034225950544467365, 8), (0.033074774782512244, 15), (0.030028347661212425, 6), (0.02794247256203703, 16), (0.02237022376652233, 25)]
40	Jacquin_Parisiennes2	[(0.15804947724682247, 0), (0.11317073052100075, 22), (0.0928471809449002, 5), (0.090734050229472, 21), (0.061981178804501276, 14), (0.046887002919920914, 15), (0.045593687308627256, 26), (0.04435237342032315, 1), (0.04406640236492944, 8), (0.03682061607079012, 27)]
41	Kimber_Thompson1	[(0.12736492193460833, 0), (0.08854166241037839, 12), (0.07570127117506358, 22), (0.06815421062797197, 28), (0.06270479666794522, 1), (0.05702331007777538, 8), (0.055250692526147616, 9), (0.042833591758932935, 27), (0.03911248077373348, 23), (0.03685552962749914, 14)]
42	Kimber_Thompson2	[(0.14170722151099435, 0), (0.10462412736614207, 12), (0.07945384909638148, 21), (0.06985779831381456, 11), (0.054276816442509784, 16), (0.053620748008571514, 22), (0.05309683148029797, 8), (0.05044833930252076, 23), (0.04576066680439535, 14), (0.04572416945441296, 28)]
43	LaPlace_Collection	[(0.17332785710590656, 0), (0.07923200650179688, 14), (0.07150794066732677, 29), (0.07033431527844095, 12), (0.06637019898754376, 11), (0.05812736884398913, 16), (0.055915658863284916, 5), (0.053498330045946674, 8), (0.04699246499687509, 21), (0.03814360353465809, 23)]
44	LaPlace_Lydia	[(0.19987760831902976, 0), (0.14711203088565744, 22), (0.09084742044703456, 14), (0.06276135877368659, 5), (0.05506807066500975, 21), (0.05348182172856361, 8), (0.05092023438931551, 25), (0.03437283745329888, 27), (0.02664725634663936, 28), (0.02526266225008081, 26)]
45	Laclos_Liaisons	[(0.1716264076196401, 8), (0.14698741096572426, 11), (0.11543048135070688, 14), (0.08366272652674595, 5), (0.07011711814698204, 21), (0.06082252083530242, 0), (0.055523073105372925, 28), (0.049436256822031406, 22), (0.04004927882619607, 25), (0.03002255493327847, 16)]
46	Lagrave_Sophie1	[(0.11505292468458544, 5), (0.10842029336196364, 11), (0.0937254765260904, 22), (0.08566163610019482, 8), (0.07334454725207375, 21), (0.07319818139567037, 23), (0.07289662062217303, 16), (0.0540687751065231, 28), (0.04913198103185467, 0), (0.03912056267206137, 24)]
47	Lagrave_Zabeth1	[(0.17794972333069758, 23), (0.0933599006823717, 8), (0.0840803664880841, 16), (0.0824804406982547, 21), (0.0806820972495462, 28), (0.06377704047955192, 0), (0.06262089666818238, 22), (0.054545429710579914, 5), (0.038010049354659695, 14), (0.033697975123889334, 11)]
48	Leonard_Lettres1	[(0.12779110590478882, 16), (0.12613660468937454, 21), (0.12469222146257825, 5), (0.055679782772841815, 24), (0.05282823343152422, 6), (0.04852856052197998, 11), (0.0434378114811871, 23), (0.042826495451487485, 28), (0.03824224428352163, 25), (0.0377708130730882, 7)]
49	Lesuire_Aventurier1	[(0.07983387007148245, 0), (0.07451488616677404, 18), (0.07090550499256447, 24), (0.07052331734736897, 15), (0.06663622959371672, 3), (0.06152758652689923, 28), (0.0523983536979392, 8), (0.048170683787661886, 16), (0.04252545636281845, 14), (0.04221613659252453, 13)]
50	Lesuire_Crime1	[(0.12360110716835028, 3), (0.1130158198886394, 8), (0.07789905713928168, 23), (0.06023370511799778, 15), (0.05344662575431025, 22), (0.0480627124948792, 0), (0.04552581504327402, 1), (0.044048088999314366, 28), (0.04184976875884529, 11), (0.035324912362652214, 14)]
51	Loaisel_Comtesse	[(0.19806406614551045, 24), (0.1386452660014029, 5), (0.11926058742490353, 21), (0.11235484426673836, 16), (0.059982282842921085, 15), (0.04977891865228635, 6), (0.04580629948906825, 7), (0.03981408200112107, 23), (0.023467451078289844, 0), (0.018427506782917723, 14)]
52	Loaisel_Lucile	[(0.2036956040074696, 24), (0.1383772804087384, 5), (0.12216748395534477, 16), (0.11034868954981968, 21), (0.060122588722446836, 15), (0.04455517151811067, 6), (0.04297107472830897, 23), (0.042314304573451464, 7), (0.023293471293997416, 0), (0.02153377253134351, 25)]
53	Louvet_Annee	[(0.13622847379391267, 28), (0.11883202343658128, 29), (0.10819398147770723, 8), (0.06102312172835313, 12), (0.0571123332941349, 24), (0.05393759972161288, 0), (0.04710421332277991, 16), (0.04470518359008376, 21), (0.04077976361501591, 5), (0.03893541375803674, 23)]
54	Louvet_Fin	[(0.1579789340922169, 8), (0.14152124530069254, 29), (0.07910159119674093, 28), (0.05878921664645045, 16), (0.054310987308674515, 0), (0.049442111380541776, 5), (0.04406076353862017, 21), (0.043992023688318005, 22), (0.040561875291936784, 14), (0.03727948172795068, 23)]
55	Maistre_Voyage	[(0.09950422500071407, 21), (0.09593385768217748, 26), (0.07516423684808501, 28), (0.07424891397144262, 24), (0.05948494533469066, 7), (0.05264919087400268, 8), (0.05151247043996148, 3), (0.05020422032184033, 27), (0.046916573714416536, 10), (0.04369010743996317, 6)]
56	Meissner_Histoire1	[(0.13005001011968909, 0), (0.07390949733539096, 16), (0.06933149559386106, 5), (0.06376056075274071, 8), (0.04830129771751707, 2), (0.04779946891627679, 6), (0.04640356392576669, 21), (0.04377179195978588, 14), (0.04239409178228454, 24), (0.04232573014848268, 28)]
57	Merard_Bergeries	[(0.34939870204430296, 6), (0.11217769945815173, 5), (0.0858846263879045, 8), (0.07146611205016662, 0), (0.05835097235128452, 16), (0.04382329576064285, 21), (0.033207027556923875, 24), (0.03188744450247673, 28), (0.022650935378476438, 22), (0.02249821354524088, 14)]
58	Mercier_An	[(0.09370234205445876, 10), (0.08993362319906623, 2), (0.08156398508640138, 26), (0.0767688559263227, 24), (0.06125288861594193, 1), (0.05930353170855416, 20), (0.05203255789936887, 7), (0.04815889816255348, 27), (0.04150171533787225, 15), (0.038447393100337166, 16)]
59	Mirabeau_Conversion	[(0.1015725157891469, 3), (0.06994973019079823, 17), (0.0696276590438055, 8), (0.06327664274415327, 6), (0.05844323775915124, 28), (0.05013784819752033, 22), (0.049357626227457534, 16), (0.04754560174086754, 9), (0.04585750380857518, 24), (0.04240878865868448, 5)]
60	Mirabeau_Rideau	[(0.16024160717164393, 0), (0.11077077487848584, 17), (0.07945624378459881, 28), (0.06402558617637134, 21), (0.06308677479758773, 6), (0.051231560028924907, 10), (0.04522165237030861, 27), (0.043693579728636536, 5), (0.04202369354558895, 16), (0.03692599956054971, 22)]
61	Morelly_Naufrage1	[(0.1116824111566584, 7), (0.1111024149034002, 2), (0.07678245752100593, 6), (0.07553465071261763, 5), (0.07450854265161437, 0), (0.0664757412225864, 24), (0.05541725119318503, 10), (0.05112886593455985, 21), (0.04882620541114497, 27), (0.03346962453688887, 15)]
62	Morelly_Naufrage2	[(0.134401191202861, 7), (0.10233075060289884, 10), (0.09982716357700004, 2), (0.07108138654099544, 20), (0.06636797320424218, 24), (0.06252776572120779, 0), (0.05341232313205648, 15), (0.045279482787910816, 5), (0.04499978137700966, 21), (0.03772035809950181, 27)]
63	Nerciat_Aphrodites	[(0.2695367536141005, 3), (0.08231481434149886, 8), (0.049549159737080205, 28), (0.04521641328308579, 29), (0.03971262646065689, 14), (0.03834482530957467, 24), (0.03452770697053812, 0), (0.03216230666200196, 21), (0.02961273551983748, 4), (0.028134479108111392, 5)]
64	Nerciat_Etourdi	[(0.1214720684133056, 22), (0.08481610937429278, 5), (0.08448662001948565, 0), (0.06597685660943309, 3), (0.05764206815857666, 14), (0.049348153489756366, 28), (0.0491875633074031, 8), (0.046218841602709296, 6), (0.045698741246117586, 16), (0.04431899745174569, 21)]
65	Nerciat_Felicia	[(0.14671158622736766, 3), (0.07616749150357212, 0), (0.07524306611025533, 8), (0.06630712203865, 22), (0.058272544747738686, 28), (0.05460652678451429, 14), (0.05086646043820047, 21), (0.05012963110748343, 5), (0.038163009936432436, 25), (0.030973293327079782, 15)]
66	Popeliniere_Daira1	[(0.28235901582957684, 12), (0.13193941013467975, 16), (0.08912165431917217, 0), (0.06665576737117432, 24), (0.05927770165117437, 15), (0.0460428946553753, 21), (0.04598634219790612, 5), (0.02982832616206975, 25), (0.02968570133099128, 8), (0.02537436373259106, 14)]
67	Popeliniere_Daira2	[(0.3327343922818305, 12), (0.14941184791216333, 16), (0.0604057584201381, 24), (0.057656024149025466, 15), (0.05322716693136862, 0), (0.043371229148773234, 23), (0.03569649865342678, 21), (0.033327602310996594, 14), (0.0287461866764982, 5), (0.02748568965809794, 8)]
68	Puget_Periphas1	[(0.2734378575252643, 2), (0.07300377610470297, 24), (0.06083622370240273, 14), (0.05527511749669001, 1), (0.048660473718216316, 0), (0.04216449276583675, 6), (0.04214970713792733, 21), (0.041731572467404214, 5), (0.04143567311399287, 15), (0.039285632101022934, 7)]
69	Puget_Periphas2	[(0.2968665477108819, 2), (0.1062178292155377, 24), (0.059712853310259, 0), (0.05456219588210123, 6), (0.05282766663435441, 14), (0.050964965493791335, 5), (0.047221919323847394, 7), (0.04029205068881437, 20), (0.03905873254667014, 15), (0.03224746999361045, 21)]
70	Retif_AntiJustine	[(0.4703897459797226, 17), (0.0915177414010286, 28), (0.07448024034931769, 23), (0.05629968852419648, 8), (0.027686885661936916, 0), (0.02670563942273178, 3), (0.02211633373958164, 14), (0.02013765472986536, 16), (0.018765389050286737, 21), (0.017505217543940275, 24)]
71	Retif_Paysanne	[(0.13789178706163874, 23), (0.11501826093672365, 8), (0.09385721998309347, 11), (0.059112138958569836, 28), (0.05030649104883613, 14), (0.0476881845265326, 16), (0.04617057312345185, 22), (0.04521792857640442, 15), (0.038498470323341964, 0), (0.03771062492976292, 3)]
72	Reveroni_Pauliska	[(0.22391483296705736, 24), (0.05920934604418447, 28), (0.05718822972346625, 21), (0.05382883148676454, 12), (0.05183222066261255, 0), (0.04937748665719345, 14), (0.04909391857121519, 16), (0.04175565952710611, 13), (0.035600279026713144, 5), (0.03309922663562688, 3)]
73	Riccoboni_MylordRivers	[(0.20353438309247696, 22), (0.1182953761643724, 5), (0.10133358290190103, 21), (0.09411405268021854, 0), (0.08178799933706249, 14), (0.06004990367584862, 11), (0.05649521886691612, 8), (0.03224168691946105, 25), (0.0283518631892867, 10), (0.027247709671146817, 16)]
74	Rosny_Firmin	[(0.11588623716347407, 14), (0.11130534085566626, 21), (0.09812520035684802, 0), (0.06948407918381654, 1), (0.06476968201611301, 15), (0.05628111287030957, 5), (0.052197694876187736, 26), (0.046303554427883614, 22), (0.037746461654846936, 10), (0.033146024650723103, 12)]
75	Rousseau_Emile1	[(0.3562688208871998, 27), (0.08401828121101547, 25), (0.07380575422326198, 10), (0.0564865855412211, 8), (0.033001399023490474, 9), (0.03086226316317682, 21), (0.030379749840988863, 28), (0.02973193861850256, 24), (0.028597916490219668, 14), (0.028591947736503868, 1)]
76	Rousseau_Emile2	[(0.1502152002820322, 27), (0.14560927737209914, 25), (0.08996507789237991, 10), (0.06408632130567345, 5), (0.06360269595168051, 22), (0.0624671921087692, 8), (0.04719657612544117, 20), (0.043584370800259314, 21), (0.035210829713753125, 14), (0.031264328004267435, 0)]
77	Rousseau_Julie	[(0.2013640139225643, 25), (0.10542931597815117, 5), (0.0675596989920768, 8), (0.06429664714269304, 27), (0.063287139133033, 21), (0.046376620680502106, 16), (0.04350812862722825, 11), (0.04189511259796989, 22), (0.04074753239579421, 14), (0.04021046388096208, 0)]
78	Sacy_Amours	[(0.4619838614957853, 6), (0.09405495578633538, 24), (0.0823938905737154, 16), (0.056447541459210215, 0), (0.049350087033207285, 5), (0.03946037745299436, 21), (0.02401048330814216, 4), (0.0211496803213607, 23), (0.02030247313067989, 14), (0.019420050519428786, 15)]
79	Sade_120	[(0.30891478799721944, 17), (0.18115584298464202, 4), (0.062253458330499785, 28), (0.058756905070999475, 8), (0.028874220843235533, 24), (0.027467281869507237, 14), (0.02651520478343385, 9), (0.02520396528599654, 0), (0.023732921539899383, 23), (0.02286021527848009, 22)]
80	Sade_Aline	[(0.14002237660420394, 4), (0.07155833706149503, 8), (0.07131565947622892, 10), (0.06932268269209557, 14), (0.0559706357681864, 5), (0.05116171555261895, 16), (0.050471465586700064, 12), (0.04941025341884793, 15), (0.048040485618983456, 28), (0.04158072720510701, 21)]
81	Sade_Infortunes	[(0.1988021616775837, 4), (0.0909855494727547, 15), (0.08221935616999139, 28), (0.0757085581507998, 14), (0.0491122533328619, 8), (0.046394254423824575, 10), (0.045022566097374435, 21), (0.04397054874664809, 16), (0.04260973650335117, 1), (0.038291804694931, 12)]
82	Sade_Justine	[(0.2304246632934606, 4), (0.07738044741468585, 15), (0.07077329459239155, 10), (0.06252490742081508, 24), (0.060692507018579485, 28), (0.057546493050788, 14), (0.04453318520222522, 8), (0.04116097260990576, 16), (0.033246265555699865, 21), (0.029349171779417024, 0)]
83	Sade_Philosophie	[(0.2139831399612974, 4), (0.18095315417310207, 10), (0.10100915402905863, 17), (0.07364872517232472, 8), (0.03955273277683193, 5), (0.035057701672039344, 20), (0.03459489170209225, 14), (0.0307651852034448, 23), (0.02982496009205785, 27), (0.028513928429190726, 15)]
84	Segur_Correspondance	[(0.3240403271352551, 18), (0.10491285676938664, 8), (0.08380725466708985, 11), (0.04756093869706374, 22), (0.0374625735016017, 21), (0.03673291927366478, 5), (0.03501837702621862, 28), (0.031846271901361974, 14), (0.03161760357474635, 0), (0.029365007325513174, 25)]
85	Senac_Emigre	[(0.11442416777858573, 11), (0.09173385992011264, 21), (0.07883510420696567, 22), (0.055358952125657314, 0), (0.04904552297729831, 5), (0.04861775175061157, 14), (0.048178165491685, 1), (0.04571520464814087, 8), (0.04236079314472865, 2), (0.03675866564266207, 26)]
86	Souza_Adele	[(0.15627166886976487, 28), (0.14482805335147844, 21), (0.11235810528526027, 8), (0.07109577050923772, 22), (0.06645916665036335, 0), (0.06289242148971252, 16), (0.05183002868691913, 11), (0.04777416438206095, 23), (0.03697855804139631, 14), (0.03680717496191309, 5)]
87	Tiphaigne_Galligenes1	[(0.15915575658439748, 10), (0.12415381825148315, 7), (0.07349149292699507, 27), (0.06470048157877856, 21), (0.05969554490909435, 8), (0.05426152152371701, 5), (0.05343214378761733, 0), (0.03856665773593773, 1), (0.035194265951422984, 22), (0.03473393319740159, 25)]
88	Tiphaigne_Galligenes2	[(0.1544786266875575, 10), (0.1213461290150409, 2), (0.0746707216039112, 0), (0.06424274339573317, 5), (0.05838669350228876, 24), (0.05207971718388102, 14), (0.04794739997939256, 7), (0.0466259545601878, 27), (0.046405178555935546, 21), (0.035472109009880085, 15)]
89	Voltaire_Candide	[(0.19484505570361504, 9), (0.12790805356270582, 12), (0.09239999421540912, 8), (0.05116532638237613, 18), (0.03960241694708479, 1), (0.037608097566252524, 16), (0.035267790376150784, 2), (0.033439846771541513, 28), (0.03135498983439039, 7), (0.030196772676673676, 23)]
90	Voltaire_Homme	[(0.23635489660292416, 1), (0.1053238235232816, 9), (0.08048895161985872, 8), (0.061460860836646675, 10), (0.051385068741214485, 18), (0.0484750546345763, 26), (0.04836678214897841, 2), (0.04018504889214795, 7), (0.029129417544946, 20), (0.027091683674910626, 23)]
91	Voltaire_Princesse	[(0.19795565975266, 2), (0.07955497038893362, 12), (0.061231206473666575, 8), (0.056070796966568366, 9), (0.054029604024630966, 7), (0.038936431925511744, 28), (0.038439251803774714, 6), (0.035584799421414265, 23), (0.03547086299355584, 18), (0.033853697560061374, 10)]
