	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.012957827427886285	0.018115864340904366	0.0071979878075672165	0.012839912914109367	0.07633427614996212	6.099649587659446e-05	0.0030530510092834	0.0331772105473075	0.03346866072508443	0.002299252608016633	0.0014548715355203999	0.003389476848306017	6.380698126377139e-05	0.0007659937273193834	0.0014547959574115832	0.01327787205052385	0.00013696995363401667	0.02521996111760433	0.014082788477340416	0.008908001907236932	0.004559389036796834	0.00943119657641865	0.0006931455588176833	0.002988373209599783	0.022951188886701546	0.0007444681884149498	0.04121711616734774	0.0038005401301709004	0.018801866702125167	0.004708600749334984	0.0124648009294632	0.013991200793129452	0.021753293990163985	0.010623235862159632	0.018612720491834853	0.02406127882870743	0.03181193480899578	0.027229536738998385	0.04237813223645839	0.0009151331257065002	0.0073462157705953	0.0035095370098873666	0.029220821439067162	0.0005937797646921799	0.01374276633118325	0.008908085433813	0.0006410872561977834	0.009626015212641767	0.0034287827551109165	0.0025630608498248167	0.12282910061203489	0.0059284079596882	0.005564661838074699	0.0013533071795507332	0.021242568615206167	0.013249514727965617	0.006495269403614268	0.02574528048531059	0.00441805238136575	0.0014076877331607	0.012472368619440835	0.005362388567335616	0.019395330985725334	0.0033357325166037	0.002518910574435533	0.00844638256520545	0.011205903697348118	0.0063466128237269	0.06051572657116061	0.00058990872652495
1	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.01580861465867223	0.023357644901136655	0.015995058049911838	0.023559995043623144	0.010222652606203746	0.0007748549640231434	0.008256575359197492	0.027135185410165116	0.029962320997696683	0.0015520905055214755	0.006550757612585875	0.0062270279292716574	0.0005709470485873055	0.006175310740236744	0.0017174381357272588	0.015371999523810992	0.012170094650653726	0.02143368896047715	0.01568274125795366	0.009653898172619108	0.005823014209175902	0.024949076610596612	0.0037924851728316396	0.004267699422277208	0.01888703269006503	0.01698692737301576	0.013074980488461013	0.011450411191893708	0.05321610855091284	0.015565701158486671	0.005722771770539198	0.019165230688351933	0.014185286695727824	0.03339545598746653	0.026970334149439622	0.006544129125930055	0.009523637802926092	0.01694339785494285	0.019282051679144086	0.005849863596703001	0.08484538525741982	0.005248106542371688	0.016917416152614433	0.004738613696361155	0.028911729645507294	0.01355628987761547	0.002402754757835737	0.03562738049783567	0.009889116274828585	0.01300985570494007	0.009547987516851998	0.006868699425204007	0.011107827713910019	0.009171823173526182	0.028109890818076893	0.00588613382304985	0.011918197625536317	0.013181371944806588	0.01802840727380817	0.00602458201470609	0.0029006634890630617	0.006348345389138952	0.006534637645129436	0.004858441637328062	0.005404026705046567	0.013126714820373656	0.01182622035052846	0.020151764010860957	0.009746295612584202	0.006336827856174784
2	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.007228631819986136	0.03414512599256396	0.03956962053953438	0.02381390508340034	0.011022070828722395	0.0009536230861520998	0.00802024714460243	0.0026319435714774867	0.02071474860510762	0.05326502930769711	0.016744530246691144	0.010110736902800602	0.0003825465128351795	0.0012068726953907416	0.0019933042623511256	0.06523872195446997	0.0005525951008310387	0.01014399980450507	0.07413502969345004	0.0009946309504836226	0.0009818388805440486	0.010144757872694905	0.010871271060348298	0.007586995031877689	0.006674751863438184	0.012449939569417093	0.011384023033094617	0.008572161848424029	0.0330408532433601	0.03133874099968898	0.0034456608089698418	0.014656935860719159	0.005776237958495361	0.012134833072545833	0.026930457134614193	0.0045536043484363424	0.02414863645458651	0.029901468084176347	0.017622697398288013	0.012650896619988248	0.008331100459680416	0.0071910444543574715	0.007724771522617336	0.00019222014572421183	0.030755957305144677	0.005955906080596296	0.003021484723172258	0.03837134389144637	0.010541142359936325	0.009781036885195252	0.004103078847837466	0.008039809677817328	0.012059102510039235	0.021215496510236312	0.0014216186333570967	0.004431082339205475	0.01287672509002717	0.009603737609609534	0.011730207640562968	0.007450915210684712	0.002499672462437929	0.003571842602152722	0.008215213442170077	0.009721180765210129	0.005988609780484657	0.010269174481946516	0.0010836917487849515	0.05628748083141432	0.012336677808316657	0.007493998933070462
3	Anonym_Histoire	Anonym	1750s	U	heterodiegetic	0.016362793033851814	0.006914193312340048	0.0019013665302386245	0.010714937536846299	0.005497756021148665	0.0002699971371072005	0.00950579039774156	0.05944750729326865	0.06010846847249356	0.0009074591505890719	0.0035098884692436436	0.015630776378177377	0.0005748320413972527	0.008497876503675804	0.0010653769109603202	0.009931370035375921	0.00847552601838447	0.0165671567507549	0.009568168812711504	0.11421872812675543	0.0008537778081814323	0.00777263363102016	0.0004552179595509024	0.009946864542788682	0.007042499548039402	0.024339671749154676	0.01768694619328814	0.005987676070626256	0.01768369348553989	0.011367171819133288	0.024374184829362714	0.028381870369117337	0.006220220135735941	0.00825724482873329	0.024596276390783	0.01889749956154084	0.0040129776505461135	0.00993122775542516	0.01539377337716074	0.0009897741439180998	0.05973261950653159	0.0017691571486243495	0.027581226966843366	0.004761559115580138	0.011419651767572774	0.008382764176066263	0.0003200093709039999	0.02023896184079097	0.01399257511406367	0.017142993235496725	0.006505731572007895	0.00428781714336159	0.0065833943351820525	0.009675049044589578	0.022908686510477897	0.019674611674732237	0.019605168037064927	0.012216850576815196	0.006176165266416228	0.005587634399444811	0.0028965020306093154	0.010040536824974704	0.0005398148074098319	0.0032123125655234386	0.006024058441650846	0.04970000616998078	0.012266435145521557	0.010913668092492775	0.013470494830927084	0.008512373505631872
4	Anonym_Suzon	Anonym	1770s	U	autodiegetic	0.007819665187577561	0.023046234491634128	0.018843260106838646	0.019239510416200697	0.009667490026084684	0.00025467520504246125	0.013204222314482929	0.014475444731517456	0.06848454395263473	0.03665910737696562	0.007330449741619316	0.02876197853183044	0.00030972075975484496	0.004828023644287484	0.002066857524605773	0.0283339134124865	0.0067024297423299165	0.018175313407347668	0.010789985703659733	0.0029849338097980163	0.00159358558063218	0.01365554360295571	0.0014019201429976297	0.00227220354498841	0.016793375367554757	0.018380893376290938	0.031221648420008907	0.015748136737852057	0.03266853825899414	0.018809776964445322	0.008767148836570851	0.014514744819866148	0.00730592788207462	0.026262779567196984	0.052683820958569966	0.013789420099346176	0.03273078090678278	0.0058058536539350595	0.014053121375660803	0.0013345714850798568	0.0004398569548985666	0.002296882189822273	0.0119152731107198	0.0006603998637451892	0.017016136510011423	0.007798072563688601	0.003997347482370748	0.03871295363519764	0.00940777389105533	0.0032169432786678647	0.019122618119201393	0.006587593577343668	0.007772638157979363	0.02816087274183966	0.018836889801145642	0.00845688642117906	0.014757141554625356	0.00539125545623174	0.006304007082851559	0.009940243847069548	0.00744652739876456	0.01121504279601045	0.015137382007572113	0.0024338490107508096	0.0035619851216052824	0.01291894331320689	0.0013700884233887431	0.027378837454464473	0.026781839742872165	0.019192166823214823
5	Anonyme_Venus	Anonyme	1780s	U	autodiegetic	0.002917024866278557	0.03213933582024949	0.023488686744508477	0.019950975350536287	0.019220341240461045	0.002197139736503774	0.009851481954665063	0.005494337713004797	0.012309525035032645	0.04941975563083025	0.041880136100585344	0.017070028200559598	0.0003228405030946355	0.010652577167151702	0.001560979919665807	0.05685246766788582	0.005180070121703262	0.006403579534665164	0.042560914262338205	0.0017402923262666507	0.00473618513242536	0.014766790729244503	0.008953993947728766	0.0013872576556333452	0.009523249077930038	0.019228504999777712	0.019315800933981938	0.04438864588611979	0.03290269026946474	0.01648185035696083	0.009232140117739292	0.035936171272387414	0.013675783309869561	0.014946576363299931	0.02284519342365501	0.0106200256896872	0.03938240532961445	0.008816816828500315	0.013752161849079805	0.003992853510122526	0.0018669065620173907	0.0043585498297911305	0.012213325377950137	0.0010361214764416382	0.009128106270944139	0.002701032469067041	0.0019158249468020903	0.033081910500637544	0.02176303476358643	0.0035248773935626166	0.008202826860353025	0.007842188848713448	0.0038081318572777754	0.005176103216501105	0.007491473586955064	0.007236538381019198	0.005860056174442569	0.008985824856560349	0.0036155798429547323	0.013357264055172466	0.0030463097339043285	0.012161149989849417	0.012954827721602627	0.002106081730738383	0.004943307444805969	0.0069045717995896445	0.003683051819518098	0.04288688530049389	0.03964104813161934	0.0024095024779159386
6	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic	0.024562254982073928	0.024933514823091057	0.003956830735447673	0.017580402496982107	0.04302944003029631	5.0951385095252704e-05	0.00825640245214146	0.021816371305203332	0.010732021547939386	0.0011223909635740153	0.0408402069817956	0.004270054261765678	0.0008804459235707611	0.01414875693875241	0.011304704008788946	0.06127753070543699	0.0006305133448763832	0.010605837508678294	0.017286162482455857	0.0015173131686607502	0.0010031038309495056	0.013174932174006091	0.019556835102901723	0.0016937263309988165	0.047336421148440465	0.008841030591149388	0.006376850045156989	0.005367350087036851	0.021175068696536667	0.011124441285237223	0.01048325894814386	0.016023365407669417	0.005892400336535518	0.01898706123438372	0.005730330295254222	0.023264754146909025	0.07996841811969926	0.01655016423069651	0.018843865011902126	0.004885635852838612	0.00043146705874085554	0.0022500445179843777	0.010524007586439418	0.003647165702147675	0.05893311539174103	0.005557985142438943	0.003590579430642394	0.0151908916218885	0.01157303457533915	0.014201898028198748	0.010036488317216296	0.005382685093084544	0.009418459741649749	0.0023352167348321055	0.008631165801983656	0.015845345760679766	0.021408069060709592	0.015877952922435934	0.0018488221661392612	0.015623240126270874	0.001238649684257311	0.012903954095173656	0.01863441362147375	0.004235665402318973	0.002040428676903344	0.014788184522818456	0.009471076170126332	0.01051070732766255	0.03804090668783014	0.0007472601077971778
7	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic	0.06999975667516035	0.006430293571750603	0.01516697746546544	0.03459901977867442	0.010352198909431478	0.00035094172396199545	0.055840104003141725	0.004869911889639266	0.009740838795821972	7.358033267036662e-05	0.00039420862187890385	0.0018359438572107195	5.8321197943129863e-05	0.0025614731434703	0.0029952659851312877	0.03532759821801205	0.0008320883078054388	0.02864760969195109	0.001610502543120854	0.0020364615838120844	0.004466925312989469	0.000574212851697423	0.0006661192866340808	0.004468658031999877	0.005395279407216018	0.003897426521895934	0.008299617615381451	0.00313121152174732	0.03379076439242938	0.0017060024760004078	0.0010765628255235615	0.02263403875319381	0.0026156186846042	0.0026135142719236346	0.017935379986116988	0.005960982299099905	0.001116066948535223	0.005134324819062884	0.018796693729449834	0.002230340905157677	0.0005711729284933385	0.0004948517555395001	0.006612042361245009	0.0001985886545771293	0.07029046944739033	0.0022803683877043427	0.06502494885403275	0.014211300079313115	0.028503421986391317	0.013439852626637253	0.000934195711639573	0.002384586700756738	0.07450182594279	0.0007260563210697	0.006314514473383752	0.017774604129332697	0.016400091065807063	0.004161964620761817	0.00792593779493964	0.0017233380839285959	0.0012532494827513035	0.17190385767863214	0.0026345793397424314	0.001726500135258981	0.010433515158292399	0.023520383228356083	0.0017709246276201422	0.005803589415098013	0.006307769643283023	0.009938662428516045
8	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic	0.04417931108045682	0.0014131537589313424	0.0051030720166734996	0.05113947048495502	0.001357324130253221	5.5973012097925656e-05	0.03904798297754062	0.004472224649152689	0.008043327247738938	7.387156527845673e-05	0.0003791886571180211	0.004355292798434211	5.855203455350677e-05	0.000669650775044442	0.0006466362478217684	0.024479953073137974	0.0001256895295644316	0.03564718597988272	0.0006725623521695789	0.006462026331841226	0.0008589421241282789	0.0033679836659413634	0.0008487157498136841	0.040598556161476756	0.003944343393363906	0.011267298065027319	0.008161479692698311	0.006249311238910063	0.010100554508421058	0.0012435903599939632	0.0015624613465137363	0.024954606529552028	0.001748270390445653	0.006870541781251825	0.024524985900218274	0.02575206268460623	0.0009591231956039681	0.004795713468665888	0.009811311795417811	0.001108613415954016	0.0004585523826504526	0.0007560938690112264	0.006133517302105118	9.974851227865468e-05	0.03482219037005433	0.0028491238283290367	0.03162028836632283	0.016912313118341047	0.009439885246678291	0.008669765794284995	0.0020626127453713373	0.007960333003693193	0.18004186045878387	0.00038155171132666846	0.015587919615931978	0.01844765554480791	0.010438461505770836	0.001816397394936773	0.0037534462560742834	0.0036050076573853947	0.0012748241099969845	0.15115607112494853	0.000509532403633921	0.003737754566703463	0.008135510896885	0.009094975249582273	0.0006239149099272106	0.003981386631647731	0.017988709874884035	0.030529681376998862
9	Arnaud_Bal	Arnaud	1750s	M	homodiegetic	0.015513616163394453	0.013614942437822106	0.010171291291466685	0.03225454923889618	0.008437704940678602	6.030391291627033e-05	0.11137270257279394	0.0013434477537566224	0.012927766754294159	0.0006627402624208323	0.0002012669618577666	0.007345381769282344	0.0006757086140843181	0.002625617314007617	0.003381552468050939	0.09518094787528798	0.0005453314515788056	0.019969670412800466	0.0154394808531754	0.0009354604580847334	0.0012466234055589335	0.005847219872564411	0.008814210300821988	0.004825568982348183	0.0011570757806136334	0.05686832499808894	0.018791231966229942	0.007751731271754793	0.014854976463770288	0.0011646026709832055	0.0006883476179009555	0.02565761043618237	0.004062944616694461	0.01775385854239607	0.026394193730700847	0.01580184959659373	0.010063245924184007	0.00181010819441895	0.030048714591885295	0.001485745515434822	0.002235799706179344	0.003932684108536488	0.009132268077050434	0.0007000228687031461	0.012750995833266335	0.01531625390999118	0.0009386394603607	0.010714560377651831	0.015422072733352847	0.004435058971517411	0.0032714415870405775	0.006475787863786078	0.02934171090475526	0.00026477417479335	0.0016287866673495837	0.005363360407370728	0.01691037507258919	0.0009107601608103722	0.003258501974049789	0.005376688016497878	0.004051529211608122	0.09346611713742127	0.006993239676147473	0.0008249955317446223	0.013859495315689606	0.015050201892677457	0.004675110471807589	0.032677127611944676	0.06913933798267918	0.0031346343068481
