	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
marier	0.013698453774155756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
homme	0.010930439148738945	0.0	0.0	0.010889482226061462	0.0	0.0	0.004359691732033435	0.0	0.010971765988855346	0.0	0.00832367678020597	0.0	0.0	0.0	0.0	0.0	0.0	0.009912536443148687	0.019795136052284296	0.0	0.004563075432078824	0.018345850675471436	0.0	0.0	0.0	0.0	0.0037352481847015826	0.0	0.0	0.01879827417970633	0.0	0.0186063597016594	0.00883544634688276	0.0	0.010615005445062189	0.0	0.016225597696664738	0.01505326762538786	0.006114041302579443	0.0	0.027487534538063327	0.0	0.012771344061763674	0.0	0.0214286689512991	0.0	0.010737915325933692	0.012879751420797579	0.0	0.0
épouse	0.010917564662109098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004395356700101431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beau	0.01014509546431836	0.0	0.0	0.011481074289304226	0.008053969901401142	0.0052203837190848874	0.0	0.005579362112104915	0.0	0.013979644370519979	0.005141094481891923	0.0	0.004219409282700422	0.0	0.0	0.0	0.0	0.0	0.0	0.0070440656159536826	0.0	0.0	0.014785017848580105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02308984774211429	0.0	0.00902714242146996	0.014894502228826151	0.0	0.00814125607950941	0.0	0.0	0.007767194101130966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011786398640587151	0.006938966077954695	0.0	0.0
enfant	0.009861856758461756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008498055303958656	0.0	0.0	0.00945425121904478	0.0	0.006507887170720336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005946695009888735	0.0	0.0	0.0	0.0	0.0	0.061713540883340856	0.0	0.015325696653605123	0.0	0.0	0.0	0.0	0.0
maison	0.009604367025864844	0.0	0.006522760564937398	0.0	0.0	0.010858398135696567	0.0	0.0	0.009362573643823228	0.0	0.0	0.009052658421522376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012137559002022926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003942039904745247	0.0	0.0	0.0	0.0	0.0	0.003409033939940843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jour	0.009462747672936542	0.0	0.0047815151598905505	0.0	0.0	0.020572488160169725	0.0	0.0	0.007354407990105462	0.0	0.0	0.0057179846801165175	0.0	0.0	0.012911887887673923	0.0	0.0	0.0	0.0	0.003538115149565777	0.0	0.0	0.005487772390644147	0.0	0.0	0.0054085130847688605	0.0	0.0077900380759965806	0.02853349350361964	0.0	0.0	0.0	0.006535093451836361	0.006597325408618127	0.003931908064423683	0.0	0.0	0.0	0.0	0.0	0.0	0.005888787499220685	0.01264601193161879	0.0	0.0	0.02083729982441666	0.0	0.0	0.011207612563190222	0.0
fortune	0.008342667336139972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014708815980210925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033516394766596675	0.0	0.0	0.0	0.0	0.0	0.005490170823203619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005714661061481871
famille	0.00790493479072522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004641389491043049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005594331077841121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018298491001153057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parent|parents	0.007686068518017844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005238883040056149	0.0048246747652278795	0.0	0.0	0.0	0.0	0.0	0.0
maître|maîtresse	0.007518700191829851	0.0	0.0	0.0	0.0	0.0	0.0	0.005866958097264962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bonheur	0.007171089052824019	0.005159937919496906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023822593996427482	0.0	0.0	0.0	0.004493656410187415	0.0	0.0	0.0	0.0	0.010887738966316588	0.0	0.006386232445937796	0.0	0.0	0.0	0.0	0.0	0.0035689262567875283
personne	0.006887850346967415	0.0	0.0	0.0	0.0	0.004552174603042022	0.0	0.0	0.0	0.0	0.0	0.0	0.0030737418615698437	0.0	0.0	0.0	0.0	0.0	0.0045324577389555705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012462118268707746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004466748287970724	0.0	0.0	0.0	0.0	0.0	0.0	0.004533901955716378	0.0	0.0	0.0	0.0076312527168225655	0.0	0.005408127517954108
aimer	0.006823477913818187	0.004051357507104993	0.0	0.010229830898905817	0.0	0.004961452686618277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005891487029594447	0.0	0.0	0.0	0.0	0.005867843901212845	0.0	0.0	0.0	0.015211252597368	0.0	0.0	0.0	0.009644024407914863	0.0	0.0	0.0	0.0	0.0	0.0064915261621574525	0.008392273402674592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04236639707090916	0.0	0.008658568105453606	0.0	0.0	0.0	0.0	0.0	0.005670870555263619
heureux	0.006810603427188341	0.004387290965405573	0.0	0.0	0.0032589517384535548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01957913998170174	0.004528974739970282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007736472508600803	0.0	0.006224691996209184	0.0	0.0	0.0	0.0	0.0	0.005867927833245752
vivre	0.006630360614370502	0.0	0.0	0.0	0.0	0.004844516091310776	0.0	0.0	0.005173353902623914	0.0	0.0	0.0	0.0	0.0	0.012297354165135898	0.0	0.0	0.0	0.0037547916797586877	0.0	0.0	0.0	0.0	0.0	0.005429097605893186	0.0	0.0	0.0	0.006132835962444283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004592091107087565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004121624064499801	0.0	0.0	0.0
voir	0.006347121908513898	0.010642371958962369	0.0	0.02459033558452437	0.0	0.017298263491559683	0.004771631108288563	0.0	0.0	0.0	0.0	0.006983199129061681	0.0	0.008540372670807454	0.014234471334005757	0.0	0.01257712642811763	0.005659406619790773	0.0	0.005693148922483114	0.0040381198513971895	0.00698723463622201	0.027012627204432843	0.0	0.008957642725598527	0.0	0.0035742461077747905	0.0	0.008333069895362437	0.0	0.012887356879319602	0.0	0.0	0.006811292719167905	0.006614317647733134	0.009304292662296468	0.014638018485879962	0.0	0.0075572699362355346	0.025853909834788965	0.004906786927938514	0.010576012967801538	0.00960044116909811	0.02307874558456104	0.012499488005679724	0.005309809396881809	0.0	0.02909213852172653	0.015565558893799411	0.0
devenir	0.006269874988734824	0.005395091340307312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009512376379123078	0.005687174008672155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007827268991243322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036471649872161227	0.0	0.0036453995603675437	0.0	0.0	0.0	0.0	0.0
passer	0.005896514876469301	0.0	0.004698598712031176	0.0	0.0	0.013714992106779816	0.0	0.0	0.0	0.0	0.0	0.012544257986053218	0.0	0.0	0.0	0.005387321345108362	0.0	0.0	0.0	0.0	0.006622516556291391	0.007115120794289302	0.0	0.0	0.0	0.0	0.0	0.0037104670137539826	0.014124490247526317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004813905401912639	0.0	0.007023333544879525	0.0	0.0	0.0055576633204474845	0.0
honnête	0.005832142443320073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070219302328674215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004630296742461358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038800251155152706	0.0	0.0
laisser	0.0057291465502813076	0.0	0.0	0.006387100151824512	0.0	0.0	0.0035529771202004773	0.00451525696701274	0.0	0.0	0.0	0.007424553006600693	0.0	0.005465229570088905	0.008015657250495968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070433659990085905	0.005016574585635359	0.0	0.005618972484745053	0.0	0.009882085164227231	0.0	0.0	0.0	0.0	0.004017830609212482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006515464805720686	0.003979902516281419	0.0	0.0	0.0	0.0	0.0
mettre	0.005690523090391771	0.0	0.0	0.006010156536307	0.006081992734820965	0.004560527216992558	0.0	0.0	0.00603779607144282	0.004197853550354441	0.0	0.012024441196951716	0.0	0.004247351114358787	0.0	0.014870482890949792	0.0	0.0	0.0	0.0	0.009126150864157648	0.004871300020926826	0.00876445202195109	0.008770161839446119	0.0	0.006984221621276324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01088981605395051	0.0	0.0	0.0	0.0	0.0	0.00430075229032126	0.00560597406443697	0.004917025199754148	0.0	0.0	0.0
consentir	0.005690523090391771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
âge	0.005085422218789026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004116131464840068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007131398205243896	0.0	0.0064306486626708355	0.0	0.0	0.0	0.0	0.0
nom	0.004827932486192113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004618824566271156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005168166669350035	0.003768746600357448	0.0	0.003773762358777818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074572617436205945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
riche	0.004737811079783194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012434668120702725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
main	0.004712062106523502	0.0	0.0	0.0	0.0	0.0	0.0034328281354593982	0.0	0.0036572553296184487	0.006177973149578234	0.0	0.0	0.0	0.0	0.0	0.01580526924306905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018106813996316758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010841010401188707	0.00808161861638104	0.0	0.0	0.0	0.0	0.014616204818555393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004357155368716063
conduite	0.004428823400666898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006407485326186154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036784025223331584
jamais	0.004390199940777361	0.0	0.0	0.008722056436835768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005495676531482158	0.0066596752322870675	0.0	0.0	0.013891270794031898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014084233429170876	0.0	0.0	0.0	0.0	0.0	0.004421991084695394	0.0	0.0	0.0052874460155798025	0.007310489255213887	0.0	0.005570930525105129	0.0	0.018369162930677807	0.004562089537273776	0.006246230722839666	0.010178447087093647	0.0	0.004410860840955927	0.0	0.0	0.0
rester	0.004081212261661066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006875312625663257	0.0	0.0	0.007020379808559386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010116018082382322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004426793180701817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005085979717605078	0.0
élever	0.004068337775031221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006633142020308613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031036550240415703	0.0	0.0	0.003851348407615562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
demander	0.004029714315141684	0.0	0.005168458583234294	0.0064394534317575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01069593322017346	0.0	0.00506054680052512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016341396206975046	0.0	0.0	0.00733192961347571	0.0	0.0	0.0	0.0	0.0	0.007362365800887996	0.0
fil|fils	0.004003965341881992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006691901042914411	0.0	0.0	0.0	0.0	0.006605944004197667	0.0	0.0	0.0	0.0	0.0	0.0660876322253973	0.0	0.0	0.0	0.0	0.0	0.0	0.0
veuf|veuve	0.0038108480424343077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
amant	0.003707852149395543	0.0	0.0	0.0	0.0	0.0	0.0	0.005780679301716948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018448736998514115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011811581471006648	0.0	0.0	0.0	0.0	0.0	0.0045240126865551495	0.0	0.0
sort	0.0036949776627656973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00937163926870487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retirer	0.0035791072830970863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053747094420306205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00399285150778445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004049672393612012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monde	0.003566232796467241	0.0	0.0	0.007277105910685305	0.0	0.007425473802026344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005256935213450273	0.0	0.0	0.0	0.011067994721297053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006755785539744143	0.004635559621835926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007990165949600492	0.0033487353694073704	0.0	0.0
alors	0.003463236903428476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004387067929695141	0.0	0.0	0.003751445228899658	0.003208890133201245	0.003727205167781398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00706154324345326	0.0053931021401700755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005732667217769471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
état	0.0034374879301687844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004854175255675395	0.0	0.0	0.0	0.005644507782155531	0.0	0.007341006098579224	0.0	0.0	0.004275996112730806	0.0	0.0	0.0	0.0	0.0	0.004292476726387292	0.0	0.0	0.0	0.0	0.0	0.005419640023042288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005993746842701692	0.018637219436864038	0.0	0.0	0.0	0.0
cœur	0.0	0.02789591437728015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010714261858162944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008045180883371517	0.0	0.010003683241252302	0.0	0.00590877622321328	0.0	0.0	0.0	0.0	0.0	0.0211301354942709	0.011934621099554234	0.0	0.0	0.0	0.010173203838727342	0.0	0.0	0.0	0.02974999574919093	0.0078833909861132	0.0	0.0	0.0	0.0	0.0	0.0	0.007181643019793309
sentiment	0.0	0.019181800468963107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004201680672268907	0.0	0.0	0.0	0.0	0.003833343806950292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006488383700149732	0.0	0.0	0.0	0.0	0.002810917860508201	0.01061299176578225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011380832818513124	0.0	0.005998535366589127	0.0	0.0	0.0	0.0	0.0	0.0
sentir	0.0	0.010837213364776705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050846425526732434	0.007367724956080878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006447958872478543	0.0	0.0	0.0	0.0	0.0	0.0	0.004995866728965245	0.0	0.005985139171488974	0.0	0.0	0.0068334175279548895	0.0	0.0	0.0043469161045191825	0.0	0.0
idée	0.0	0.010662527966460403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004597491170381196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005410288289688398	0.0	0.0	0.0	0.003242138214108891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008765522279035792	0.0	0.0	0.00723701214784182	0.0	0.0	0.0	0.0	0.0	0.0
âme	0.0	0.01018550245567358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008950817263053832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005090239410681399	0.0	0.008983915892515014	0.0	0.0	0.0	0.0	0.0	0.025957391190694026	0.0	0.0	0.0	0.0	0.004053911255847911	0.0	0.0	0.005144980468129705	0.006166507025170458	0.0	0.0	0.0	0.0	0.0036516143027585956	0.0	0.0	0.0
passion	0.0	0.010078003749017395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038726198705460943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00400895171547713	0.0	0.0	0.0	0.0	0.0	0.004766261490872653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005730090627249386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
