	id	author	decade	gender	narration	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
0	Abbes_Voyage	Abbes	1750s	M	autodiegetic	0.00270877594019385	0.038183524094028067	0.0008907628619973834	0.051343102984500955	0.005598541977070534	0.05515550787520376	0.00035013710438681667	0.00198482529755495	0.023958624013335168	0.00017714846415816667	0.1456946444842344	0.011286329485693499	0.00023269123064513332	0.006251620167225334	0.021268965758945168	0.0078147561303043	0.025467315221635117	0.004058753057654434	0.03181896908040798	0.037104692997570535	0.00015321630346566668	0.00970882872530185	0.0020249863723168166	0.0175127192426693	0.011211844955286583	0.024416150056374684	0.0010043537204546666	0.017007431235750884	0.029676016238118785	0.045401945369207386	0.06828787952306378	0.00935586675715575	0.02960083354689815	0.0075463638849540835	0.01036143430265985	0.037288169575576034	0.0032175621295764336	0.008870280956872567	8.852730871847896e-05	0.06874328493326531	0.03260680885278571	0.010028164309828135	0.0008109626805529001	0.009192181770708567	0.036447438655966884	0.013742495132797483	0.0009635283972515333	0.019501383213724386	0.0023593651602519835	0.0015202884616974
1	AndreSerieys_Comte	AndreSerieys	1800s	M	autodiegetic	0.02135264077519777	0.017231563255765216	0.011277105538783581	0.028948147227481274	0.006624964671035436	0.040115444086977106	0.011551731711652866	0.003525595177262618	0.03808378526628231	0.005186527633811603	0.013212040507457924	0.02951497153514632	0.0017275069954669152	0.0052009127357489126	0.02417867688519184	0.035273433430830205	0.0298340129928912	0.011281746566153427	0.012979693810837162	0.027614924865096487	0.08463176065589834	0.03387191709445739	0.008683649618871447	0.06250819519856428	0.018082324082602692	0.024956663195352446	0.005518400675946146	0.018389275305747035	0.06695590292639379	0.04635501088296158	0.01755398479839198	0.011174469766182667	0.0094717618161515	0.01547119339814187	0.02000701097964414	0.009028437892042104	0.01015650254645968	0.008621715621597368	0.001757638625595523	0.03642095212739492	0.0072655071762915985	0.011530873209683424	0.006693050840628374	0.011484865328124507	0.019243115759715074	0.025596145827236762	0.0029779925853884383	0.013929252413277025	0.013944647952210596	0.003002356029974682
2	Anonym_Enfant	Anonym	1800s	U	autodiegetic	0.020299854100958907	0.014011386093678592	0.021680184624104846	0.025190822531000343	0.026882377982715814	0.03812482929089888	0.002117707776711926	0.015431263320864938	0.012791508648145508	0.0024327352949253126	0.0031965862607592744	0.08160077352227117	0.0019120306594190095	0.0015170050897876	0.017108736887342563	0.09798098741605926	0.005240107273387062	0.00753406809603196	0.012165585485063262	0.011058560898844614	0.007268447101932694	0.05454126169497067	0.010428279264820199	0.034806267794827844	0.017690556956584925	0.009640370165785781	0.004663939377234049	0.03170050791892959	0.04366627939208893	0.003026814828951658	0.049055508400460496	0.0013924558212154773	0.02876276295447159	0.05759056204201986	0.005979951680156036	0.010334358994946337	0.010927338007758157	0.006977112182468685	0.050689756228051115	0.037062782364662254	0.005664576331881569	0.010519322639186526	0.011412711463542205	0.010253452097950517	0.015924309139389258	0.016855594981674344	0.00045522397747427756	0.020854534760198586	0.012277155653517063	0.001300694529875926
3	Anonym_Histoire	Anonym	1750s	U	heterodiegetic	0.031344384867255194	0.04066818035220521	0.012990350196652985	0.028939654546329484	0.005604790916015646	0.022881232457542467	0.013232670969585273	0.0008647705745725092	0.010278751180310118	0.0006122665771935477	0.011098892273727012	0.011473427045250489	0.004983314797463235	0.007127570929592156	0.02260296226766034	0.014563056576695689	0.011310741264842501	0.012291648887517798	0.025846053686276106	0.025186053299906617	0.0650582988970459	0.009635178102890763	0.004289555625656443	0.09807031816012066	0.009188901726581468	0.010517978313498842	0.007041727118224306	0.009748818732207001	0.03944314771548441	0.04795339007194395	0.011578484658740406	0.14113031604172563	0.013868411292999695	0.006885337276043724	0.013954686616788585	0.0004928808932460183	0.0024557960336751956	0.019348686952291718	0.000577857460663769	0.023189546866692633	0.03805920710444615	0.01863444186200746	0.01425641696335102	0.01303646595750657	0.044760140359937355	0.008545027836270395	0.001616605476014857	0.0030770054914787447	0.007882025584785431	0.0018025711410841632
4	Anonym_Suzon	Anonym	1770s	U	autodiegetic	0.021248203450602875	0.02144323253807965	0.030995348643086337	0.035928034026038926	0.009150527816188593	0.07020374830441489	0.006009828520440253	0.0019822542622242962	0.03694979263113735	0.0007276948173648132	0.02529961545472914	0.037781529422837065	0.0015169384869721367	0.012650040829126817	0.02117628531822514	0.05458010045321972	0.013622288381066298	0.015292798914068569	0.021946384830777297	0.0066949000122956326	0.0012331783130291234	0.03099818375841674	0.012672587515641353	0.07668345602091567	0.01226406566730542	0.016737431055103957	0.00765749842940587	0.015291289463054612	0.05929744626968995	0.018506098063189494	0.007954644138076904	0.004889019233846223	0.018036424528531634	0.03243013265288812	0.00677120194495061	0.021651531992299824	0.0024128380273775204	0.010942572171005287	0.032664086732282036	0.02656506674479745	0.011862914815382965	0.012425057971743623	0.009712596742379816	0.014478680458520795	0.052625426952627334	0.016442522740643443	0.002757601642371967	0.010669816411018211	0.005527287290964974	0.0026397951396408435
5	Anonyme_Venus	Anonyme	1780s	U	autodiegetic	0.008922171277687565	0.009474496090223864	0.00467461063275666	0.059624914178389256	0.0729610986465103	0.06228454692436891	0.01412835729176312	0.01117640193540104	0.019908943526638658	0.0042107401346576576	0.015004484523387105	0.048989468337991414	0.0018446019838442458	0.006588294590453444	0.012689777209502828	0.0437621667357653	0.011755882904806428	0.016886908063256673	0.027051602954516456	0.008434411850071297	0.0018111858337919262	0.045242802062064214	0.012239575716338784	0.048064054840152165	0.006360645163196869	0.01992791821899381	0.005191619281645202	0.007647238096574676	0.032816624041122476	0.010981963594519537	0.042343546635103806	0.003918275603828911	0.014278565474164343	0.06543803462465189	0.0021494894217451233	0.021568376024789934	0.004095481242569142	0.005647848069951561	0.05583659939805735	0.03193791252246917	0.011135041374891226	0.018751839913851005	0.0039029328813551417	0.010136928162090055	0.02715489214829629	0.00548204758535875	0.0012250079074602976	0.009302897253428264	0.012756728562233841	0.002280048553309493
6	Anonyme_Zoloe	Anonyme	1800s	U	heterodiegetic	0.0138949239621707	0.01944779332128794	0.002729078283282172	0.03357840543586541	0.07259179045544689	0.03128644631092207	0.01643595364030441	0.02337191451964917	0.024485487407627987	0.002013155106769444	0.022249656350384193	0.01804722228752111	0.00472587647999905	0.0038766612368192946	0.014423331533502365	0.038355925377540095	0.0663943886654918	0.017830134557291277	0.025259867258458937	0.014298000638893823	0.0018168449920068779	0.01685290327661247	0.0029165392347063504	0.028684138756899333	0.01629091146363844	0.017339881551615685	0.019531031121160735	0.009372143722742315	0.02548845438088828	0.02757398579779276	0.03898560813472222	0.0025269836291056938	0.03091323886898598	0.06611098265378262	0.026495497480463835	0.03508837495536407	0.004335619285045267	0.02394157532852765	0.003380050946149148	0.044587491350056394	0.014825468853117838	0.013955808886260683	0.0022682261701195447	0.009978035663091595	0.011393915171147637	0.0020896617421184674	0.000659511960269017	0.016175820889007146	0.00432312727070724	0.0168021536346642
7	Arnaud_Adelson	Arnaud	1770s	M	heterodiegetic	0.02353448919420187	0.04976857344581771	0.0010436931406033962	0.011835772109040528	0.0002889326768787346	0.010525834731759212	0.002694231405552915	0.0006963426946885731	0.003482389942434196	0.0016667499873639993	0.0038154017601662693	0.01249318768702169	0.00021261348496290765	0.001938931391214731	0.03586632335386732	0.003657829955571058	0.013539113695252354	0.00435268550268273	0.008421287933111884	0.005348162266730618	0.0012611929986367195	0.02157397981383258	0.00143788661654215	0.028456708593141516	0.06931358686000845	0.0008606171283157038	0.2689122297202527	0.008039674317375239	0.055015697320339056	0.008382067334775237	0.004268841802945782	0.0032247839205055695	0.0353093942458776	0.01728919013319552	0.08776200721637177	0.0021940587449033266	0.0064420063824253545	0.017760990480817706	8.088873641193996e-05	0.04178394550897247	0.0018539388336298232	0.0654385944326119	0.006356708819358034	0.006328860538601109	0.006735610866490018	0.010322800553000862	0.00021596088458698083	0.0033422357448390995	0.017230875184449986	0.007622119907860646
8	Arnaud_Anne	Arnaud	1770s	M	heterodiegetic	0.01432346902902819	0.021140362384019992	0.001222275440291932	0.007970984118303168	0.0012774417290689105	0.012587990223330294	0.0007190146088185894	0.0004208907746789579	0.009342504146701042	0.00031186086254749476	0.0023162101240038896	0.005997754391246537	0.001307862925743021	0.006878648615609165	0.10512536863362616	0.003354726028202585	0.013439237322133318	0.007547395159317985	0.01658695649541191	0.0022305316679651368	0.0014694932306311527	0.006236877571533953	0.0034729426500573887	0.02672028645914344	0.12238874735515952	0.003996842781866389	0.22897935073440037	0.005211760530736073	0.025872574936404914	0.002451493711301111	0.0008688829709246788	0.011621552203620229	0.022424210915471497	0.01796794927352362	0.03432848217468209	0.0012324106511384684	0.0012559235574483634	0.047682204774399946	8.121168458165222e-05	0.022053955677080028	0.005191973884910859	0.03582422140444066	0.08737681867080935	0.004424508553027407	0.013884521245653262	0.006974146704454503	0.00011636785677025264	0.0035330992596540323	0.010861474067092952	0.011394229829031113
9	Arnaud_Bal	Arnaud	1750s	M	homodiegetic	0.0067884551079948835	0.024127777578982636	0.0007446443706043278	0.04825829458545911	0.003298904695823149	0.019706273511681985	0.0024188699763231557	0.013555390560828934	0.013861914983374845	0.0011660138242360835	0.003852558874582478	0.03304270934839205	0.006401274462575105	0.01078877133868366	0.016012368077617783	0.0037815204924654	0.0012602191648051779	0.00452590237390685	0.07854856565360117	0.00086841817132015	0.0033210025028689	0.016720622766994014	0.0036876502805429446	0.023832941810971783	0.03188177184029263	0.008737882437448934	0.1559391611093875	0.008330045101542623	0.028213306022369013	0.002837276136599039	0.018412149724966572	0.003400520538087211	0.021822131475148353	0.0834227449101749	0.015332564598792611	0.016101566867649693	0.002616060394182005	0.011446748365748239	0.001726333513709418	0.04819923456790548	0.0009520555021399279	0.13391058351108365	0.0069402487164308725	0.014185336495082298	0.005418988309245683	0.007244348283319649	0.0008733258648279724	0.011678367893212029	0.014490954660380782	0.005315228645633956
