	filename	id	author	year	narration
109	Benoist_Elisabeth3_029.txt	Benoist_Elisabeth3	Benoist	1766	
110	Benouville_Pensees_000.txt	Benouville_Pensees	Benouville	1758	
111	Benouville_Pensees_001.txt	Benouville_Pensees	Benouville	1758	
112	Benouville_Pensees_002.txt	Benouville_Pensees	Benouville	1758	
113	Benouville_Pensees_003.txt	Benouville_Pensees	Benouville	1758	
114	Benouville_Pensees_004.txt	Benouville_Pensees	Benouville	1758	
115	Benouville_Pensees_005.txt	Benouville_Pensees	Benouville	1758	
116	Benouville_Pensees_006.txt	Benouville_Pensees	Benouville	1758	
117	Benouville_Pensees_007.txt	Benouville_Pensees	Benouville	1758	
118	Benouville_Pensees_008.txt	Benouville_Pensees	Benouville	1758	
119	Benouville_Pensees_009.txt	Benouville_Pensees	Benouville	1758	
120	Benouville_Pensees_010.txt	Benouville_Pensees	Benouville	1758	
121	Benouville_Pensees_011.txt	Benouville_Pensees	Benouville	1758	
122	Benouville_Pensees_012.txt	Benouville_Pensees	Benouville	1758	
123	Benouville_Pensees_013.txt	Benouville_Pensees	Benouville	1758	
124	Benouville_Pensees_014.txt	Benouville_Pensees	Benouville	1758	
125	Benouville_Pensees_015.txt	Benouville_Pensees	Benouville	1758	
126	Benouville_Pensees_016.txt	Benouville_Pensees	Benouville	1758	
127	Benouville_Pensees_017.txt	Benouville_Pensees	Benouville	1758	
128	Benouville_Pensees_018.txt	Benouville_Pensees	Benouville	1758	
129	Benouville_Pensees_019.txt	Benouville_Pensees	Benouville	1758	
130	Benouville_Pensees_020.txt	Benouville_Pensees	Benouville	1758	
131	Benouville_Pensees_021.txt	Benouville_Pensees	Benouville	1758	
132	Benouville_Pensees_022.txt	Benouville_Pensees	Benouville	1758	
133	Benouville_Pensees_023.txt	Benouville_Pensees	Benouville	1758	
134	Benouville_Pensees_024.txt	Benouville_Pensees	Benouville	1758	
135	Benouville_Pensees_025.txt	Benouville_Pensees	Benouville	1758	
136	Benouville_Pensees_026.txt	Benouville_Pensees	Benouville	1758	
137	Benouville_Pensees_027.txt	Benouville_Pensees	Benouville	1758	
138	Benouville_Pensees_028.txt	Benouville_Pensees	Benouville	1758	
139	Benouville_Pensees_029.txt	Benouville_Pensees	Benouville	1758	
140	Benouville_Pensees_030.txt	Benouville_Pensees	Benouville	1758	
141	Benouville_Pensees_031.txt	Benouville_Pensees	Benouville	1758	
142	Benouville_Pensees_032.txt	Benouville_Pensees	Benouville	1758	
143	Benouville_Pensees_033.txt	Benouville_Pensees	Benouville	1758	
144	Benouville_Pensees_034.txt	Benouville_Pensees	Benouville	1758	
145	Benouville_Pensees_035.txt	Benouville_Pensees	Benouville	1758	
146	Benouville_Pensees_036.txt	Benouville_Pensees	Benouville	1758	
147	Benouville_Pensees_037.txt	Benouville_Pensees	Benouville	1758	
148	Benouville_Pensees_038.txt	Benouville_Pensees	Benouville	1758	
149	Bernardin_Paul_000.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
150	Bernardin_Paul_001.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
151	Bernardin_Paul_002.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
152	Bernardin_Paul_003.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
153	Bernardin_Paul_004.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
154	Bernardin_Paul_005.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
155	Bernardin_Paul_006.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
156	Bernardin_Paul_007.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
157	Bernardin_Paul_008.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
158	Bernardin_Paul_009.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
159	Bernardin_Paul_010.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
160	Bernardin_Paul_011.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
161	Bernardin_Paul_012.txt	Bernardin_Paul	Bernardin	1788	heterodiegetic
