0	0	0.031848435071747665	0.096204927175318	0.009464123765213432	0.0011309345319309324	0.04027787082129487	0.27697815988236574	0.023565931519407498	0.017719730447490874	0.07326408337047102	0.0017969245253244145	0.0015670481356279574	0.053856945513717336	0.14905061495580454	0.0019674381296788577	0.004052978065631595	0.05000632070997024	0.08214762607890205	0.04726463886460605	0.034223358197050524	0.0036119102384464864
1	1	0.18412700587248812	0.0387671281005167	0.022838161366060906	0.014340139547547802	0.021294324999039417	0.07806091765575177	0.010845236744513013	0.02466364860850009	0.2725157881008682	0.001832468145741735	0.09390588866000411	0.008768327523889298	0.03991077753546561	0.015193189397482201	0.004133146994206116	0.05099545834860372	0.03761860488748438	0.0020456233862311333	0.021713470010366626	0.05643069411523915
2	2	0.21210082707892067	0.00534214232194805	0.0028164948567732714	0.08000974204336615	0.10463356306574174	0.16299145951917293	0.0585721019945884	0.01057074814809378	0.09917925921146803	0.001687799389070158	0.007544766805903769	0.008076090093231656	0.012468387187800838	0.06257679470831463	0.009879729102872733	0.01660507661634764	0.02250294317364483	0.0747587307280917	0.04429078082363741	0.003392563131011656
3	3	0.05487231778519846	0.03614557648900373	0.03358887593367074	0.0010753147156781343	0.026001888099494122	0.08507730077203345	0.010111848710426507	0.12135662372153481	0.35859579490574073	0.007856101450430043	0.038375282463004326	0.032765588025956215	0.00647413686728345	0.0018706787292256319	0.0038536509702760736	0.041399439298057346	0.053517371116903585	0.0019072920847527722	0.03254023964267794	0.052614678218652046
4	4	0.10755546089921267	0.005278036518271368	0.014782714803348163	0.0010495071239295223	0.1573780391414808	0.023035352824863478	0.021869181914027803	0.05844397072221057	0.3319894560618491	0.0016675457661300078	0.001454220501229206	0.001979167899579678	0.07831886496246286	0.0018257823726215824	0.015761181144127178	0.08840592301135956	0.040232934355019026	0.0018615170063027231	0.013759245820954542	0.033351897151020264
5	5	0.19372485711013993	0.014608873658358444	0.011376566985076024	0.0013594657865252141	0.07173304551223295	0.1464190896835229	0.020555932579312902	0.029072444071468622	0.19687727217818	0.00993207010153811	0.0018837061439684068	0.10360015516001135	0.08590528018291481	0.010137039889542709	0.004871975218897812	0.06788328023053235	0.005483008312644895	0.017955364067823828	0.002278793603798783	0.0043417795235100335
6	6	0.06354830828205452	0.03665904389049929	0.018457122819860172	9.320665616353875E-4	0.022538044056841317	0.18031579742282997	0.08869385594226364	0.019932427320066497	0.017752208169699073	0.12403883540295776	0.001291492236246523	0.001757697663026288	0.20277002750325607	0.0016214760810505714	0.0033402864828674193	0.025227201228847737	0.11033129584802195	0.001653211984873476	0.0015623690864617807	0.07757723201664064
7	7	0.0538786525887422	0.005309895941538074	0.014871946616413586	0.0010558421865170856	0.17040046137318873	0.2525510018729491	0.07632722666768219	0.02257939347945907	0.002000968669103888	0.1767281764726891	0.025607904025769557	0.00802734098516285	0.0063568988000434834	0.007873029588440605	0.021892545581627936	0.022541070994929593	0.10687427963578948	0.001872753544363167	0.001769846983355054	0.021480763992235363
8	8	0.14270564259074117	0.03938748807124777	0.002655244921265172	0.001001438026798542	0.21887226245370814	0.15365987410099535	0.0838447276177704	0.07294274083229642	0.07060025323130206	0.024491965534143276	0.0013876148870989068	0.0018885188588688285	0.01175454720861967	0.03609335266158783	0.00931409495060559	0.015654402935174765	0.08419179394700284	0.018951853577982056	0.007403851452390959	0.0031983321404003267
9	9	0.069297466932722	0.0372918439392101	0.11076412078045587	0.05184945354137428	0.16001907303256002	0.04337778354006866	0.01043252095206856	0.004697558554098192	0.06552754524807002	0.10958531401831252	0.001537231104966017	0.002092143835554831	0.13987204752705013	0.001930002672717226	0.06105840258551673	0.06808233893814641	0.03618702780968126	0.0019677771301483946	0.014544658556915283	0.00988568930036357
