	id	Ranked topics
28	Kimber_Thompson2	[(0.2210711109387624, 5), (0.13017608188431987, 4), (0.09865508052126702, 1), (0.09573136639827616, 12), (0.07094851610889262, 16), (0.06872235890145617, 14), (0.05124358022328749, 2), (0.05072171095121305, 0), (0.04509532556715097, 19), (0.03276939580353249, 7)]
29	LaPlace_Collection	[(0.20609560022688564, 9), (0.13476210821948634, 4), (0.08649987779872431, 2), (0.08591110088424639, 12), (0.08497623616342978, 1), (0.07242281837972453, 5), (0.048172409036457295, 14), (0.04794473842126956, 0), (0.041730066413344216, 18), (0.031432751477230736, 15)]
30	LaPlace_Lydia	[(0.2653604695925913, 4), (0.1564298356401966, 0), (0.12698614002487987, 5), (0.07052311284187962, 1), (0.05441274653519797, 15), (0.047597675062973466, 16), (0.045801675560271315, 12), (0.04430978528006257, 8), (0.03833615323589452, 7), (0.0239870537753841, 14)]
31	Laclos_Liaisons	[(0.3799854785371457, 1), (0.13801966209114747, 4), (0.07837441597092866, 5), (0.07590879386444135, 0), (0.07139603509646834, 12), (0.03649475912381804, 15), (0.0340240132096838, 7), (0.03053436728652214, 6), (0.02350610320074761, 19), (0.0232097009235571, 14)]
32	Lagrave_Sophie1	[(0.17092467090144406, 12), (0.13499538690602725, 4), (0.12513805183842816, 0), (0.1107969861503677, 1), (0.10691070413892816, 5), (0.09100740125012267, 14), (0.059944142085607964, 9), (0.0350935314355959, 6), (0.029577285383608036, 13), (0.02268963171940664, 7)]
33	Lagrave_Zabeth1	[(0.21397232413826645, 14), (0.14582362265290755, 12), (0.13320153009966554, 5), (0.107535165060524, 0), (0.07993886264703215, 4), (0.06685430261080691, 1), (0.05117857940167895, 6), (0.03617348677196329, 16), (0.0289042760915808, 19), (0.0285693470930072, 15)]
34	Leonard_Lettres1	[(0.25349321725818585, 12), (0.15208081453423505, 4), (0.06951464196916933, 7), (0.0656336906155515, 5), (0.06379558695259831, 13), (0.0628117536761217, 14), (0.06099534979196576, 1), (0.04988573757813293, 11), (0.03856787690895312, 16), (0.0357688170383109, 15)]
35	Lesuire_Aventurier1	[(0.11532392446087275, 6), (0.0952144519366846, 2), (0.0951583799749446, 19), (0.08085747264202782, 0), (0.06792200172564368, 4), (0.06498924361389516, 5), (0.06023499491120333, 12), (0.052276388219953285, 1), (0.050304740302725776, 18), (0.04909868924095714, 9)]
36	Lesuire_Crime1	[(0.1043553630609541, 16), (0.0985522616000606, 0), (0.09727186640670292, 14), (0.08511836281396701, 1), (0.08428788287792911, 17), (0.06773812995710554, 6), (0.05975210189384509, 19), (0.054982238180438285, 4), (0.046528856248830866, 8), (0.045213633825728586, 5)]
37	Loaisel_Comtesse	[(0.3940792578131429, 12), (0.11940338789747686, 4), (0.07779330601574629, 11), (0.06423642347460183, 19), (0.062251032380417126, 13), (0.03903325782020579, 7), (0.03581429646099233, 9), (0.02997891363832428, 14), (0.02928844210422917, 16), (0.02362965147071346, 5)]
38	Loaisel_Lucile	[(0.3947987067182904, 12), (0.12831247319469746, 4), (0.0705330246925909, 11), (0.06393001638574651, 19), (0.06260526129150415, 13), (0.038749507115331566, 7), (0.03649239069191163, 14), (0.03139195057004141, 16), (0.030511168109671326, 5), (0.02542440663150581, 9)]
39	Maistre_Voyage	[(0.1432348284206061, 8), (0.1105971148201104, 12), (0.10200558875738336, 5), (0.08356718871460407, 6), (0.08322943521510882, 11), (0.07930146080036768, 7), (0.07011272216042634, 4), (0.05095915938247825, 15), (0.05052453275785858, 0), (0.04202437355190289, 13)]
40	Meissner_Histoire1	[(0.1336701918532687, 12), (0.10217372423153716, 4), (0.09541067958209397, 13), (0.06968377311993214, 2), (0.06659718604356492, 6), (0.06633519964873985, 16), (0.06281889033679819, 1), (0.05793271592867703, 18), (0.04661116848317095, 5), (0.04565779612222993, 0)]
41	Merard_Bergeries	[(0.4751334012378708, 13), (0.1428026011012983, 4), (0.08323006776045805, 12), (0.040694229825977764, 0), (0.033662227817978264, 1), (0.033004665115518785, 5), (0.03046855933449572, 7), (0.02501943863392158, 15), (0.02402360054581301, 2), (0.020724538503085373, 6)]
42	Mercier_An	[(0.13779511768890929, 7), (0.12449532327949947, 18), (0.11322740625551506, 8), (0.0858702693546247, 16), (0.08298279858009322, 12), (0.0665715932830386, 15), (0.06491453301970983, 11), (0.04876968086122221, 19), (0.04424037611992244, 0), (0.04323205076918038, 4)]
43	Mirabeau_Conversion	[(0.10867012652950818, 0), (0.09748990276476008, 17), (0.09293693424289667, 6), (0.07734503717766457, 12), (0.07334259910550282, 4), (0.0700066447280396, 3), (0.055952207153804334, 16), (0.051671458952276116, 13), (0.04636260676765073, 5), (0.04303846989733871, 1)]
44	Mirabeau_Rideau	[(0.17475813212846034, 4), (0.14485676237798806, 3), (0.12096595476404813, 6), (0.10044792323503954, 15), (0.0633361934310449, 12), (0.055349956867013744, 0), (0.0458193204818967, 7), (0.045086129128814094, 5), (0.038139054610514686, 14), (0.033278277874728694, 1)]
45	Morelly_Naufrage1	[(0.1541243231994137, 18), (0.14424861837793354, 11), (0.13711667912985415, 4), (0.08863852465564025, 7), (0.0697708050651668, 12), (0.06891334562755767, 13), (0.05913809044391793, 2), (0.05637547311367683, 15), (0.04713426191563798, 19), (0.032241989837367965, 0)]
46	Morelly_Naufrage2	[(0.20500395884662126, 7), (0.1657409422146057, 18), (0.15586546221951786, 11), (0.09882313094221604, 4), (0.0591672877816819, 12), (0.05759912371975514, 19), (0.03760326397215042, 2), (0.03575504636823963, 15), (0.032081875196219634, 16), (0.026393161353112676, 0)]
47	Nerciat_Aphrodites	[(0.31923566777963724, 17), (0.06534799270789339, 6), (0.061371302278032835, 0), (0.05307146491547223, 9), (0.05153149854666279, 4), (0.047874453669527466, 16), (0.04756379273755078, 5), (0.0468392916137968, 15), (0.04509452760233285, 1), (0.042910085078164975, 12)]
48	Nerciat_Etourdi	[(0.17764644250374872, 4), (0.17462160256660325, 0), (0.0811880709659783, 12), (0.06925030288769722, 5), (0.06353731258689431, 6), (0.05582993885307573, 1), (0.05263744518314841, 16), (0.050226277734116434, 14), (0.03566182968792262, 8), (0.03417382819955921, 15)]
49	Nerciat_Felicia	[(0.1281544529825755, 4), (0.1165322032500448, 17), (0.11024481686365556, 0), (0.10824544777229396, 5), (0.06354327431531212, 6), (0.0602933328585691, 1), (0.050609522601933035, 12), (0.04754975034940204, 9), (0.046612355400022364, 16), (0.041966428126907686, 15)]
50	Popeliniere_Daira1	[(0.4726516098212198, 2), (0.15475275395099172, 12), (0.07589612789813459, 4), (0.0333138701614325, 6), (0.033263045019393755, 19), (0.02842501721679055, 5), (0.026326899448321128, 0), (0.026112729806430986, 15), (0.02543029845068723, 7), (0.023836361954153545, 11)]
51	Popeliniere_Daira2	[(0.5073434597820998, 2), (0.14834744403498884, 12), (0.050032841712449636, 14), (0.037246381001805724, 4), (0.03017756866373732, 11), (0.02709652339897467, 13), (0.026264323561253317, 15), (0.02371939043115324, 7), (0.02320686152774846, 16), (0.021869619234247743, 19)]
52	Puget_Periphas1	[(0.3297173117683573, 18), (0.10831170063525927, 12), (0.0883148784034695, 16), (0.07572750620880328, 4), (0.06866144686047776, 7), (0.05053482571550664, 11), (0.04984903581896197, 19), (0.04412117042761447, 15), (0.04290628350188988, 13), (0.0296111679065008, 2)]
53	Puget_Periphas2	[(0.3690092342685664, 18), (0.09502984683149687, 4), (0.07758087302947013, 12), (0.07432081260210897, 13), (0.070333594365622, 11), (0.06690845576319307, 19), (0.04511421620265877, 7), (0.029115532115565387, 15), (0.024478705980942383, 2), (0.023268385945649648, 1)]
54	Retif_AntiJustine	[(0.5036565497794191, 3), (0.1025865664303987, 14), (0.07715129811221617, 6), (0.038071426655117015, 0), (0.03085582037061305, 12), (0.028596820759220605, 1), (0.02803541463568964, 5), (0.027120406576115263, 4), (0.02589204055083022, 16), (0.01892412919108132, 15)]
55	Retif_Paysanne	[(0.2335803429134235, 14), (0.12699569044916798, 1), (0.09158341517252466, 0), (0.06465940046122047, 12), (0.061881062474507816, 7), (0.05966143730654064, 4), (0.05597896562764068, 5), (0.054239554524482016, 19), (0.04916023675386736, 6), (0.03565805841202407, 16)]
56	Rosny_Firmin	[(0.15158654715680675, 4), (0.13970824343495133, 16), (0.09226387431453936, 12), (0.0796157272073273, 8), (0.07501902723762255, 19), (0.059543373245705876, 1), (0.058975436870160824, 0), (0.05314104719421326, 5), (0.0504536214446968, 15), (0.05013384658459444, 2)]
57	Rousseau_Emile1	[(0.41484093027491786, 15), (0.12154416848695022, 7), (0.05070740725832525, 12), (0.04830485121728429, 4), (0.04661949291871865, 16), (0.041148158223213833, 11), (0.03633467718084105, 0), (0.034197936458119575, 8), (0.031123697752947505, 6), (0.030466462393142674, 5)]
58	Rousseau_Emile2	[(0.21304524961680255, 7), (0.15516322853552678, 15), (0.1209356473366854, 4), (0.10026338186726118, 0), (0.064228285487083, 12), (0.05207791664882992, 16), (0.04267573127778383, 5), (0.04132549199138282, 14), (0.032793640115633564, 1), (0.02754708071432212, 19)]
59	Sacy_Amours	[(0.5931137593894178, 13), (0.08686771045408584, 12), (0.07245109661857309, 4), (0.03704213255195179, 19), (0.02125067168909987, 0), (0.020109479805739437, 11), (0.02008784844184362, 3), (0.019118244405395696, 14), (0.018116025413954184, 1), (0.01772784444886263, 16)]
60	Sade_120	[(0.4566130852276973, 3), (0.05930597437214216, 19), (0.058368053479794076, 0), (0.04868301298859959, 15), (0.045287819292600735, 6), (0.040417196350193536, 7), (0.04003863639499063, 5), (0.03626332467353837, 16), (0.033508987872401565, 14), (0.03007351138157997, 12)]
61	Sade_Infortunes	[(0.20992268460071145, 19), (0.102932459545635, 5), (0.09569323402960292, 16), (0.0827754167400381, 7), (0.07686988175481793, 6), (0.06596792560542421, 12), (0.0518431933507932, 1), (0.05044118321527728, 14), (0.0498559385557691, 4), (0.04814766511347823, 0)]
62	Sade_Justine	[(0.21642533526062446, 19), (0.10405519268355314, 7), (0.06997439154142335, 3), (0.06706850210323508, 6), (0.06674764262787078, 12), (0.06549085824855014, 5), (0.06189075937769994, 16), (0.060578755635393076, 0), (0.055898168218921816, 15), (0.05463859432462817, 4)]
63	Senac_Emigre	[(0.14354279837283268, 9), (0.11395712015898862, 4), (0.08378973385335073, 1), (0.08146659405404777, 16), (0.08048587288383494, 0), (0.07581198466304923, 12), (0.07191496093327268, 5), (0.053325065773309366, 7), (0.0519985247399852, 18), (0.04610758389438596, 8)]
64	Souza_Adele	[(0.17315309562108291, 5), (0.13621206289940005, 12), (0.10912205319024436, 1), (0.10580250710551677, 4), (0.09485799623606403, 0), (0.08798368634517711, 6), (0.07653238004582771, 14), (0.04029461476898584, 11), (0.032727743395407835, 15), (0.0299601709925038, 16)]
65	Tiphaigne_Galligenes1	[(0.19216720257480074, 11), (0.18767739273846185, 7), (0.10247808651703336, 4), (0.08720454740074067, 15), (0.07405139260054884, 0), (0.060097836328409975, 16), (0.0563043199666013, 12), (0.0421863986920828, 14), (0.03637780950024283, 8), (0.023570164895453192, 5)]
66	Tiphaigne_Galligenes2	[(0.15298362368732096, 7), (0.15202384551094034, 18), (0.14003068186622547, 4), (0.0950264454103045, 11), (0.07228311806440885, 12), (0.06961643635510817, 15), (0.056713768794784486, 16), (0.037775805584266825, 0), (0.03668356624243757, 19), (0.032979629790655635, 5)]
67	Voltaire_Candide	[(0.2324371134115357, 10), (0.1136113840132208, 2), (0.07118920219503877, 16), (0.06361492177832667, 18), (0.057673312645851814, 5), (0.0549837961676727, 7), (0.05389769810852038, 11), (0.04393340204094283, 8), (0.03907781556427, 12), (0.03858637984609382, 14)]
68	Voltaire_Homme	[(0.3410784815283724, 16), (0.08164249273814317, 18), (0.08007858376186157, 10), (0.06483050208759904, 7), (0.057488732744557375, 11), (0.0558908163520279, 8), (0.050040738770753664, 15), (0.03795068191501303, 14), (0.03263511604356921, 19), (0.027849376154699818, 5)]
69	Voltaire_Princesse	[(0.3104237428685557, 18), (0.08537944254586836, 5), (0.05680681748532576, 11), (0.050814754965224015, 10), (0.04632205431772218, 14), (0.04562546065904162, 0), (0.044420032811620234, 16), (0.04210605398875896, 13), (0.03995871748484588, 12), (0.037931765696207695, 7)]
70	Total	[(0.1086949562385122, 4), (0.0990762323697121, 12), (0.06930707967315079, 0), (0.06771159019711102, 5), (0.061598686614134784, 1), (0.058154466843806776, 7), (0.05303442294380655, 16), (0.047092817957862576, 15), (0.04707454975939754, 6), (0.046868731708777006, 14)]
